sample_id,temperature,fuel_utilization,anode_porosity,anode_thickness,cathode_thickness,electrolyte_thickness,active_area,operating_current_density,operating_voltage,stack_temperature,electrochemical_efficiency,open_circuit_voltage,max_power_density
14,736.3649934414201,0.8719062633286938,0.37480418799889276,692.4879754895428,36.452736271261905,14.509091017520849,115.63358431199518,8000,0.6532366633173894,752.1885627936907,0.44137612386310093,1.3734182653599303,6008.9283623089605
15,736.6809019706868,0.8352185339485436,0.2916571172128467,564.0641034979042,49.46487627600891,13.555690337566284,114.70298476191573,8000,0.6191915922139188,753.1356143456072,0.4183726974418371,1.3734559453141915,5500.249732959341
16,760.8484485919075,0.7867547605238148,0.4087877413063913,549.9241956098202,33.73575998197781,10.983572211855682,118.84359699270249,8000,0.7265523061941743,774.4981788653,0.49091372040146913,1.3763387338228574,9478.215225062195
17,804.9512863264475,0.6945169489822798,0.4396325610040612,427.77234768842504,61.424525164551454,14.960638298024499,116.33764971219776,8000,0.7723321315419236,816.591597523411,0.5218460348256241,1.3815994664192077,11495.61415542459
18,786.3890037284232,0.762564051982866,0.42822062883354056,308.1653802740517,48.82698306665644,8.871051295876377,118.85630616865348,8000,0.7765676507612796,798.4443393965465,0.5247078721359998,1.3793852959664519,11945.623508648823
19,758.2458280396083,0.6273734523912766,0.3142871490614034,376.7191463290838,47.8790566727568,11.756240889475027,115.49104976698841,8000,0.6841536082081547,772.733536498691,0.46226595149199645,1.376028282940618,9100.823156244382
20,822.3705789444759,0.803683627284201,0.3312011546564152,533.7721746226287,30.07415825926084,9.192735628507776,84.50034420169894,8000,0.7524451750255197,833.8802877697059,0.50840890204427,1.3836772964258113,9031.81003912728
21,727.8987721304084,0.8175288056692953,0.41168045995951225,360.52658472641815,62.714554412342444,11.075441619923541,97.50727452572022,8000,0.6933866410733182,743.2640264761693,0.46850448721170146,1.3724083868381163,8712.555626130028
22,758.4289297070436,0.8895094868729756,0.3690234261649208,653.5343227725308,49.71348236153014,14.49197014637906,83.04625447244939,8000,0.6828191981557319,772.934363884499,0.46136432307819725,1.376050125083759,6509.350724872347
23,773.2723686587383,0.6781192076235215,0.35958288873532984,375.25787514115405,47.595780792053915,13.559827898811665,101.81192826717346,8000,0.714156580748375,786.7563482012109,0.4825382302353885,1.3778206996498272,9950.72235495181
24,791.2139968434071,0.6055369257129067,0.43532839350668906,508.8417812047606,60.45539541137561,13.474573590712382,101.19027045916744,8000,0.7594239857696911,803.4227947010182,0.5131243147092507,1.379960837133906,11371.039540212338
25,857.0351922786027,0.7636825393281452,0.35720499219541013,504.8052983075179,32.51594196403043,10.47697660687275,116.88713440465172,8000,0.7907079088783769,867.1877767649452,0.534262100593498,1.3878122061704852,11235.779061096438
26,739.934756431672,0.8120371513190443,0.35298773591746196,541.5782520518602,44.66721824380815,14.539891242104785,118.78778980459933,8000,0.6555912501872514,755.5827936537229,0.442967060937332,1.373844078154769,6622.917119189143
27,802.8468876827224,0.8371222427648964,0.2584037182532719,430.9736278872156,53.029358302150264,10.57782651457795,90.38576187300566,8000,0.6914855030357981,815.8291619111989,0.4672199344836474,1.381348444239972,6945.0616489657705
28,818.4829137724084,0.6581216799074432,0.26388339171802755,649.4136804261262,48.42310250956751,8.279814050039562,103.29251399048361,8000,0.6864005826962368,831.1022615549585,0.4637841774974573,1.3832135616183845,5939.183041104876
29,709.2900825439996,0.6785258607111071,0.25148406157613,477.72061439002783,37.265555595118975,12.46460883722675,98.57767158611796,8000,0.5637938412361555,727.9739860936166,0.380941784619024,1.3701886712460407,4873.80402645524
30,821.5089703802877,0.7537772775801889,0.43264884515672675,580.0614314946296,41.971060307212475,10.538533315681253,101.86940698963811,8000,0.7939427020515717,832.409058240169,0.5364477716564674,1.3835745215886268,11728.38828382696
31,734.1048247374583,0.6991802429910006,0.3316773320035401,554.3643443866812,42.00802230590532,9.076074217648612,101.26912380355937,8000,0.6712505261713146,749.6699168146047,0.4535476528184558,1.3731486637978738,7389.107378965461
32,713.0103185970559,0.8581534459762334,0.3437122752266825,346.86243324788126,69.67883211060908,14.54260643437864,116.56497636810535,8000,0.6171960211736919,730.4542731062143,0.4170243386308729,1.370632440521907,5807.4580273275305
33,889.7771074506667,0.7421280461216161,0.4190773895184924,549.0557410810445,43.04788475226595,12.460676738239703,115.84503101009211,8000,0.8377128983579342,898.6567211459343,0.5660222286202258,1.3917177699305348,12853.312919281481
34,893.1264066149118,0.839873593230601,0.37184926207515556,520.2810711924384,38.20728250169196,14.583707826571615,84.90946727748927,8000,0.8158122409845999,902.2259450053635,0.5512244871517568,1.3921172852398653,11328.329559175896
35,861.6794696232922,0.7741859281447061,0.37190031927811623,659.4416253023624,62.90548612416586,12.080850776058574,93.80440713667447,8000,0.7899552913387416,871.744052198433,0.5337535752288795,1.388366190961023,9596.451596965657
36,760.9227538346742,0.8319270424851336,0.3093068858709625,652.3506545939614,46.84685020014434,8.447045617380404,110.11100294371155,8000,0.6806467890582416,775.3840131642384,0.4598964790934065,1.376347595440167,6315.976551883586
37,719.5344228012768,0.6998018959590971,0.41678167478490386,360.3819149646585,47.75454777948203,8.209583595972633,107.35948423320252,8000,0.7055858152558887,734.9631304547768,0.4767471724701951,1.371410659379676,9997.207583694064
38,836.8466053024314,0.8494249865790934,0.28316599520789876,332.67405823464304,51.955562539829494,14.303930045016026,105.24770222438097,8000,0.7340647911010579,848.2715911208498,0.49598972371693106,1.3854040440650888,9496.98484883456
39,788.0304987479203,0.6823716946653064,0.2606299184345896,417.83688768434746,53.82756789050047,8.271095558150956,119.75241729185989,8000,0.6910616768495925,801.4565113738735,0.46693356543891384,1.3795810960344501,7781.727506581812
40,724.4076469689558,0.7638296424009873,0.28832067150370644,694.6451426737235,53.62222401641358,12.306230580279456,93.47740229193128,8000,0.5922017853590512,741.87227644015,0.4001363414588184,1.3719919497272202,4940.187665992783
41,799.035382022254,0.6642021339521622,0.30354744375491294,308.62951056252666,31.379988896441755,10.085830652096554,100.60994823127704,8000,0.7290472455333917,811.5239161051371,0.49259949022526467,1.3808937964296537,10932.169337232603
42,706.8777042230437,0.742657956487858,0.30646221157084136,569.1568958291507,62.7536973159181,12.81360697372077,119.16601493005098,8000,0.5881479511237131,725.173090859743,0.3973972642727791,1.3699009196354577,5196.956703303676
43,881.8640804157565,0.6954525628526109,0.38410271972375354,543.4054935363908,37.79411276299352,9.993057001020022,107.82209114448986,8000,0.8206984573506043,891.1113638728556,0.5545259846963543,1.3907738779075132,12470.449571378029
44,751.7559963200034,0.6800110291911643,0.2935649174657287,558.6313121831267,41.693685111354434,8.26055519314643,105.94721088750035,8000,0.6704119667571822,766.7109796352689,0.4529810586197177,1.375254153367446,6812.316069354257
45,832.5044568707964,0.8900955054084112,0.38533166089899695,387.3143559082966,36.937180800827015,13.115869309592401,86.18988960203995,8000,0.783626688545767,843.3033524336441,0.5294774922606534,1.3848860992805363,10847.670752756609
46,762.3422152178822,0.6480222316460191,0.26822643464675994,390.68693831993994,60.683066301435105,10.176318411844814,89.86627613781572,8000,0.6677987086634957,776.9834870796911,0.45121534369155114,1.3765169119096263,7765.965236467457
47,804.0136042355622,0.8361977512372186,0.2794404922195818,472.25683286952983,53.34631970501678,11.855592490819177,95.09892757546807,8000,0.7001193664674429,816.8251132279962,0.47305362599151546,1.38148761474,7129.473384469885
48,809.342055868656,0.8952494878449645,0.351764289698199,338.3431228267825,60.21184611008204,13.417060739546399,98.59388401453218,8000,0.7491835359516024,821.2342220799254,0.5062050918591908,1.3821232113281383,9906.908660271954
49,736.9708911051055,0.6059704451220234,0.43437916051532854,329.84528360757605,56.135936217172016,12.91976311281004,99.88840958820629,8000,0.7023677609968902,751.8450691359773,0.4745728114843853,1.3734905397051176,9748.007952627944
50,893.9169255529117,0.8097082242126286,0.4219135177622228,335.34378139443885,34.16634537677607,10.439997736432531,116.08548725718582,8000,0.8526997214921206,902.5310550311927,0.576148460467649,1.3922115810734126,13456.986902330696
51,855.0265646722229,0.6758735416668862,0.44375068848856064,529.1916685225032,42.05999103404021,13.234786614584081,84.28847942835783,8000,0.8205987457204388,864.8033588979594,0.5544586119732694,1.3875726107728987,12867.733058107262
52,887.8997883128378,0.6121463472984913,0.3800958130556342,459.0967427591575,50.290606383604846,14.4797670491756,89.93410280202652,8000,0.8188569128564814,897.0574415708746,0.553281697876001,1.391493837017696,13028.267849274947
53,878.9654700855298,0.7208668736869892,0.3851629732832184,417.44671226290944,42.19780125725455,12.269822147612313,85.74535214193769,8000,0.8203903577399972,888.2719952834515,0.5543178092837819,1.3904281221210104,12853.96060892225
54,819.579995762217,0.8805653430512626,0.3750045997862984,426.3277518605222,38.29215617624466,12.924542424511804,109.41242903012444,8000,0.7669004018088168,830.93871952593,0.5181759471681194,1.38334442682912,10340.352678192954
55,884.3748470046233,0.6035295283100993,0.37456378457163947,382.9133223396295,64.79247876266399,14.061356977762635,118.8231920443651,8000,0.8174823818826905,893.6166847603982,0.5523529607315476,1.391073370386701,13288.669779430267
56,717.6985004103839,0.7763657075789345,0.2794240690135169,464.60213412877397,59.91134700861504,13.905484313954947,115.75843213550843,8000,0.5884712399869384,735.5187007102528,0.3976157026938773,1.371191659238179,5223.319004799355
57,739.1965724838291,0.7504189435785973,0.3587477912327857,381.2232276799869,43.80880242216707,10.461209292400477,108.93203075222182,8000,0.6905484116578188,754.2158687959844,0.46658676463366133,1.3737560252374998,9063.964013322196
58,709.0454577821076,0.8620152493113142,0.32721358669034517,579.2184169197329,60.600494505155936,14.941904177434752,80.86091216673891,8000,0.5854400595849756,727.3006875277549,0.3955676078276862,1.3701594978055283,5081.437578958303
59,765.0660661526529,0.6252005143561877,0.33850744315545866,349.5730050615744,55.101544737809114,8.199962000329354,93.88123479989794,8000,0.7223904034671667,778.6586935436118,0.4881016239643018,1.3768418242626952,10938.303164913503
60,777.7354579378964,0.8044578089659951,0.3547201146118475,679.2968338323386,30.15142934529587,14.906953002381341,114.54472200010984,8000,0.695060456963762,791.4086089373212,0.46963544389443374,1.3783530716788208,6921.017926972641
61,754.2698063547792,0.8040329095299832,0.27567923436045033,335.9275760509128,45.210481040465396,9.721979933706258,106.12281015843746,8000,0.6713957821233413,769.120555626604,0.45364579873198735,1.3755540082409237,8003.266581713542
62,865.7475018303859,0.800724005058685,0.321897546770424,677.3842857119505,41.619499967773216,11.083059353186735,88.38405284999578,8000,0.762782963248284,876.0977690931205,0.5153938940866784,1.3888514389584243,7638.223893271176
63,771.3506653387178,0.8827003484805112,0.26268991217532073,633.3179886081626,38.71634486823588,14.185821164773001,98.65948538674361,8000,0.623779923309407,786.4532132523419,0.42147292115500473,1.3775914697835745,5226.653651479578
64,756.1869019374761,0.8469262587020642,0.44593362608447984,572.2848482453521,40.0635757628338,9.710301869691929,83.51672526580231,8000,0.7414507988621423,769.7149567002178,0.5009802695014475,1.3757826893960166,9790.921283931106
65,808.5392166316497,0.6125918178730518,0.27370560576402525,664.9206622261934,67.6945938630209,9.573471445630414,100.83206146290354,8000,0.6833083132366709,821.4871250652626,0.46169480624099385,1.3820274446670375,6052.805961301237
66,728.1848449949525,0.7413248552113539,0.3017049477089909,355.6875174069507,49.45268271966149,12.501761335316576,116.04113790740652,8000,0.636407049833058,744.6399869434706,0.43000476340071486,1.3724425074680564,7049.413579649231
67,860.439396150808,0.7193859168604,0.42825858534067945,370.52590967476607,63.90834872896478,12.938153679166938,81.54875385347867,8000,0.8244873759107022,870.052698580735,0.5570860648045285,1.3882182711082787,13094.657153636232
68,714.9101287359541,0.6930441663272406,0.34654200924782835,400.8610368235263,38.5686860861193,8.052294789407192,104.5556610031718,8000,0.6719798400346118,731.1795712765186,0.45404043245581877,1.3708590563894865,8800.897870937448
69,897.3773873201035,0.7354010175462292,0.27712744030412606,397.9246107063563,36.97615198583793,11.153109651830508,89.32410791995514,8000,0.7749386829126261,906.9160279325666,0.5236072181842069,1.3926243556597224,10146.048452110901
70,854.4489538593315,0.7152582554777932,0.3268461076078698,424.33930837086405,65.55158353255639,11.423762845164342,119.61540288715423,8000,0.7744817651886391,864.8845071151856,0.5232984899923238,1.3875037109109714,11272.782960490977
71,739.7431363068345,0.7297001699635997,0.2731735988382772,530.2523593092372,49.82818743129871,9.90284639805368,82.6040688281414,8000,0.635594646269291,755.7727294889047,0.42945584207384524,1.3738212178986036,5897.1809902383575
72,701.1044234247205,0.8937785596825928,0.2900431994169004,311.26904452204184,65.80608501249651,11.822768002402332,104.6916553233556,8000,0.5960645143496637,719.4921119090677,0.40274629347950247,1.369212261682651,5427.126586247578
73,863.0922856909668,0.6265898924248742,0.260405969389969,452.9090380159903,32.521154114850994,9.082043239705095,90.25482751036566,8000,0.7385227587145881,873.8337422645333,0.4990018639963433,1.3885347152504708,8389.855057936846
74,841.3714687695234,0.8766692609516189,0.33764549890982,398.5540511570386,66.65742088705231,10.265240613001792,115.29852250191732,8000,0.7747307912524973,852.0968706676168,0.523466750846282,1.3859437854066656,10669.314914894796
75,845.8014336081975,0.744071014041308,0.411327224345052,542.6519392210888,46.61781265368892,12.99267463488184,84.87719197356262,8000,0.7999746520840983,856.0645836961311,0.5405234135703367,1.3864722066379613,11825.687449376179
76,854.2540693371891,0.7871226736498623,0.3671938357399791,694.0677324206142,36.214819496873915,14.116505765085128,97.17010451216373,8000,0.7755246276971985,864.6792800322934,0.5240031268224314,1.387480464707042,8757.531675021932
77,714.8089303468181,0.8490548899853082,0.37126906109692237,507.06184487334906,57.33530757740776,12.125652731992439,87.41446179850946,8000,0.6448318674578044,731.6253275052351,0.43569720774175974,1.3708469858586503,6443.919434377985
78,771.6931457088546,0.7081389087447767,0.2901168060166481,470.2740956473735,61.87610733177028,8.523911775388385,111.97774889546729,8000,0.6925307861131855,785.5982730956124,0.4679262068332335,1.3776323231327048,7826.965480620149
79,723.1738119050259,0.72912657242639,0.3187787686504733,447.29741805804645,31.894989103256016,12.751221088355292,94.05774265285643,8000,0.6309824347469891,739.9310358972103,0.4263394829371548,1.3718447753191838,6594.9511561715635
80,872.6206851751188,0.7228555440836142,0.4190484207681664,613.979687551943,69.48783897674744,14.28318474622788,87.46852793824773,8000,0.818833346421059,882.0704860062723,0.5532657746088236,1.3896712953715724,12052.358364749436
81,824.6596253655116,0.712419306760728,0.26757123686530293,328.79237266029077,57.88107549264721,11.530198300976775,109.03604272306525,8000,0.7218709167018602,836.5737926705868,0.4877506193931488,1.3839503403825928,9793.647387661465
82,766.1796049705298,0.8776587964940685,0.42158613073370677,683.9082057840486,42.856079666313775,11.455843762721457,112.68869271325185,8000,0.7298979660720628,779.6066358072766,0.4931743014000424,1.376974651945652,8234.654099135862
83,712.7116700572047,0.8486789673579036,0.3467380052529571,467.1671543952182,36.05175182781562,14.93989505616602,98.4958194947857,8000,0.6092667549344284,730.3275753583795,0.4116667263070462,1.370596816825481,5484.391761570884
84,762.1964643431324,0.6326999969588928,0.41742948626502346,425.48029033004514,45.70125658712859,12.4540845128223,95.1539760903582,8000,0.7283706306529057,775.7723041111018,0.4921423180087201,1.3764995296939833,10516.501235647967
85,765.0366644053494,0.6324370057431288,0.3136012838788801,689.6272465598805,38.82262642234503,13.642202311663167,105.28576769508358,8000,0.6587862514992538,779.7459161111839,0.44512584560760393,1.3768383165437117,6212.300242302219
86,845.9212356676128,0.7283608544558974,0.31776859031660415,674.3515452972799,49.766128943923825,12.525454396933485,106.05586355756695,8000,0.7422102446792502,857.0091323864812,0.5014934085670609,1.3864864964434962,7452.29608965565
87,827.5114942710426,0.6295972130198427,0.4003209736646286,556.7736559062884,61.275708339613104,9.546409805947375,106.42981582544886,8000,0.7887538078634514,838.3497550802202,0.5329417620698996,1.3842905223025233,12054.352622537632
88,877.4425485152653,0.7857279285813359,0.406999234678444,307.4029499401605,56.40521555802213,9.98854728797386,91.03030567877097,8000,0.8367279487555089,886.5614093711125,0.5653567221321006,1.390246463084944,13291.23377256413
89,794.4429850323899,0.6431074821785202,0.29592893559802935,599.4139904826287,47.43739619126916,12.659940311242591,117.65209890461897,8000,0.6889659619108298,807.7116478972672,0.4655175418316418,1.3803459998959378,6902.371061297305
90,723.9188491876604,0.7567119791900403,0.4445742649643811,434.22296001680047,34.757756983201986,11.192497910503379,88.53776990974941,8000,0.6963217879994607,739.3706886891889,0.4704876945942302,1.3719336487755904,8918.23268491672
91,842.648957444599,0.6021659841011153,0.2668980208489658,455.3120923417044,68.28627689472027,10.83043453151299,94.96633103552789,8000,0.7253760245507401,854.0577929039824,0.4901189355072568,1.3860961675248211,8359.522892753166
92,852.1570097233795,0.694978904523794,0.26370059262042617,363.49685159095543,40.814821018019465,8.157163673669753,91.34775769342768,8000,0.7445692630672935,863.0651839729604,0.5030873399103335,1.3872303194149707,9857.58526485047
93,812.2554395138992,0.8031572171017967,0.3691008430572206,509.3832335459597,41.113381835000695,14.190583471790873,117.24494032676789,8000,0.7498944830777505,824.0609974421187,0.5066854615390206,1.3824707295167369,9793.220259819082
94,854.1934359909122,0.7452116820683545,0.39454815355432427,597.8210384815065,55.820088873541295,14.19148452885751,113.13480569913214,8000,0.7941097675958892,864.3590977306825,0.5365606537810063,1.3874732322855639,11003.23869851583
95,798.7591192728781,0.8934808457996964,0.44217722584499475,409.2044472372273,60.82038488588411,11.226797873073014,112.45087749143461,8000,0.7807469761648758,810.4229828639228,0.5275317406519431,1.3808608442975843,10835.942107660061
96,804.5465658763989,0.8622311388198632,0.3309891561597723,675.4931632173501,69.36611061269399,12.905174460379772,80.18840327500479,8000,0.7154790690973601,817.099245584392,0.48343180344416226,1.3815511891668903,6805.481270720583
97,785.5082036717099,0.7077212337129454,0.2550582817979266,377.8947424011817,68.76657042511223,9.244735476147177,107.43602000833283,8000,0.6846780936080223,799.116788819222,0.462620333518934,1.3792802279936278,7875.595181604671
98,705.083825348819,0.6136459624416823,0.3705792678892814,326.50493623777334,66.55042096928322,11.52667717208656,89.21094780514758,8000,0.6413630808002957,722.365999886702,0.43335343297317275,1.3696869425420297,7786.935526156751
99,721.5782853986609,0.8536878900345057,0.3079392041197544,557.7455493399603,47.41254269533399,11.072059493298987,118.70977028773198,8000,0.6270843823704734,738.4755664875188,0.42370566376383334,1.3716544550112164,5709.643956102139
100,706.2858371373469,0.8733702930944014,0.33658942423908045,639.7274927520187,36.666786390257926,12.596294995681324,101.2300563214186,8000,0.6022441297283219,724.318866933179,0.40692170927589316,1.3698303213208771,5301.596949719644
101,827.282082252756,0.8461882180257111,0.34769389644998705,681.2531437230049,53.378848131465105,11.287521308009428,102.5881200559978,8000,0.7502200278883405,838.7034364136435,0.5069054242488787,1.3842631569338673,7724.478449137991
102,762.8711962152653,0.6383849822759294,0.2629025221476068,606.8684042066075,30.690260221870723,11.489039978682737,94.25931299293204,8000,0.6322972078633895,778.1209539245671,0.42722784315093887,1.376580010250484,5477.8575289149985
103,801.7141382329405,0.8993745403236864,0.3471963569128206,379.8600046024289,37.84995355981574,10.0699871990935,101.46922489209646,8000,0.7498326859329926,813.7967635363888,0.5066437067114815,1.3812133280251278,9971.81257914827
104,881.5132947852186,0.6775752664658321,0.33526393336086296,691.0644739214921,30.101175871790588,8.33896217813206,109.98948750496578,8000,0.7870482691499725,891.2095338771495,0.5317893710472787,1.3907320348286731,8735.206015054897
105,749.858445829775,0.817261473842511,0.39250885305731864,667.7743504115372,37.22143650286156,14.419180313121736,102.47680616377288,8000,0.6826817339649737,764.655303621509,0.46127144186822544,1.3750278096043302,7034.766713689772
106,782.0765846071259,0.8724104629007166,0.37913318224246895,365.26696910497895,48.99028493585024,8.085621364551969,105.6505155956676,8000,0.7553158660351234,794.6045919336453,0.5103485581318401,1.378870895954746,10654.437193962172
107,851.1102277086097,0.6707061342992128,0.2870431436301122,523.5143307661298,45.732972443736635,9.969270999929288,98.89872311819562,8000,0.742707301306851,862.0690531809504,0.5018292576397643,1.3871054561895748,8274.811906200799
108,745.7596330983245,0.8724775664031199,0.2912277836420794,522.2069703723915,44.77186259706557,11.13327547536011,108.6559884289132,8000,0.6492886792974674,761.3130755719204,0.43870856709288336,1.3745388869204505,6030.080805286807
109,715.3959819657586,0.69284447375846,0.3002012357548747,477.01391125178833,63.23811455735449,10.233646480046819,115.98236068353506,8000,0.6263492178395403,732.5580769609556,0.4232089309726624,1.3709170084435738,6444.394493154074
110,757.9502905827536,0.8929239667152169,0.28579008805943545,693.7125321038754,56.999852185827116,11.863425090442892,82.04204799643861,8000,0.6350921171451815,773.3243138508907,0.42911629536836593,1.3759930292315703,5421.513492866875
111,732.2442574508009,0.6843780061141423,0.38144263993369343,323.84889487208847,67.45727051484424,11.231291106193614,84.29186122726703,8000,0.6881277024955595,747.5548190863349,0.4649511503348375,1.3729267303350843,9283.053558955182
112,885.9395304685146,0.8860307474273506,0.44888603584005415,550.8835633774338,47.8136436271069,9.788333651045056,107.42436458013687,8000,0.8517379373476045,894.706280036682,0.575498606315949,1.3912600111673756,12465.898899197136
113,861.6240759128834,0.6160633952678024,0.38042166810318734,382.121449071524,40.88918701903807,8.616140916338079,95.1081766108239,8000,0.8145283749105099,871.3510402088576,0.5503570100746689,1.3883595834550488,13447.573912678103
114,826.6807513020847,0.8127816035009439,0.3713363092382582,510.9324818923838,34.90738152133422,8.962746894089186,91.26473751974369,8000,0.7786815942964443,837.6895908459345,0.5261362123624624,1.3841914283729029,10916.479435894737
115,874.2921180375436,0.7596333401511011,0.3319855866702145,611.8963087150075,56.88109582740584,11.404240484799098,87.14373133849425,8000,0.7799505345740996,884.2293698223083,0.5269936044419592,1.389870669036539,8918.258146133547
116,860.7344153798228,0.7433631231368192,0.31251605177195213,398.6907212674185,63.66964353886628,13.921618737900175,102.90545107085133,8000,0.7671131554753571,871.1345355885093,0.5183196996455115,1.3882534613834143,10839.209608954525
117,737.3140117772072,0.6670482942767519,0.43221475138129584,457.3438185932594,37.34957457047025,8.70447224345386,93.90129582362454,8000,0.7254091964218364,751.7420059652262,0.4901413489336733,1.3735314682572914,10547.272033293913
118,878.5117996979956,0.8116787369329476,0.4438003748284306,680.3072297121597,65.15010978050145,12.740444696424575,100.3184330444554,8000,0.8343692472833311,887.6419420421138,0.5637630049211696,1.3903740069707644,11913.633453287102
119,807.8684483831302,0.6572428474338922,0.34935523511754557,604.5922950881238,51.051048067813326,13.544638020919264,118.34244912855257,8000,0.7325544073565254,820.0607281753117,0.4949691941598145,1.3819474345271736,8697.724564791957
120,861.4880310328125,0.7658525387954305,0.30804009910131147,529.0892738047343,35.76322528563807,9.937405948203097,110.33070582663261,8000,0.7645696849311733,871.9067510033252,0.516601138467009,1.388343355103174,8894.146765897138
121,879.2182599846986,0.6759736089120753,0.40402444153395356,388.79895512268666,55.7145329960702,12.677676449963295,111.83803477093431,8000,0.829015092318695,888.405966639598,0.5601453326477669,1.3904582757903294,13372.253326780621
122,763.6006949943728,0.8866864139344068,0.27649135817337567,470.1221749910332,50.802109661488544,12.806605612780418,84.967916122521,8000,0.6548209544254517,778.428281588578,0.4424465908280079,1.3766670280029465,6118.067759101721
123,722.0103849055354,0.6085893581506958,0.40311764752873636,609.624527619969,31.127341892509293,12.954549117184984,92.99921275187566,8000,0.6590061313957283,738.2638851214136,0.4452744131052218,1.3717060001957764,7489.1799770283
124,745.5870325083883,0.659918484033371,0.41378967486226775,628.2172312439905,45.969728189064966,14.235663641196412,84.24941888091476,8000,0.6887380340564834,760.4189778096144,0.46536353652465096,1.374518301482972,8123.063651991397
125,785.4215577252512,0.6726931819162343,0.2749807889254335,397.84247925695956,61.391519717716434,10.789682451437738,118.74083720616258,8000,0.6908644692648251,798.9297880054177,0.4668003170708278,1.3792698934030085,8298.784685394436
126,863.6029531844986,0.7242203477303449,0.44537229375931275,564.8240841668077,52.21695013688428,9.705823963699983,107.28750460532807,8000,0.8340585743602853,873.0219693704231,0.5635530907839765,1.3885956306546152,13073.286936695642
127,872.1461166512687,0.669819072561016,0.44710245807769566,338.0011968493599,41.28164505050122,11.806914075210889,80.76935350017031,8000,0.8439935855239453,881.2669773649733,0.5702659361648279,1.3896146873385953,13926.261034093728
128,701.3904261062381,0.7474047270806355,0.4373438958654703,309.2849229801858,67.14567053530199,8.437838612647907,99.02019287284543,8000,0.6879230830548335,717.8609442194164,0.4648128939559686,1.369246382955865,9134.38326623856
129,802.1494605155132,0.8617396569775617,0.3492069618812529,519.4695693732085,39.511161521754396,10.337446511403163,90.54102546203315,8000,0.7431827963704724,814.3266633207123,0.502150538088157,1.3812652547302298,8976.215199253971
130,783.4822006297558,0.8136190264227512,0.2992148284553657,389.7519417121715,40.10944027730464,14.182575886996867,101.59835405068293,8000,0.6912048989550208,797.0438203915236,0.46703033713177083,1.3790385611682565,8050.554818511592
