Heating_Rate_C_per_min,Peak_Temperature_C,Hold_Time_min,Atmosphere,Final_Density,Warpage_um,Cracking,Crack_Length_mm,Grain_Size_m,Porosity,Tortuosity,Success_Score
1,1350,360,H2/N2,0.9715081779837723,9.223795602402966,False,0.0,2.114496583751552e-06,0.05561524296274463,2.53929154984852,0.9784846456821021
1,1350,360,Ar,0.9412491570855012,6.6979253661111,False,0.0,2.3181023199083403e-06,0.05510710742444528,2.064878869272792,0.9700137405675391
1,1400,30,Air,0.9625252559236247,56.373284640363345,False,0.0,2.8624381190977957e-06,0.052226400273027475,2.477927770390238,0.9670376397944093
1,1400,30,N2,0.9529086764624064,238.3892036975249,False,0.0,2.440846882992076e-06,0.03853757728259881,2.954057857541873,0.9304872467426971
1,1400,30,H2/N2,0.8847255453909054,62.20781622794177,True,2.6672427298709294,6.142909854233123e-07,0.28600983138657854,2.9843916116512137,0.5957741340943675
1,1400,30,Ar,0.8720631500143767,172.80864273986475,True,0.8151873633092371,2.412532843408547e-06,0.09682259689307904,5.264036024021319,0.6076926970777242
1,1400,60,Air,0.8985479270655994,138.27751018453813,False,0.0,3.4798777465459956e-06,0.1324836660611722,3.030392626054159,0.9154121428705377
1,1400,60,N2,0.7760864552924127,51.42626082495839,True,0.0766565550242085,2.8510321280152673e-06,0.10046916304864453,4.001882106045559,0.6024468518130033
1,1400,60,H2/N2,0.9609620433739976,3.8992984052928468,False,0.0,2.711376742263267e-06,0.028615372428051573,2.400880139953104,0.9817856788455304
1,1400,60,Ar,0.9611050676205125,39.84981782215941,False,0.0,1.27153114045172e-06,0.031221383420061838,2.2288250692566907,0.9741172800377096
1,1400,120,Air,0.9352998587485921,71.26489035560076,False,0.0,3.082213553893785e-06,0.05920258752135551,2.5742623651683716,0.9544964620491863
1,1400,120,N2,0.9691855527173605,116.48884362043694,False,0.0,2.4548234064138867e-06,0.04331294064312974,2.301680709818971,0.9587953089624949
1,1400,120,H2/N2,0.7588298089910898,173.1260608888445,False,0.0,2.640183484158612e-06,0.1485293338169991,2.9635366392650835,0.8633178637561583
1,1400,120,Ar,0.7885641718285845,32.09342117091921,True,2.424745749869528,2.9580712067724513e-06,0.11292238804937241,4.154020207426712,0.607566089704517
1,1400,180,Air,0.9480636522547113,36.07172563673725,False,0.0,2.2423149794083803e-06,0.04604587370769715,2.7608945060613364,0.9679955758075266
1,1400,180,N2,0.9244354432662638,40.62798954865469,False,0.0,2.4196747308384617e-06,0.05383039478313025,2.675692252564012,0.9584389561135223
1,1400,180,H2/N2,0.9541782654580095,61.28673655729815,False,0.0,1.912689251574325e-06,0.040094821801440646,3.0450713375145804,0.9659771679656551
1,1400,180,Ar,0.9699074900887092,12.389256302727244,False,0.0,2.106680215353004e-06,0.06110962990555315,2.2917464875836377,0.9762724697849566
1,1400,240,Air,0.8320893562685718,35.774943599381906,True,5.2130436694604745,2.6742758007694513e-06,0.16768064904284208,4.567469216625638,0.6089356883521267
1,1400,240,N2,0.7908594752650002,153.4978506713856,True,15.657818949037308,3.618936177116784e-06,0.15022903196732734,3.201790118809154,0.5765124660517575
1,1400,240,H2/N2,0.9408080951690662,10.462362638446587,False,0.0,1.5814702228376792e-06,0.05466067065287572,2.4411920789983594,0.9692178218924554
1,1400,240,Ar,0.9380308778675939,3.555230055229324,False,0.0,2.236332152922522e-06,0.057104423409875274,2.4831514349794537,0.9692773326672572
1,1400,360,Air,0.9432517767850099,37.159998860031514,False,0.0,1.8192029706287973e-06,0.038063436208347505,2.6890880033901663,0.9679308460218272
1,1400,360,N2,0.9354700795504718,33.901238036625095,False,0.0,1.275260119074631e-06,0.042018982290123734,2.621132747927946,0.9654569797997917
1,1400,360,H2/N2,0.9465686170745751,20.356889534306347,False,0.0,1.3216636822268328e-06,0.05192096540068101,2.6324490307388064,0.9695150141353751
1,1400,360,Ar,0.8133433525830287,35.0301902800182,True,11.32665575688171,4.061127548980898e-06,0.16407047999217594,4.767616522949222,0.6041828717204698
1,1450,30,Air,0.8450772620401489,57.13395804706778,True,5.029976753040849,2.696531315142566e-06,0.11547908412070707,4.043827884577683,0.6190005701784898
1,1450,30,N2,0.8312896319572592,89.09520466461063,True,6.310604433606506,2.891163948286222e-06,0.18116875605544192,4.580933591897053,0.5953340974431672
1,1450,30,H2/N2,0.8392200956620552,18.000712429426848,True,5.055736801496385,3.5878896028324006e-06,0.22805706618745558,4.151060882305927,0.6025544729752401
1,1450,30,Ar,0.7707453558725244,28.218085757825,True,14.985153299525075,4.704918723596427e-06,0.23892884866881037,2.3606923985121293,0.5777942198764302
1,1450,60,Air,0.7649473806307938,599.1318763275633,False,0.0,4.1273859934622996e-06,0.18627970179332998,3.934930355658616,0.7724018985650595
1,1450,60,N2,0.9502266703976998,0.6432328824565802,False,0.0,2.7289992812326553e-06,0.054760691490226235,2.30235709944565,0.9739872162447734
1,1450,60,H2/N2,0.8600014745783043,385.7953737384614,True,11.079876041334018,9.334753174575729e-07,0.2184322801406977,3.545865713769477,0.5371549115976595
1,1450,60,Ar,0.7980611541464885,97.36222578331035,False,0.0,3.975835785984087e-06,0.09473194922682565,4.265791762202249,0.9009995112419192
1,1450,120,Air,0.9326219929306196,74.66268681203158,True,0.09677918909309101,2.564179788088241e-06,0.20233660680691548,3.685628093706952,0.6243867391553966
1,1450,120,N2,0.8552659990017096,39.697454019646386,True,9.194654652659102,3.5322268542004254e-06,0.12291245485929414,4.665286205504286,0.6240578179247247
1,1450,120,H2/N2,0.8635412108879816,996.2964176247574,True,6.112839183742378,2.752337219610996e-06,0.11878027249704551,4.34127373320292,0.4360470252420339
1,1450,120,Ar,0.884179888184265,49.933168988745116,False,0.0,1.6907124110370263e-06,0.12576661317085336,3.2043401813726065,0.9301140100233599
1,1450,180,Air,0.9462572970028732,1.7432862950462216,False,0.0,2.813580847879881e-06,0.04732209469108421,2.1690616787654866,0.9740641129036359
1,1450,180,N2,0.8413833710890147,253.10352223705598,True,6.633770192442911,4.6423945934057525e-06,0.1223119523100836,3.8882842964002284,0.5773319164172764
1,1450,180,H2/N2,0.9362456792083766,187.0339375585941,False,0.0,2.306816253580505e-06,0.04597035013613936,2.5179016258505413,0.9342728462235662
1,1450,180,Ar,0.8326376864859144,495.7256259715577,False,0.0,3.7138323443496932e-06,0.24063276323897442,2.496317299153466,0.8025196281036678
1,1450,240,Air,0.9428367673508246,19.811497540758555,False,0.0,1.6582742091826502e-06,0.04883346691074629,2.5312795906700107,0.9691220373149465
1,1450,240,N2,0.7578366694726674,111.96924303620277,True,5.221164819980348,2.3903417204201478e-06,0.2983407487137718,3.9951195132133277,0.5452890024918053
1,1450,240,H2/N2,0.8486947831008916,431.3027049556788,True,13.494413190036463,2.9958593815609365e-06,0.0730663013994578,4.2512374532615995,0.5537346336592401
1,1450,240,Ar,0.9512220417050044,5.66208169275135,False,0.0,2.6014160087967592e-06,0.047706843126362954,2.6391369031430694,0.9746928275476785
1,1450,360,Air,0.9577939438149491,47.46889047563132,False,0.0,2.9395163458914843e-06,0.048935602713317344,2.6270838052917687,0.968057284506695
1,1450,360,N2,0.8587652914223443,57.068827817135414,True,1.7951730365649512,7.043424792162723e-07,0.05870711971185193,3.7349265173063313,0.6344743979209059
1,1450,360,H2/N2,0.8512481706507993,117.74180311959988,True,4.380622655163931,3.5364140052327583e-06,0.18766547020272434,3.2810918720706925,0.5942929965307749
1,1450,360,Ar,0.8132902840937369,2.7237403338853614,False,0.0,2.4099085029310414e-06,0.042760628372851245,3.473580947226365,0.9348902114867738
2,1200,30,Air,0.8203525979831544,847.5645146227635,True,5.8008069961260915,2.7875014465277176e-06,0.14922753112816525,3.7731408443760697,0.4467473702447606
2,1200,30,N2,0.7951177431664493,246.51561758781236,True,0.09812422951623671,3.2346539363898803e-06,0.21376464431642705,3.4694355373422807,0.5464792705690869
2,1200,30,H2/N2,0.9440895475710849,569.8410624025548,False,0.0,3.605630061566406e-06,0.19362522401369267,3.1595091167058307,0.830533606988076
2,1200,30,Ar,0.9475546002389141,68.72628040026753,False,0.0,2.4570390553781945e-06,0.04669796155601642,2.7071426988194394,0.9611815316804175
2,1200,60,Air,0.9683019517944976,13.696202588623652,False,0.0,2.6050850137659363e-06,0.051566543768316125,2.5535806007545925,0.9774380362669614
2,1200,60,N2,0.9106256463724286,12.683316832457676,False,0.0,2.6105210301897194e-06,0.05896817403092222,2.2280495657881203,0.9588573957390525
2,1200,60,H2/N2,0.9430909472416763,152.67276780437632,False,0.0,1.8082910038996167e-06,0.044245283550073386,2.2918964671439923,0.943543673901613
2,1200,60,Ar,0.9447628801201995,21.97814918653695,False,0.0,1.4840741322279527e-06,0.05669907157216264,2.1891876726714274,0.9676934198843199
2,1200,120,Air,0.8732595641003168,152.05116346519688,True,2.6408749062120935,2.219654057092052e-06,0.16917549497382117,4.8609839347368435,0.5977325375422915
2,1200,120,N2,0.8976070227701792,20.230130100724814,False,0.0,1.5354579622789268e-06,0.13456736596698246,4.061235996618544,0.9383226076175123
2,1200,120,H2/N2,0.8695773812279208,5.409665331589709,False,0.0,1.6660610449950077e-06,0.15272634578434854,5.323602454989174,0.9292460121451886
2,1200,120,Ar,0.933975852126961,108.33285276702236,False,0.0,2.6416407512776243e-06,0.045595367911829596,2.4618892863026582,0.9494071115023179
2,1200,180,Air,0.9300910347917576,43.51382954254907,False,0.0,1.6387560407210286e-06,0.03533882054229464,2.7198633158343872,0.9632567804205585
2,1200,180,N2,0.9260519590320596,44.47265684555132,False,0.0,2.4259763912165132e-06,0.05574443537596084,2.5698300552315296,0.9577721692653154
2,1200,180,H2/N2,0.9437515508992094,0.6839652013164977,False,0.0,1.8401422553608657e-06,0.048720710283529214,2.570188667980956,0.9732445301727936
2,1200,180,Ar,0.7895893499345544,168.63848503916364,True,0.007130784772866999,2.813009818056664e-06,0.09182246852793276,3.0684129205143496,0.5847846142669471
2,1200,240,Air,0.8618506551579161,61.780493605737504,False,0.0,2.2124991871965143e-06,0.08932527060309342,3.52701187249923,0.9283340437056087
2,1200,240,N2,0.8814656891042832,2.122662308529705,False,0.0,4.0891785295416175e-06,0.2754147106881454,3.173009090472023,0.9089322321319501
2,1200,240,H2/N2,0.7938970400915899,301.64530482874613,True,17.4574415283444,2.614623618448395e-06,0.1583551304366373,2.823710912164075,0.5461690249744002
2,1200,240,Ar,0.8334674675060496,141.06505305966658,False,0.0,2.0325714497291877e-06,0.1731482236663742,2.751153896238648,0.8871975849066067
2,1200,360,Air,0.918662175116927,35.56240230755299,False,0.0,3.0737591597463892e-06,0.13617410957901602,4.370098031784521,0.9412513501577642
2,1200,360,N2,0.940470285179614,22.880022789638954,False,0.0,2.0732929888251745e-06,0.036643222433001735,2.4613948139234343,0.9702364365093561
2,1200,360,H2/N2,0.965229989648722,85.38006315573345,False,0.0,2.449607123689805e-06,0.0539584130335181,2.1243605340773106,0.9617013016567661
2,1200,360,Ar,0.8702598859445742,249.13368639470784,False,0.0,2.8133182734462444e-06,0.22757721468140818,2.4079347046391737,0.8657357855681491
2,1250,30,Air,0.9385844461056146,5.0471293210256345,False,0.0,2.0224658320146226e-06,0.05459337297828141,3.4497156028280385,0.9696472333718229
2,1250,30,N2,0.9606200768090141,33.17912243625246,False,0.0,2.4090588969370674e-06,0.05814831084770264,2.754174805731781,0.9699205363859131
2,1250,30,H2/N2,0.9513333152294047,10.543749742269558,False,0.0,1.4625907228914969e-06,0.06431787814801451,2.4277290783118657,0.9704276689907646
2,1250,30,Ar,0.93460512204948,0.9502645848725578,False,0.0,2.546061953830742e-06,0.04844010004156073,1.9588760895529596,0.9705034636895573
2,1250,60,Air,0.8285948424069163,108.74540938828648,True,3.6273056328521096,1.5829388645066384e-06,0.15153840498675358,4.394375898410535,0.5965216898470669
2,1250,60,N2,0.9705461259534565,11.85312944941683,False,0.0,1.4996276987730233e-06,0.05262027254639857,2.4169371205914043,0.9782691573868739
2,1250,60,H2/N2,0.9323615526536321,9.172559675718773,False,0.0,1.9645565258834845e-06,0.047948929048596343,2.0544862622929,0.9682841680512265
2,1250,60,Ar,0.969966958163285,59.35803340333018,False,0.0,2.8075956620681685e-06,0.054456719582173733,2.663779143331545,0.9682271368518849
2,1250,120,Air,0.9553700797287389,155.090532414659,False,0.0,2.0140666532987498e-06,0.034985415722446365,2.7199225842093555,0.9485958342912006
2,1250,120,N2,0.953378640611869,91.63821245633339,False,0.0,2.1429519106870855e-06,0.06603334650051546,2.0760908386480414,0.954479280392191
2,1250,120,H2/N2,0.9389079131816863,6.7402861432694,False,0.0,1.3719585978789263e-06,0.049298641557581374,2.4614448280899692,0.9704645884143357
2,1250,120,Ar,0.8624444150502528,129.82929216736798,False,0.0,4.333255746512615e-06,0.20702764097198811,4.373848552969019,0.8913619378872046
2,1250,180,Air,0.9877296118307591,10.425188553715783,False,0.0,2.329587311830056e-06,0.06329605818043493,2.2773299345702585,0.9815746342023975
2,1250,180,N2,0.9332960520305642,5.024323026321406,False,0.0,1.9559554695998765e-06,0.07070639533049221,2.248728325294121,0.9648426719378065
2,1250,180,H2/N2,0.949428178591668,17.69457455474071,False,0.0,1.5476471597721488e-06,0.044003617780810474,2.235000936198877,0.9724888151103901
2,1250,180,Ar,0.9520292134971786,101.64591554003168,False,0.0,1.8230016556807235e-06,0.049304279040115924,2.493849728871452,0.9554187251331241
2,1250,240,Air,0.8351132461093008,135.73181255639008,True,1.6949114250743438,4.140623473272522e-06,0.09484540000482358,3.807418448667018,0.6044185313205476
2,1250,240,N2,0.9371899986294837,29.333573702959814,False,0.0,1.8167371132371292e-06,0.058227468758974436,2.3622138720021417,0.9636447910964583
2,1250,240,H2/N2,0.8514830257923778,55.587404942386755,True,6.716942867438283,2.0069607347735923e-06,0.0846202652264713,4.547655138264986,0.6274033737039417
2,1250,240,Ar,0.7696203564329951,32.591827865183255,True,3.0034680735621597,2.0370807463976538e-06,0.10506780490857703,4.305952898341199,0.6033541803751465
