current_density_op,voltage_op,power_density_max,T_stack,eta_elec,V_ocv,i_max,T_op,U_f,epsilon_anode,X_H2_in,sample_id
10000.0,0.764119389622342,7641.193896223421,1075.174994436554,0.5414566116136091,1.4112292162158104,10000.0,1010.4640117772071,0.9123956494714922,0.41573689676626024,0.9702573469854637,13
10000.0,0.8859725133929878,8859.725133929878,1185.297312963494,0.6460274938937206,1.3714161111829415,10000.0,1136.7529531844987,0.9012557041397202,0.2027808522124763,0.879308090598268,14
10000.0,0.9571331890939413,9571.331890939413,1086.186978085443,0.6641698086622918,1.4410971059068594,10000.0,1037.790586404151,0.7815767176101781,0.48120758355807114,0.9846385957169825,15
10000.0,0.8348672798872034,8348.672798872034,1077.828103832848,0.6363476141058753,1.3119673294607475,10000.0,1030.1180988754936,0.6129104315740864,0.44382573359195876,0.809780962737498,16
10000.0,0.9480869622746687,9480.869622746686,1115.9279360332043,0.6786782856629204,1.396960802051586,10000.0,1071.0405520555125,0.9449776589387102,0.2968221086046002,0.9447077269124563,17
10000.0,0.7690870433193207,7690.870433193207,1158.338298094544,0.5680486154412124,1.3539106027429684,10000.0,1099.855942152179,0.7875211394261654,0.23611590802176333,0.8609482123446298,18
10000.0,0.6006929638733615,6006.929638733614,1047.9198913847024,0.4567256355271899,1.3152162198646737,10000.0,976.4675657855712,0.7792325704047482,0.2905983100791752,0.8331296215109484,19
10000.0,0.9183045699734721,9183.045699734721,1083.566548263607,0.6851294337389945,1.3403373505090244,10000.0,1041.3632702100517,0.6397157324342062,0.5698774473114251,0.8490089092658796,20
10000.0,0.7618939627769586,7618.939627769587,1083.2145184430171,0.552563724388859,1.378834565406227,10000.0,1021.5204581800904,0.6325859687320647,0.5588863031813307,0.9202892768819209,21
10000.0,1.1100358781576354,11100.358781576353,1171.8636945560982,0.8390294020977416,1.3229999751883823,10000.0,1150.5672848530235,0.8729564410501682,0.4568126584617151,0.8307094556779766,22
10000.0,0.9460006685178425,9460.006685178425,1148.9097310479121,0.6872036094968083,1.376594440780853,10000.0,1105.8503538216112,0.6017715543461765,0.2643232205669995,0.9314600875616117,23
10000.0,0.7956436235028886,7956.436235028887,1095.257571273603,0.5824965287125579,1.365919939920383,10000.0,1038.2299396318535,0.8612719917913084,0.45985315961888584,0.9249464495370653,24
10000.0,0.8729531762118522,8729.531762118522,1071.5620304547654,0.6376136718983108,1.3690941940013392,10000.0,1021.9479286758167,0.9405536941633559,0.35723908986670416,0.91991633893948,25
10000.0,0.7672423414729157,7672.423414729157,1073.4183017983462,0.5561986633481697,1.3794393838602894,10000.0,1012.1985975596089,0.8528582403415268,0.3123089449763423,0.922639736222362,26
10000.0,1.101638541044604,11016.385410446039,1081.3363471952077,0.7633386134481454,1.4431846124857926,10000.0,1047.1817400510888,0.6054098157851036,0.5713274250350902,0.9836644156182972,27
10000.0,1.1923411175741876,11923.411175741876,1169.4424970032333,0.8206105102918104,1.4529927445728048,10000.0,1143.3773343033715,0.7109227018046972,0.267797098674437,0.9778694070905484,28
10000.0,1.1882422738525271,11882.42273852527,1191.7852109828875,0.8521001225291668,1.3944866834728737,10000.0,1171.1607700208529,0.6490294053327834,0.4073318609454947,0.9407460373732989,29
10000.0,1.0855880463414673,10855.880463414673,1163.9164936893687,0.7897881569584984,1.3745306722781265,10000.0,1135.0222310957029,0.8835396881377132,0.5468289274320415,0.8971550557835782,30
10000.0,0.8908916307419189,8908.91630741919,1176.9569249537824,0.6661491878371627,1.3373755414075406,10000.0,1132.3085338872202,0.9115018696361481,0.3351980627406143,0.8178565685697652,31
10000.0,0.777176856866862,7771.76856866862,1093.311788285582,0.5528705216179339,1.4057122354661131,10000.0,1030.4582504256568,0.8067916411991537,0.21220009997561978,0.9562941065253351,32
10000.0,0.8272895922887,8272.895922887,1070.5061144747403,0.6042100105987139,1.3692086820424172,10000.0,1016.3142054993687,0.81801166653665,0.2341389859975072,0.9009573799979481,33
10000.0,0.6855577906989825,6855.577906989824,1144.3323935329195,0.5023207209931854,1.3647810294257858,10000.0,1076.410069660239,0.713034765529436,0.5180744779074815,0.8834045699340709,34
10000.0,1.0002291400210748,10002.291400210748,1145.9708421864116,0.7484004941209186,1.3364891496977933,10000.0,1112.3448412187397,0.7431335305449944,0.2693177280283383,0.8475461506512731,35
10000.0,0.9392524791684357,9392.524791684356,1203.8696125126269,0.7026556453765903,1.3367180429683172,10000.0,1164.1230561326388,0.858263920843519,0.42174162100456025,0.8797240118612801,36
10000.0,0.6884935640314721,6884.935640314721,1064.9530920518557,0.500948764547673,1.374379203536196,10000.0,996.3645281013833,0.6161009247076135,0.21629152092758808,0.9336949932822045,37
10000.0,0.6590700767280672,6590.700767280671,1078.7075116665876,0.48169135279927694,1.368241453573913,10000.0,1007.7903739820031,0.7518480772332905,0.3594018937589494,0.9206677936648523,38
10000.0,0.93773959084349,9377.3959084349,1189.3788609676237,0.6760683412133944,1.3870485181430816,10000.0,1144.4479682376646,0.8305427710666307,0.2651737708325719,0.9220596628591999,39
10000.0,0.9599678301217857,9599.678301217857,1097.185313712197,0.6741436526957804,1.423981114830712,10000.0,1050.7839852413044,0.8251508764548235,0.38330115619660665,0.9788783136675397,40
10000.0,0.5400176465275992,5400.176465275992,1068.0151456008261,0.4000289242672688,1.3499465007855296,10000.0,987.0222601750331,0.6352723004820993,0.2072887302606199,0.9297712869491078,41
10000.0,1.126949606216112,11269.496062161119,1160.7094428384362,0.8204308432176524,1.3736070694226,10000.0,1136.0436965177873,0.6986491711706899,0.2472659310486625,0.919499140888178,42
10000.0,0.83405567007616,8340.5567007616,1060.9821651760417,0.6144064493168901,1.3574982342771311,10000.0,1008.6379087559445,0.8627151630743004,0.5227338957069056,0.878397358613171,43
10000.0,1.064944137772035,10649.44137772035,1171.4142430173272,0.8002519508374664,1.330761064259284,10000.0,1144.8325503686024,0.7501479095812564,0.500348427116599,0.8195935350788273,44
10000.0,1.044566225419314,10445.66225419314,1181.7613529281991,0.7797404164302085,1.3396332977089036,10000.0,1152.2546456992402,0.7362205875569571,0.20433506059211937,0.8173444685893654,45
10000.0,1.0434584114783403,10434.584114783403,1131.6510797074122,0.7645533405816368,1.3647947842128652,10000.0,1099.5174424339598,0.7569559326924119,0.3172843086792258,0.9277785066546373,46
10000.0,0.8959922307526414,8959.922307526414,1125.1983013545848,0.6276061177372529,1.4276346348933269,10000.0,1072.0340609405164,0.6201455660058255,0.41981155292949424,0.9686637947240769,47
10000.0,1.0160621193601773,10160.621193601773,1126.5004849726868,0.7737706605542369,1.3131308424545223,10000.0,1096.7936126632524,0.6353929366429766,0.23364272244599898,0.8138249712091968,48
10000.0,1.2788262603147738,12788.262603147738,1186.4833150671686,0.8887648967131477,1.4388802539841083,10000.0,1170.4779157002351,0.7309947785146421,0.3482568588267564,0.9799772297029332,49
10000.0,0.8317140919031173,8317.140919031173,1176.916626097206,0.6324405874511094,1.3150865210203047,10000.0,1128.5793831854874,0.7954414874075317,0.36968880369879054,0.8211275216381688,50
10000.0,0.8524562287125441,8524.562287125442,1048.6692153174436,0.6222251242271248,1.3700125493508364,10000.0,996.9135832536144,0.6411341863719867,0.4596841208464254,0.9108400653684603,51
10000.0,0.7587945887750079,7587.945887750079,1072.6371648727525,0.580795533060923,1.306474560463628,10000.0,1017.8691677038905,0.9371278888042139,0.20486178987592654,0.8082003832706095,52
10000.0,0.9874981748183438,9874.981748183438,1124.6455187896036,0.7080135227096137,1.394744793911738,10000.0,1083.9208568802642,0.9392558874666845,0.4092391376680595,0.9321922509070772,53
10000.0,0.7468578374972211,7468.578374972211,1042.299553460383,0.5542706266650647,1.3474606114181356,10000.0,982.2392760682916,0.6983371163572806,0.5801645936306234,0.8865747830292855,54
10000.0,1.0317328514880741,10317.32851488074,1087.2413008630535,0.7038022451825562,1.4659414040665038,10000.0,1043.8204456052106,0.8042796391478052,0.23109385478599395,0.9873800414511246,55
10000.0,1.1517119577832935,11517.119577832935,1140.9990810617594,0.7884439558308705,1.4607404232931274,10000.0,1110.096234510776,0.6569159287707119,0.564370873797537,0.9804619835254655,56
10000.0,1.075274440420249,10752.74440420249,1179.6725283344606,0.763487546324564,1.408371944764037,10000.0,1146.3627779000817,0.6158265345371663,0.21054678979890082,0.9540051328485483,57
10000.0,0.903774402883756,9037.74402883756,1213.8997205055705,0.6589953257776087,1.3714428123102544,10000.0,1167.1328795629206,0.894741623097498,0.5353314818844551,0.8788157054441564,58
10000.0,1.1616919023674306,11616.919023674305,1201.057437547176,0.805985549304977,1.44133093126693,10000.0,1173.0935346572262,0.9488228929758669,0.422172682241051,0.9795054886776613,59
10000.0,0.9560799420115551,9560.79942011555,1206.798287524136,0.6905792982695277,1.3844607627354688,10000.0,1163.9602054517445,0.812161122057808,0.2914571222013851,0.9174443656870002,60
10000.0,1.0561078657669185,10561.078657669184,1156.9148596404075,0.7828125869343169,1.3491196786997153,10000.0,1127.613678347128,0.7820572253891976,0.540872600127416,0.9065782145917234,61
10000.0,0.8177922478255142,8177.922478255142,1175.8327237912788,0.6128791755660634,1.3343449743910623,10000.0,1124.177451134724,0.8171083429737126,0.4816319072396894,0.8259105803614863,62
10000.0,0.9237216555215447,9237.216555215447,1108.9107551109487,0.6568083122498558,1.4063793625835732,10000.0,1060.6449844047459,0.9164555430728119,0.3393021868093201,0.9488940724208172,63
10000.0,0.8664202175670513,8664.202175670513,1051.3526434972573,0.6397551616740219,1.3542996906815477,10000.0,1002.5646961858076,0.924305668806523,0.3968465172318153,0.8872357936852697,64
10000.0,0.7661322993608316,7661.322993608316,1077.182345294528,0.5777053230122184,1.3261645147497247,10000.0,1021.1791237556387,0.6265521648380323,0.2515518887642597,0.8288615117673359,65
10000.0,0.8235024922011345,8235.024922011346,1203.1603868305394,0.6191610539500686,1.3300295406945035,10000.0,1152.5076819812025,0.7658865740920053,0.46702309540841086,0.8365349135736475,66
10000.0,0.8426673041326629,8426.673041326629,1041.5826718784972,0.6243881151803787,1.3495889554035245,10000.0,990.8905067514111,0.6422225548852103,0.38431150721309026,0.8692112735991344,67
10000.0,0.9144183432351951,9144.18343235195,1139.158700221405,0.6934216855597581,1.3187045664674295,10000.0,1098.7300778981817,0.6286156611821051,0.5494314496427108,0.8116048123724241,68
10000.0,0.8711113372351607,8711.113372351607,1061.5272696697336,0.6519389790828922,1.3361853872590754,10000.0,1015.0198646673421,0.7296652359769836,0.3938091940764085,0.8700935915182568,69
10000.0,0.9670521181091719,9670.521181091719,1151.7951476404473,0.72885807548696,1.3268044227445395,10000.0,1115.8199171769106,0.9133223931905197,0.4046709768462664,0.8203626821545575,70
10000.0,0.8349052605505898,8349.052605505898,1100.0901670440667,0.618568112071915,1.3497386047820121,10000.0,1048.6068326209245,0.6070249192222043,0.3288316662332713,0.8622244969138038,71
10000.0,1.0651627864954794,10651.627864954793,1161.2787674216127,0.7785663115369655,1.3681079834969285,10000.0,1130.9842477214677,0.77445476962517,0.2347681152349695,0.911499812423967,72
10000.0,0.9544414988618605,9544.414988618604,1094.791607659821,0.660653516225068,1.4446929826628008,10000.0,1045.766459279727,0.8260710344660604,0.4283113218675647,0.9874378972706661,73
10000.0,0.7551224298679473,7551.224298679473,1079.808939703341,0.5678481659510004,1.3297963701323405,10000.0,1022.3415456769017,0.6562384806408444,0.2746268096205223,0.8329409831060035,74
10000.0,1.15957243083517,11595.7243083517,1197.1191065540313,0.8083425364537705,1.4345062625582694,10000.0,1169.6257233817214,0.6392136157588183,0.35914223961829667,0.9644463539198562,75
10000.0,0.9952291701470568,9952.291701470567,1200.1440773055149,0.7076339999571449,1.4064179649470332,10000.0,1159.0251978255174,0.7948670125548754,0.42864507578795996,0.946203657306468,76
10000.0,0.7245536214087213,7245.536214087213,1083.5656732419557,0.5391461668059093,1.3438908889981183,10000.0,1021.631946483016,0.6401928886587213,0.44424801697665306,0.9104352620702963,77
10000.0,0.835265403947641,8352.65403947641,1091.9940219096793,0.6184873885105846,1.350497066656593,10000.0,1040.470855638784,0.647045136928641,0.22534998818910712,0.8612472305451974,78
10000.0,1.188583594962651,11885.835949626511,1117.854887980634,0.8229165269395303,1.4443549935533022,10000.0,1092.277748121569,0.7650516659925554,0.36473636565890744,0.9766105374070869,79
10000.0,1.0202564510285765,10202.564510285765,1195.344981269697,0.7471530652771928,1.36552535008347,10000.0,1160.8180913642077,0.6634315731579811,0.22659850694671102,0.9091498915041832,80
10000.0,0.8389027096801017,8389.027096801017,1058.4153347667798,0.6149212341410173,1.36424417161649,10000.0,1005.8811885731409,0.6574930292758475,0.5258298880925528,0.8993824307061327,81
10000.0,0.8420202698534193,8420.202698534193,1115.3529403312027,0.6076147421197775,1.3857798560250107,10000.0,1060.9769817140436,0.7319305502987177,0.3850719142678426,0.9420457822334878,82
10000.0,1.0396945637949369,10396.945637949368,1122.7064172540124,0.7179452403626024,1.4481530141070829,10000.0,1081.8605722227978,0.9172652388375914,0.4496951983655968,0.9785681034865603,83
10000.0,0.807986213204971,8079.8621320497095,1147.771918205473,0.6148777718658783,1.3140598834026722,10000.0,1097.1645511857027,0.7867113821917124,0.557557033220383,0.8288182271492227,84
10000.0,0.9772032683915141,9772.03268391514,1129.7248194665892,0.6964243894581916,1.4031720933147738,10000.0,1087.1279369742633,0.8668605400092416,0.5507062547046997,0.9560388878876824,85
10000.0,1.100154050517375,11001.54050517375,1161.0477093113007,0.794598728159581,1.384540412071272,10000.0,1132.609073155911,0.6524710995720708,0.2917005580930566,0.9368069419437541,86
10000.0,0.9509918165736263,9509.918165736262,1082.4203601457984,0.7032384853550726,1.3523034310237734,10000.0,1042.2891987007838,0.6635592008804989,0.5633802245334514,0.8761617691850916,87
10000.0,1.0241212095385686,10241.212095385685,1116.0812967984068,0.710377945365341,1.4416568197537047,10000.0,1074.3277357768932,0.8140089824021267,0.2072440735283362,0.9771024736718863,88
10000.0,0.9183937894820191,9183.93789482019,1048.3125248239273,0.6728450693844877,1.3649409518927693,10000.0,1003.6578085828522,0.8017009260583846,0.4426860185531424,0.9399244047686973,89
10000.0,1.136987380029092,11369.87380029092,1197.223803916785,0.807494773136788,1.4080430212722734,10000.0,1170.118239792467,0.8936143302560768,0.24986507248130674,0.9652803087918044,90
10000.0,0.9263773122242406,9263.773122242406,1081.9864071274071,0.6890909720414694,1.3443469002065105,10000.0,1040.18944832918,0.8809987070093039,0.20185280920184115,0.8756520517822792,91
10000.0,0.9187317208006744,9187.317208006745,1163.6511358671523,0.6811774867669571,1.3487405832527006,10000.0,1120.6502496219498,0.7582762793114325,0.2898419291759928,0.826762833872162,92
10000.0,0.9157189752702756,9157.189752702756,1091.3758218667367,0.666855554037073,1.3731893957043768,10000.0,1045.6287798233266,0.8032059225973152,0.45290571516781214,0.926072100683175,93
10000.0,0.6248667142090948,6248.667142090948,1059.0873926495417,0.47571150754523495,1.3135413045472246,10000.0,990.2199336157288,0.9489059881460815,0.400878004132497,0.8127445307038013,94
10000.0,0.7974541517266658,7974.541517266658,1063.9251194682697,0.6023841497048306,1.323829905082031,10000.0,1011.2875441327333,0.6127923837468332,0.3888267780439997,0.812484641491387,95
10000.0,1.0035823885878203,10035.823885878204,1094.4374435648497,0.7092802402441242,1.4149307024856657,10000.0,1053.3026121750652,0.7958741159578762,0.262096098372285,0.9637392679925683,96
10000.0,0.7574897427032699,7574.897427032699,1117.2582998427056,0.5484666787593047,1.3811043989341334,10000.0,1054.8968342196192,0.6088852244811207,0.26246103894647616,0.9251955489629288,97
10000.0,0.6374429326543548,6374.429326543548,1050.5558766413635,0.4645812510643788,1.3720806235592617,10000.0,977.0921075508728,0.6364380036946008,0.5199664341492758,0.9240217604918562,98
10000.0,1.03392338181801,10339.2338181801,1173.3390772027308,0.7806605391493437,1.3244212176327463,10000.0,1144.2892936212572,0.890576952598447,0.3588734118473819,0.838947016129006,99
10000.0,0.912047181587155,9120.47181587155,1057.5680619510804,0.6804010457065061,1.3404552908059029,10000.0,1014.7272510292055,0.6092862713558369,0.27257417403591894,0.8800706646125747,100
10000.0,0.8972249188419762,8972.249188419763,1095.5419908122158,0.6588715425907903,1.361760010629601,10000.0,1049.0884816334533,0.8066032298801826,0.3072254563291505,0.8777882139163357,101
10000.0,1.1285526999340354,11285.526999340354,1155.2489824693118,0.7934529659206855,1.422330936307631,10000.0,1125.8711588319522,0.6490396115182584,0.5473871903591652,0.9699649231098774,102
10000.0,1.0750825139606979,10750.825139606979,1114.0050177917833,0.7677163311764353,1.400364262556796,10000.0,1081.4768429321734,0.8217173769391515,0.3031550741732809,0.9586367449918668,103
10000.0,0.6533414073242174,6533.414073242174,1043.9634802563933,0.4932014372772668,1.3246948567932164,10000.0,976.8281353094933,0.9200045822961747,0.24710043315605645,0.8520704919305692,104
10000.0,0.8221798916015325,8221.798916015325,1030.1040257799834,0.6002502659124561,1.3697284920844064,10000.0,975.3491657316961,0.6479099705240825,0.560007456739242,0.9135084894123586,105
10000.0,0.7915170272448883,7915.170272448882,1110.2929759048288,0.5971884725123153,1.3254057365090306,10000.0,1056.9041049784146,0.7340984848873241,0.40756708211313497,0.8315938400636551,106
10000.0,0.8724090931700944,8724.090931700945,1099.1019531972834,0.6446353252825077,1.3533373970589748,10000.0,1051.0091228083954,0.7010428078697449,0.34226908658597965,0.8564531259684033,107
10000.0,0.8858444925722093,8858.444925722093,1168.0877804079198,0.646564959420768,1.3700781022309072,10000.0,1119.66441944205,0.6752291325067649,0.2124732540245139,0.9130648068330485,108
10000.0,1.0576117759301842,10576.117759301842,1159.0672530399042,0.769194633839365,1.374959898837582,10000.0,1127.3324407491646,0.6373093885968201,0.23005511269432352,0.8941433500791778,109
10000.0,1.008156515305029,10081.56515305029,1168.8599523758312,0.7378063528516307,1.3664242811253815,10000.0,1133.0331757937959,0.8431437647990493,0.3088580548919851,0.8685850404186051,110
10000.0,1.0044633457666041,10044.633457666041,1101.519381791235,0.7194545704881367,1.3961456177630427,10000.0,1062.3511545915912,0.6647965250935168,0.4167603789513432,0.9391227284178166,111
10000.0,0.7641298606305346,7641.298606305346,1088.6483941523095,0.5382038435926654,1.419777784435258,10000.0,1023.0836017718372,0.7712987372750991,0.28848377672784087,0.9793712745404566,112
10000.0,1.0418244321042962,10418.244321042963,1117.0767628053493,0.7744745715720887,1.3452015990525292,10000.0,1086.739046110526,0.9204209041558147,0.21357839143431956,0.8564963114007846,113
10000.0,0.9543488639276152,9543.488639276153,1181.4262343335176,0.7268317099357419,1.313025905284165,10000.0,1145.5585301978626,0.8955922894872745,0.32764018929730226,0.8070314505959436,114
10000.0,1.0483317936606842,10483.317936606842,1142.901671979706,0.7746651064932477,1.3532709617014638,10000.0,1112.407755175628,0.7189562373188231,0.4899067086115046,0.859905164187816,115
10000.0,1.059778094244658,10597.78094244658,1188.2861861514234,0.7363740536567831,1.4391844592865168,10000.0,1150.3455496472375,0.8155521158638066,0.2931837899014535,0.9653187860411767,116
10000.0,1.0369015305984202,10369.015305984201,1166.266996663892,0.7565835302766359,1.370505025690011,10000.0,1132.906647154733,0.9492769386866681,0.34028472618068406,0.876366873585756,117
10000.0,0.869604476111181,8696.044761111809,1173.5938331701811,0.6501735250498445,1.337495980083954,10000.0,1126.8046827729038,0.7462183737585668,0.36854280091082803,0.8453676576959774,118
10000.0,0.8597435247872017,8597.435247872017,1069.9183056758886,0.6320662563175096,1.360211079446269,10000.0,1019.8715502099819,0.6147326163727266,0.20714957389336552,0.8812768954098139,119
10000.0,1.1498397565546674,11498.397565546675,1161.7673214436625,0.7857730671927067,1.463322942160189,10000.0,1130.4190028831104,0.6312938508092908,0.3670323103139713,0.9794990842353679,120
10000.0,0.7117668115012155,7117.668115012155,1082.8266229171786,0.5291200522545898,1.3451896379061135,10000.0,1019.4843402766887,0.929956120947294,0.4598586595969474,0.8974108170931366,121
10000.0,1.237503475556385,12375.03475556385,1147.8011386524731,0.868517404285002,1.4248459149476076,10000.0,1129.0668947133508,0.7225438407083555,0.22313707062535856,0.9679193181430509,122
10000.0,0.9337620700236063,9337.620700236064,1166.068596767719,0.6934883931259417,1.3464710862926144,10000.0,1124.7976951408184,0.8436072163188273,0.261558362535942,0.8426437086489655,123
10000.0,0.8801190963500015,8801.190963500016,1044.6787034184347,0.6231229626407968,1.412432455738839,10000.0,991.447367479551,0.9071113019206332,0.3062400170354824,0.9688621351751057,124
10000.0,0.973423209089899,9734.23209089899,1119.1974863935238,0.7306976343636058,1.3321833318068599,10000.0,1083.3214741218278,0.6304453659689935,0.3633812852282795,0.849353218914462,125
10000.0,1.0727494367582322,10727.494367582322,1139.3538772503248,0.7840184335715239,1.3682706819422865,10000.0,1109.8017527319194,0.626645800821605,0.5404827656195075,0.8913114496920631,126
10000.0,1.0797537805072375,10797.537805072374,1117.1914597432376,0.7775259743335918,1.388704449948031,10000.0,1086.2963927991582,0.6934598945592975,0.5514519945420632,0.9251058485851009,127
10000.0,1.122675789909577,11226.75789909577,1135.105787964916,0.8332839760528672,1.347290746220169,10000.0,1112.6442923338568,0.8380492701161051,0.44744455128607374,0.830134970005684,128
10000.0,0.9178436525714148,9178.436525714147,1045.774990846306,0.662055844114234,1.386353826087586,10000.0,998.923973494689,0.7172915989906996,0.4974033025166431,0.9554137345826218,129
10000.0,1.0653965467425943,10653.965467425944,1128.5147492008093,0.7691337588187825,1.3851902019992013,10000.0,1096.5353836751485,0.9434151623095981,0.45272541080666734,0.9204610835889262,130
10000.0,0.9521148977992828,9521.148977992829,1127.912556082879,0.6718247196032183,1.4172073012758517,10000.0,1081.4033157352221,0.9370472013506481,0.3367488664154744,0.9770853400469033,131
10000.0,0.7223465367090688,7223.465367090688,1096.6861129535612,0.5327901673410624,1.3557805323510466,10000.0,1033.3427133893633,0.8478602310258485,0.2269402405875087,0.8657177808210618,132
10000.0,0.8825492549191774,8825.492549191773,1212.8669879857537,0.65765522293709,1.3419634242053307,10000.0,1166.9255710571383,0.8623781411100235,0.2520344960522528,0.8046715141271723,133
10000.0,0.8865915425294407,8865.915425294408,1157.5268475345522,0.6501037715857366,1.3637692646619506,10000.0,1109.8090753213012,0.7560659472318618,0.30945066651266634,0.8809744474248349,134
10000.0,0.8038802182394293,8038.802182394294,1071.7814169248702,0.5960606098156256,1.3486551619106097,10000.0,1017.3039225577521,0.628833365965545,0.4721997208298852,0.8519193101296598,135
10000.0,1.0457969351803331,10457.969351803331,1097.3356853325583,0.7221361314980393,1.4481991546536714,10000.0,1057.0954633852245,0.8234840816824299,0.3590377591851177,0.9869557531123674,136
10000.0,0.6608198836268726,6608.198836268726,1048.9216870383066,0.48723378935138356,1.3562685882409156,10000.0,979.3768165769022,0.8280833888815597,0.34741053748950446,0.8899098822713959,137
10000.0,0.940776658035742,9407.76658035742,1167.8661009678594,0.6988937422746945,1.3460939784262331,10000.0,1127.3343689288104,0.8956741298409107,0.5044095963771995,0.8249365267596537,138
10000.0,0.8762863614016698,8762.863614016698,1117.545155199957,0.6456607317972155,1.3571932103761384,10000.0,1069.4544703025101,0.641057866136838,0.25007431688102016,0.8817581200308979,139
10000.0,0.6860691490808642,6860.691490808643,1091.0003525429197,0.5171690478926854,1.3265858656398677,10000.0,1026.9486808870195,0.8791456852230158,0.3241447835694295,0.8022079025825392,140
10000.0,0.7567324748854217,7567.324748854217,1089.483403906336,0.5661023886099387,1.3367413565301751,10000.0,1031.4825157418607,0.8432436601442899,0.5440489588756818,0.8075275768161879,141
10000.0,0.6090138364617538,6090.138364617538,1074.989617315479,0.4536689893581647,1.342418923813518,10000.0,1001.6491085803026,0.7746108537079746,0.44726229372724763,0.9063332498625137,142
10000.0,0.8399249725835892,8399.249725835893,1091.313877563252,0.636157451836466,1.3203098857977456,10000.0,1043.2753862418363,0.6116210880769782,0.2314313988620083,0.8252159932681815,143
10000.0,0.7165279802909333,7165.279802909334,1067.8732354987374,0.5392313247804978,1.3287951707601682,10000.0,1006.6465164518139,0.6365987441170401,0.45457209981745467,0.806001367516872,144
10000.0,1.0631079353058699,10631.0793530587,1183.2742677231763,0.747397844275554,1.422412365045461,10000.0,1147.3438247492172,0.8499304262463496,0.5206912332279168,0.9548167716118373,145
10000.0,0.7528428619629197,7528.428619629197,1122.2796546791583,0.562031553528821,1.339502839717902,10000.0,1063.61365690366,0.8252521933187837,0.4105610643744453,0.8155096965858121,146
10000.0,0.8718260262843913,8718.260262843913,1069.4557448067071,0.6243135040909162,1.3964554996353737,10000.0,1016.9927974716088,0.9415528395366959,0.33475831670844275,0.950042716357071,147
10000.0,0.7677728540893272,7677.728540893271,1074.5992218655151,0.5792957451078419,1.3253555900818819,10000.0,1018.8409482662597,0.9487168706198597,0.5899172648587132,0.8379130656765376,148
10000.0,0.7892037327394755,7892.037327394755,1119.9810913503347,0.5923757822508049,1.3322687327641898,10000.0,1065.6745913478633,0.9038953768929332,0.4908676279065232,0.8808437335451343,149
10000.0,1.1702137037779654,11702.137037779654,1165.405075382087,0.8612736010210517,1.3587014653539375,10000.0,1146.5562992244897,0.8025363930003376,0.37544616767583616,0.8924670988706935,150
10000.0,0.9244225532434867,9244.225532434866,1137.9289950099433,0.6662448005791106,1.3875118461561933,10000.0,1091.6200657186725,0.9193271709658418,0.28426487560226665,0.9199964418175789,151
