sample_id,weld_strength_mpa,contact_resistance_ohm_m2,weld_width_mm,penetration_mm,porosity_percent,microhardness_hv,haz_width_mm,intermetallic_thickness_um,weld_quality_score
WS_000058,5.804943466927911,1.6948931796241816e-07,0.20253676434376808,0.09563008473180269,0.0997241982597526,1416.1438223931018,0.17308654953698208,0.03063161715495066,59.80634122607734
WS_000059,559.6145446773002,3.1810145286428706e-07,1.4354759075689147,0.33325038890198866,0.14750240200877757,686.619225612028,0.7296772933315796,0.4370924000898065,98.82444203839397
WS_000060,904.8555856521226,1.3217144428465725e-07,20.214665727927013,10.25817483852345,20.0,593.0689848350592,15.436258201675674,4.84151909976917,69.60348566714603
WS_000061,30.76593124018511,2.985783627736797e-08,0.18733424222509582,0.13950829521604247,0.10376806406482489,236.30481125980387,0.10933151150038832,0.018473005915159737,62.21604889428546
WS_000062,726.757194625159,1.2032628996451486e-07,2.023645100571741,1.0936307617023993,0.6082601534187655,568.3583984626067,1.5289740338606876,0.8485386736247801,98.7266308999783
WS_000063,5.59438259622079,1.4883544605023143e-07,0.14816018495615865,0.10150199641894429,0.11825270231977685,1228.2059092607965,0.1,0.013851600848239113,59.823665216067305
WS_000064,540.4327470952429,6.081738028924102e-08,2.0736627361256113,0.5737215793616592,0.5636919084675853,1134.1447744920572,1.4562463293752081,1.1029401709041786,98.9720099964309
WS_000065,514.7391322616292,2.282282693028298e-08,2.6786283207634316,1.5742414847775457,0.7365481238864826,659.4022247045393,1.1719537908970463,0.6282700449926216,98.82670933337943
WS_000066,327.5297209307347,1.619897068298416e-08,2.66383782977648,0.8043829336078495,0.29156074144601485,278.8673083282172,1.0460968021380161,0.16213497749643976,85.7164396502408
WS_000067,864.7370246874374,1.0535898218086348e-07,7.429864511959675,4.167848065387166,5.909549566323853,179.02437098038396,4.758216682982874,2.622853342667518,90.81959870397162
WS_000068,19.50097522529297,7.060499060826997e-07,0.3041294979547201,0.18241315036604386,0.39115136956082897,1112.1882281010955,0.2128743981781038,0.18178662446845845,58.85520124543409
WS_000069,12.151644339304674,4.1450414368431734e-08,0.2824133734448509,0.206705408954912,0.450250822602429,223.2181185903936,0.17062028471209448,0.13663518340930444,60.17240407013543
WS_000070,411.67223098957135,4.279539363185626e-08,6.783810001804664,3.054102196663869,2.836251567992455,190.2017987684906,3.2754281562471674,1.7255650748405906,88.55101494628146
WS_000071,835.5638184015734,8.3377197549705e-08,2.0384334528300108,0.7094695903722501,0.39195656216174546,211.13292861541314,1.602848691025584,0.8333484630595227,99.16193356410827
WS_000072,215.37323068177653,2.7530685976713108e-08,1.2975368017975415,0.3937948225006815,2.3002176661279186,597.4655369023271,0.8224771150631885,0.20026682827985468,73.69693989742011
WS_000073,572.0983023904122,5.553575555673363e-08,1.9307204110364784,1.080497424134037,0.2508019116635835,522.3789976294929,0.8885263121204209,0.4555064954595882,99.45718986583441
WS_000074,9.731677828037393,3.8620027406829213e-07,0.2415253033161802,0.1888736684794656,0.33725892849035943,864.5556635542715,0.22651449223346726,0.0568465195653277,59.11404501130257
WS_000075,34.73661532468013,1.9443120080715748e-07,2.4471866504094884,1.120502879304844,2.9333297048351556,132.1214409285305,0.617678795864957,0.40327525494945515,57.795641066300206
WS_000076,678.6292018645182,1.9275441578443654e-08,2.6774526060095156,1.0699507685661045,0.26483987388269653,742.3156693398986,1.16956238128517,0.8432637522747904,99.54491386444062
WS_000077,352.4106650680332,1.2567221366312115e-07,20.927347095059236,8.825980468949812,12.53434076755284,133.76024450903253,15.334517609784127,7.118485526280075,69.01432541312403
WS_000078,7.776079137137845,5.370922830682408e-08,0.1,0.05,1.2143502470907057,185.7546693647337,0.1,0.03506121849481876,58.63943327541449
WS_000079,842.5451102376294,4.464163165995873e-08,1.4139428213381597,0.3083674783144555,0.1545986252304029,179.80454834968995,1.3325321209892498,0.7457746601018689,99.63417716717451
WS_000080,618.2995951188054,2.3875498806055598e-08,1.509249030217013,0.7100917245959444,0.14179216604765457,280.13671122246893,0.4900028682521328,0.0,99.71568525451036
WS_000081,380.0508887259108,2.0760842994137274e-08,15.515872005966337,5.663319340403641,20.0,488.2961933940122,6.829998690151611,1.8642655396483305,60.341788569090454
WS_000082,301.31305939073195,4.6727196322680856e-08,2.5020251102834776,0.8089644278137095,4.961253352771364,310.36366551462083,1.8981145314813945,1.331633627352355,76.52298313313347
WS_000083,372.34886804451577,2.985733176887026e-08,10.409766259632317,2.272107546345969,2.1374766735486124,157.32947662081892,10.857179027249876,4.58607086749885,86.49212243793173
WS_000084,265.80053833834666,1.5934292833189857e-08,20.962356032225927,11.171085326347248,20.0,148.384300599267,12.135988248312165,5.269659491007854,51.216240188568165
WS_000085,656.4818759829404,1.620193701557237e-08,0.6451855939045746,0.14879745999136987,0.14979027479628976,183.0035114974063,0.6173942109529149,0.03337391555445368,99.72670877675884
WS_000086,965.5736800217402,4.507300048607957e-08,14.3213645257569,4.340457361355381,2.0325220906495036,247.1103031442776,8.04837952870679,2.1700294770619335,96.8159978625675
WS_000087,793.0622996689655,2.581189635454516e-07,1.4090878620588076,0.4166218246771452,0.3189186577718486,561.8783676563255,0.42305563270742963,0.39339764538342176,98.74726512270587
WS_000088,266.1289089524432,2.2791823759977959e-07,0.4194768362368885,0.12096924544509696,0.2814346540507256,708.6090432368619,0.3595187795610255,0.015860427829383527,80.18440602232003
WS_000089,746.6298470800162,9.968174329643903e-08,22.942297351893714,11.120796721648079,8.878590360590213,216.11610531242079,12.854818669860006,0.0,86.38306922922536
WS_000090,573.9282305859169,1.0972856946467784e-07,1.606225769294167,0.4689523350294585,2.6081832491705716,759.7515348985761,1.517713277457713,0.494545519550863,95.7585394178501
WS_000091,998.1766157020737,1.3127216649911383e-07,0.4606190898273286,0.1705859519153662,2.0950935107495505,540.2807212513823,0.35890020806066236,0.2550956194393868,96.46354323437834
WS_000092,386.6558561507376,5.723946116059543e-08,18.623359547218527,5.262306230848289,20.0,605.4026644018971,8.929630084256901,3.12253937457538,60.76075010857721
WS_000093,13.054126434099238,2.254907266405927e-07,0.1,0.06631117479087247,0.15002611521108491,265.1698758553652,0.1,0.022027075892636985,60.14281876198953
WS_000094,116.93229164194604,2.615397376643848e-07,1.2056250329990306,0.5446447134867166,0.1728713730492941,193.46237420053117,0.8971394605838202,0.3267238219875272,68.31065705878859
WS_000095,33.138958963728896,3.7658238424259486e-07,0.11172876814412443,0.06766887724834422,0.08937022622597211,670.355518767311,0.1,0.06593297462979876,61.38731422503157
WS_000096,1.6686333831087057,1.3911323704814302e-07,0.1,0.05,1.0953723092303427,852.8542727751234,0.1,0.0214659442215125,58.073092495658756
WS_000097,22.463715051625996,6.466078688010492e-08,0.16104534092166284,0.07692666457253583,0.9090949939348505,796.1198975440591,0.1,0.03966089096680268,60.239472352587484
WS_000098,75.62724137338473,5.3209273677248364e-08,0.2192401080298108,0.11519524684974296,0.5343319662193263,189.10933912054904,0.18433950948640945,0.019908928492389826,65.08905353951005
WS_000099,5.247770412389362,1.4631969159135173e-08,0.18193152061028564,0.061119479773180836,0.16580554691244404,498.2976575934301,0.20316833522376992,0.0,60.127217405145075
WS_000100,395.48890449756783,1.383808978433605e-07,1.9866243900102054,0.5798923388036313,2.6157521916448547,425.41737967601733,0.9155584218147311,0.16747202927836125,87.30034137880806
WS_000101,4.371851399457949,1.2597864432188102e-07,0.17863400680117686,0.12434172398076301,1.2155709601083307,705.7011149661936,0.17172200933405504,0.08463684378930798,58.14845573882849
WS_000102,39.348438229920525,4.794063778304083e-07,1.77457706936536,0.6001552122360573,0.28695373388797907,181.66275095213317,0.9983888863907178,0.7688613525002937,61.27922532407045
WS_000103,799.7295643943123,8.836289003514626e-08,11.770350342528463,6.591688255836911,20.0,588.4455292541903,8.228514474959223,8.488810091556655,69.73491132989456
WS_000104,2.1913038231670017,5.294445099204592e-07,0.28090992463125264,0.2014093937115779,0.703273777630058,1037.9044264549389,0.15329196751057483,0.2110561850205781,57.53206010964689
WS_000105,935.6819740571589,7.730912125603425e-08,33.600472513004654,15.498411886592493,10.584163114967629,528.5734389228962,14.159017890383156,8.25076231455035,83.89182796378044
WS_000106,513.0003973392389,7.68154674514536e-08,4.046179930632272,1.5743184135406512,3.6544443061543044,977.9647344889122,1.0137320382248804,0.803432379473877,94.28788713841419
WS_000107,812.3390024135365,5.812474494654957e-08,12.985123632710918,5.852745710411982,5.19175193333704,204.60168592223445,6.24465803513974,1.677634019312625,92.0379978651548
WS_000108,603.7062681214478,1.1697898451967903e-07,1.7078600299776987,0.5076396411308601,0.775850220748499,276.45145548150185,0.9813028748984305,0.615317387072305,98.48528771531821
WS_000109,49.137057755727184,7.638219619788328e-08,0.39232677084722145,0.22732944696416488,0.19931472950653678,401.2849493010792,0.3124100093474414,0.1125059650124981,63.402845937604724
WS_000110,956.0444043524024,4.583273712398739e-08,23.419937597339445,4.817792663617209,20.0,188.24043889574452,6.193267365302104,3.447111175410631,69.86250178862804
WS_000111,406.42658216384257,8.132536314822974e-09,19.029847544085982,8.625281426108785,1.7870301378068831,112.81170196790232,6.009986976430095,0.0,89.80918375745262
WS_000112,19.75770409166665,5.988198285215647e-07,0.13575178211015212,0.05,0.11130568194089666,801.6285930954801,0.1,0.029913043785651284,59.61719831885729
WS_000113,342.4469510927967,1.698548204899631e-07,1.2542814640741011,0.3777200530196108,2.2312117180181943,455.30620085108563,1.2857198784327608,0.42702488536455124,83.53937404892655
WS_000114,6.00213459927033,4.0639922171762364e-07,0.1,0.05,1.044033940412458,510.11676996127716,0.1,0.04744829016916542,57.69492219217007
WS_000115,213.71208855632432,1.1159745979249602e-07,1.814699714217431,0.6029004982414549,0.14266894556471307,625.7990012857184,0.6460829929202884,0.5175990160108768,76.54817128678138
WS_000116,255.54787278003366,4.036602263920152e-08,2.0181846882238244,0.6499709831082373,0.5446146822431983,128.64669304731052,0.8666834990779954,0.5089770043828294,79.5058097311203
WS_000117,399.3174989765589,5.812513393533533e-08,0.7678585910658223,0.22737437987064588,0.3724856918325905,220.8285277724838,0.5213956086314949,0.28765913411770794,91.21229597856981
WS_000118,3.1853605409962173,4.6044921932937866e-07,0.4234408711018749,0.18953373907642496,0.14475948809402317,1146.5564528332147,0.2744285165528772,0.23118837572054346,58.656341953150516
WS_000119,35.26437813771469,3.8679646193818535e-08,0.2634390967205606,0.11458714073134757,1.1593844005405423,247.65959959047774,0.20574772733821886,0.13865111297746827,60.9660347116249
WS_000120,337.22636094755194,4.090882632293362e-08,1.152266516238875,0.2848332019508917,0.4412873540503686,213.06348566895076,0.9128174028720942,0.4951244089324674,86.1934513657598
WS_000121,351.5876428026909,1.8196235172866866e-08,4.179914166103707,2.2027816770318847,0.5175560737552396,234.6711497964433,3.66267923597165,0.22949105837780673,87.29608860806381
WS_000122,573.0786205186575,6.637865999693354e-08,2.5291906364438654,0.6808938255614468,0.12244440061469286,1084.2703527627864,1.0567668564871509,0.42845975939712816,99.61719741908716
WS_000123,13.013209959572373,4.302220088668119e-07,0.1409609946893925,0.07279699725634357,0.3061314251173943,251.43887999508152,0.1,0.08650556556925211,59.29119363248926
WS_000124,5.241545186042385,4.7717537839962484e-08,0.1,0.05,0.12121260090491608,603.6097709538259,0.1,0.023341950799278397,60.09435210000613
WS_000125,450.00423268343025,1.875116031550833e-08,9.706305267325302,2.9503117278688142,18.174067056258064,435.76401969139226,8.61135993870113,2.855768432597377,68.6829845493408
WS_000126,12.121438941842575,3.5879178984043905e-08,0.24880976684313294,0.07605712108944047,1.0704225573609396,205.7938858576301,0.11647841791668928,0.034616576947875205,59.256443742353866
WS_000127,479.0962189126617,3.9530348268736385e-08,10.706334225949076,2.4420448514689705,3.0882586664467837,213.35635807984414,6.19553627518493,2.3267016555795115,93.57671846853655
WS_000128,301.9421500983723,2.159354717474031e-08,3.23837437909062,1.1470378424974728,0.14492058574271693,241.99095967207734,0.9752168003488016,0.2888262465785312,83.87321048773148
WS_000129,20.136641127338528,2.2203034473538806e-07,0.21129995949353148,0.16315912200211002,0.03134429430260425,165.26288606033057,0.13099073744739537,0.03656873969493141,60.897823814527
WS_000130,235.46058747803943,7.260469658153369e-08,1.7052271010970743,0.9130398502625603,1.6118334374552383,1273.9518193954264,1.2080489878657479,0.7391230770166002,76.20128275231569
WS_000131,353.3134029102297,4.459473620279547e-08,30.218960009376108,7.666389598773993,12.851839370890467,156.9095483680787,17.5283086494433,6.74647671756505,68.8535289678743
WS_000132,519.9640230040332,2.804439955913075e-08,3.4731912335475457,0.7240036894058435,0.23471022155326926,519.5604751442734,1.8360039756176652,0.8073283860052638,99.56380146899271
WS_000133,903.367686440385,6.831479412055102e-08,20.00142764834996,4.905778180744011,14.858999508580457,578.6691804177453,8.032583469346443,0.8290129947089643,77.50655635476767
WS_000134,318.4270686526903,6.093567789609522e-09,3.4681629054701464,2.066598231316608,3.964047973932812,266.1041420607531,2.5249047835523952,1.6269704444817883,79.50981282794717
WS_000135,382.30726337806874,9.445570808021355e-08,30.606239199036526,13.85964637876857,6.479947380691191,561.3996001604331,19.062836040056528,4.877434846059589,80.58129287496807
WS_000136,11.179848492995042,1.6686442512974412e-07,0.15564818508674752,0.05765510666841043,1.378927933562701,1083.706727258264,0.12508452925564711,0.0283511330785432,58.32540270370632
WS_000137,59.18551072527472,9.622765009565987e-08,0.7715964702211217,0.30246151677419586,0.165408123106201,820.8824731118971,0.5444917071252277,0.20337821812507562,64.1980457230757
WS_000138,496.60746547931024,1.091965851627663e-07,1.2785993068030437,0.469416282564679,0.9376362495101274,2140.6235224761294,0.3912319014014143,0.38103557237078095,97.99455310859133
WS_000139,99.34844955264332,1.2574251450977098e-08,0.7123299748273971,0.2367991742493085,0.16918297099050975,354.2157880388659,0.30259313307207003,0.36353857954125374,67.65637875337276
WS_000140,989.4643223795057,5.4908089852294064e-08,14.350625699274733,8.3808957746757,20.0,588.3156146050171,7.544228556031129,3.6548228070003335,69.83527573044312
WS_000141,191.22814948651757,7.91248558709692e-08,2.85091677296088,0.7514440719531973,0.5962880817882763,212.5632472825912,0.9948152792068073,0.440459730054978,74.16644526862608
WS_000142,76.16265042635337,7.654818682853775e-07,0.848949513648649,0.482168976238424,0.1465154373421067,645.6231576487589,0.8763166300661841,0.5236639309072023,63.57679327323898
WS_000143,37.024059923903415,7.547213080133153e-08,0.16551282122059235,0.06712008352351506,1.6451299738258005,299.1900324938493,0.13228955923867727,0.04782454594717888,60.26781344076957
WS_000144,65.64492223852915,1.6484421538681989e-07,0.20906147286503063,0.11119003433137314,0.8266361211613541,813.427710294978,0.1481526243673365,0.1308479433495282,63.51710695117984
WS_000145,85.07297576972474,1.9859947418206152e-07,1.4889918587832138,0.8040043491898348,1.719170889242511,643.2190923997088,0.6221575734739812,0.8451701062231757,63.631283305168026
WS_000146,813.0779561403851,1.1294476785065911e-07,10.268130762177039,5.710251773850704,2.059012707199812,737.5837497510371,8.162733307457332,2.9281875363012078,96.57264663564831
WS_000147,254.9459126158688,7.839567225097481e-08,1.0967362318113865,0.38008725564999263,0.5205343544632608,490.8451362391056,0.8021055340373262,0.5610110652112283,79.3796844608217
WS_000148,109.93754660521476,3.5460975550072465e-08,0.815304383808628,0.4382921187761061,0.6288252512279091,217.31100437478392,0.4479159333162769,0.0,67.74538292492511
WS_000149,269.56741714851984,5.178387713169535e-08,0.9157248319199497,0.2630238534585489,0.09801138100579035,188.208509950909,1.0427138253378596,0.28772426096428627,81.2630246689778
WS_000150,71.03072537608908,2.3007528545186407e-07,0.39330951842464834,0.30059656368298937,0.14262658257915417,1006.7637920735388,0.27769307041646313,0.012170108857315001,64.77829229986281
WS_000151,396.92828689806396,8.32400828707991e-08,21.45398698782731,7.438376212651385,20.0,181.67741753438295,12.886213039446696,4.217522088076756,61.50454270323272
WS_000152,121.29272860209576,1.3691914773877246e-07,2.3606663929235,1.1254762359996502,0.1153354126194988,192.3668106398574,1.4725905233825036,0.6840253316570486,69.1196577260221
WS_000153,953.2986755514024,4.037959290204263e-08,26.051766461521247,14.522594608021297,20.0,191.24216007442786,10.412873587918769,1.6083792007628717,69.87886122129387
WS_000154,445.9071375205094,7.076923589151556e-09,7.1507225164112755,4.258355493488146,1.4843932817293415,259.04144842417236,2.9690123403811706,0.6225780352642981,93.42475030827929
WS_000155,605.5241640720258,1.2103216776022882e-07,2.711042908958191,1.267172407567935,0.3055036790382417,864.7904578060181,1.30324535071124,0.4538520163775245,99.17864797816195
WS_000156,368.46566063744586,8.279655270172785e-08,14.544746829527986,6.80404472771732,2.111990541445706,145.2670528822562,11.080285774141723,0.7181106386405959,86.06087738072193
WS_000157,310.93153483317127,5.8871877656962675e-08,1.7259947883082247,0.49656846255284537,0.8028356577738673,658.3428512525643,1.367901081978825,0.5169773159976663,83.49365366702202
WS_000158,2.0178951668795913,1.7255183703254786e-07,0.1,0.05208382521280677,0.9963988534279978,772.1640082201645,0.1,0.026501247635953556,58.14917782211073
WS_000159,654.729300471686,1.6080741930260972e-07,1.8233905606192664,0.4612985596519411,2.4532185949033143,1064.6083639337116,0.9021468595933155,0.7236679572837396,95.83774984973721
WS_000160,241.7152421159653,1.3133534505957637e-07,2.671698126382619,0.7582079414084653,4.386880851692533,481.14159530635783,1.9242886826919667,0.435230378836626,72.36289205655969
WS_000161,2.7769351885301896,1.320842001376587e-07,0.35411605293384063,0.1339252610441394,0.22265891515437414,285.09908403070847,0.2502050730247777,0.10131848498992406,59.49191384193787
WS_000162,8.257686536394631,2.367262175105742e-07,0.13110241973152442,0.08418385313330252,1.0469766383026808,819.8017353291258,0.11003653975553528,0.05146750408253322,58.379971312925825
WS_000163,394.27184854411564,8.078395739289732e-08,13.028448378434028,3.3455032000350435,10.37483245222233,527.9464354477249,5.01467712777823,0.811312370453824,75.73714733301706
WS_000164,21.784926570300936,3.7165757453909123e-07,0.2756189428482321,0.0921127291990737,2.0316722894872994,1003.433443645987,0.26581588967523373,0.17127234861832216,57.58031296777585
