sample_id,nugget_diameter_mm,penetration_depth_mm,weld_width_mm,haz_width_mm,contact_resistance_mohm,electrical_conductivity_s_m,thermal_conductivity_w_mk,shear_strength_mpa,tensile_strength_mpa,hardness_hv,porosity_percent,crack_density_per_mm2,microstructure_score,bond_quality_index,weld_quality_class
WS_000044,4.750683212795712,3.366724669641821,6.817649587132018,3.802219267743808,0.015120592619880167,0.06613497401452544,194.70264406857575,41.03344259779449,71.22558034585603,182.5373004613147,0.9630533325638349,0.23641541566618499,89.18738959603073,83.73602213125433,A
WS_000045,1.14874737608155,0.560349069972765,1.6672402189403288,0.9577381290464154,0.11847266607462664,0.008440765563341793,38.99069595948201,211.1550773769278,283.3335099990076,141.2134786786547,1.6445907716768144,0.09444692269919513,83.08185766973588,74.7093821614584,B
WS_000046,2.2957759252867165,1.3362994163388595,3.0825655323699546,2.834195404382705,0.0640982279488902,0.015601055317743992,54.20927569874513,72.55637027413864,93.95236196797052,190.1783546429758,1.3955329610796317,0.12605576645134162,85.41439155694698,73.33164941516219,B
WS_000047,5.459293183780433,4.330254084634227,6.397136398531049,3.9274253170167395,0.011345994983568985,0.08813682726355665,345.4636054666557,27.963478273938698,40.73346233441619,20.926820583825023,2.024507577645507,0.10119318194733361,79.24895831380826,73.83480161321242,B
WS_000048,5.150082975024932,3.8928197112904455,7.032941300500482,4.868074948102304,0.022235907356864888,0.044972304658000395,145.17174841325553,106.88840212953271,189.0514853369712,42.81961462818534,0.7083918988407742,0.3432742562561457,91.19970973031153,82.41146813637617,A
WS_000049,0.5,0.30982426102711913,0.5054705565099643,0.47979721523761515,0.02064077023488587,0.04844780444820108,146.99428150292354,81.23822721342728,104.7035616618312,73.061345926255,1.2822605251151424,0.033221455867421104,87.01128746951146,76.52061381948005,B
WS_000050,1.6482402344525857,1.1556772963503494,1.6812687180118675,1.2879935410644872,0.03457843152011961,0.02891976171383441,134.2187747830066,66.91610613289423,97.26208271217672,196.43372101622413,0.752394824049218,0.00939837996819402,92.42905985966685,75.7674262574349,B
WS_000051,1.1985617120712129,0.5815447528141325,1.4070529855066953,0.9487387482095602,0.017348492635174875,0.05764189552540453,179.4452399204041,30.09473516013221,42.481368045592056,187.88168682040356,0.8801485455654197,0.016482612948933665,91.11610147960113,78.84690004306908,B
WS_000052,4.763849346176103,2.643994458872126,6.282626903281331,4.860314422789811,0.09804386333605242,0.0101995164814388,59.417656909510484,97.76049556633369,120.32192269397784,212.82419807594937,0.8972548334993052,0.03728393447864361,90.84103199261374,79.10571486834876,B
WS_000053,0.5,0.1733178903273666,0.5599895329764432,0.553485440437016,0.02342977516722305,0.042680733932050026,132.5742491552071,88.15655873483566,143.6599853433409,121.42672220380615,0.7756076122099906,0.039390482643623936,92.04697146468197,79.40362084027267,B
WS_000054,2.672790202851828,1.8131088188310918,3.6458860163694182,3.2795577655697534,0.08721948303651005,0.011465328217795105,33.16713978116307,235.4882276702,296.92088325223864,144.33624416340342,0.8730129368941225,0.00835916863964893,91.22807478786054,79.15117516384514,B
WS_000055,0.5,0.3123137127521379,0.6092065311449291,0.3800588444430326,0.025616612645845836,0.039037167553149024,221.83913276984364,34.74657322957468,44.85432440560319,158.73066006759066,0.8258912948675041,0.028492209612642955,91.59862600326174,81.32959431730548,A
WS_000056,3.4592525250918937,2.380537633971796,4.566177777797477,3.920048466506842,0.05317451446638141,0.01880600152225614,83.85523579396204,105.28322127350818,152.38017293657703,64.8247147635419,0.9806902425606907,0.10265698093919284,89.67981266969713,80.08547578884738,A
WS_000057,3.5843315492132195,2.1709477391149785,5.035194837793458,2.902373059923399,0.05928694227204316,0.016867120510472865,54.27424505522014,93.37665814721022,150.45983441876675,189.33642727883506,0.12996295854008316,0.02578927825302271,98.57142402333405,81.10234314311882,A
WS_000058,5.634161855854728,4.345829349260465,6.698918100555505,5.0767751012080735,0.022937635021487063,0.04359647361479245,116.44118440928688,107.21063445933258,131.80258299965234,46.48264234117868,0.8177869583386032,0.08119830127011712,91.41613891026338,82.5378040918289,A
WS_000059,3.870669140629207,2.242899954096526,4.273473533032796,3.448889159927092,0.018952971857292732,0.0527621740553168,109.71832714178643,112.34236510660608,176.09990245852262,164.6995033996121,0.93529840514439,0.01882554133410127,90.5528882418856,83.16363970191232,A
WS_000060,4.2892578630515,3.4308963167509057,5.854529103390976,4.175517974064296,0.0717666517803474,0.01393404840817501,62.4409423644548,130.98640410666172,170.85368397393768,159.69150687775863,0.8868325695655346,0.03859282341240339,90.93871018728264,84.60222557698849,A
WS_000061,0.5,0.3989478667641849,0.5148958814357802,0.3953947534054066,0.033746318609618985,0.029632861929862832,157.5444550734337,97.75681615414695,171.5722552251307,73.06607275214587,0.8719964986774602,0.09442709055475283,90.80789956045163,80.64046408165304,A
WS_000062,0.5,0.3707277449939634,0.6953127479672765,0.4075234170536395,0.012167644581335478,0.08218517506123964,196.6476501473647,25.346967834388394,44.27148586112824,53.445278822578906,0.6890042075710612,0.19672604338370006,92.12632770737089,76.80304932677593,B
WS_000063,0.5,0.20913485324058836,0.5562377763995308,0.4708836105117442,0.02992689027601769,0.03341476480773425,106.52562039160725,97.57780521913955,146.94128317219682,199.62407518757846,0.9346289813764641,0.012862508013842398,90.58939764616615,80.54895611080893,A
WS_000064,3.587795009410714,2.4784477594258076,4.63635183996968,3.089452402440505,0.020735182547929047,0.0482272098491786,111.90147474346836,120.32838893795302,163.1072706337881,153.0816463078815,0.38798156674436346,0.10798675648676562,95.58025055012253,86.23454324820618,A
WS_000065,2.241743410078594,0.8502793475169281,2.276738653319349,2.1763178524549103,0.011609152640922132,0.08613893114601762,272.9145116252435,26.19143433260075,39.064160540130516,27.127040126674952,0.3320042037726991,0.09333708780479556,96.21327252324903,78.59372413662375,B
WS_000066,0.5,0.31454952346507337,0.5505828414388125,0.42704460461144605,0.01507497210957322,0.06633511443546615,156.92310606733687,68.7795794480795,120.9312861919433,45.85700047304457,1.5540899603343683,0.04455036323700185,84.2363485804713,73.4284591720865,B
WS_000067,1.900651142957725,1.4467231838195116,2.3614134244983576,1.346794866900571,0.01687435882107355,0.05926151094707965,171.4159703261019,120.93142299715599,155.6472649579175,26.432527714216015,2.1784640846596917,0.03678966240101692,78.031410841398,80.50359487337049,A
WS_000068,5.7664471298776485,2.844371072956587,7.796191150437529,5.536439514682781,0.02297607875922265,0.04352352768631582,167.05028824304603,110.95186853225701,189.1022870379036,58.61334830421532,0.21781386012150017,0.11295393836190584,97.25709170697547,85.14101706650617,A
WS_000069,0.5,0.30583217422447473,0.6213757483881165,0.5461734474315998,0.04344305776120656,0.02301863753460218,66.47442668591756,97.63150893827302,154.8500317212767,58.71856348532909,0.5531734732203607,0.2768837101915675,93.08384671683856,80.01445083900965,A
WS_000070,5.487893177899917,3.1031457755194163,6.60765453883419,6.586101871717127,0.014176449539469787,0.07053952382194287,243.31814323948078,31.760559792319174,42.96443502188498,180.0427158778207,1.2261139548093034,0.03401301805629738,87.56879536162548,78.51636371920783,B
WS_000071,5.168965344610104,1.933421573753925,6.25772452811142,5.184621844517018,0.011688929157682238,0.08555103607097975,201.70555776447932,24.611978321262832,38.95475184957067,173.42883168264618,0.7017254700113953,0.015799861922916603,92.90374599027146,76.69257764767742,B
WS_000072,4.211452195357633,1.8249660150319735,5.849653500548154,4.84056103080808,0.013636924883730797,0.07333031519393539,220.94009619712077,28.156428995557835,37.89948810747353,123.10550129325735,1.1795676098029737,0.16171011005829947,87.39577335167877,76.64022005223899,B
WS_000073,0.5,0.18563930387544303,0.7366431738337038,0.3924682697289727,0.012141256853556255,0.08236379578009614,229.8274779948095,31.738174517041745,46.29805252887843,25.01062724186442,0.6670610592223437,0.1398062661985077,92.63035807678402,80.1990295719625,A
WS_000074,3.5835382072440636,2.7168595167368497,4.741558358805606,3.6129549448971545,0.041689190330482066,0.023987033378981837,68.99926977482012,124.5864181326892,218.08119561704947,70.87076696812338,0.4963663524876192,0.013944272735718598,94.96661511144521,85.00952232062434,A
WS_000075,1.3252844286418628,0.8178654899285414,1.8698306314526327,0.9375753342257646,0.06483667965952443,0.015423368458275164,65.36263766883982,121.16125885353549,218.01442773291296,72.47906752254379,0.8165960971733899,0.015964299900863194,91.75421752876179,83.30733193556611,A
WS_000076,4.8982239690979,1.6976427262873577,5.6929081079099,5.264027077637678,0.058296930057460734,0.017153561928807293,59.024858974525245,103.16116557009974,162.24346350579333,189.04005391317952,0.9104690486944546,0.06562036438700042,90.56720769112044,80.0208247013955,A
WS_000077,3.237556334550562,1.9329209506076501,4.59924509191517,3.026514568416938,0.013752828867534664,0.07271231319984137,186.85272488675457,36.74964501057101,62.75686516286606,44.84141146655376,0.450115684202915,0.2934492096105807,94.03159710991795,83.1917830467632,A
WS_000078,2.180038488817505,0.8814119942984848,3.10975027429578,2.4059055210181013,0.020300331290865475,0.04926027982853508,125.87535089071282,112.56044692215964,192.71013784898915,155.63497168666817,0.6956126000138196,0.1626006513562746,92.23087074308043,83.75673597183966,A
WS_000079,4.813943797687477,3.655658955657937,5.3013831547502335,4.927672774549902,0.01673333985271846,0.059760932892159134,195.46724061440315,70.26101012137346,100.94602916133675,34.98168582069088,2.1306267830153676,0.15908241756986347,77.89832008199701,71.57015523157301,B
WS_000080,0.5,0.26719596731392825,0.705859520890851,0.5475209803570731,0.03460725628992193,0.028895674121707612,105.16709784451353,103.29312131353284,134.44256578196644,136.02624211424325,1.1106219352275828,0.07043134961735457,88.5416238996374,80.85345067602374,A
WS_000081,3.057066655540216,1.9612498906472007,3.6761520562416345,2.0661024517312008,0.09775145118788241,0.01023002715405174,42.18095019775022,179.55150478619186,287.43558578931965,230.86664142001112,1.3091892239545273,0.0582225048883577,86.61699523601294,73.84992722712416,B
WS_000082,5.474067132635228,3.9928547850079745,6.096289312024369,5.735652745306383,0.01690331798396813,0.05915998272933427,228.59843599035986,34.138803452691874,53.3071727941654,57.37777985188591,1.9976979784537687,0.061242036693536055,79.71681003199463,77.09107887632027,B
WS_000083,4.96423119715692,2.1844834946497467,6.8452331871949355,4.299392250648398,0.172347753959623,0.005802222408040643,38.116594484704294,224.1296883738063,300.58837430649345,202.12290885673912,0.32629162062106276,0.02141664590916079,96.63000056424356,79.91082023313619,B
WS_000084,5.871484487890188,1.7945733184922001,6.910133057085455,3.496103519219825,0.009951414150940217,0.10048823060042368,215.81363134434804,30.785563111043807,47.80950840765855,23.96906332670379,0.1848932997859523,0.022738986458907526,98.03737206984594,81.52755017360904,A
WS_000085,2.650585483330931,1.8363516574374625,3.6531958314102693,3.086065146974976,0.010947432432061555,0.09134561973374848,206.98771187936597,23.391812804249955,40.22443967071624,21.81096980107386,1.8716965039951392,0.00434099147005835,81.26133000269832,72.19799876362588,B
WS_000086,5.0831196954598195,3.192786164507204,6.26823642682007,5.64931575370371,0.024350028180896446,0.04106771427823395,193.43671609009903,40.40436084839701,55.25454905375826,177.95860564596077,1.7416156116344548,0.07626638377959763,82.20251196475746,81.05924674704193,A
WS_000087,4.366694655221762,3.060157485148339,5.236437494005648,4.154619149358498,0.00981846705314869,0.10184889296739144,318.8318493519342,34.52316495021279,49.08478630571558,23.296683323560885,1.8170146465881842,0.0804199416466488,81.42775382588492,77.87913161249801,B
WS_000088,0.5,0.2508870986082251,0.7279744383698232,0.38900857457458304,0.020476168282219064,0.04883726223662522,158.8443072773434,105.4604460682496,149.7755849618953,64.85635385134034,0.4911540241690388,0.14461870733591434,94.36536622163004,83.2220341564885,A
WS_000089,3.4699975791552307,1.7781151227499816,4.085677241165155,3.6697492126782203,0.01538573836418301,0.06499525575762645,241.13811200296638,32.666260160164896,54.518723357510794,197.73882824029417,0.7849937346835087,0.09349070232532922,91.68260914153826,80.34102844463462,A
WS_000090,1.2971572648680931,0.6104135779431993,1.7021896982978204,1.2250701183057324,0.016015424300641377,0.062439806852944424,174.47456176262216,114.04716483611055,155.04873034464325,42.69644070418434,0.3898006232524558,0.13061250342478328,95.44893125035154,85.10453353509935,A
WS_000091,3.60818188016688,1.8472679649966943,5.307090910997166,5.260587557315211,0.013732078451130253,0.07282218810202709,223.92138067299504,30.710350840637346,38.47040838622735,167.97083500983368,0.3036229784674435,0.08107335129552967,96.55840345884792,80.98397242712097,A
WS_000092,3.013741251116272,1.3448075309061507,4.077328205563082,2.884788155583141,0.00710177023665709,0.14080996240040497,321.6887335176561,32.61435330174978,48.287016213511855,15.381118962906546,0.2817734569790655,0.2725312099222577,95.81960938059805,81.72142616635483,A
WS_000093,2.9313194798945776,1.5256543579906767,3.5432565958365605,2.6317849596782397,0.013244998880728902,0.07550019513062939,220.42117031922913,27.816123432304128,49.020678383833605,164.07210948447187,1.2178273833716995,0.0590372030421261,87.52654015107237,76.5132439087874,B
WS_000094,1.5936679503025015,1.060222208163335,1.6933078483177733,1.0862580702141338,0.04528386407039517,0.02208292115808556,47.929364243377364,103.58845557672956,183.19895850580366,218.69543531261067,1.0437726784821582,0.15644851775859592,88.78003062638544,79.53761667754587,B
WS_000095,3.759894592374885,1.2385952590462728,4.3799273240827254,3.297409827880413,0.016521591095423362,0.060526858110960605,169.53202222822654,122.78126115773618,150.6198694031489,74.38954313124438,0.3191971358334225,0.021522536154583785,96.70041596089285,87.05230548291571,A
WS_000096,0.5,0.16010846722454117,0.713192195467711,0.4463098829404153,0.023390951142581346,0.04275157491050376,112.3356850398732,85.48641973721958,145.01368372485098,164.87659680459086,0.7395656753107416,0.018258274259812482,92.51305187559352,79.0906649524804,B
WS_000097,1.1689643540683554,0.5716216480028814,1.172467700442156,1.0299680447959125,0.017156847679516873,0.058285765466920526,220.61022797429635,40.84413870935308,60.02666791693612,26.332246880016477,0.4107025027597686,0.07483953559663989,95.51877729441911,85.74408915605296,A
WS_000098,5.428807759311095,2.4475034409953733,7.706468123535698,7.417137632519548,0.01639261230152242,0.06100308978253135,218.24777234776715,39.478017969336555,49.68324832324152,61.09108032817856,1.479312742364648,0.2566333031337202,83.92370606068492,81.19165289302957,A
WS_000099,0.5,0.31652208055914793,0.5652012716811845,0.38301714753395355,0.09339725384056104,0.010706952922910405,41.605172401160246,299.43591268538484,515.6027389680622,240.86969115289,1.099008271044336,0.030006020514940057,88.85988718698194,82.6043657285511,A
WS_000100,3.7324653920340243,2.3759224342744454,3.816398562930944,3.2136592581674037,0.022182337220275013,0.0450809123524632,180.76501816004216,102.70611903814309,150.24690128571203,37.304651296415585,0.4678149734023612,0.22529798790909777,94.1953603264309,82.67646302652221,A
WS_000101,1.5686206538423906,1.1774891054308734,2.295393570541765,1.5346516359462465,0.09225694656059384,0.010839292186450215,38.61390331010358,199.4572553314278,325.7411102160248,228.60464446815703,1.8927936279462512,0.15655359920028988,80.28929572453603,73.08605910840522,B
WS_000102,0.5,0.3340520978181686,0.7306122278120853,0.5551308258556871,0.017494577834013328,0.0571605676620432,172.41984620092967,95.3679225535876,165.4171054907667,36.72037468515438,0.6325145418732453,0.17412702714955805,92.80421944551976,80.94097237214542,A
WS_000103,3.0856471734172026,2.2295867902490167,3.235150458014031,1.7589918685204868,0.016148692823636138,0.06192451679657586,280.08972000659,24.071702031310693,32.59134107161178,28.727838111902805,1.6614379375662967,0.03251388503131706,83.22305119918045,73.17794669198676,B
WS_000104,4.467328132703043,3.5312456016485467,5.516166570240082,4.888092701621935,0.02449058455782169,0.04083201842892004,170.2378415042036,99.68198535861048,170.35582490511234,44.06368506062123,0.831890502284369,0.04858496914832583,91.43817013141468,81.21915570205259,A
WS_000105,2.2376962788891532,1.486887176021779,2.557266913933349,2.37803129838014,0.048932293144034696,0.020436401724653476,79.1640503091604,110.86725322567375,176.12426877053025,55.32465984708316,1.3864162818830028,0.16154497701132708,85.32811229611335,79.55261477619744,B
WS_000106,0.5,0.3777333211805197,0.5702791085318828,0.5629910181084932,0.04184955311372149,0.02389511776344688,63.30983983371395,98.54508393647636,173.48768034048015,66.56337810528414,0.6444186043577851,0.0490849849940631,93.31038903145183,80.24310429565121,A
WS_000107,4.1422596798276405,2.438509827608399,5.204478321736229,3.1222224972246795,0.06504665290878792,0.015373581195672842,49.463312796017334,78.76477330081701,132.93688712624964,121.9497827254199,1.0108048388188509,0.2830386353135718,88.47675843524364,75.35387291707085,B
WS_000108,1.5125473957040176,1.1482407864381503,2.1104974364446,1.981269234475785,0.017420730641098767,0.05740287365679214,193.95477268287374,118.42073673583077,202.9920169580005,36.494539594027536,0.903883502138353,0.2165341543506236,89.87849420686335,84.01033014854215,A
WS_000109,4.303667058165983,1.9739514958568265,5.078732498394997,4.563396316940707,0.04850480947690593,0.02061651227547073,54.02763084299032,114.6126584284621,187.83562216447783,188.53291666179854,0.595853362509257,0.06677561310852155,93.70758830936482,82.95325101464877,A
