sample_id,timestamp,batch_id,anode_material,cathode_material,anode_thickness_um,cathode_thickness_um,surface_finish,surface_roughness_ra_um,welding_technique,power_w,amplitude_um,force_n,time_ms,speed_mm_s,pulse_frequency_hz,pulse_energy_j,current_ka,preheat_temp_c,ambient_temp_c,ambient_humidity_percent,energy_density_j_mm2,weld_width_mm,weld_length_mm,penetration_depth_um,imc_thickness_um,contact_resistance_microohm,shear_strength_mpa,peel_strength_n_mm,porosity_percent,crack_density_per_mm2,void_fraction_percent,surface_roughness_post_weld_um,peak_temperature_c,cooling_rate_c_per_s,grain_size_um,thermal_cycles_tested,resistance_increase_percent,strength_retention_percent,fatigue_life_cycles,delamination_area_percent,imc_growth_rate_nm_per_cycle,corrosion_mass_loss_mg_cm2,quality_score,quality_class,pass_fail
WS_000044,2023-01-01 10:45:00,1,Cu-ETP,Al-6061,366.67426075700524,323.25366325128596,tin_plated,4.968069256360622,Laser,2821.051777359816,0.0,0.0,43.124718635656336,47.26863394683704,696.2299802910842,33.704715632911864,0.0,23.287468061380213,24.815114574129172,54.952976052733995,1.4260922230508926,1.9929989123584853,2.8249829240824527,70.31475235864605,0.3827601559451278,108.13284319794903,33.661710473791615,6.878911703132889,0.0,0.0,0.5830530759657724,4.588381308790122,138.36572627798836,5.0,37.49416084188462,688,30.78434732674517,61.479040273685364,556,8.061712810149169,0.0,2.0933966947974696,0.6794720348417326,Good,0
WS_000051,2023-01-01 12:30:00,16,Cu-C10100,Al-6061,179.0223622713913,423.96524812243615,anodized,2.117088904327994,Laser,1466.2399771918067,0.0,0.0,38.88994554475025,70.82692638644303,740.5379535026675,26.7784510514043,0.0,34.23158542068296,26.967281929963136,50.97282042436212,0.7561658374188593,2.014297341801434,3.0626259168059144,52.999485060496106,0.22273857755282012,93.36661542405857,23.17872483748913,4.370824821365856,0.0,0.0,5.534460031285668,2.762612488564124,194.69071880452125,12.303095100116156,54.77169679848092,1047,36.751388557124194,50.138526060434415,363,11.079151948502274,0.0,1.9469084352314032,0.623645822411958,Good,0
WS_000054,2023-01-01 13:15:00,20,Cu-ETP,Al-1100,133.98651595578656,263.93906924734,nickel_plated,3.6962886281930927,Laser,560.5558460453426,0.0,0.0,51.99508913757528,82.60702691250269,807.5555838640234,17.996231661716923,0.0,78.76642950987906,18.0836225637957,46.882111507795706,0.4357070417454563,2.316850637551346,3.0639974744913014,40.66823263753896,0.29036809181943024,123.5580204879115,34.337260215092954,4.875877231013317,0.0,0.0,2.6201538129018287,2.961727725904111,177.38932600520982,5.0,52.22595365038413,894,38.57318094821626,61.70073832599813,557,12.76857478179921,0.4518078577664436,2.155447144735618,0.6595843300101306,Good,0
WS_000058,2023-01-01 14:15:00,38,Cu-101,Al-3003,210.70165278052343,410.0763077175623,nickel_plated,0.8544088711116884,Laser,1130.6840734874013,0.0,0.0,66.46832733387328,16.513600871575406,152.26030074179064,32.03404465926895,0.0,35.62187153013132,25.874940466339012,69.43761079112548,3.8797164723060047,1.5944836264193705,3.0742746204736724,66.7007067965134,0.2,121.47799633981245,46.58656730768105,4.757278710920148,0.0,0.0,4.293827697061294,0.8531996215342416,158.40154328517235,11.639578165235829,56.92850107236715,949,40.431258136174776,57.479565555643234,330,7.773025633017574,0.0,2.8544291510661366,0.6404776036229379,Good,0
WS_000061,2023-01-01 15:00:00,35,Cu-C10100,Al-6061,473.14707605065325,203.2632670633913,bare,3.24066587725606,Laser,2524.9696875427253,0.0,0.0,78.59715246147834,97.7936044015342,503.73289122554166,30.103258587536082,0.0,52.871884993704136,25.187765245261797,36.73029074946056,0.6156488202221089,2.053884390751395,3.7080642228372263,61.57506367433357,1.0189183125974481,68.93939673708252,34.10039147887601,7.647667938359785,0.0,0.0,3.137238957892854,2.938246530758742,226.47792872062797,12.65201766967355,50.56858166457279,1614,25.322218646508254,58.21338735662479,827,8.392156826487419,0.48058536239539806,1.5916309190539564,0.696948179705469,Good,0
WS_000063,2023-01-01 15:30:00,16,Cu-101,Al-1060,300.9487279888382,333.27806475321836,bare,2.8121006594521267,Laser,1152.6008332674912,0.0,0.0,52.57073777924023,48.264737018978465,946.4491238019054,6.990398778221215,0.0,39.54957454040816,19.687205602388786,51.93972954648733,0.2896689885815592,2.0785389702914268,3.183818435305157,89.08883817234047,0.2,106.35973481145123,23.50501435372375,3.0,0.0,0.0,3.638988659535558,3.2771156396175667,100.0,5.0,46.46201415345962,1125,41.543867175121235,51.363523919475305,523,6.415469338907116,0.0,2.626890470224802,0.6389306706922222,Good,0
WS_000065,2023-01-01 16:00:00,3,Cu-C10100,Al-3003,394.85296558265566,159.25356880655323,tin_plated,3.67456874950398,Laser,1475.7422059430257,0.0,0.0,43.99197958221605,97.47910887226537,209.61685138217484,35.64000967317187,0.0,50.13954735981173,24.770863921820848,69.40901164189398,0.7312338014881488,1.9749640620677344,2.8811272296706836,47.050001766428615,0.9100444471446092,94.13681071109897,33.30664524474182,4.777418660387245,0.0,0.0,2.4782484446804793,4.417392767715748,122.34204650841976,5.0,41.42198475177307,342,18.793946002709767,72.09524988996618,468,2.50576004888276,0.11232398464559185,1.9108520176911838,0.7285489056291956,Good,0
WS_000067,2023-01-01 16:30:00,49,Cu-ETP,Al-3003,289.9076024174605,372.48370312861954,anodized,3.341236167395807,Laser,1851.608119880876,0.0,0.0,96.45095797995371,30.480639506081715,788.9384801831936,12.297777229714967,0.0,61.3310531072003,20.131795464910464,34.72607276762868,0.8069238328980091,2.2104860620995903,2.614464550266024,62.877567470397,0.3853126767789864,98.8843651653917,22.857348015271903,5.165069805494362,0.0,0.0,3.256886071021346,2.7842093087557296,177.21705042106797,10.086318112952807,47.03279052953533,1153,32.737273415665825,51.50533635089326,578,11.113685354669085,0.0,1.5056208694692117,0.6473526040470631,Good,0
WS_000068,2023-01-01 16:45:00,29,Cu-101,Al-3003,234.5293577081334,400.86195690306636,nickel_plated,4.504174355834365,Laser,1309.0324193786405,0.0,0.0,68.92572421571285,33.227241522212864,931.5546422173504,34.711608913148325,0.0,36.79809146231239,20.76673320355456,44.450708835867076,2.0893464111333553,2.1835289236262163,2.9586030347455248,55.385417845187874,0.4590144107854718,110.49007208237613,34.92848489656089,3.846842999926853,0.0,0.0,1.0790989494559997,3.909250675224299,194.57942706458482,17.320697749691007,46.84256663711147,1460,42.82912691083832,46.04462169476113,426,13.243590063580488,0.3182311316439864,2.1314669056946554,0.6044361325014319,Good,0
WS_000078,2023-01-01 19:15:00,8,Cu-ETP,Al-6061,194.64391308300293,276.8616455146331,bare,0.3787484479451304,Laser,2427.4075612134425,0.0,0.0,27.520975604279656,46.72386989362647,85.49737713168054,14.729940489807078,0.0,69.11134890691213,18.05582909587432,54.59551531920779,0.6305102947740365,1.774454871991048,2.6920221094726364,58.523151308551085,1.0479146044471188,70.49211257378937,30.18862646157557,3.0,0.0,0.0,2.717286424892567,0.1,138.6023770636859,5.790549706654927,45.076158264333316,1838,27.342662155136928,58.58825314087922,808,12.968504152568068,0.27935928090102363,1.431538220714029,0.6850073610000942,Good,0
WS_000080,2023-01-01 19:45:00,18,Cu-ETP,Al-6061,271.6597967833287,491.3977858687163,tin_plated,3.682075215808723,Laser,1143.6049878060803,0.0,0.0,68.1140757071912,28.817578265041075,367.44983955477466,41.023299126488446,0.0,76.26558020146595,23.949796223808747,68.78792400453808,2.8471024698320515,1.8075429511869265,3.211050994603452,70.26762329787654,0.2743903289396715,101.81816655709538,33.21985479479435,4.151131830497041,0.0,0.0,1.737509911234381,2.9011026309204397,150.38057321435483,5.0,46.941628914284415,538,42.344356226982725,61.61317864873594,369,7.288936728215111,0.0,3.3041442916097665,0.6514496559159624,Good,0
WS_000083,2023-01-01 20:30:00,13,Cu-101,Al-3003,434.9890078475098,362.3185119598879,tin_plated,0.6175235217825064,Laser,2039.334583705363,0.0,0.0,82.93736853490388,51.21116069303241,738.0797818317625,43.660554607154346,0.0,45.16227612270932,20.006660869312316,61.734592348399744,1.7051187286639504,1.746729534253701,2.80731355497024,64.7144389015514,0.6097231797208567,85.20644746563212,35.68853242551103,9.5306469295721,0.0,0.0,3.4627115163454976,0.1258686784891096,143.32647797274987,10.070013250607541,60.0,1272,39.780711074564,64.08636659256108,648,11.98736728947163,0.36786363761032415,3.38232578671406,0.6712685362017973,Good,0
WS_000086,2023-01-01 21:15:00,27,Cu-C10100,Al-3003,301.9645805000557,344.9245155361587,nickel_plated,1.4000879433168694,Laser,1149.3383261668696,0.0,0.0,26.223439340441512,56.20546644265427,116.21944857139785,6.072150181817445,0.0,24.109543813248152,23.345031770520112,46.1341667974601,0.21606973720297415,2.4521585301308786,2.5021034205857484,37.679382892238536,0.2,99.54351308661644,40.51711504920952,3.4476085663617884,0.0,0.0,12.0,1.2334937070333698,169.5376173102161,11.320670987421131,41.91106531055503,266,42.48539428569774,62.225389711100576,505,1.7067868592774185,0.9177828294991476,2.1403960462931635,0.6723018241547263,Good,0
WS_000104,2023-01-02 01:45:00,15,Cu-ETP,Al-1100,232.97067686974606,235.10239485289165,anodized,2.584533529333623,Laser,2661.641519340034,0.0,0.0,44.98535963519334,33.74783884359279,583.5893108969972,20.42020203307003,0.0,79.57127500793189,25.00265597431028,64.14564054121647,1.210163538335547,2.1991151284695043,3.2111191473217398,54.846196426076226,0.2,87.50044110332487,25.34848867712231,6.497914429643361,0.0,0.0,3.250544724227212,2.49167708712632,187.57917066193892,8.480197485392013,48.08711012251199,1239,49.83216438697151,52.50849812481541,376,9.663056187440128,0.0,3.096449462598212,0.6134714350467977,Good,0
WS_000107,2023-01-02 02:30:00,29,Cu-110,Al-1060,246.71932825850735,204.48006850956517,nickel_plated,0.46672982520988493,Laser,2905.1461200690956,0.0,0.0,44.82397243954518,44.29898646333666,670.7988968115831,18.90134706382678,0.0,76.79875088694396,23.07753067928173,64.94061412236945,0.8533534770358764,1.6500534116002976,3.019642576038171,30.0,0.2,98.94820138832031,47.98459562568388,5.708591067881891,0.0,0.0,1.2592763641368332,0.1,180.67633236757882,18.91594591098822,50.41815196443254,1606,52.64447765340998,48.57536539022512,288,14.11956994563437,0.3168804710451707,2.9511820133604587,0.5851975033473834,Fair,0
WS_000109,2023-01-02 03:00:00,43,Cu-110,Al-1100,406.63837788482067,227.8472502032285,anodized,2.1662400695791826,Laser,645.0764047090513,0.0,0.0,25.869873944400904,73.6480785654129,391.2393308610477,35.09079587358751,0.0,53.34096107049154,26.420265601752295,59.80343722610996,0.9529317412516198,1.72401028401297,2.877239064197824,50.67349725334385,0.2,100.38163794575846,20.473706917245632,7.340180395809216,0.0,0.0,6.6025340444698575,1.5325725633661933,139.3287994572563,5.0,53.45423081539526,140,32.91420755882173,61.63535028627857,455,0.0,0.2845100729457601,2.7311557537187405,0.6850503977107971,Good,0
WS_000111,2023-01-02 03:30:00,8,Cu-ETP,Al-1060,488.02978266668276,205.1522807957304,nickel_plated,0.32212338003517094,Laser,583.3219874406399,0.0,0.0,62.3003102130033,83.5532929912492,418.1972003806793,21.289291162264977,0.0,52.75164235388557,24.56574123488914,60.38995782529271,0.5095978961474247,1.9787086562749314,3.0166368702416033,66.03033259022075,0.5953476411994133,91.97946517023321,34.176554923771896,3.0,0.0,0.0,0.9643269283517362,0.1,138.38239255321835,5.0,51.39948567470443,1032,32.82697704933479,64.40380078713132,418,6.3373584657142255,0.6444869871153429,2.234087097805302,0.6777531559372786,Good,0
WS_000113,2023-01-02 04:00:00,48,Cu-ETP,Al-3003,340.31685973584763,381.76944859099467,tin_plated,3.8067708605895914,Laser,1916.129374252593,0.0,0.0,90.06220770761,91.18173695405889,946.9404104032556,45.19464149555364,0.0,67.02764560062388,23.976222754430278,46.782620998356066,0.9913090714278575,2.016465675913863,2.982757641230416,30.0,0.29730839122566344,95.79169707420368,37.59900266070541,7.547616215430239,0.0,0.0,0.7905065831392649,3.6294363545038153,120.46745952579604,10.087039704783418,59.33897879648566,580,31.174415562649735,61.57919139185262,355,5.776986125685916,0.2326882909737905,1.5504688218182823,0.6700211728166625,Good,0
WS_000116,2023-01-02 04:45:00,48,Cu-ETP,Al-1100,352.3081680690483,168.6775972513965,tin_plated,1.910445745805293,Laser,563.8857116234487,0.0,0.0,31.563225350416644,49.79176680433421,769.0068022265646,24.34764907456102,0.0,68.06238381388846,20.05512796179716,42.57719462958704,0.977978916483905,2.1761883742915438,2.9464978178882637,51.530505163747556,0.2,89.80081713190023,20.88489837061565,7.1737554776435974,0.0,0.0,6.0213404455054125,1.9150838825732899,165.13946287749008,16.826775825614806,45.656708261875714,1753,47.8533781668644,51.38579533035292,320,17.607032623363878,0.0,1.5418134924846232,0.5950045682401117,Fair,0
WS_000119,2023-01-02 05:30:00,14,Cu-ETP,Al-3003,403.1106241500632,137.6841454449975,bare,4.758341490354704,Laser,1435.785395709196,0.0,0.0,82.71584822586458,97.51660252392857,271.34713865030494,19.175259347789833,0.0,61.60222389640739,18.44611487027716,51.32921330456412,0.39327168608206214,2.233173524003333,2.766492113829716,86.97011597190686,0.2,111.71224844916766,29.997462096090235,6.38470195972166,0.0,0.0,2.776477702656141,4.469283324828967,121.21718508971259,14.417309696241269,48.42065485413443,874,41.25779898228747,49.52208522013698,503,12.17809054944691,0.5742742816896259,2.4122709182318074,0.6226179281300316,Good,0
WS_000123,2023-01-02 06:30:00,16,Cu-110,Al-6061,122.4897179403889,456.26667035676286,tin_plated,4.7505757357492895,Laser,2741.211234202929,0.0,0.0,21.945625183928595,80.83504862611596,754.0950396213758,8.961061194097754,0.0,53.263641718788435,18.723924533401775,56.14356419565014,0.221712273237939,2.079738215079968,2.90646567021699,68.35427111269831,1.0888703906820099,78.83620903002256,28.907869416235677,5.776852507693199,0.0,0.0,4.222309479253583,4.880760221108433,160.47684230258702,5.0,44.321324419704595,1943,29.43122714248615,63.29796486529436,822,6.4782101206678995,0.5760995017952015,1.4476244327738463,0.7067514274732544,Good,0
WS_000125,2023-01-02 07:00:00,1,Cu-101,Al-6061,465.1203201631447,129.18733317027508,anodized,2.4724048122208093,Laser,2594.1522644401384,0.0,0.0,79.68810643619005,60.66723114137826,773.661072082441,5.643980948177179,0.0,74.92895640084035,27.801428373752273,42.544873181612985,0.18606357475008237,1.8833085678757528,2.6933571867713835,30.0,0.36798013796356893,95.66810913504116,18.807359228381205,6.66157728975124,0.0,0.0,2.3060965871931187,1.6296318319143643,168.7125561268087,20.172033093008274,52.018171253757146,1392,42.864742556300946,57.462565081429965,376,20.35744785060551,0.0,1.7174305579621203,0.6162557508159048,Good,0
WS_000130,2023-01-02 08:15:00,13,Cu-ETP,Al-6061,440.81936632187717,372.7332128131435,anodized,4.3825971851356815,Laser,2836.855907442456,0.0,0.0,70.79582576880503,51.40884321594267,462.5693423091441,26.305782782973896,0.0,63.52004883644538,23.607336415701184,59.931534630474744,1.0233952424284882,1.5920413697858706,3.2521862828020316,59.272898969420474,1.3171889484958683,59.00215509840872,20.252420708318546,4.37335106436623,0.0,0.0,2.6106330506625754,3.9850359996502527,148.1985012104337,19.148632972875134,45.97233908371031,317,13.409903751212877,83.06749374911506,742,5.953228767646758,0.0,1.5822233187299275,0.7758582414732973,Good,0
WS_000134,2023-01-02 09:15:00,23,Cu-101,Al-1100,106.41126258204925,284.12855602295934,bare,3.234048567714269,Laser,1552.0623821694855,0.0,0.0,34.36023995989867,34.677025115432286,598.8202259646799,48.1338497691531,0.0,55.11208776013865,20.032804789801602,36.661014150808036,2.7761233617316345,1.8543119489786133,2.6907466084780562,39.87424216468885,0.2,97.56951422279326,34.944129554641,7.178126615643935,0.0,0.0,8.395853336087647,3.3320715068937448,151.8611003234218,9.433513354518563,49.99969727780306,1606,47.307591559034556,56.14197715790189,524,18.07359410127958,0.3954611821483684,1.788660224419388,0.620438899949637,Good,0
WS_000136,2023-01-02 09:45:00,29,Cu-101,Al-3003,250.79446691473666,105.78825660114602,bare,2.3431188212016356,Laser,2527.1524237969784,0.0,0.0,71.68043766755248,40.706204914032014,627.1505190665715,22.279139892119883,0.0,27.65226058138205,19.69597504874557,42.68270789273889,1.0946311472254169,2.100471146978232,3.0430013276895607,37.22313293086478,0.2,100.80051607039609,41.81525497229269,3.3986517989616623,0.0,0.0,0.3452926260938658,1.9933374018845496,147.6919915197864,9.676217600421454,47.29115153654296,790,45.3934825021032,45.163259308553904,483,10.003919430978018,0.21762290810548146,1.4913409046385633,0.6082605755851461,Good,0
WS_000153,2023-01-02 14:00:00,49,Cu-101,Al-1060,463.5305990867449,212.0865627962284,anodized,2.882663686696486,Laser,1207.5345077023685,0.0,0.0,62.33257558912976,43.09998338038742,748.5312456194857,22.774796894288464,0.0,31.56712367354641,24.958150012971707,47.31446144649725,1.056835530226775,2.014944329249914,3.072592714116796,48.558646509784595,0.4230008963455526,100.25510578194951,35.93811467714655,3.0,0.0,0.0,3.0527058553884383,2.9282926855811726,210.51368537518874,7.348009660786762,43.17259703579734,1234,36.06143687063843,52.35286949401339,459,14.160527527845346,0.0,2.469781797193522,0.6308390293143658,Good,0
WS_000164,2023-01-02 16:45:00,26,Cu-ETP,Al-3003,287.42279783645387,256.66661715152355,anodized,4.952882470721273,Laser,1150.4579277050861,0.0,0.0,60.56906237443251,79.62761398595809,924.4774948269373,36.63182724935297,0.0,26.160394726852132,24.714825293075535,44.14103675916575,0.9200784857326706,1.5882142805035182,3.1434128457428367,34.98617984473914,0.8306243841398331,97.25385580595686,15.0,3.0,0.0,0.0,3.650870186034599,3.8434281345810613,123.5856572680805,26.171929327074665,58.488980019886625,1002,23.181144225847127,57.542430211352965,752,3.8289882877986425,0.0,1.0561467683377783,0.7020383394833226,Good,0
WS_000171,2023-01-02 18:30:00,13,Cu-ETP,Al-6061,270.2022637087371,307.5558126604326,nickel_plated,0.1917510975925143,Laser,2260.2075897515742,0.0,0.0,45.26798307861619,55.92765377901031,471.81579890154666,10.500899804785563,0.0,41.25412059175349,21.18387562467061,66.84097295931375,0.3755172654400374,1.8136035670179351,2.2424141625630174,95.60227043729716,1.2661581712954655,88.41383281572126,28.817002060606203,7.67162705533651,0.0,0.0,0.4820374241205927,1.0591971569811343,169.36788241372582,18.32177681305587,46.22576309650433,563,18.532468941309702,76.47150679666412,624,1.8183376520067838,0.029446090745735704,1.4082716209145318,0.751570680482183,Good,0
WS_000173,2023-01-02 19:00:00,15,Cu-C10100,Al-6061,108.4036627945443,305.25660060531084,anodized,3.5907320795696416,Laser,2759.281079075979,0.0,0.0,30.00694548120128,22.630273011325535,130.5254772133353,2.4523395756258397,0.0,30.960672903420168,18.368194409228288,51.25037679668863,0.2167308873736117,1.5626382724630676,3.117551472724837,42.37848478097247,0.2,105.0338248903281,52.634945801884236,4.59480414854647,0.0,0.0,4.101336107721964,3.4605780187555437,201.3181938940095,15.195436462487823,54.707816587533614,1942,46.92182009916623,39.850177158689064,515,18.855310289868157,0.0,3.2120882840134093,0.5782223392878038,Fair,0
WS_000175,2023-01-02 19:30:00,14,Cu-ETP,Al-6061,278.3302199308065,173.7325395952765,nickel_plated,2.894173267984424,Laser,2757.9597872828494,0.0,0.0,50.7636093812636,24.716885607771303,860.2672742515458,47.05294198579932,0.0,63.71338291343938,24.2097383622996,43.839679038131564,3.807352004817733,1.8308875243182774,3.1843930223433836,77.32373168912682,0.43997288056997624,102.42946892933112,30.515523185083808,7.857502303360128,0.0,0.0,1.8990142113955617,3.4926730880917654,161.3594531233264,25.351940303617972,50.31681328395794,1245,32.01243518362489,53.06729954702159,611,12.03188308246666,0.3221009541824838,2.214724093643862,0.652823148645825,Good,0
WS_000177,2023-01-02 20:00:00,28,Cu-C10100,Al-1100,454.0955514830261,405.06102350245635,nickel_plated,3.444007058932961,Laser,2706.2328185478664,0.0,0.0,54.21042297393907,88.7735446892198,994.7536988222416,33.87230437283312,0.0,36.64215469720199,24.020389163882918,35.394003471126624,0.7631170860961779,2.1838382798108564,3.216396389975204,45.911983921834945,1.1570826231068319,73.90140027801955,15.0,3.777524377607971,0.0,0.0,1.8401510037072668,4.008571204009056,128.22436940397586,6.007230706273871,54.92815988300779,408,18.5096525222088,74.77947040335509,532,0.0,0.5092065479786875,1.1679521170527565,0.7446508638917412,Good,0
WS_000179,2023-01-02 20:30:00,31,Cu-101,Al-6061,315.34524084040913,350.65747332470335,anodized,3.1698662056038724,Laser,758.8823553367739,0.0,0.0,71.74618603352629,36.71810659294916,977.091878618872,40.95174948075072,0.0,63.93607622662013,26.411276081053433,69.50782024959815,2.230602461871742,2.136897698134442,2.6781700492762877,57.29262695396312,0.25963179060245867,98.24997855547272,39.418582813047294,5.240681218969731,0.0,0.0,2.104525911803102,4.066987463653971,151.375536428985,5.688426049353697,51.64761938624111,1869,41.6665150016949,49.39381502548425,414,18.477306640710076,0.3960214935956433,3.230655365216455,0.6039398151098369,Good,0
