sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,coating,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,current_a,voltage_v,rotation_speed_rpm,travel_speed_mm_s,tool_diameter_mm,pulse_duration_ms,spot_size_mm,pre_heat_temperature_c,humidity_percent,atmospheric_pressure_kpa,weld_position,joint_type,joint_geometry,cleaning_method,pre_treatment,nugget_diameter_mm,penetration_depth_mm,weld_width_mm,haz_width_mm,contact_resistance_mohm,electrical_conductivity_s_m,thermal_conductivity_w_mk,shear_strength_mpa,tensile_strength_mpa,hardness_hv,porosity_percent,crack_density_per_mm2,microstructure_score,bond_quality_index,weld_quality_class,min_temperature_c,max_temperature_c,cycle_count,ramp_rate_c_per_min,thermal_stress_mpa,fatigue_life_cycles,resistance_change_percent,strength_retention_percent,failure_mode,mttf_hours,reliability_95_percent,thermal_resistance_k_w,thermal_resistance_change_percent,creep_resistance_hours,corrosion_resistance_index,performance_score,pass_fail
WS_000011,Nickel,Aluminum,493.5427043497703,Anodized,Tin,Resistance_Spot_Welding,,,3831.936115110716,0.24526116855247568,,,7553.947137506736,4.3100481944732785,,,,,,133.8150495068443,58.01178264565368,100.35774684074758,Overhead,Butt,Square,Ultrasonic,Stress_Relief,5.276603096209989,1.7291412318604058,5.9855754326086945,5.311697956565084,0.01743391138063031,0.05735947477116555,141.08231308995326,88.56701688223367,145.13281957880156,42.519048965691944,1.743177858207947,0.2813929226656358,81.16125680459234,75.86704570082932,B,-22.266538472733334,81.99395459971687,1242,4.979628117564459,1.9027539985722162,712.0027633668722,0.7929364677416322,98.95441342371083,Thermal_Fatigue,651.8449906156287,0.5,7.0880607079528515,0.23788094032248963,13298.998619397731,72.2872858483352,76.7817303292532,PASS
WS_000012,Titanium,Steel,315.90182443470883,Oxidized,Nickel,Laser_Welding,2609.2559856664766,,,,12.09829298469896,645.5276176190404,,,,,,3.5698919371993294,1.4127817023946854,89.61236233409673,76.20379932420407,96.37520944145993,Overhead,Butt,Square,Acetone,Stress_Relief,5.525591880606568,3.2026750367243366,5.876021208323979,3.2478893312793047,0.14979342224913378,0.006675860561732929,39.69492496154838,180.48772808606046,270.55128413788276,253.6758712374301,1.7206427890380378,0.02613818950652165,82.662881162087,72.42083085226925,B,-37.18472532826339,69.38086154986706,393,2.7651607248372194,1.0976255448447436,1133.671333597638,16.166233463498873,89.04353716657798,Thermal_Fatigue,1319.665962176105,0.95,25.192137306435985,4.849870039049661,429642.0608240355,72.02497013053681,88.16133440731963,PASS
WS_000013,Aluminum,Steel,152.84750980878485,Cleaned_Alcohol,Diamond_Like_Carbon,Friction_Stir_Welding,,,11063.360988764123,,,,,,559.5193527108581,2.3155039722150343,18.252667885206556,,,182.0752502893995,57.986087436396076,98.390297910487,Vertical,T-Joint,J-Groove,Alcohol,Solution_Treatment,1.0789598775022853,0.549970662512386,1.4822482594292143,1.2689258263006107,0.021335833027585092,0.04686950815124492,167.89744443381994,98.44557309388982,176.16241656123978,51.977867681226165,1.4920625080807228,0.12373317462494811,84.46070904606803,78.68693674629736,B,-30.617648059625253,67.67873701120722,1169,8.171990975684857,1.7251015579931097,1517.0998194600888,4.472368838256589,93.39269338723774,Thermal_Fatigue,1374.9649627332235,0.95,5.956016801638511,1.3417106514769765,36124.708586731416,44.168546661706685,89.75368269214124,PASS
WS_000014,Copper,Nickel,87.86298424777198,Etched,Tin,Laser_Welding,3378.0424480997203,,,,29.453644450386278,372.91048379518134,,,,,,18.80865550490979,1.9499612898351029,71.10577545274383,38.3218316206636,99.85613753586226,Vertical,Edge,Square,Ultrasonic,None,4.2668802957636505,3.163382563862341,5.537908959402943,3.8976049856829014,0.014138360030309953,0.07072956112704658,260.64526375962436,28.90900085583451,38.144966528587595,20.98775208445037,1.0035675567955842,0.0170141202517165,89.87925383078557,77.84646222623887,B,-23.93210721298425,80.0653219470455,1122,7.488713963144729,1.5547615659424447,816.194368275585,7.886390147201775,93.71437224440612,Thermal_Fatigue,747.6664523230191,0.5,3.8366321550436187,2.365917044160532,23422.92813089051,62.684160408652,72.64537344558589,PASS
WS_000015,Nickel,Copper,272.25217183254557,Oxidized,Titanium_Nitride,Friction_Stir_Welding,,,15139.239938074683,,,,,,1469.7858560790455,6.50718544112159,12.223183919433287,,,111.5865338309768,58.179957091153724,97.50461818605584,Horizontal,Edge,U-Groove,Alcohol,Stress_Relief,5.4533919868109155,2.9629062439574856,7.101542757566803,6.160069589994307,0.017291224312197664,0.057832804776847116,228.97453946658166,26.35181371123303,41.26670519812295,18.81334230086339,1.421590887708419,0.2659421356606038,84.4543804446128,74.73615289101868,B,-26.016713651729447,63.32777428905975,551,4.1199050318505925,1.3357000947147986,1314.7995841294446,2.353893628181289,93.5814151971117,Thermal_Fatigue,1354.130880571038,0.95,4.367297789219696,0.7061680884543867,14780.972925223647,55.622661773426984,91.57238112831064,PASS
WS_000016,Aluminum,Titanium,276.18669189733646,As_received,Silver,Friction_Stir_Welding,,,14726.590189968601,,,,,,633.467488637626,0.9741613454133499,13.973029030421852,,,51.879922293268805,76.42751506117486,104.53928577002587,Flat,T-Joint,J-Groove,None,None,4.486846986345158,1.9797270585812052,5.899237275268246,5.6759236002699875,0.02196342710299746,0.04553023511815809,126.87022414711744,120.35139795213755,206.98667581191458,183.2913348053835,0.8949993485303182,0.2638601001502827,89.73070601394541,84.28463759011875,A,-28.524626353563107,60.364489529741,411,1.6839327128240815,1.40889248675037,1258.7571810188058,0.5990504080086557,98.65694589389474,Thermal_Fatigue,1133.4011430254998,0.95,7.882070097396613,0.1797151224025967,193109.15975819883,73.12692911774634,94.86436696815099,PASS
WS_000017,Titanium,Copper,298.74423507597044,Rough,None,Friction_Stir_Welding,,,6594.528949322128,,,,,,831.685684343658,17.09716509457871,8.38767408765672,,,50.50869440349665,53.40807574750101,104.36154774160781,Horizontal,T-Joint,J-Groove,Acetone,Solution_Treatment,3.721854766031722,2.952339335316979,4.930106112819707,3.2038784239294418,0.025384889606499227,0.03939351383840459,210.27423879877992,32.97868161991728,40.19935798991175,150.42256927065677,1.0569095326969304,0.052684749177743344,89.16748092714198,79.62711048506469,B,-29.544273150640816,80.4166040549345,917,9.348475558050483,1.3800090089299701,1784.564603387813,1.4383577141082582,97.70506025111911,Thermal_Fatigue,1719.8631479997225,0.95,4.755694305268374,0.43150731423247746,120573.32449259576,41.941594544601315,91.30366419045149,PASS
WS_000018,Aluminum,Steel,182.88076478852244,Cleaned_Alcohol,None,Friction_Stir_Welding,,,14243.299078910091,,,,,,1434.7197595755076,7.510077448785226,7.991061352496387,,,165.68500798613246,68.60680368075084,103.67072318580104,Flat,Corner,V-Groove,None,Solution_Treatment,5.29772013838195,3.9164735391526144,5.38164165311641,4.509012553187791,0.023995023759516818,0.04167530776473533,132.41521165808155,105.06650272557413,159.15400239925575,70.08820746685275,0.4591090181548257,0.08970916864341777,94.96036397523466,83.33952435562968,A,-25.4341451347229,78.0662493399287,1188,7.707618841689916,1.8164319230301356,3349.34714742942,6.911240314469517,95.41387275175094,Thermal_Fatigue,3599.6292982005393,0.95,7.552002428408067,2.073372094340855,42970.10428870003,49.28991872615019,89.93839432862436,PASS
WS_000019,Titanium,Nickel,342.4837688499943,Rough,Aluminum_Oxide,Resistance_Spot_Welding,,,1940.3564679357257,0.1030421204424603,,,6204.5212689655655,1.3234804641706788,,,,,,103.80764326384283,52.5586780824546,97.86541252128285,Horizontal,Lap,V-Groove,None,Solution_Treatment,5.970449721394195,2.6374272849149327,7.251374292798924,7.098104738210669,0.08351706814200005,0.011973600393870966,47.58974709970492,89.02790732565855,141.885209796039,152.79875412707102,1.1012008539293832,0.03448263027479106,88.81557830933221,77.06594612284105,B,-36.576416744245485,66.34467363878534,1236,2.029476076210029,1.132131994213339,686.4423038833331,5.139838385458686,96.49752480581354,Thermal_Fatigue,769.5179220663515,0.5,21.012929484683067,1.5419515156376058,236891.8226467021,43.216258954862035,72.07917934101131,PASS
WS_000020,Aluminum,Steel,107.17723069334815,As_received,Titanium_Nitride,Ultrasonic_Welding,579.5086858484967,96.87266473516928,941.6670651467707,1.6998438425227647,,20000.0,,,,,,,,54.98840611907715,44.681234303400714,101.99512210767193,Overhead,Corner,J-Groove,Plasma,Annealing,0.5,0.27318106394229524,0.6201852461360162,0.4209795638023599,0.022181648095393323,0.0450823128966544,162.44119881541337,108.60004779966084,152.01010556195806,53.308083916193844,3.0455554184744935,0.008976641217244992,69.49956260916885,75.47855534092442,B,-36.09267646651709,68.72931490647213,520,6.9701002156469105,1.8396259485959607,2377.924117373927,7.925182198866442,95.8685794337181,Thermal_Fatigue,1999.2693724457758,0.95,6.156073750331829,2.3775546596599324,50999.07974167982,53.142849964748365,90.11044622355853,PASS
WS_000021,Nickel,Aluminum,195.3304128235607,As_received,Titanium_Nitride,Resistance_Spot_Welding,,,2224.2516141456363,0.7466022165691242,,,3257.744746119951,2.6590030689823303,,,,,,34.55713399109558,45.69886849640646,101.88499900765366,Flat,Lap,V-Groove,None,Stress_Relief,2.2175307517617915,1.5115254450239883,2.524054782257969,1.9725627269242263,0.01904630152397064,0.0525036316757589,151.78466171991568,117.78204459515521,173.24924486769063,39.1718010502173,0.42285461939693286,0.20527616629186213,94.74507297457137,85.51505324875183,A,-32.718059214705924,83.00512259023336,365,6.527106743775982,2.111948067940142,2372.7771747419515,3.436723247688419,98.21138991645286,Thermal_Fatigue,2034.3076152144295,0.95,6.588280980889058,1.0310169743065256,14120.898996261041,54.51743761827259,92.0630047708113,PASS
WS_000022,Aluminum,Copper,347.08881952297907,Coated_Zn,None,Friction_Stir_Welding,,,10817.228891104767,,,,,,1348.511524150317,8.995621524218876,15.410668381550915,,,28.588902984496784,53.962232629644575,96.58646447642491,Horizontal,Butt,Square,Ultrasonic,None,2.376595671822478,1.5705004386283357,3.5043776521469825,2.625102593245181,0.010121998794823171,0.09879471636683491,296.1140781336162,32.392122562073276,49.40491478442432,25.441846011757587,0.24407402679083753,0.09657436456955473,97.07638790924385,82.0180471667315,A,-32.37734875700424,80.53618647680727,1909,3.9451067013846277,2.235687997629468,3909.183576882692,12.531272146024843,91.38620728430537,Thermal_Fatigue,3389.0020032733096,0.95,3.3770768559972613,3.759381643807453,19957.17930947075,58.361555924742284,88.35401540552785,PASS
WS_000023,Copper,Nickel,128.89862145020234,Cleaned_Alcohol,Polymer,Friction_Stir_Welding,,,16331.34656396481,,,,,,757.9782100698615,9.561139352322423,14.046152604926977,,,28.65060635546607,76.94874389548315,103.86680387298048,Overhead,Lap,V-Groove,Alcohol,Annealing,1.2364985765321503,0.8963095071478291,1.315474444510755,0.6599881807304522,0.01186432672851771,0.0842862829794082,212.8687428365947,30.398235531657953,50.008044619839986,24.422074253217293,0.26622645901918807,0.029715897909888624,97.18915592025867,81.04281509223256,A,-25.499052166324642,78.19623376641962,453,6.637187434395296,1.550244524694527,2169.2895594802376,1.7082219770877238,96.29880296565358,Thermal_Fatigue,1946.8597145540223,0.95,4.697730567082994,0.5124665931263171,20335.55188783091,56.83130854773989,92.4304248547784,PASS
WS_000024,Copper,Titanium,357.78369622916347,Etched,Aluminum_Oxide,Laser_Welding,229.9054216539469,,,,29.7030034823997,940.2900111835327,,,,,,11.55193613972999,0.8375228597923916,135.79187931962358,47.495173429491,100.45616789315935,Flat,Corner,U-Groove,None,None,2.7283371639359735,0.9963624186820221,3.4856804179797,3.371977080102145,0.015043701101702871,0.0664730037667928,183.49144205045286,38.722891775194455,51.04418096144583,112.55646970764593,0.5501239638535499,0.032849021128920255,94.33451525581991,84.28504212967897,A,-24.362769878577765,62.80035616667351,999,6.822417137434458,1.0938972318679034,2188.823564449292,1.1596874090819334,98.8328366640851,Thermal_Fatigue,1756.9094557467777,0.95,5.449845446879423,0.34790622272458,103414.42310562446,57.80339644658474,93.1990007547509,PASS
WS_000025,Aluminum,Steel,138.1060106551834,Polished,Nickel,Laser_Welding,3446.7331897401486,,,,4.48824377455122,319.6566546634675,,,,,,16.913018688292144,0.14421667789806913,166.60432686600845,36.911286486403995,96.18164827621656,Flat,Lap,Square,Alcohol,None,5.663436130149023,3.964611296214267,6.107748075626968,4.473616475048325,0.01888660960164553,0.05294756555527431,131.42413643291937,95.95969857711007,146.95551677551566,52.29853905096688,0.30501898230429697,0.09600857010091779,96.46976732645244,82.26200191490148,A,-31.94858979636505,74.99217411212594,1594,2.107872993873174,1.876810406594017,2095.8719887388575,5.466513616026605,96.26360480377231,Thermal_Fatigue,1777.6232309177456,0.95,7.608952412713119,1.6399540848079814,14414.748584167643,81.75830502590642,93.78859737853712,PASS
WS_000026,Nickel,Copper,411.5664186731819,Cleaned_Acetone,Tin,Laser_Welding,2175.007617309781,,,,28.857493903747958,576.3486506828265,,,,,,14.659790330462839,0.3426104859026846,65.00296085889883,54.83264074063459,103.67116607209722,Overhead,Edge,J-Groove,None,Stress_Relief,5.496621442279727,3.4874629671762256,6.338944325529472,5.910127738641483,0.009851791240036536,0.10150438388666987,229.134756889735,41.3996704177025,63.63319392151148,22.371302553926242,0.8420094794430057,0.022604993306646795,91.46688023903671,84.69837856226388,A,-22.765275184375696,70.03533876839344,432,9.853197765822593,1.3873691785938986,3732.4679324492204,0.701334299129673,94.51907281571377,Thermal_Fatigue,4185.72722647001,0.95,4.364244052600118,0.2104002897389019,11483.480366581016,67.55155969698156,93.44857024310201,PASS
WS_000027,Titanium,Copper,157.20626858179077,As_received,None,Laser_Welding,2533.1498343470807,,,,20.09128622474097,298.3375393348016,,,,,,2.089699254521081,0.20162206382000092,192.5374694389757,70.82858864573538,98.5490519046272,Overhead,Corner,U-Groove,Acetone,Stress_Relief,5.051103230659619,3.7118246264879393,5.878543753675481,5.299937586195751,0.015638657862218092,0.06394410625325657,216.53944546063974,42.319423055854216,61.17392084189076,187.62187225110299,1.9518579469091037,0.1430904172987659,79.76596844441514,81.24330660973614,A,-22.484891115038597,65.06319141143612,1171,7.675015146952753,1.0987284357072575,3476.3196533651194,1.7251739917688136,98.97604912479976,Thermal_Fatigue,3124.0819998561024,0.95,4.618096245110083,0.5175521975306441,172037.71340974153,57.81591329972701,93.059248957402,PASS
WS_000028,Titanium,Steel,321.0984166555035,Oxidized,Silver,Friction_Stir_Welding,,,18977.696314752116,,,,,,1584.4624958952847,2.7125597393402363,18.825794796683972,,,195.36467753619382,79.75587452181975,95.5587115467735,Vertical,Edge,U-Groove,Alcohol,Annealing,1.9816526522928486,0.7928413128063977,2.776722037537289,2.276993808968196,0.1421177049807943,0.00703642097327099,36.83267489604187,200.01647874687768,276.11920629989197,222.988030725874,0.8400537136329188,0.08041979144426749,91.19736390644947,76.59316086867234,B,-39.04170443009718,78.36450043334024,915,1.9994295099710873,1.2092839100934052,691.5131834509115,9.234724062771413,94.37791979597654,Thermal_Fatigue,602.9205996644398,0.5,27.14980660032004,2.7704172188314238,261860.54699875726,72.59717009774216,73.3648837501381,PASS
WS_000029,Nickel,Copper,392.6797842728625,As_received,Gold,Resistance_Spot_Welding,,,2187.8482277300113,0.23035065339532024,,,4569.864417588267,9.02707217899099,,,,,,46.38886790456459,50.799570121543574,97.33228072424528,Overhead,Edge,Square,Ultrasonic,None,4.4241001109373945,2.0965817931736974,5.929714879939562,5.400650739223523,0.01413570570421859,0.07074284234012915,232.8206140184672,24.282122489481093,33.252190971993976,18.642806392708216,0.6500465389206846,0.05776428940290316,93.21071316377864,76.62015026258946,B,-23.51619073480552,68.62743876681265,1550,8.412883748596215,1.3775472610491917,1038.6773926599824,1.0751919023390826,95.22718529460103,Thermal_Fatigue,896.5380614248392,0.5,4.2951523180876094,0.32255757070172475,13201.129016968389,85.50200249421226,77.2730797376397,PASS
WS_000030,Copper,Titanium,389.0201833665237,Coated_Ni,Nickel,Ultrasonic_Welding,787.0758007383962,73.4575927866994,535.0121011390615,0.7274798051362872,,20000.0,,,,,,,,98.20133200788884,35.22093043238833,99.05202086781418,Horizontal,Lap,J-Groove,Ultrasonic,Solution_Treatment,0.5,0.38625585130956264,0.6598732464183614,0.381700457089923,0.014146277028134592,0.07068997715873698,205.44288078062107,32.60607833894555,40.172957613452375,131.54177773373584,0.5837500277058306,0.13504602200749777,93.4872696129042,80.91631861367506,A,-23.821201646202766,79.75619352678653,227,9.403140922856126,1.2998963094210159,4403.31752623012,2.558780649383591,95.83059434004335,Thermal_Fatigue,4690.850353358,0.95,4.867532991166699,0.7676341948150772,125785.58638337694,83.48790664158281,94.74727533735187,PASS
WS_000031,Titanium,Copper,384.89524562448406,Rough,Diamond_Like_Carbon,Resistance_Spot_Welding,,,2440.8029653131157,0.09206240847642068,,,5755.331091674882,4.927022484459004,,,,,,164.37966482481212,78.67404012525625,100.56005038642584,Vertical,Edge,J-Groove,Plasma,Stress_Relief,5.093842979731905,3.193920330409685,7.4132342617814775,4.223855055034934,0.019390434334490905,0.0515718205559347,251.33182525190617,27.867569340006845,45.75201891657452,147.15634058173202,0.8212787330075337,0.1306090887339611,91.13416722625485,77.72128426400374,B,-27.611282772451098,75.19023590799887,1112,6.105651898575019,1.2901590594396468,1568.4895849195887,3.2720902727332772,95.61293020697339,Thermal_Fatigue,1301.053034878775,0.95,3.978803714960152,0.9816270818199831,199178.91881690355,53.906995760589766,91.53165853563367,PASS
WS_000032,Nickel,Titanium,163.8455755951585,Rough,Tin,Ultrasonic_Welding,1070.04079613179,66.64587743217362,1406.7099435200034,0.963628023058769,,20000.0,,,,,,,,132.96045441513144,55.058858715386016,104.01158010490988,Flat,T-Joint,J-Groove,Acetone,Solution_Treatment,0.5,0.2343752192466847,0.5726119424111982,0.407288720841618,0.10598101160486716,0.00943565252734458,45.1804155379608,101.85216989043464,160.65620506798354,199.44165545004643,0.8624227175042822,0.0029046703410104766,91.36124947325213,79.91474675829673,B,-25.446321975947402,60.66158659827256,1200,5.041249237392231,0.9471869943164196,7438.072181052872,1.2315984360190912,96.29254381684183,Thermal_Fatigue,8188.869976243996,0.95,22.13348390210788,0.3694795308057274,150749.91816077774,77.2347050354369,94.61249973610633,PASS
WS_000033,Nickel,Titanium,174.8215323415097,Oxidized,Polymer,Friction_Stir_Welding,,,7713.692332495004,,,,,,1208.9466125166568,2.0158254208172046,19.56471173032483,,,197.51793400632852,61.88970284118471,100.3609636634412,Flat,Edge,J-Groove,Plasma,Solution_Treatment,2.7102518792786405,1.3300025118297334,3.806287682530749,2.203823446186465,0.07669626932237847,0.013038443836123063,45.55110289744976,128.3328678747611,219.71610005613783,173.91012933437844,0.7159108685332977,0.23160715775456375,91.6828555258942,84.40446716991296,A,-30.861312448170043,73.8121650176721,1336,2.921995952018565,1.1514082521242635,2214.764729815476,17.03108214271167,91.04989002583696,Thermal_Fatigue,2161.88559827892,0.95,21.953365262117206,5.109324642813501,188378.6747146371,55.21462730098316,86.6221160924522,PASS
