sample_id,heat_input_J_per_mm,weld_nugget_diameter_mm,penetration_depth_mm,weld_width_mm,bond_area_mm2,tensile_strength_MPa,shear_strength_MPa,peel_strength_N_per_mm,weld_hardness_HV,heat_affected_zone_hardness_HV,contact_resistance_uOhm,weld_resistance_uOhm,current_capacity_A,weld_thermal_conductivity_W_mK,thermal_resistance_K_W,average_grain_size_um,porosity_percent,intermetallic_thickness_um,crack_density_per_mm2,surface_roughness_after_weld_um,weld_spatter_count,oxidation_score,resistance_after_50pct_life_uOhm,tensile_strength_after_50pct_life_MPa,power_dissipation_increase_percent,voltage_drop_increase_mV,thermal_resistance_increase_percent,max_operating_temp_C
WS_00010,2.7205783072055385,2.0949019196719885,0.042344412051545904,1.9323256768989392,3.446809417122075,5.0,3.412094526711793,1.0,54.59521708743339,55.255836861891574,10.0,5.485206732521107,8.850699416324352,305.46303996981794,0.2512805550493655,62.3209504443547,2.1549918347157604,0.0,0.04308409883053643,1.0062367559924204,8,1.6293649199430393,10.50094139603023,4.924858790595465,5.0094139603023,0.003546945377165975,3.641654329446789,653.7124999999999
WS_00011,79.19226153441011,3.1264658200034865,0.06578896827035015,3.0892670722292874,7.6771009540732225,26.770435362154966,20.60716252903257,2.6699560345492888,103.78894632825104,104.00371874175875,10.0,3.961579603370633,25.94788046583879,110.1593390431717,0.2986916563749432,94.1322684926315,1.62650009844256,3.7042674169773746,0.18578965538767267,1.2219296000390112,1,3.2673393640889947,11.360044124209072,25.678166162650438,13.60044124209072,0.028232209890594717,8.350745099648602,404.8342436695111
WS_00012,189.01926434319765,3.8912733679009976,0.22569560449069626,3.7812271725168056,11.89250560615061,5.0,3.538653982990272,1.0,72.500463623929,81.76361921511518,10.0,5.656152900257836,36.73016213693313,111.67517348126984,0.3616022267921907,110.91314352575964,4.189900817171251,9.259207519038714,0.131754396741822,2.271254892366441,2,6.901252117162474,10.546450221351812,4.918032466797228,5.464502213518108,0.016056964184012035,19.31935113510807,397.65
WS_00013,69.95010738175422,2.9643466864998924,0.11943475653652773,3.0878730335901867,6.901569554683195,9.530295690296533,7.234707706950269,1.0,46.74786847045717,43.21313907773275,10.0,5.238861161200159,22.466492317998384,285.43187209895314,0.11689300735842748,106.65431783483234,3.8401232625276744,3.57239025004943,0.43990172946138006,1.1045180726415074,1,2.849205943522434,12.145037573309825,8.91701042008337,21.450375733098248,0.03855317613006645,13.200590624455716,399.1449975777978
WS_00014,116.86675751571586,3.139444151770649,0.13502969576101423,2.8895489534571994,7.740970364015066,5.085734953873799,3.4523696357632745,1.0,51.16503166350169,58.28965164333414,10.0,5.758063408201275,25.777811608917233,289.23120277826763,0.16006522323933572,130.79039909471112,2.831042544128328,0.0,0.4024723082763557,0.9903673993622191,0,6.837954978082955,11.597688264552106,4.841972382301001,15.976882645521062,0.032947925674721684,3.274300738997827,653.7590112124765
WS_00015,33.534635993134756,2.323551946654887,0.03937787257321377,2.4469898075648775,4.240281156148586,21.522629294885387,15.793440481254994,2.00553376358294,61.8059577725522,59.25834903786505,10.0,5.136013328215015,14.029787915326573,358.67963245083524,0.1605212900853577,93.26335360836015,1.6545379027779923,0.0,0.07654614927021867,1.3940674393502956,10,2.6465934632571635,10.35874092154674,21.290997858864706,3.5874092154674075,0.004026447236679664,2.992788560837455,662.6760263924753
WS_00016,47.76985463670851,2.5128133421300984,0.03659490587229918,2.510575790259653,4.959185346148208,22.215041657351566,17.48570986210219,1.929329408228066,64.8009634141592,55.58350054087834,10.0,6.849064539685107,17.565312344681427,382.0359674331745,0.0879649984379312,76.02335760470513,1.5251750622955784,0.0,0.03145888197671275,0.652565762710718,15,2.4067840938102982,10.714861929808164,21.738621030853274,7.148619298081638,0.01004541846432172,3.9148890262825295,663.0516600991133
WS_00017,61.249178455678305,3.006654519382127,0.09189704860847205,3.1053101759377144,7.09997693387799,12.849151952554688,8.264101868639063,1.303325701050326,47.274211827079384,44.49828378158017,10.0,6.909193714822706,17.599220183542517,331.8717703900978,0.11163062550193069,105.3856664734474,1.973220654226291,3.730470012703251,0.24310618520506574,0.9350899663868661,2,3.7931664753413896,11.617245585448238,12.225744924394007,16.172455854482372,0.02276980891933253,11.641632154855,400.240220144343
WS_00018,67.30339176413999,3.317926513948004,0.04652925729693331,3.6419753889245237,8.646162772339105,17.84017450803162,14.110899023074966,1.8263217908115992,46.292725974034866,43.42820645039548,10.0,4.144905206684022,29.700921532328568,302.54958455861606,0.04436375023921572,113.65721767071503,2.333183743559739,4.079004371170283,0.16595411370003343,1.6465897868956125,2,6.6480154379622665,12.422927067689344,16.54341125679728,24.229270676893442,0.05757053337279697,10.208202697692572,401.8872575876504
WS_00019,201.0313980868513,3.875049721462897,0.11418865702832146,4.106775538824044,11.793546945585206,5.0,3.2585347903207404,1.0,85.00007648800238,101.54596891529562,10.0,5.151436220028138,32.48155959490249,155.77409061491326,0.14339592328146922,138.34953436832592,3.1199366002183466,11.350264861698234,0.0073054543199290315,0.7516941456196405,11,7.79131467577432,10.193779795334354,4.970933030699847,1.9377979533435452,0.005035415976352653,6.7295963347370025,653.7124999999999
WS_00020,8.929484330402945,2.4341910634667236,0.06539841617676768,2.4306980203972888,4.65370884682484,8.280493740896265,5.251299332311199,1.0,27.965396607956862,29.712225192256707,10.0,4.388167020885755,15.310813319566856,181.85779488890032,0.1785642318183655,55.2538147604271,2.1480854308766624,0.0,0.2415111008896984,1.1252867227116956,0,3.0414875278921354,10.48223219056098,8.160700121828297,4.8223219056098054,0.005906693637091995,3.7508598059044664,398.7325629344957
WS_00021,339.0358173139156,5.531469261016584,0.04276015635594621,5.395754062166833,24.03094713173996,5.0,3.67703950650979,1.0,37.5,44.1385399383763,10.0,3.1286016274770914,82.14235970908366,224.71401293549732,0.045116091006853626,135.39483494090817,4.045146933335018,19.97913882054112,0.08257607990096737,1.6528386146330587,1,9.517290514732778,14.894331401556391,4.265850289766541,48.943314015563914,0.321625544417687,13.860687897521343,397.65
WS_00022,279.93852690550995,4.621910052348894,0.05683108524343871,4.976061846973226,16.777716825035558,5.0,3.8236950019086065,1.0,85.00000000000443,94.15035932485502,10.0,3.465713203040448,41.08819931517396,185.88685539698906,0.08767318550926058,148.3168136332755,3.3526105233218737,15.342446506350296,1.8022141193668126,1.4114724696101997,0,7.978569933013189,10.789158710029682,4.881626193495547,7.891587100296826,0.025940088295204167,6.677115701635739,653.7124999999999
WS_00023,12.39253391281641,2.5332635643738883,0.037814812277844966,2.356228802910238,5.040233248425487,12.029528866663282,8.12996123089057,1.1478401052571854,42.599327371205575,44.34763026474505,10.0,5.1046033523966825,12.893580252534655,282.7704279346499,0.15843518467362458,72.0503204393433,1.5911680681897102,1.1348655921169506,0.07916792118081027,1.0399461327805106,8,1.2855113101882867,11.469781596673919,11.499105462316903,14.697815966739181,0.015160597576330967,14.409013204314382,399.96974452599886
WS_00024,4.103574725650019,2.1054116728064542,0.055119187083850635,2.0060830126209366,3.4814802370214615,7.590584160036448,4.843847243939144,1.0,92.48011547037713,99.09862021061235,10.0,4.682048069564736,10.94235778833572,206.7200019096924,0.33084210798302466,46.609819366094456,1.7104088045562138,0.6740743508346083,0.26271179310264814,0.8666487211528693,1,1.2631328308517866,11.913085941712334,7.154940964657946,19.130859417123336,0.01674693668324123,9.151839927981879,655.1178919068198
WS_00025,76.10215363681598,2.487388353039454,0.08045994353124379,2.671348676786464,4.859337619868899,5.829307687838522,4.295375541165499,1.0,30.168178266725,27.9881045349344,10.0,5.777369375546593,13.987389038164595,195.52534853244242,0.29733060893115587,112.64529966375443,2.10439083872703,0.0,0.0068225698036831015,1.4794144187914375,2,4.944080320063909,10.180344202553709,5.797769232446419,1.803442025537083,0.002018035617517025,4.699661125387963,397.9236715369867
WS_00026,263.32926761002875,4.847818144167149,0.12727382936718676,4.61255376433018,18.45790986943039,5.0,3.2625263374402143,1.0,50.0000000001438,55.09992530528005,10.0,4.694412359956149,52.268309685035106,260.4736763460894,0.06732761464224343,142.8712565250261,4.675663355134526,0.0,1.5548493118669326,1.02237393503115,0,10.0,10.648215043893202,4.902767743416019,6.482150438932033,0.027104883725366846,3.801425936456643,653.7124999999999
WS_00027,12.458004136859579,2.2242239487288558,0.18356125466388143,2.081494668179183,3.885499939548303,5.0,3.8785035955444265,1.0,42.58970905331362,42.47903770264333,10.0,3.1254378426220084,13.754220061615856,265.8626015654336,0.3853960094796545,62.0238991190958,1.8044612167578464,1.090390238930413,0.6517594135006107,1.9979195105998298,5,1.7788867154762846,11.520341084988498,4.771948837251725,15.20341084988499,0.0167288846813181,13.486032556350203,397.65
WS_00028,68.56680420364869,2.6685003693322265,0.15177916207784978,2.8359960540091502,5.592737243020044,14.572528558880654,8.761914008692761,1.1732954400734728,31.42034270425723,29.036314716652363,10.0,4.550889831745199,14.94829047171958,214.39007039656798,0.25588722010631626,99.64108372917715,1.6797928329204543,0.0,0.03516255385337525,0.6796093384440166,2,3.381330989096954,11.624080433282229,13.862519804002918,16.24080433282229,0.019421780852911158,3.680722329608565,400.8089344244306
WS_00029,11.619401097265948,2.16152584179905,0.13708901204939752,2.135263840071391,3.6695325589631462,9.795218377315772,7.226087625584478,1.1367665101659712,56.95948240775655,57.20096873672544,10.0,3.186228189972768,10.62894925448716,309.4919553444109,0.2497782756295248,68.14456275659221,1.6134605998673615,0.0,0.017472017128726307,1.5243889146939023,2,1.342500255526045,10.192239465991426,9.738727550812035,1.9223946599142616,0.00163464282298606,2.937748857843352,656.3139059696938
WS_00030,120.886156535751,2.800936363601223,0.02766340208949867,3.0162321973660893,6.161640631869846,5.0,3.0572335296112008,1.0,38.12489018464837,44.326070154294484,10.0,5.785251068104702,19.271671254849018,237.91730823145272,0.133991099115347,96.83762426099274,2.9366185966186347,6.442716195388138,0.5604698404611208,2.6376162299820596,3,8.574660973210925,10.326683684087769,4.950997447386834,3.266836840877696,0.0050365924512499605,9.168411177866123,397.65
WS_00031,54.64593631844849,2.4263404158396784,0.3227872017799694,2.333526801381409,4.623739372438045,13.519185030990382,9.664963071921946,1.1648674446773788,49.1985487031183,43.41809846000667,10.0,5.22529139089003,13.85306802515906,293.0836502842342,0.3577400930442115,74.72069174745772,1.9022315236337322,3.1271861153015625,0.31312540624999924,1.0462476256062418,3,2.4200557562457887,11.080183390941345,13.081089057104222,10.80183390941345,0.011971083195485968,14.531343019241774,400.4613310602268
WS_00032,9.719077330396605,1.6952639535183218,0.04053159680793626,1.7234718349273568,2.2571713892976466,5.0,3.929485013276061,1.0,42.432388403423516,41.640388180267884,10.0,6.452329304694572,6.84635421267328,268.9759192451461,0.42297407451625957,65.55571184739829,3.065415385312752,1.021607068938767,1.0059436959728247,0.709814110442001,3,4.185699451499434,14.250418893608213,4.362437165958768,42.50418893608212,0.02327989863830455,13.936641476937632,397.65
WS_00033,15.167858407043942,1.942876445645129,0.3129758487027724,1.867547075427278,2.9646965479915344,6.448006692720667,4.894801992054837,1.0,82.90788086018496,86.78817402329534,10.0,6.249763716873389,8.200110104264445,140.19344550706504,1.1022776620800905,66.09500244269452,3.0379582712847366,1.2951182253031552,0.021933764609897644,2.179989545043304,9,7.920109296278489,11.166322525754826,6.222393029162527,11.663225257548259,0.007651178502618677,15.844322146590399,398.12784220859777
WS_00034,51.40912471486945,2.730466010727453,0.2021196142297535,2.9131182462213996,5.855492524219898,14.564256063702407,9.675037234309826,1.482918542470584,129.85120617515096,116.56662744011446,10.0,5.5666202288213364,17.670591638314452,212.73354873537323,0.26923355717965813,79.26242165152371,3.137758405143359,3.162519285908507,0.1358799050490672,1.0238009560787864,0,5.902380748001953,10.178425760053313,14.486296909969091,1.7842576005331345,0.002522310994926391,4.320077828383015,658.9011089145586
WS_00035,11.82432058688283,2.07575886614181,0.12145082490225442,2.002174416268835,3.3841038696787953,6.435883239270337,4.455897102382845,1.0,96.84318972846597,94.61209773083642,10.0,6.479345855480798,9.169471721111893,193.34737160992847,0.47259543076573696,65.93239300267342,2.9125454831018915,1.14751777293174,0.1543015786892032,0.6946024926634872,4,2.2391282860291013,12.694548499925508,5.915629253428189,26.945484999255086,0.019766069016985147,8.56712521733976,654.4914666573042
WS_00036,1.0817341979557118,1.9531821610439444,0.15252312812466803,1.879438883161495,2.996231596791793,5.0,3.526733745356798,1.0,40.45267436721244,44.05701215552903,10.0,3.19495710522614,10.064461721315016,259.02620512782835,0.4347915519929988,45.39497400459468,4.700557538066026,0.5556801300341704,0.3132225994977695,2.210967362026177,4,5.492168430964892,19.779142854970225,3.5331285717544656,97.79142854970225,0.07873744714489526,17.821807508863742,397.65
WS_00037,646.6553555341178,8.403996452254857,0.08978526156191466,8.476333041887443,55.47043889859929,5.0,3.352653386451384,1.0,85.0,94.34490017387988,10.0,3.493380288920815,198.47346233250562,161.09413970245993,0.024816126395427067,166.24931040430266,7.553140691695861,30.237491494920427,10.0,2.361775714567269,0,10.0,12.95469083556712,4.556796374664932,29.5469083556712,0.4691421762057042,8.015518869953134,653.7124999999999
WS_00038,111.04740374527242,3.051967238122798,0.14898084892741426,3.119526448956635,7.3155943522884685,5.0,3.5965298620909487,1.0,26.040014834381044,29.627247894561243,10.0,3.1749891067320717,22.311459020550355,169.05274419466647,0.3008774217811721,132.7189244029749,2.34323443770037,0.0,0.08702750065819946,0.4637182154831338,18,5.374763407013937,10.4869863968686,4.926952040469709,4.869863968686006,0.008692301629839416,4.776858193018227,397.65
WS_00039,192.4508737412709,4.417497991854982,0.05295149377402539,4.177761735718774,15.326486354224746,5.0,3.5376130891069897,1.0,85.00032912658337,100.7052700868049,10.0,3.9838857933202645,40.31595039434815,172.33607183690472,0.06276449359913705,132.66983308205417,3.966890133188313,9.6391404408251,0.9368580090232311,1.8828230396788928,2,6.441984603726721,11.309547312333642,4.803567903149954,13.09547312333641,0.042236515586476064,7.325196350172854,653.7124999999999
WS_00040,282.4981208165859,4.852215611627215,0.16361745236929073,4.3802995068248185,18.49141148582224,5.0,3.3376753034959816,1.0,37.50000000000095,43.337415243544584,10.0,4.362590121565917,44.98525887452101,222.35326222845208,0.0918708194480558,172.7772047853906,3.4789842633519568,15.660589524788742,0.7788467277227807,0.7044915208194645,2,7.398311428525785,13.411958651869433,4.488206202219585,34.119586518694334,0.12279027457880654,10.467038030984286,397.65
WS_00041,106.52169822382243,3.03634807747075,0.03414535943893786,2.849707575491866,7.240907404802591,6.193730894140975,4.740293235759287,1.0,39.44521758725701,42.2765113191672,10.0,4.921025908095625,23.421208744772297,226.0697960115288,0.05266940741477782,138.17874665820744,1.7750991982065492,5.4491681345886995,0.22911975970163,1.1889133049217127,3,4.723291736779733,11.654038420759935,5.886390828138266,16.540384207599356,0.030991663299593575,14.451042585602409,398.0439311950665
WS_00042,74.06816274209848,3.228473944781857,0.06729554313967845,3.440110726276981,8.186239624141855,16.249922261633873,10.673980870242687,1.8722262386045614,61.53088899544525,56.81260096958803,10.0,3.7093428131695614,23.302791767637192,379.1090256345214,0.043914073866248064,96.55240950183368,1.6589857995122563,0.0,0.0467754839706644,1.7418220871067795,1,4.217683805100589,12.17849592983682,15.18791057641985,21.78495929836821,0.04061202961570609,3.37128559659717,659.8155828269364
WS_00043,47.6522449336978,2.3542012257338447,0.20409887605980193,2.5362687625490956,4.352883504258064,9.323878825913289,7.37637981190821,1.0,95.42979598493898,80.11289363233271,10.0,6.2482236193883,11.081867206430893,160.31226491355844,0.4585127519822082,84.4328644208027,1.909053277520484,3.2435383403427593,2.897676734729395,1.778404285402431,2,3.245083204282122,10.996615661992983,9.04510911586039,9.966156619929833,0.008835489937644367,15.120862396512406,399.0768800125514
WS_00044,223.11303266147297,4.168066168292681,0.2654400097837126,4.312777573746435,13.644546036213173,5.0,3.9887355840477707,1.0,37.500000658272775,42.53278374140727,10.0,3.734504664446497,39.0170025642491,242.52101430904656,0.11581456740914912,147.66887756820955,3.2065598456376034,12.660964293568929,1.384031642105384,3.303242438539874,1,3.9265630005434575,18.133590467007615,3.7799614299488575,81.33590467007615,0.25387865608623056,12.027700574325703,397.65
WS_00045,266.4346834570386,4.680843458537713,0.20239047508081837,4.460461539547872,17.208305832106948,5.0,3.2700662485745373,1.0,25.00000000004039,29.331570588839313,10.0,5.333729062909701,54.27930510019178,164.37049058817786,0.1132879571678401,136.2950180512726,4.922327188380523,0.0,0.5082952191035083,1.3672923364873226,0,9.756273963096817,11.09833421067094,4.835249868399359,10.983342106709394,0.04769345417838905,4.5728733410313875,397.65
WS_00046,66.47353672488546,3.07419146428475,0.0750675923563384,2.8826647635262708,7.4225256340486805,7.632269008993241,5.470454470154486,1.0,46.87785628579883,44.4068849774513,10.0,5.245717259366913,18.44151737688506,326.9252734378418,0.05541674220187184,116.88565322880595,3.577632336482785,4.165279696835114,1.3784336494292009,2.6023519845893652,1,5.955969822605576,11.601637865378427,7.265545077686505,16.01637865378427,0.023629306020682694,14.991905526126144,398.5186487729677
WS_00047,194.84423179336187,3.6943119192858007,0.034048843580331056,3.461397718537879,10.71906744760739,5.0,3.1991759803438136,1.0,25.00006427569738,28.654568874940562,10.0,5.020804305683228,30.32896022949011,176.35996911198566,0.07957430163610767,119.85226096008265,3.844400259356295,0.0,0.2839825491271425,2.383725781404763,1,7.354295671046506,10.674418320029107,4.8988372519956345,6.744183200291065,0.016363525124961864,5.547989590902801,397.65
WS_00048,67.80698374641591,2.49797823388672,0.1183168799464934,2.700408350097141,4.900802274618114,10.143356749315556,6.819840584210693,1.0,46.26276065464527,43.29334741707631,10.0,6.786115244460845,16.87703815764273,311.99794843286674,0.1963684094968374,117.49790787078317,1.5136046097572495,4.0366854941846695,0.3250888426775539,1.1950763984992945,0,4.33549841510027,12.244862453810775,9.460243527651159,22.448624538107744,0.030309303433299184,9.85664561802295,399.34730772727414
WS_00049,88.61053941314866,2.8361877634247326,0.1640157963108369,2.8457615519790425,6.317712218931554,14.455278147842943,8.718103667264598,1.3120993490480486,42.56499926518069,42.183806722520636,10.0,4.945774814035056,17.656272775003814,274.3065366963762,0.22111812769346437,89.18682819832912,2.0804676505917783,4.4908403590838635,0.017629756071199973,1.8584498166466539,1,1.788698025932938,11.55583019260295,13.780579402296311,15.558301926029516,0.021976129817747547,12.846775545671731,400.77024178878816
WS_00050,114.11948182268254,3.369098669524287,0.2982814436271312,3.392037961388052,8.914917771699686,5.0,3.994732136454779,1.0,103.11063415345194,116.75991382241374,10.0,5.340924667748066,22.352598787566954,142.9354805787633,0.33592448783975143,136.6734138316894,2.1415316412082466,7.247030139390561,0.14863092897901453,1.5109507162095677,10,4.627210138697199,10.71268833936205,4.893096749095692,7.126883393620487,0.012744349208269806,5.42354105489387,653.7124999999999
WS_00051,130.4396001371368,3.4954518001154216,0.15682762983094137,3.478188154644029,9.596138713608331,5.0,3.45324862979725,1.0,25.203328781960643,29.007196684590646,10.0,5.561984740609419,27.994205724082192,158.21618125475152,0.21611210011670942,112.74394639238842,3.156455778684156,0.0,0.9149270675966993,0.8559252347280263,0,6.41935511344689,12.497950918609861,4.62530736220852,24.979509186098614,0.055942521523379696,3.6625678027626765,397.65
WS_00052,100.59047812684001,2.9878527627899776,0.057282002825244455,3.0984313050120336,7.011456853524446,5.104447631765862,3.318330368841643,1.0,91.73892778009714,97.50694857022725,10.0,5.48963227404902,18.770250089617893,179.16487929600675,0.21672010301851397,93.73291505390776,2.9045236305284274,6.282373541571782,0.007824078514790894,2.2456919568167035,2,4.097722189525097,12.261831907255461,4.758085556092585,22.618319072554605,0.033964120447889934,10.159232716748274,653.769162840233
WS_00053,50.57693121668951,2.610384344791174,0.1670164600023568,2.6327844518287695,5.351786673377474,40.42280411814644,29.373454355831218,3.3003556702667836,110.19932838913334,93.95440454855814,10.0,5.884123398557523,18.031232457323064,244.2187638259536,0.26207615403444323,100.70864306424943,2.091657039813126,2.662695986087435,0.06737043031346905,0.8712639710990878,0,8.372659845697836,10.471006085593588,39.851622516054306,4.7100608559358825,0.006794256174521396,6.9688854391112125,672.9293712340944
WS_00054,11.75253346302783,2.8091823689825834,0.1265376772386159,2.8877342956088397,6.197973990702632,5.0,3.8802768455653003,1.0,28.239472692312685,28.58383752719138,10.0,6.035122383660725,15.989782706885709,185.47680821830784,0.23857206511103823,64.332745613758,1.8596333434822276,0.0,0.09965448841835252,1.7789806625468223,4,2.322614589585041,10.0889755038905,4.9866536744164245,0.8897550389050046,0.0011381591787558154,2.8553614388874435,397.65
WS_00055,111.87201710428012,2.91731214688012,0.1755229065488757,3.1670394622660605,6.684296130705354,5.0,3.7662829442653973,1.0,75.01359332032325,84.28085250205794,10.0,6.554032644607732,21.57128174845522,120.62921620696478,0.4027217670248268,130.81330169612852,1.8905778613141369,5.594299317212242,0.8250631101694939,1.19270811709877,15,4.193084569568318,18.71867640887507,3.6921985386687393,87.1867640887507,0.1504584202315631,21.405289492203966,397.65
WS_00056,287.3892011316064,5.090630237966899,0.07565131888647911,5.347727801762274,20.35321344428806,5.0,3.2456388103701728,1.0,37.50000000000028,43.76697892290563,10.0,3.28352729339621,56.35605105702009,238.9425048443991,0.0374696511061754,131.60479739835787,3.7641876090753703,16.989764144182917,1.9004441515309896,2.3553077231077113,0,8.275043327786618,17.026907283566768,3.945963907464985,70.26907283566769,0.31680699651650807,10.933751197482865,397.65
WS_00057,25.545670135241437,1.703948048910122,0.21600879495327044,1.6161479774495056,2.2803556215248832,6.731647045585135,4.303764971663512,1.0,60.83455889738422,57.481632588119346,10.0,6.091204042819978,6.596305684636125,396.16997300375357,0.41545972561362904,61.370307352591546,2.4380218763627237,0.0,0.10788686047797216,0.9661103648362224,9,3.271640451024499,10.191395879381421,6.692994760405882,1.9139587938142189,0.0010100045817436828,4.126828516668213,654.65191852223
WS_00058,5.292114731365101,2.3038684012940305,0.10262659690750951,2.207004532841034,4.16874391973519,6.132966219664899,4.693775703611535,1.0,40.83675440907656,41.62850961602818,10.0,4.823191141628253,13.006995762900548,243.65789910259022,0.2182593440936714,47.95619107558627,2.18029692839988,0.7555230699237097,0.168398217930757,1.465575139795824,2,2.0187896520212516,13.576119586625499,5.474999600997213,35.761195866254994,0.03721165784869081,13.950207570936767,398.0238788524894
WS_00059,2.558568527721895,1.9876504798357002,0.1319495572537243,2.107947903125352,3.102915273349334,9.347677106709236,6.744534182362144,1.0,54.04433029967248,57.247456342160696,10.0,4.300539100208741,11.153958354781428,309.21679262023054,0.22918512323892784,56.04702773653033,1.4904376426081265,0.0,0.04833888373021393,1.5938031544313636,8,2.739511704991274,10.325110333316779,9.25650631411224,3.251103333167782,0.002901013694819571,2.6612760532257793,656.0711148303897
