thermal_cycling_cycles_to_failure,resistance_growth_pct_after_cycling,shear_strength_mpa,peel_strength_n,fracture_mode,microcrack_density_per_mm
433,14.947365610649534,5.204270450356946,20.378514188838547,pullout,2.8177844060784163
1010,4.332959801250729,8.06365021954713,31.613688323301734,pullout,0.31599090186163115
1403,2.6764491500602903,11.503009759284346,44.5112865973163,pullout,0.32287434025284534
1081,3.601154441942433,5.240004853598802,20.51251820099551,pullout,0.034825399565861975
799,5.704894576206367,15.491937631539807,59.46976611827427,pullout,0.3484998038481124
264,27.1567143706061,10.10073650239216,38.7402618839706,pullout,5.90853245499914
541,9.524203962178653,8.927394606402117,34.34022977400794,pullout,1.6319367467162305
823,6.75773395684514,13.229791050789256,50.47421644045971,pullout,1.367352240919006
1390,1.600996633313828,13.97403604257111,53.77763515964166,pullout,0.18397306546883735
786,6.758256674990866,8.47842016879917,32.65657563299689,pullout,0.23414165592118125
1326,2.162677315573461,9.835845768438901,38.25942163164588,pullout,0.0
1226,3.954361303128591,8.528111498064664,32.842918117742485,pullout,0.3955954653010905
1313,2.567560623256787,12.853192307825086,49.06197115434408,pullout,0.12009039116343301
134,102.90137508449793,7.070381056330421,27.37642896123908,pullout,24.753328318063843
360,22.430349088732115,9.699665562912124,37.236245860920455,pullout,4.029520434055494
421,25.698355639043346,17.1730679343391,66.81150475377163,pullout,6.491952072578288
1774,0.381032117973223,12.592673872095194,48.59752702035698,pullout,0.3938369805820685
163,35.08741367280787,5.165799917355861,20.23424969008448,pullout,7.612868001975506
1050,4.808115864140882,9.41570630674532,36.171398650294954,pullout,0.0
799,5.277193748641286,7.180076352569184,27.787786322134444,pullout,1.2642815116212969
543,8.516487576539493,9.958362675951616,38.20636003481856,pullout,2.0430273205617633
1027,4.2740397510924435,5.6231310395440435,21.949241398290162,pullout,0.5810000147083423
314,56.758950842175985,9.935717826322485,38.121441848709324,pullout,13.888887867673061
68,30.831370989682636,5.341539040896141,20.893271403360526,pullout,7.23783523637642
795,5.087723363508669,8.937547304066854,34.378302390250695,pullout,1.1864825185078385
1611,1.937871615708303,14.273273833430462,54.89977687536423,pullout,0.222696299618807
1595,0.9493339303808719,6.420561998095261,24.939607492857228,pullout,0.0
973,4.285269868846079,9.7837913848789,37.55171769329587,pullout,0.45829283235164653
651,9.054773900017272,14.785529610767526,56.82073604037822,pullout,2.0236484897220786
148,37.37411749253341,11.517344197678117,44.56504074129293,pullout,8.63033816721405
1133,4.133046221132721,12.454272585337193,48.07852219501448,pullout,0.256036619368426
331,18.81190532281523,15.375127370998296,60.06922764124361,pullout,4.317641925284909
1701,1.1741298337618122,5.3309450118802415,20.853543794550905,pullout,0.3395341830372326
711,10.337036776504496,13.444298982872386,51.27862118577144,pullout,1.1851148875164295
1314,2.4688053753953376,11.735796860322068,44.87173822620775,pullout,0.06488263699539018
1074,4.739982917880032,9.666690066846042,37.11258775067266,pullout,0.0
1184,2.69509940759602,12.413725544641167,47.92647079240438,pullout,0.8708011983780777
1038,3.9822771156765864,9.157835329529853,35.716882485736946,pullout,0.22804443443866845
2155,0.1456540850140715,15.923558257342531,61.0883434650345,pullout,0.09037724484064673
980,5.871047184641345,9.776513822263748,37.524426833489045,pullout,0.0348737822969372
1371,3.2686836755700313,12.059123797401977,46.59671424025741,pullout,0.028085035659979052
979,4.090998737851395,11.298753570600095,43.74532588975035,pullout,1.1569952791483364
129,50.76598943623261,5.018053149746345,19.680199311548797,pullout,11.635141549001919
1730,1.4011043082784054,11.854091044347257,45.82784141630222,pullout,0.31327489664735975
1219,2.9416248003056493,19.859132962175103,76.88424860815664,pullout,0.4162448140041523
95,42.502698359465185,7.968579216600581,31.25717206225218,pullout,10.226451706826944
1372,2.1790219465802556,11.045431679719915,42.28286879894968,pullout,0.46282232847355553
388,27.114050272448075,7.247038669895618,28.551395012108568,pullout,6.503008504293227
792,8.057845053436468,15.207494186259327,58.40310319847247,pullout,1.119765397143606
351,25.25040861897836,5.136515987828512,20.124434954356918,interfacial,5.654133858971289
83,200.0,11.054610849132382,43.867290684246434,interfacial,50.0
1245,2.991832732408763,12.276672933324047,46.90002349996517,pullout,0.0
1586,1.2490909522239773,9.252707424254474,36.07265284095428,pullout,0.09231950955212785
401,22.234128981736703,7.379915828184699,29.049684355692623,pullout,5.055181996817377
164,69.95981705380515,20.02211510018863,77.49543162570735,pullout,16.500806009045352
583,10.854262629936521,9.04608258853311,34.785309706999165,pullout,2.2158499452774714
597,8.25524917765213,7.781161778723925,30.04185667021472,pullout,0.865924078423042
2263,0.1902157420397369,15.491694894511804,59.46885585441926,pullout,0.0
963,4.506965151579156,11.473152330186778,43.88682123820041,pullout,0.8185909247853087
288,32.93279407410628,11.196124421769238,43.36046658163464,pullout,7.481252111695329
1417,2.0109779636065817,9.009292114351034,35.15984542881638,pullout,0.27195369847687567
2231,0.0,9.316846793677465,36.313175476290496,pullout,0.01728563630218559
1764,0.5681036023976338,12.066114110673908,46.622927915027155,pullout,0.04277212010240296
470,11.655431778088378,5.170777962943856,20.252917361039458,pullout,2.530803104987518
510,9.11785184759343,11.359935495881093,43.9747581095541,pullout,1.8215086790248876
620,10.529654885679093,5.167126276994741,20.239223538730275,pullout,1.0857582188129529
1616,1.8671463988306543,9.604977238942297,36.88116464603361,pullout,0.0
135,200.0,11.766194380080298,46.535728925301115,interfacial,50.0
946,6.064777088767764,15.331459782716946,58.867974185188544,pullout,0.8038928626306193
2069,0.26584843823702276,7.287106881182773,28.701650804435396,pullout,0.0
702,8.890261418574017,9.519368941458481,36.5601335304693,pullout,1.471680915422878
892,5.756749529141008,18.21975635308874,70.73658632408278,pullout,0.4621398051369436
734,5.377261428337846,12.443489802916222,47.52558676093582,pullout,0.40235613244415347
381,20.825249462971282,5.192882729812138,20.335810236795517,pullout,4.288888670141155
1276,3.212262947566993,12.570348672412962,48.0013075215486,pullout,0.2102090262489345
52,55.49682059237555,7.02970285265541,27.736385697457784,interfacial,12.434798548526524
1162,3.6896133226604713,15.547994849155296,59.67998068433236,pullout,0.4108767180964912
191,38.593594714929964,18.121264634481754,70.36724237930659,pullout,8.546707534695638
50,130.93399397597605,5.008138525210531,19.64301946953949,interfacial,31.268307538710598
1335,2.7348021256423634,10.82268326894308,41.44756225853656,pullout,0.4378200594060476
900,5.0617857530255765,9.903757964028003,38.001592365105004,pullout,0.5871180779782655
362,16.088224522878775,5.823294317422828,22.69985369033561,pullout,2.7819990389391354
1815,0.29003784540227784,8.27248658929122,31.88432470984207,pullout,0.0
574,14.918049988608438,9.371542934455784,36.00578600420919,pullout,2.988046453448541
96,166.21686691604364,5.0,18.753127260022424,interfacial,41.01242028929228
1456,3.6370748567031534,12.75564682546816,49.208675595505596,pullout,0.1938224241463083
69,128.56591760338208,11.251175748050095,44.60440905518786,pullout,32.672234320309585
587,12.127851269876231,11.84708561678834,45.80157106295627,pullout,2.148119913468827
778,7.338309536025116,15.313501585461513,58.80063094548067,pullout,0.916876256047748
50,200.0,5.0,18.928938780992976,interfacial,50.0
1736,1.337783329224664,9.538716385646262,36.63268644617348,pullout,0.04452484907088973
446,9.499810479624976,15.565426229259902,59.74534835972463,pullout,1.5617869578022323
533,7.670482702473947,8.059807000971762,31.08677625364411,pullout,1.4873948040893388
308,14.600286716350556,12.188121262543316,46.56795473453744,pullout,3.043307420430944
1270,3.11957710513412,11.508740392279268,44.020276471047254,pullout,0.0
1043,4.405953614949427,11.913609790231767,45.538536713369126,pullout,0.672226374365935
1187,3.028295679589124,18.77850867827956,72.83190754354835,pullout,0.21574214744753
1566,1.5462017906511185,15.171014082815992,58.266302810559964,pullout,0.040325629458328176
1138,4.632575785321868,11.133722837941367,42.61396064228012,pullout,0.42459006485786777
1039,3.647958003791202,5.328110972280331,20.84291614605124,pullout,0.658705007556135
1655,0.756546933911197,11.457029962284686,45.376362358567576,pullout,0.2682509079043002
1208,3.3585422622885592,19.575364252422048,75.82011594658269,pullout,0.32742646596087144
1055,4.287751006049085,11.351478730896957,43.9430452408636,pullout,0.19380490658827088
50,79.14367873271635,7.470149723438826,29.388061462895596,pullout,18.83015645515954
1697,1.8597913830972308,12.656632470139805,48.32487176302428,pullout,0.4247173870768009
1797,0.9295979213257843,10.350720815975489,39.677703059908076,pullout,0.005900976455810114
826,5.850044566189526,9.834561219548213,37.7421045733058,pullout,0.45019091362342795
1053,4.920627712987674,17.09969342048852,66.53635032683195,pullout,0.029452278554869843
1100,4.078345587739267,13.89062699727755,53.46485123979081,pullout,0.4203648184706893
715,7.78815093265918,9.009910502252488,34.649664383446826,pullout,1.5078971308366276
577,7.039581884329597,11.897785729163548,45.99169648436331,pullout,1.4854648543538707
270,16.147216180579026,8.92657507293546,34.33715652350797,pullout,2.6620479874200806
491,13.911438067249602,9.327540347569393,35.840776303385226,pullout,2.697451445339336
1432,0.8277717719707409,9.616851684224844,37.438193815843164,pullout,0.48825478851706894
1025,4.695681117858074,14.520887583875432,55.82832843953287,pullout,0.7380168825155475
494,11.639464212236524,5.214708791657084,20.417657968714064,pullout,1.6480579546535554
859,5.623778600167184,14.28514935224601,55.981810070922535,pullout,0.5643983115953041
50,200.0,5.045329473015245,19.782485523807168,interfacial,50.0
673,7.15903189969967,8.880476265317132,34.16428599493924,pullout,1.2565891900932828
874,6.746597116346561,12.667699501860762,48.878873131977855,pullout,1.3923349007984847
273,17.922301838515452,10.185303920853475,39.05738970320053,pullout,3.25478240156099
692,5.220713849998201,5.2931570059613655,20.711838772355122,pullout,1.288262988982758
660,11.058040152559235,10.407551970504556,39.890819889392084,pullout,1.842551737147342
216,77.10162114272836,6.897907343004751,27.242152536267817,interfacial,18.877270173762906
1547,2.0878433536090064,7.737215978476046,30.389559919285176,pullout,0.3588611314392277
50,200.0,6.833356505529472,27.00008689573552,interfacial,50.0
1852,0.20791032908937312,9.510414219766783,36.52655332412544,pullout,0.44528274832787507
916,5.947924678352304,9.763868363761667,37.47700636410625,pullout,1.0509849043535946
1065,3.7685040737023483,7.640076156123874,29.512785585464528,pullout,0.3183470556963175
1488,1.9834978620455392,9.550357990886095,36.67634246582285,pullout,0.023816345634775624
1820,1.7541192747655892,15.982493371024374,61.30935014134139,pullout,0.20941429205324164
940,6.757747445858389,11.644232785203911,45.04087294451466,pullout,0.06912707750179747
1151,4.017988615368962,17.628917792794873,68.52094172298077,pullout,0.28530533030473393
613,6.418216523864967,11.061773687653623,42.34415132870109,pullout,0.9941544591155878
181,57.443245996418874,5.0,19.19197604218128,interfacial,13.871683171768515
1081,4.1010977777711926,9.437707636343358,36.76640363628759,pullout,0.12372792196640028
1019,4.08709379994371,12.037951195639975,46.517316983649906,pullout,0.12585176590934705
837,3.9248381220731168,10.20671320786757,39.65017452950339,pullout,1.1942797391686204
50,37.73055332953416,20.101918809606797,77.79469553602549,pullout,8.223065411131724
2228,0.0,9.309808897235271,35.77428336463226,pullout,0.04007498709873124
1413,2.5669592437817865,9.275399351362957,35.645247567611094,pullout,0.2438599250342614
1572,1.6554963122216844,14.369803877939765,55.261764542274115,pullout,0.0
350,33.32114244463737,5.16981788482304,20.2493170680864,pullout,8.102699825584702
850,5.963846198139771,5.610118736717987,21.90044526269245,pullout,0.9048112901335444
1230,2.166916898914661,11.19432981664768,43.3537368124288,pullout,0.3355933033471845
1079,3.3743355684767535,5.271625816741929,20.631096812782232,pullout,0.04290587677610172
353,18.242834165029652,8.8786921960195,34.15759573507313,pullout,3.492870394455763
50,83.82177907535275,6.973429080379685,27.525359051423816,interfacial,19.521625819238622
198,34.949314074570715,11.367099629106088,45.03912360914783,pullout,7.851218015798525
173,24.95541257013161,7.3524638806182585,28.94673955231847,pullout,6.349489764515268
462,27.422866851036666,8.969002292672748,34.496258597522804,pullout,5.716040763361079
479,11.16132721966704,13.12250580443618,50.58439676663567,pullout,2.5972313334668837
755,5.605208593047214,8.968584946525212,35.00719354946954,pullout,1.726375377034333
1828,1.424815503242046,10.919493542459271,41.81060078422227,pullout,0.2885196824057803
1306,1.8353966248611322,9.567789422601846,37.25421033475692,pullout,0.03425995678002296
1055,4.349904619770547,12.47885905727486,48.170721464780726,pullout,0.3762397239528158
238,46.58917762435701,7.403690041576569,29.138837655912134,pullout,10.604270741691968
698,5.250915044350466,6.934706706252744,26.86765014844779,pullout,0.9030398148321592
1743,1.3717436778341803,7.530372706627439,29.613897649852895,pullout,0.2445057406206379
1587,1.1871110893921972,12.35357589588244,47.188409609559145,pullout,0.24495922265548511
831,5.069564557627325,11.762989298295517,46.523709868608194,pullout,0.317489401640183
1557,2.1725842809859772,11.259170751628503,43.59689031860688,pullout,0.18953806982035998
1137,2.7283148639644095,12.457788631606707,48.09170736852516,pullout,0.010381918339758989
1321,2.1185402600924146,9.590529063161457,36.82698398685546,pullout,0.13161994858450032
1739,0.9628398630307453,12.30193598909848,48.5447599591193,pullout,0.377805836280724
556,8.442006249343198,5.22762206834131,20.466082756279913,pullout,1.9037506403615918
993,4.886437141009594,12.00921629295688,46.4095610985883,pullout,0.4914227432835585
504,13.626902260070352,11.436421998516447,45.299082494436675,pullout,3.662998654199197
1186,2.253060440658719,10.128438681983507,38.84414505743814,pullout,0.14163728803762063
724,7.745179190033281,12.490673696888965,47.70252636333362,pullout,1.3875248560663074
942,7.591947859559394,14.660551575592608,56.35206840847228,pullout,0.8455503786409494
1792,1.0026040585826483,11.591274771653543,44.84228039370078,pullout,0.33355565866855247
581,21.21078484864372,5.441424236565425,21.267840887120343,pullout,4.7611339459746285
1498,1.8073838656905048,9.020769978164687,34.69038741811758,pullout,0.35004168154194953
1774,1.1433733788116978,12.220985950526696,46.691197314475104,pullout,0.008866990503047012
1276,2.3504550903117187,5.580138018706406,21.788017570149023,pullout,0.4199474723841088
1020,3.853141531303974,8.727257756106756,33.589716585400325,pullout,0.17649697566794173
50,124.84773273148927,11.080446361108637,43.96417385415739,interfacial,29.59074774106474
1306,2.2327228846595406,7.153985800737024,27.689946752763838,pullout,0.25271454040680225
184,27.936187264673663,15.618886199583239,60.983323248437145,pullout,4.995997289194111
170,27.01285538766279,5.2408026288054845,20.515509858020565,pullout,6.647995932030393
934,4.654935448575948,13.488307051702584,51.443651443884676,pullout,0.31244026254829826
2186,0.0,11.452067602211084,45.357753508291566,pullout,0.0
160,56.92314813535198,12.792350782196396,49.346315433236484,pullout,14.351116113662533
1033,4.294958252547299,14.706374282466307,56.52390355924865,pullout,0.5107873098189261
1083,5.097040312132691,19.966420713665162,77.28657767624435,pullout,1.1549948488837662
475,10.627889120332847,19.097255144807413,74.0272067930278,pullout,2.067549657976701
1373,2.1863309955127086,11.770524236725823,45.514465887721826,pullout,0.3250180133387348
1097,3.8481480340235046,14.238893414620057,54.77085030482521,pullout,0.5224326502375077
1363,2.7814174648783987,12.108243385147908,46.26841269430466,pullout,0.072183624793144
1447,2.6192995984288627,14.72231761989372,56.583691074601454,pullout,0.0
1461,2.0542894792466337,9.54748376526113,36.66556411972924,pullout,0.0
369,13.22951127613358,6.959048778603361,26.958932919762603,pullout,2.5995427573191106
1088,3.4775887572290047,9.713991180475713,37.28996692678392,pullout,0.9652409354458023
303,18.571541321410855,7.2831367377927405,28.686762766722776,pullout,4.042178216086108
110,50.40091137671486,15.568313470874129,60.793675515777984,pullout,11.627047892970978
266,24.812073449091244,6.307621863680197,24.516081988800735,pullout,4.957366117577747
302,22.50334256268631,5.301274185515009,20.742278195681283,pullout,5.198533678565576
339,15.89967974951775,12.66650543517559,48.87439538190847,pullout,3.3378623624325074
1503,2.640529808773583,13.097925706161035,49.97972139810388,pullout,0.0
720,7.187586878703536,15.185789840158794,58.321711900595474,pullout,1.7701643845066748
203,77.69038117893474,5.087214408613903,19.939554032302134,pullout,18.77459441432911
1785,0.6378750689005759,10.682637746663342,40.92239154998752,pullout,0.39936106881647615
206,22.349816872474523,10.673439888429169,40.887899581609375,pullout,5.4024888988061655
2155,0.0,11.603737256790971,44.37651471296614,pullout,0.23236779867262697
397,16.603288046679086,10.088857578926412,39.20821592097404,pullout,3.606810122228955
1404,2.49764926261519,10.679913936913445,40.91217726342542,pullout,0.0
1112,4.371036546623907,14.866202061379958,57.12325773017484,pullout,0.14982840711363765
1433,1.9184560630995993,11.484729564576899,45.48023586716337,pullout,0.11679894152895867
108,200.0,5.0,18.493609430231352,interfacial,50.0
1309,3.490683685920318,6.517516601567914,25.303187255879678,pullout,0.0
199,33.38473007651738,5.245559023690498,20.533346338839365,pullout,7.324904712744179
818,5.71258053796274,7.910926997576434,30.52847624091163,pullout,0.9894420200292264
1903,0.2170743288704704,15.47492256641993,59.40595962407474,pullout,0.0
154,21.203705357876295,11.54391161712535,44.66466856422006,pullout,4.62288229344997
892,4.577508978316895,12.494313684149972,48.228676315562396,pullout,0.3124750275972372
1085,4.571991310191535,13.911462497517174,53.542984365689406,pullout,0.6072854070787698
989,5.44133222189909,13.360480289877827,50.96430108704185,pullout,0.6802064333600132
320,27.939265828854406,11.551529483577198,45.73073556341449,pullout,6.159862456258201
377,15.267494079287085,11.405466881584836,45.18300080594314,pullout,3.7287921323988034
416,12.742901950397355,14.09716842890941,55.27688160841029,pullout,2.358168518584961
753,7.661849163303661,7.8681024400898485,30.367884150336934,pullout,1.2083174373325216
190,153.56430905023922,5.056289684277345,19.823586316040043,pullout,38.454246062058736
141,29.590876864502277,9.852732171917562,38.322745644690855,pullout,7.239711455378798
1401,2.1854263353322154,6.694671809166351,25.967519284373815,pullout,0.16085702529106238
2113,0.0,14.471977070250158,55.6449140134381,pullout,0.0
956,4.7212612675328,10.092205108821869,38.70826915808201,pullout,0.557350601681764
50,174.80151882700252,5.0,18.520679002241035,interfacial,41.9788824152202
1217,3.708224146730153,11.533709916173553,44.62641218565083,pullout,0.25413450514639024
1234,3.3510875816288204,19.845968759167818,76.83488284687931,pullout,0.10252424567549956
2054,0.04334428118233813,13.639677029102431,52.52378885913412,pullout,0.0
1345,2.6791791149807094,8.361102981402723,32.72913618026021,pullout,0.40879941139868536
245,39.12845725122761,9.802993285538818,37.623724820770576,pullout,9.080452538397203
1677,1.036417493309851,11.59679883875745,44.86299564534044,pullout,0.08753777615729894
686,7.231052241806237,13.844943000160738,53.29353625060277,pullout,1.0519167460226988
200,44.89015456521329,5.0,19.298351975064648,interfacial,10.464098394690888
825,5.776122852961668,9.08929795814602,34.947367343047574,pullout,0.0
960,4.517270811488277,10.708019550827412,41.017573315602796,pullout,0.6216743065804865
90,96.52826334134025,7.583427616845732,29.812853563171494,pullout,23.931472738032934
1087,3.678873692870778,13.88445634423331,52.92921129087492,pullout,1.2353749426875842
1146,3.017096370342202,11.448225779555322,45.343346673332455,pullout,0.0977890793333387
648,8.269859469799055,11.393808683562408,44.10178256335902,pullout,1.7530837033044342
960,4.262686080309714,9.522640263511251,36.57240098816719,pullout,0.21398267626478143
138,49.282082405247216,7.205342977418896,28.39503616532086,pullout,11.239536128077665
1631,0.7658308489060934,12.309277958546325,47.53479234454871,pullout,0.1397449395998679
1967,0.9557458211776949,19.65728065769391,76.12730246635215,pullout,0.0
1660,0.5544229314944793,6.371196358743145,24.754486345286793,pullout,0.2773876160204145
381,10.527031958197945,13.729574984630798,52.34840619236549,pullout,2.199509706503745
367,12.645699675860307,9.244928961177788,35.530983604416704,pullout,3.1938959548749417
2098,0.1601431229735124,10.661801023641882,41.356753838657056,pullout,0.0
138,33.99888435671294,5.982694278299013,23.297603543621296,interfacial,7.131095786257251
1773,0.42676974793007494,11.750343512101061,44.92628817037897,pullout,0.07488546662415023
1034,2.432434451786695,9.723023272286902,37.323837271075874,pullout,0.7702717012808409
1703,1.4242183988800476,18.365024829668965,71.28134311125862,pullout,0.14490866046890455
444,15.762536168078405,5.21497489003479,20.41865583763046,pullout,2.7419159107865454
647,8.267789880451346,11.491718515640764,44.468944433652865,pullout,2.379346988118421
1843,0.0,11.083409624192683,42.425286090722565,pullout,0.08217147439407246
1028,3.126918521435356,12.292928498017435,47.47348186756538,pullout,0.4507614144991341
934,4.063223458144435,9.426915796634955,36.21343423738108,pullout,0.735898908883837
299,48.040887967129784,12.566428981648077,48.499108681180275,pullout,11.618638206156728
181,22.543385538714574,6.633239336471992,25.73714751176997,pullout,4.3071555792935525
1231,3.33777326197034,11.424567333076919,43.70462749903845,pullout,0.0
1289,2.478806405204927,9.157550452325694,35.203314196221356,pullout,0.15567374713781706
1165,3.4644401591167653,12.219344410215069,46.68504153830651,pullout,0.0
1154,5.326628588414526,11.9496683896224,45.673756461084004,pullout,0.1429923140387788
283,16.997873588463612,14.59653799722814,57.149517489605515,pullout,3.4402596769635343
814,6.676953352671622,8.73270969389148,33.610161352093044,pullout,0.8056907069256146
1023,4.147343578254706,8.7012170902958,33.492064088609254,pullout,0.21199142730512083
1376,2.8078471173299646,9.60793182120273,36.892244329510234,pullout,0.20719032897209744
971,7.014550892303271,11.162100026423573,42.7203750990884,pullout,1.5181575042499051
242,16.840760140675574,7.5552046133001305,29.70701729987549,pullout,3.3019960735412828
224,25.07716237767511,5.399308212622395,21.10990579733398,pullout,5.115614141814634
208,52.955071995432824,9.96087475560887,38.21578033353326,pullout,12.588838848366159
50,95.31156077841217,7.2157689851786735,28.434133694420026,pullout,22.596651705372004
1082,2.90566614793768,9.54589380182601,36.659601756847536,pullout,0.38657073969855205
329,17.555295545301586,10.166975954827585,39.50115983060344,pullout,3.2724007711603176
512,12.301562181868563,10.735200444218325,41.63200166581872,pullout,2.160065951343499
957,5.9147430510617856,14.469857537384472,55.63696576519176,pullout,0.4395799582936152
990,4.55724177973923,8.961700208822126,34.46887578308297,pullout,0.0
1173,3.204437691073567,13.504420372291623,51.50407639609358,pullout,0.0
561,9.477333854471128,10.328053956077591,39.592702335290966,pullout,1.6385086740256967
709,12.755293864936032,13.245917264373336,50.5346897414,pullout,2.392286251281412
717,10.034538500905132,13.505841799703106,51.50940674888663,pullout,1.8923108345286168
1123,3.8068407071299983,18.638146489056236,72.30554933396088,pullout,1.292236310010407
2297,0.0,13.76502640927336,52.48134903477511,pullout,0.21648117003285386
725,8.521995416652246,5.1826725570647625,20.29752208899286,pullout,1.3038946268362333
259,16.998897933819094,13.492521407146917,51.97195527680094,pullout,3.523492655258063
437,14.697469362565618,11.07984355126127,42.924413317229764,pullout,2.559313833315366
1059,4.997345208368509,5.232168178045349,20.48313066767006,pullout,0.06397041337345652
1595,2.0311829774816985,13.324751198327295,50.83031699372735,pullout,0.17635981226353434
1652,1.4798130644721117,9.832494920320272,37.734355951201024,pullout,0.19611703316838064
826,6.59354667475744,15.971663213823838,61.268737051839395,pullout,0.7537786537609596
1050,4.4564150016927355,5.169846459143192,20.249424221786967,pullout,0.4442639863050421
1182,2.924870094053042,11.384908636837855,43.55590738814195,pullout,0.10953316218774034
1974,0.0,17.202462120256023,66.92173295096008,pullout,0.13629192888902136
50,170.0219225108697,5.21590434737137,20.422141302642636,pullout,42.5674899839364
50,139.60282447460798,8.022761812969332,31.460356798634994,interfacial,34.06982492985096
335,15.17401455299701,10.17013996098288,39.51302485368579,pullout,2.839670837073937
1177,4.016522951697055,7.710508726279221,29.776907723547076,pullout,0.10829386017872998
1374,1.8629899868033621,17.96269682860791,69.77261310727965,pullout,0.0
722,7.047888476832799,10.135151841252174,38.86931940469565,pullout,1.0113440691509217
913,9.775257184413556,9.556640037035443,36.69990013888291,pullout,1.715891109335109
1452,2.317968311865368,12.768125259141826,48.74296972178185,pullout,0.0
