Temperature_C,Temperature_K,Youngs_Modulus_Pa,Poisson_Ratio,CTE_1perK,Density_kg_per_m3,Shear_Viscosity_Pa_s,Bulk_Viscosity_Pa_s,Thermal_Conductivity_W_per_mK,Specific_Heat_J_per_kgK
886.1111111111111,1159.261111111111,140916666666.6667,0.3366944444444444,1.5004444444444444e-05,6530.515287782017,3.2965310187206446e+27,9.889593056161934e+27,2.2847222222222223,629.1666666666666
900.0,1173.15,140125000000.0,0.33712499999999995,1.504e-05,6520.411346375764,2.2804328010093908e+27,6.841298403028173e+27,2.28125,631.25
913.8888888888889,1187.0388888888888,139333333333.33334,0.3375555555555556,1.5075555555555556e-05,6510.328237833774,1.5911915689879686e+27,4.773574706963906e+27,2.2777777777777777,633.3333333333333
927.7777777777778,1200.927777777778,138541666666.6667,0.3379861111111111,1.511111111111111e-05,6500.265908490775,1.1195482082478914e+27,3.358644624743674e+27,2.2743055555555554,635.4166666666666
941.6666666666667,1214.8166666666666,137750000000.0,0.3384166666666667,1.5146666666666667e-05,6490.224304847296,7.940617474475218e+26,2.3821852423425656e+27,2.2708333333333335,637.5
955.5555555555555,1228.7055555555555,136958333333.33336,0.3388472222222222,1.5182222222222221e-05,6480.203373569071,5.675949311445415e+26,1.7027847934336245e+27,2.267361111111111,639.5833333333333
969.4444444444445,1242.5944444444444,136166666666.66667,0.3392777777777778,1.5217777777777777e-05,6470.203061486462,4.0877318949344836e+26,1.2263195684803451e+27,2.263888888888889,641.6666666666666
983.3333333333334,1256.4833333333333,135375000000.0,0.3397083333333334,1.5253333333333332e-05,6460.22331559383,2.9653630128407457e+26,8.896089038522237e+26,2.2604166666666665,643.75
997.2222222222223,1270.3722222222223,134583333333.33331,0.34013888888888894,1.5288888888888886e-05,6450.264083048974,2.166314609625027e+26,6.49894382887508e+26,2.2569444444444446,645.8333333333334
1011.1111111111111,1284.261111111111,133791666666.66666,0.3405694444444445,1.5324444444444444e-05,6440.325311172541,1.5933621436299867e+26,4.78008643088996e+26,2.2534722222222223,647.9166666666667
1025.0,1298.15,132999999999.99998,0.341,1.536e-05,6430.406947447425,1.1796742526483169e+26,3.5390227579449505e+26,2.25,650.0
1038.888888888889,1312.0388888888888,132208333333.33333,0.34143055555555557,1.5395555555555553e-05,6420.508939518199,8.789692692441337e+25,2.6369078077324012e+26,2.2465277777777777,652.0833333333334
1052.7777777777778,1325.927777777778,131416666666.66666,0.3418611111111111,1.543111111111111e-05,6410.6312351905235,6.5896509350786365e+25,1.9768952805235908e+26,2.243055555555556,654.1666666666666
1066.6666666666667,1339.8166666666666,130625000000.0,0.34229166666666666,1.546666666666667e-05,6400.773782430587,4.969869678689834e+25,1.4909609036069502e+26,2.239583333333333,656.25
1080.5555555555557,1353.7055555555557,129833333333.33334,0.34272222222222226,1.5502222222222223e-05,6390.936529364506,3.770002386947396e+25,1.1310007160842188e+26,2.2361111111111107,658.3333333333334
1094.4444444444446,1367.5944444444444,129041666666.66667,0.3431527777777778,1.5537777777777778e-05,6381.11942427777,2.875912629312088e+25,8.627737887936264e+25,2.232638888888889,660.4166666666666
1108.3333333333333,1381.4833333333331,128250000000.00002,0.34358333333333335,1.5573333333333332e-05,6371.322415614657,2.2058383042872665e+25,6.6175149128618e+25,2.229166666666667,662.5
1122.2222222222222,1395.3722222222223,127458333333.33334,0.3440138888888889,1.560888888888889e-05,6361.545451977686,1.7008460075981436e+25,5.102538022794431e+25,2.225694444444444,664.5833333333333
1136.111111111111,1409.261111111111,126666666666.66669,0.34444444444444444,1.5644444444444444e-05,6351.788482127024,1.3182016333219848e+25,3.954604899965954e+25,2.2222222222222223,666.6666666666666
1150.0,1423.15,125875000000.0,0.344875,1.568e-05,6342.05145497994,1.0267366550985468e+25,3.0802099652956405e+25,2.21875,668.75
1163.888888888889,1437.0388888888888,125083333333.33333,0.3453055555555556,1.5715555555555557e-05,6332.334319610232,8.035890675242462e+24,2.4107672025727384e+25,2.2152777777777777,670.8333333333334
1177.7777777777778,1450.927777777778,124291666666.66667,0.34573611111111113,1.575111111111111e-05,6322.637025247693,6.31897246495215e+24,1.8956917394856451e+25,2.2118055555555554,672.9166666666666
1191.6666666666667,1464.8166666666666,123500000000.0,0.3461666666666667,1.5786666666666666e-05,6312.959521277513,4.991584645075707e+24,1.4974753935227122e+25,2.208333333333333,675.0
1205.5555555555557,1478.7055555555557,122708333333.33331,0.3465972222222222,1.5822222222222224e-05,6303.3017572397575,3.9605378883772783e+24,1.1881613665131834e+25,2.204861111111111,677.0833333333334
1219.4444444444446,1492.5944444444444,121916666666.66666,0.34702777777777777,1.5857777777777778e-05,6293.6636828287965,3.156021526934332e+24,9.468064580802996e+24,2.201388888888889,679.1666666666667
1233.3333333333333,1506.4833333333331,121125000000.00002,0.3474583333333333,1.5893333333333333e-05,6284.045247892776,2.5254808009699305e+24,7.576442402909792e+24,2.1979166666666665,681.2499999999999
1247.2222222222222,1520.3722222222223,120333333333.33333,0.3478888888888889,1.5928888888888887e-05,6274.44640243304,2.0291618254148014e+24,6.087485476244404e+24,2.1944444444444446,683.3333333333334
1261.111111111111,1534.261111111111,119541666666.66666,0.34831944444444446,1.5964444444444445e-05,6264.867096603602,1.636853325391374e+24,4.910559976174122e+24,2.1909722222222223,685.4166666666666
1275.0,1548.15,118750000000.0,0.34875,1.6e-05,6255.307280710611,1.325491697934261e+24,3.9764750938027827e+24,2.1875,687.5
1288.888888888889,1562.0388888888888,117958333333.33334,0.34918055555555555,1.6035555555555554e-05,6245.766905211788,1.0773920495588661e+24,3.232176148676598e+24,2.1840277777777777,689.5833333333334
1302.7777777777778,1575.927777777778,117166666666.66667,0.3496111111111111,1.607111111111111e-05,6236.2459207159,8.789353772507057e+23,2.636806131752117e+24,2.1805555555555554,691.6666666666666
1316.6666666666667,1589.8166666666666,116375000000.00002,0.35004166666666664,1.6106666666666666e-05,6226.744277982218,7.195897534331795e+23,2.1587692602995387e+24,2.1770833333333335,693.75
1330.5555555555557,1603.7055555555557,115583333333.33334,0.35047222222222224,1.614222222222222e-05,6217.261927919993,5.911772393245515e+23,1.7735317179736543e+24,2.173611111111111,695.8333333333333
1344.4444444444446,1617.5944444444444,114791666666.66666,0.3509027777777778,1.6177777777777775e-05,6207.798821587908,4.8732241734424154e+23,1.4619672520327246e+24,2.170138888888889,697.9166666666667
1358.3333333333335,1631.4833333333336,113999999999.99997,0.35133333333333333,1.6213333333333333e-05,6198.354910193555,4.030357640542074e+23,1.209107292162622e+24,2.166666666666667,700.0000000000001
1372.2222222222222,1645.3722222222223,113208333333.33336,0.3517638888888889,1.6248888888888887e-05,6188.930145092905,3.343975737411766e+23,1.0031927212235298e+24,2.1631944444444446,702.0833333333333
1386.111111111111,1659.261111111111,112416666666.66667,0.3521944444444444,1.6284444444444442e-05,6179.5244777897915,2.783171843288869e+23,8.349515529866607e+23,2.1597222222222223,704.1666666666666
1400.0,1673.15,111625000000.0,0.35262499999999997,1.632e-05,6170.137859935371,2.323488332953906e+23,6.970464998861718e+23,2.15625,706.25
