Temperature_C,Temperature_K,Youngs_Modulus_Pa,Poisson_Ratio,CTE_1perK,Density_kg_per_m3,Shear_Viscosity_Pa_s,Bulk_Viscosity_Pa_s,Thermal_Conductivity_W_per_mK,Specific_Heat_J_per_kgK
552.7777777777778,825.9277777777778,151500000000.0,0.3368888888888889,1.4593333333333335e-05,5826.960553159278,9.41375894014385e+31,2.824127682043155e+32,2.3680555555555554,579.1666666666667
566.6666666666666,839.8166666666666,150750000000.0,0.3373333333333334,1.4630000000000002e-05,5817.553035493064,4.57061836187933e+31,1.371185508563799e+32,2.364583333333333,581.25
580.5555555555555,853.7055555555555,150000000000.0,0.3377777777777778,1.4666666666666668e-05,5808.165757946033,2.2719399600871585e+31,6.815819880261476e+31,2.361111111111111,583.3333333333334
594.4444444444445,867.5944444444444,149250000000.0,0.33822222222222226,1.4703333333333335e-05,5798.798666114596,1.154884102166476e+31,3.464652306499428e+31,2.357638888888889,585.4166666666667
608.3333333333334,881.4833333333333,148500000000.0,0.33866666666666667,1.4740000000000001e-05,5789.4517057705525,5.997084684417076e+30,1.7991254053251228e+31,2.3541666666666665,587.5
622.2222222222223,895.3722222222223,147750000000.0,0.33911111111111114,1.4776666666666667e-05,5780.1248228604145,3.178127057694683e+30,9.53438117308405e+30,2.3506944444444446,589.5833333333334
636.1111111111111,909.2611111111111,147000000000.0,0.33955555555555555,1.4813333333333334e-05,5770.817963504775,1.7172243002171247e+30,5.151672900651374e+30,2.3472222222222223,591.6666666666666
650.0,923.15,146250000000.0,0.34,1.485e-05,5761.531073997635,9.452076748868195e+29,2.835623024660459e+30,2.34375,593.75
663.8888888888889,937.0388888888889,145500000000.0,0.34044444444444444,1.4886666666666668e-05,5752.264100805762,5.2955880147160854e+29,1.5886764044148258e+30,2.3402777777777777,595.8333333333334
677.7777777777778,950.9277777777778,144750000000.0,0.3408888888888889,1.4923333333333333e-05,5743.0169905680405,3.017526345149046e+29,9.052579035447137e+29,2.3368055555555554,597.9166666666666
691.6666666666667,964.8166666666667,144000000000.0,0.3413333333333333,1.496e-05,5733.789690094818,1.747513197722857e+29,5.242539593168571e+29,2.3333333333333335,600.0
705.5555555555555,978.7055555555555,143250000000.0,0.3417777777777778,1.4996666666666667e-05,5724.582146367278,1.0278339894049408e+29,3.0835019682148225e+29,2.329861111111111,602.0833333333333
719.4444444444445,992.5944444444444,142500000000.0,0.3422222222222222,1.5033333333333334e-05,5715.394306536789,6.135867370330948e+28,1.8407602110992843e+29,2.326388888888889,604.1666666666666
733.3333333333334,1006.4833333333333,141750000000.0,0.3426666666666667,1.507e-05,5706.226117924276,3.7154582936692516e+28,1.1146374881007755e+29,2.322916666666667,606.25
747.2222222222223,1020.3722222222223,141000000000.0,0.3431111111111111,1.5106666666666667e-05,5697.077528019569,2.2807608905849103e+28,6.8422826717547304e+28,2.3194444444444446,608.3333333333334
761.1111111111111,1034.261111111111,140250000000.0,0.34355555555555556,1.5143333333333333e-05,5687.948484480794,1.4185319668431924e+28,4.255595900529577e+28,2.3159722222222223,610.4166666666666
775.0,1048.15,139500000000.0,0.344,1.518e-05,5678.83893513373,8.934376056867895e+27,2.6803128170603687e+28,2.3125,612.5
788.8888888888889,1062.0388888888888,138750000000.0,0.34444444444444444,1.5216666666666666e-05,5669.748827971186,5.695615006934079e+27,1.7086845020802239e+28,2.3090277777777777,614.5833333333334
802.7777777777778,1075.927777777778,138000000000.0,0.34488888888888886,1.5253333333333332e-05,5660.678111152382,3.673372375877743e+27,1.1020117127633229e+28,2.305555555555556,616.6666666666667
816.6666666666667,1089.8166666666666,137249999999.99998,0.3453333333333333,1.529e-05,5651.626733002315,2.3957650356598796e+27,7.187295106979639e+27,2.302083333333333,618.75
830.5555555555555,1103.7055555555555,136500000000.0,0.34577777777777774,1.532666666666667e-05,5642.594642011157,1.579410947847734e+27,4.738232843543202e+27,2.298611111111111,620.8333333333334
844.4444444444445,1117.5944444444444,135750000000.0,0.3462222222222222,1.5363333333333336e-05,5633.58178683363,1.0520673668095013e+27,3.156202100428504e+27,2.295138888888889,622.9166666666666
858.3333333333334,1131.4833333333333,135000000000.0,0.3466666666666666,1.54e-05,5624.588116288401,7.078216149156985e+26,2.1234648447470955e+27,2.2916666666666665,625.0
872.2222222222223,1145.3722222222223,134250000000.0,0.3471111111111111,1.5436666666666667e-05,5615.61357935745,4.808154018171894e+26,1.4424462054515682e+27,2.288194444444444,627.0833333333334
886.1111111111111,1159.261111111111,133500000000.0,0.34755555555555556,1.5473333333333337e-05,5606.658125185495,3.2965310187206446e+26,9.889593056161934e+26,2.2847222222222223,629.1666666666666
900.0,1173.15,132750000000.00002,0.348,1.5510000000000002e-05,5597.721703079361,2.2804328010093905e+26,6.841298403028172e+26,2.28125,631.25
913.8888888888889,1187.0388888888888,132000000000.00002,0.3484444444444445,1.5546666666666668e-05,5588.804262507393,1.5911915689879686e+26,4.773574706963906e+26,2.2777777777777777,633.3333333333333
927.7777777777778,1200.927777777778,131250000000.00002,0.34888888888888886,1.5583333333333334e-05,5579.905753098838,1.1195482082478914e+26,3.358644624743674e+26,2.2743055555555554,635.4166666666666
941.6666666666667,1214.8166666666666,130500000000.0,0.3493333333333334,1.562e-05,5571.026124643269,7.94061747447522e+25,2.3821852423425656e+26,2.2708333333333335,637.5
955.5555555555555,1228.7055555555555,129750000000.00002,0.34977777777777774,1.565666666666667e-05,5562.165327089978,5.675949311445415e+25,1.7027847934336245e+26,2.267361111111111,639.5833333333333
969.4444444444445,1242.5944444444444,129000000000.0,0.35022222222222227,1.5693333333333334e-05,5553.32331054738,4.087731894934484e+25,1.226319568480345e+26,2.263888888888889,641.6666666666666
983.3333333333334,1256.4833333333333,128250000000.0,0.3506666666666667,1.573e-05,5544.500025282438,2.9653630128407457e+25,8.896089038522238e+25,2.2604166666666665,643.75
997.2222222222223,1270.3722222222223,127499999999.99998,0.35111111111111115,1.5766666666666666e-05,5535.695421720055,2.1663146096250268e+25,6.49894382887508e+25,2.2569444444444446,645.8333333333334
1011.1111111111111,1284.261111111111,126749999999.99998,0.35155555555555557,1.5803333333333335e-05,5526.909450442506,1.5933621436299868e+25,4.780086430889961e+25,2.2534722222222223,647.9166666666667
1025.0,1298.15,125999999999.99998,0.35200000000000004,1.584e-05,5518.142062188849,1.179674252648317e+25,3.539022757944951e+25,2.25,650.0
1038.888888888889,1312.0388888888888,125250000000.0,0.3524444444444445,1.5876666666666667e-05,5509.393207854352,8.789692692441337e+24,2.636907807732401e+25,2.2465277777777777,652.0833333333334
1052.7777777777778,1325.927777777778,124500000000.0,0.3528888888888889,1.5913333333333332e-05,5500.662838489892,6.589650935078636e+24,1.9768952805235908e+25,2.243055555555556,654.1666666666666
1066.6666666666667,1339.8166666666666,123750000000.0,0.3533333333333334,1.595e-05,5491.950905301412,4.969869678689834e+24,1.4909609036069503e+25,2.239583333333333,656.25
1080.5555555555557,1353.7055555555557,123000000000.0,0.3537777777777778,1.598666666666667e-05,5483.2573596493285,3.770002386947396e+24,1.131000716084219e+25,2.2361111111111107,658.3333333333334
1094.4444444444446,1367.5944444444444,122250000000.0,0.35422222222222227,1.6023333333333336e-05,5474.582153047967,2.875912629312088e+24,8.627737887936264e+24,2.232638888888889,660.4166666666666
1108.3333333333333,1381.4833333333331,121500000000.00002,0.3546666666666667,1.606e-05,5465.925237164994,2.2058383042872667e+24,6.6175149128618e+24,2.229166666666667,662.5
1122.2222222222222,1395.3722222222223,120750000000.00002,0.35511111111111116,1.6096666666666668e-05,5457.286563820843,1.7008460075981435e+24,5.10253802279443e+24,2.225694444444444,664.5833333333333
1136.111111111111,1409.261111111111,120000000000.00002,0.35555555555555557,1.6133333333333337e-05,5448.666084988166,1.3182016333219847e+24,3.954604899965954e+24,2.2222222222222223,666.6666666666666
1150.0,1423.15,119250000000.0,0.35600000000000004,1.6170000000000003e-05,5440.063752791267,1.0267366550985467e+24,3.0802099652956404e+24,2.21875,668.75
1163.888888888889,1437.0388888888888,118500000000.0,0.35644444444444445,1.620666666666667e-05,5431.479519505542,8.035890675242462e+23,2.4107672025727389e+24,2.2152777777777777,670.8333333333334
1177.7777777777778,1450.927777777778,117750000000.0,0.3568888888888889,1.6243333333333334e-05,5422.913337556914,6.31897246495215e+23,1.8956917394856449e+24,2.2118055555555554,672.9166666666666
1191.6666666666667,1464.8166666666666,117000000000.0,0.35733333333333334,1.628e-05,5414.365159521298,4.9915846450757076e+23,1.4974753935227123e+24,2.208333333333333,675.0
1205.5555555555557,1478.7055555555557,116249999999.99998,0.3577777777777778,1.631666666666667e-05,5405.83493812404,3.960537888377278e+23,1.1881613665131835e+24,2.204861111111111,677.0833333333334
1219.4444444444446,1492.5944444444444,115499999999.99998,0.3582222222222222,1.6353333333333335e-05,5397.322626239369,3.1560215269343324e+23,9.468064580802997e+23,2.201388888888889,679.1666666666667
1233.3333333333333,1506.4833333333331,114750000000.00002,0.3586666666666667,1.639e-05,5388.8281768898405,2.5254808009699302e+23,7.57644240290979e+23,2.1979166666666665,681.2499999999999
1247.2222222222222,1520.3722222222223,114000000000.0,0.3591111111111111,1.6426666666666666e-05,5380.351543245811,2.0291618254148013e+23,6.087485476244403e+23,2.1944444444444446,683.3333333333334
1261.111111111111,1534.261111111111,113250000000.0,0.3595555555555556,1.6463333333333336e-05,5371.892678624883,1.6368533253913738e+23,4.9105599761741214e+23,2.1909722222222223,685.4166666666666
1275.0,1548.15,112500000000.0,0.36,1.65e-05,5363.451536491366,1.3254916979342609e+23,3.9764750938027824e+23,2.1875,687.5
1288.888888888889,1562.0388888888888,111750000000.0,0.36044444444444446,1.6536666666666667e-05,5355.028070455747,1.0773920495588662e+23,3.2321761486765984e+23,2.1840277777777777,689.5833333333334
1302.7777777777778,1575.927777777778,111000000000.0,0.36088888888888887,1.6573333333333333e-05,5346.6222342741385,8.789353772507056e+22,2.636806131752117e+23,2.1805555555555554,691.6666666666666
1316.6666666666667,1589.8166666666666,110250000000.00002,0.36133333333333334,1.6610000000000002e-05,5338.233981847764,7.195897534331796e+22,2.1587692602995386e+23,2.1770833333333335,693.75
1330.5555555555557,1603.7055555555557,109500000000.00002,0.36177777777777775,1.6646666666666668e-05,5329.8632672224185,5.911772393245515e+22,1.7735317179736544e+23,2.173611111111111,695.8333333333333
1344.4444444444446,1617.5944444444444,108750000000.0,0.3622222222222222,1.6683333333333333e-05,5321.510044587942,4.873224173442415e+22,1.4619672520327245e+23,2.170138888888889,697.9166666666667
1358.3333333333335,1631.4833333333336,107999999999.99997,0.36266666666666664,1.672e-05,5313.17426827768,4.030357640542074e+22,1.2091072921626221e+23,2.166666666666667,700.0000000000001
1372.2222222222222,1645.3722222222223,107250000000.00002,0.3631111111111111,1.6756666666666668e-05,5304.855892767985,3.343975737411766e+22,1.0031927212235298e+23,2.1631944444444446,702.0833333333333
1386.111111111111,1659.261111111111,106500000000.0,0.3635555555555556,1.6793333333333334e-05,5296.554872677672,2.783171843288869e+22,8.349515529866606e+22,2.1597222222222223,704.1666666666666
1400.0,1673.15,105750000000.0,0.364,1.683e-05,5288.27116276751,2.323488332953906e+22,6.970464998861718e+22,2.15625,706.25
