Temperature_C,Temperature_K,Youngs_Modulus_Pa,Poisson_Ratio,CTE_1perK,Density_kg_per_m3,Shear_Viscosity_Pa_s,Bulk_Viscosity_Pa_s,Thermal_Conductivity_W_per_mK,Specific_Heat_J_per_kgK
344.44444444444446,617.5944444444444,198916666666.66666,0.3095833333333334,1.1170833333333333e-05,5919.50091710546,2.366947886630456e+40,7.100843659891367e+40,2.420138888888889,547.9166666666666
358.33333333333337,631.4833333333333,198000000000.0,0.31,1.12e-05,5911.815630939892,6.54797486450719e+39,1.964392459352157e+40,2.4166666666666665,550.0
372.22222222222223,645.3722222222223,197083333333.33334,0.3104166666666667,1.1229166666666666e-05,5904.14364275844,1.9144585816129606e+39,5.743375744838882e+39,2.4131944444444446,552.0833333333334
386.11111111111114,659.2611111111112,196166666666.66666,0.31083333333333335,1.1258333333333332e-05,5896.484923811387,5.89504947955104e+38,1.768514843865312e+39,2.4097222222222223,554.1666666666667
400.0,673.15,195250000000.0,0.31125,1.1287499999999998e-05,5888.839445423548,1.905630000424848e+38,5.716890001274544e+38,2.40625,556.25
413.8888888888889,687.0388888888889,194333333333.3333,0.3116666666666667,1.1316666666666666e-05,5881.207178994081,6.447912328554359e+37,1.934373698566308e+38,2.4027777777777777,558.3333333333334
427.77777777777777,700.9277777777777,193416666666.66666,0.3120833333333333,1.1345833333333332e-05,5873.588095996254,2.277457713777899e+37,6.832373141333696e+37,2.399305555555556,560.4166666666666
441.6666666666667,714.8166666666666,192500000000.0,0.3125,1.1374999999999999e-05,5865.982167977198,8.376161247956054e+36,2.512848374386816e+37,2.3958333333333335,562.5
455.55555555555554,728.7055555555555,191583333333.33334,0.3129166666666667,1.1404166666666665e-05,5858.389366557718,3.200361087760998e+36,9.601083263282994e+36,2.392361111111111,564.5833333333334
469.44444444444446,742.5944444444444,190666666666.6667,0.31333333333333335,1.1433333333333335e-05,5850.80966343204,1.2676023795855641e+36,3.802807138756692e+36,2.388888888888889,566.6666666666666
483.33333333333337,756.4833333333333,189750000000.0,0.31375000000000003,1.14625e-05,5843.243030367615,5.194411186103344e+35,1.5583233558310033e+36,2.3854166666666665,568.75
497.22222222222223,770.3722222222223,188833333333.33334,0.31416666666666665,1.1491666666666667e-05,5835.689439204885,2.198163567128706e+35,6.594490701386119e+35,2.381944444444444,570.8333333333333
511.11111111111114,784.2611111111112,187916666666.66666,0.3145833333333333,1.1520833333333333e-05,5828.148861857057,9.589851002338518e+34,2.8769553007015557e+35,2.3784722222222223,572.9166666666666
525.0,798.15,187000000000.0,0.315,1.155e-05,5820.621270309904,4.306270662183101e+34,1.2918811986549303e+35,2.375,575.0
538.8888888888889,812.0388888888889,186083333333.33334,0.3154166666666667,1.1579166666666667e-05,5813.106636621516,1.9873990438123532e+34,5.962197131437059e+34,2.3715277777777777,577.0833333333333
552.7777777777778,825.9277777777778,185166666666.66666,0.31583333333333335,1.1608333333333334e-05,5805.6049329221205,9.413758940143852e+33,2.8241276820431554e+34,2.3680555555555554,579.1666666666667
566.6666666666666,839.8166666666666,184250000000.0,0.31625,1.16375e-05,5798.116131413827,4.57061836187933e+33,1.371185508563799e+34,2.364583333333333,581.25
580.5555555555555,853.7055555555555,183333333333.33334,0.31666666666666665,1.1666666666666666e-05,5790.640204370439,2.2719399600871582e+33,6.815819880261474e+33,2.361111111111111,583.3333333333334
594.4444444444445,867.5944444444444,182416666666.66666,0.31708333333333333,1.1695833333333332e-05,5783.177124137232,1.154884102166476e+33,3.464652306499428e+33,2.357638888888889,585.4166666666667
608.3333333333334,881.4833333333333,181500000000.0,0.3175,1.1725e-05,5775.726863130715,5.997084684417076e+32,1.7991254053251228e+33,2.3541666666666665,587.5
622.2222222222223,895.3722222222223,180583333333.3333,0.3179166666666667,1.1754166666666667e-05,5768.289393838462,3.1781270576946834e+32,9.53438117308405e+32,2.3506944444444446,589.5833333333334
636.1111111111111,909.2611111111111,179666666666.66666,0.3183333333333333,1.1783333333333333e-05,5760.864688818851,1.7172243002171247e+32,5.151672900651374e+32,2.3472222222222223,591.6666666666666
650.0,923.15,178750000000.0,0.31875,1.1812499999999999e-05,5753.452720700886,9.452076748868195e+31,2.8356230246604586e+32,2.34375,593.75
663.8888888888889,937.0388888888889,177833333333.33334,0.31916666666666665,1.1841666666666665e-05,5746.05346218397,5.295588014716086e+31,1.5886764044148259e+32,2.3402777777777777,595.8333333333334
677.7777777777778,950.9277777777778,176916666666.6667,0.31958333333333333,1.1870833333333332e-05,5738.666886037689,3.017526345149046e+31,9.052579035447138e+31,2.3368055555555554,597.9166666666666
691.6666666666667,964.8166666666667,176000000000.0,0.32,1.19e-05,5731.29296510162,1.7475131977228572e+31,5.242539593168571e+31,2.3333333333333335,600.0
705.5555555555555,978.7055555555555,175083333333.33334,0.3204166666666666,1.1929166666666666e-05,5723.931672285098,1.0278339894049408e+31,3.0835019682148225e+31,2.329861111111111,602.0833333333333
719.4444444444445,992.5944444444444,174166666666.66666,0.3208333333333333,1.1958333333333332e-05,5716.582980567028,6.135867370330947e+30,1.8407602110992842e+31,2.326388888888889,604.1666666666666
733.3333333333334,1006.4833333333333,173250000000.0,0.32125,1.1987499999999998e-05,5709.246862995669,3.7154582936692514e+30,1.1146374881007754e+31,2.322916666666667,606.25
747.2222222222223,1020.3722222222223,172333333333.33334,0.32166666666666666,1.2016666666666665e-05,5701.923292688411,2.2807608905849105e+30,6.842282671754731e+30,2.3194444444444446,608.3333333333334
761.1111111111111,1034.261111111111,171416666666.66666,0.32208333333333333,1.2045833333333332e-05,5694.612242831601,1.4185319668431926e+30,4.255595900529578e+30,2.3159722222222223,610.4166666666666
775.0,1048.15,170500000000.0,0.32249999999999995,1.2074999999999999e-05,5687.3136866803,8.934376056867896e+29,2.6803128170603685e+30,2.3125,612.5
788.8888888888889,1062.0388888888888,169583333333.33334,0.32291666666666663,1.2104166666666665e-05,5680.027597558107,5.695615006934079e+29,1.7086845020802238e+30,2.3090277777777777,614.5833333333334
802.7777777777778,1075.927777777778,168666666666.66666,0.3233333333333333,1.2133333333333331e-05,5672.7539488569455,3.673372375877742e+29,1.1020117127633227e+30,2.305555555555556,616.6666666666667
816.6666666666667,1089.8166666666666,167750000000.0,0.32375,1.2162500000000001e-05,5665.492714036842,2.39576503565988e+29,7.18729510697964e+29,2.302083333333333,618.75
830.5555555555555,1103.7055555555555,166833333333.3333,0.32416666666666666,1.2191666666666667e-05,5658.243866625755,1.579410947847734e+29,4.738232843543202e+29,2.298611111111111,620.8333333333334
844.4444444444445,1117.5944444444444,165916666666.66666,0.3245833333333333,1.2220833333333333e-05,5651.007380219337,1.0520673668095013e+29,3.1562021004285037e+29,2.295138888888889,622.9166666666666
858.3333333333334,1131.4833333333333,165000000000.0,0.32499999999999996,1.225e-05,5643.783228480765,7.078216149156984e+28,2.1234648447470953e+29,2.2916666666666665,625.0
872.2222222222223,1145.3722222222223,164083333333.33334,0.32541666666666663,1.2279166666666666e-05,5636.571385140522,4.808154018171893e+28,1.4424462054515681e+29,2.288194444444444,627.0833333333334
886.1111111111111,1159.261111111111,163166666666.6667,0.3258333333333333,1.2308333333333334e-05,5629.371823996187,3.2965310187206446e+28,9.889593056161933e+28,2.2847222222222223,629.1666666666666
900.0,1173.15,162250000000.0,0.32625,1.23375e-05,5622.184518912263,2.2804328010093907e+28,6.841298403028172e+28,2.28125,631.25
913.8888888888889,1187.0388888888888,161333333333.33334,0.3266666666666667,1.2366666666666666e-05,5615.009443819949,1.5911915689879685e+28,4.773574706963905e+28,2.2777777777777777,633.3333333333333
927.7777777777778,1200.927777777778,160416666666.6667,0.3270833333333333,1.2395833333333333e-05,5607.846572716964,1.1195482082478915e+28,3.3586446247436746e+28,2.2743055555555554,635.4166666666666
941.6666666666667,1214.8166666666666,159500000000.0,0.3275,1.2424999999999999e-05,5600.695879667328,7.940617474475219e+27,2.3821852423425655e+28,2.2708333333333335,637.5
955.5555555555555,1228.7055555555555,158583333333.33334,0.32791666666666663,1.2454166666666667e-05,5593.557338801185,5.675949311445415e+27,1.7027847934336246e+28,2.267361111111111,639.5833333333333
969.4444444444445,1242.5944444444444,157666666666.66666,0.32833333333333337,1.2483333333333333e-05,5586.430924314601,4.0877318949344836e+27,1.2263195684803452e+28,2.263888888888889,641.6666666666666
983.3333333333334,1256.4833333333333,156750000000.0,0.32875000000000004,1.25125e-05,5579.316610469349,2.9653630128407457e+27,8.896089038522237e+27,2.2604166666666665,643.75
997.2222222222223,1270.3722222222223,155833333333.3333,0.32916666666666666,1.2541666666666665e-05,5572.214371592746,2.1663146096250268e+27,6.498943828875081e+27,2.2569444444444446,645.8333333333334
1011.1111111111111,1284.261111111111,154916666666.66666,0.32958333333333334,1.2570833333333332e-05,5565.124182077429,1.5933621436299868e+27,4.7800864308899604e+27,2.2534722222222223,647.9166666666667
1025.0,1298.15,154000000000.0,0.33,1.26e-05,5558.046016381182,1.1796742526483169e+27,3.539022757944951e+27,2.25,650.0
1038.888888888889,1312.0388888888888,153083333333.3333,0.3304166666666667,1.2629166666666666e-05,5550.979849026736,8.789692692441337e+26,2.636907807732401e+27,2.2465277777777777,652.0833333333334
1052.7777777777778,1325.927777777778,152166666666.66666,0.33083333333333337,1.2658333333333332e-05,5543.925654601563,6.589650935078637e+26,1.976895280523591e+27,2.243055555555556,654.1666666666666
1066.6666666666667,1339.8166666666666,151250000000.0,0.33125,1.26875e-05,5536.883407757715,4.969869678689834e+26,1.4909609036069502e+27,2.239583333333333,656.25
1080.5555555555557,1353.7055555555557,150333333333.33334,0.33166666666666667,1.2716666666666668e-05,5529.853083211593,3.7700023869473965e+26,1.131000716084219e+27,2.2361111111111107,658.3333333333334
1094.4444444444446,1367.5944444444444,149416666666.6667,0.33208333333333334,1.2745833333333334e-05,5522.834655743792,2.875912629312088e+26,8.627737887936264e+26,2.232638888888889,660.4166666666666
1108.3333333333333,1381.4833333333331,148500000000.0,0.3325,1.2774999999999999e-05,5515.828100198896,2.2058383042872664e+26,6.6175149128618e+26,2.229166666666667,662.5
1122.2222222222222,1395.3722222222223,147583333333.33334,0.3329166666666667,1.2804166666666667e-05,5508.833391485278,1.7008460075981437e+26,5.102538022794431e+26,2.225694444444444,664.5833333333333
1136.111111111111,1409.261111111111,146666666666.6667,0.3333333333333333,1.2833333333333333e-05,5501.850504574936,1.3182016333219846e+26,3.954604899965954e+26,2.2222222222222223,666.6666666666666
1150.0,1423.15,145750000000.0,0.33375,1.2862500000000001e-05,5494.879414503279,1.0267366550985468e+26,3.0802099652956403e+26,2.21875,668.75
1163.888888888889,1437.0388888888888,144833333333.33334,0.33416666666666667,1.2891666666666667e-05,5487.920096368958,8.035890675242463e+25,2.4107672025727386e+26,2.2152777777777777,670.8333333333334
1177.7777777777778,1450.927777777778,143916666666.66666,0.33458333333333334,1.2920833333333333e-05,5480.972525333678,6.31897246495215e+25,1.895691739485645e+26,2.2118055555555554,672.9166666666666
1191.6666666666667,1464.8166666666666,143000000000.0,0.335,1.295e-05,5474.036676621993,4.991584645075708e+25,1.4974753935227122e+26,2.208333333333333,675.0
1205.5555555555557,1478.7055555555557,142083333333.3333,0.33541666666666664,1.2979166666666666e-05,5467.112525521149,3.960537888377278e+25,1.1881613665131836e+26,2.204861111111111,677.0833333333334
1219.4444444444446,1492.5944444444444,141166666666.66666,0.3358333333333333,1.3008333333333334e-05,5460.200047380871,3.156021526934332e+25,9.468064580802997e+25,2.201388888888889,679.1666666666667
1233.3333333333333,1506.4833333333331,140250000000.0,0.33625,1.30375e-05,5453.299217613203,2.5254808009699303e+25,7.576442402909791e+25,2.1979166666666665,681.2499999999999
1247.2222222222222,1520.3722222222223,139333333333.3333,0.33666666666666667,1.3066666666666666e-05,5446.410011692312,2.0291618254148012e+25,6.087485476244404e+25,2.1944444444444446,683.3333333333334
1261.111111111111,1534.261111111111,138416666666.66666,0.33708333333333335,1.3095833333333333e-05,5439.532405154297,1.6368533253913737e+25,4.910559976174121e+25,2.1909722222222223,685.4166666666666
1275.0,1548.15,137500000000.0,0.33749999999999997,1.3124999999999999e-05,5432.666373597028,1.3254916979342609e+25,3.976475093802783e+25,2.1875,687.5
1288.888888888889,1562.0388888888888,136583333333.33334,0.33791666666666664,1.3154166666666665e-05,5425.811892679942,1.077392049558866e+25,3.2321761486765983e+25,2.1840277777777777,689.5833333333334
1302.7777777777778,1575.927777777778,135666666666.66667,0.3383333333333333,1.3183333333333333e-05,5418.968938123881,8.789353772507057e+24,2.636806131752117e+25,2.1805555555555554,691.6666666666666
1316.6666666666667,1589.8166666666666,134750000000.00002,0.33875,1.32125e-05,5412.137485710892,7.195897534331796e+24,2.1587692602995386e+25,2.1770833333333335,693.75
1330.5555555555557,1603.7055555555557,133833333333.33334,0.33916666666666667,1.3241666666666666e-05,5405.317511284068,5.911772393245515e+24,1.7735317179736545e+25,2.173611111111111,695.8333333333333
1344.4444444444446,1617.5944444444444,132916666666.66666,0.3395833333333333,1.3270833333333332e-05,5398.508990747354,4.873224173442415e+24,1.4619672520327246e+25,2.170138888888889,697.9166666666667
1358.3333333333335,1631.4833333333336,131999999999.99997,0.33999999999999997,1.3299999999999998e-05,5391.711900065366,4.030357640542074e+24,1.209107292162622e+25,2.166666666666667,700.0000000000001
1372.2222222222222,1645.3722222222223,131083333333.33336,0.34041666666666665,1.3329166666666666e-05,5384.926215263229,3.3439757374117663e+24,1.0031927212235298e+25,2.1631944444444446,702.0833333333333
1386.111111111111,1659.261111111111,130166666666.66667,0.3408333333333333,1.3358333333333332e-05,5378.15191242638,2.783171843288869e+24,8.349515529866607e+24,2.1597222222222223,704.1666666666666
1400.0,1673.15,129250000000.0,0.34125,1.3387499999999998e-05,5371.388967700407,2.323488332953906e+24,6.970464998861718e+24,2.15625,706.25
