date,field_name,proven_reserves_tcf,probable_reserves_tcf,total_reserves_tcf,daily_production_mmscf,monthly_production_mmscf,associated_gas_ratio,gas_quality,methane_content_percent,ethane_content_percent,propane_content_percent,co2_content_percent,h2s_content_ppm,heating_value_btu_per_scf,latitude,longitude,production_cost_usd_per_mscf,wellhead_pressure_psi,water_content_ppm
2020-03-01,Niger Delta,119.6,79.73,199.33,2526.67,75800.1,0.7,sweet,85.77036347169374,4.911740650167767,1.8542155772525126,2.6360295318449865,8.607305832563434,1000.6952130531191,5.5,6.0,0.8,1092.1877022041454,83.31617157060954
2020-03-01,Offshore Deep Water,84.79,119.7,204.48,1412.35,42370.4,0.4,sweet,87.26242052414528,6.075162486973465,2.4060379177903557,1.727259204758588,9.717820827209607,1096.2447294942112,4.0,5.5,2.38,1148.0739541246699,95.13174647251546
2020-03-01,Anambra Basin,14.94,24.89,39.83,174.49,5234.76,0.2,sour,84.02143218583089,3.154436253749968,1.2786464642366115,7.541329429833269,157.8028508001376,964.4894872091223,6.2,7.1,1.2,1489.9553178774204,86.30829072672506
2020-03-01,Chad Basin,7.99,14.97,22.96,90.35,2710.48,0.6,sweet,90.09751444028302,5.4711325308770125,2.2646116611871587,2.2670594215217896,5.357746840747585,1009.0289770054409,12.0,13.5,1.92,1024.546045480215,77.97777655997814
2020-03-01,Benue Trough,5.0,11.99,16.99,44.71,1341.15,0.3,sweet,85.11611480249499,6.048372233197124,1.452991550395876,2.2903455808189,1.7436642900499144,1069.0937738102466,7.5,8.8,2.93,1455.7109921157141,70.62814162189899
2020-04-01,Niger Delta,119.4,79.6,198.99,2095.16,62854.67,0.7,sweet,91.14137547366687,5.031766510860622,2.319968092068358,2.6344444004024314,5.5520081159946235,1052.9650578356006,5.5,6.0,0.76,865.1719374641294,184.58236369299902
2020-04-01,Offshore Deep Water,84.68,119.55,204.23,1519.89,45596.78,0.4,sweet,87.44446702228862,6.903822715480958,2.794220519905154,2.7741728485302346,7.798755458576238,1064.2031646154287,4.0,5.5,2.29,913.1400998662297,184.78312827906188
2020-04-01,Anambra Basin,14.91,24.84,39.75,174.93,5247.83,0.2,sour,85.30801415286444,3.015184751538656,1.1608080514174985,5.743668946832931,361.35283896171194,1015.19612595026,6.2,7.1,1.13,1298.5254549432752,85.58736312452001
2020-04-01,Chad Basin,7.98,14.96,22.94,87.73,2631.76,0.6,sweet,90.94456387345924,6.630451569201373,2.1366172066709432,1.187349535656185,3.6771580305943354,1026.5202367681725,12.0,13.5,1.71,1481.1073883267118,108.96465870001407
2020-04-01,Benue Trough,4.99,11.98,16.98,54.13,1623.94,0.3,sweet,88.51845965173635,6.307615538505436,1.9850353876377278,1.390485975596089,7.224521152615053,1028.0772362440855,7.5,8.8,2.71,1251.8306071350175,76.56660191105735
2020-05-01,Niger Delta,119.19,79.46,198.66,2776.07,83282.15,0.7,sweet,87.59111090178811,4.06182646611547,2.8566371251754505,1.8563682966346287,9.666548190436696,1096.3619977089252,5.5,6.0,0.86,1006.11422444871,107.76465929028879
2020-05-01,Offshore Deep Water,84.57,119.4,203.97,1391.99,41759.73,0.4,sweet,88.89760883720845,7.744619096643124,2.392059593349946,2.14012234017873,0.9717649377076854,1061.500722669917,4.0,5.5,2.75,898.0588106655669,127.74944785456051
2020-05-01,Anambra Basin,14.87,24.79,39.66,227.62,6828.71,0.2,sour,85.61987267189687,4.0784734536592655,1.2935918442644934,7.046805777392568,414.55102760563136,1036.7072318580103,6.2,7.1,1.3,1157.9396792026564,125.22744420307994
2020-05-01,Chad Basin,7.97,14.95,22.92,94.98,2849.5,0.6,sweet,90.5705486860527,7.560021367270265,1.6759903137030716,1.751165905279888,0.93981939840869,1057.8280140996173,12.0,13.5,1.63,1125.918612692722,131.39669520613649
2020-05-01,Benue Trough,4.99,11.98,16.97,43.94,1318.1,0.3,sweet,85.2614373212445,7.290402242638633,1.7203812828225258,1.2541210253037696,5.222432600548044,1076.9993553098611,7.5,8.8,2.83,1236.0233330733001,62.8021197490652
2020-06-01,Niger Delta,118.99,79.33,198.32,2058.27,61748.04,0.7,sweet,89.46200931048745,6.904365334890646,2.951704158925069,2.0326006966023904,3.2295647294124596,1079.5186194768703,5.5,6.0,0.76,1107.2799944939452,61.76845720133989
2020-06-01,Offshore Deep Water,84.47,119.25,203.71,1311.21,39336.23,0.4,sweet,89.87181944265589,5.6358117776570795,1.3465886401416916,1.312874085342172,2.502428981645953,1054.922666470612,4.0,5.5,2.61,1262.138163702412,91.99008454189143
2020-06-01,Anambra Basin,14.84,24.74,39.58,226.9,6807.09,0.2,sour,84.89376596987482,4.25880018728337,1.2477309895011575,4.779863393256308,391.0307497089661,951.4393488629756,6.2,7.1,1.11,832.2018494152269,56.10932034784552
2020-06-01,Chad Basin,7.97,14.94,22.9,94.65,2839.57,0.6,sweet,85.68483912455702,5.966463500467329,1.9469435415611314,1.3464037398200304,4.33851649237973,1039.8504734397372,12.0,13.5,1.84,1244.5655556073507,56.795601465806676
2020-06-01,Benue Trough,4.99,11.97,16.96,47.39,1421.73,0.3,sweet,90.99542888831826,6.6347745264757805,1.3258688541628594,1.1411374948008597,6.424192782063156,1002.6511310541622,7.5,8.8,3.05,1458.1611689974702,136.32112668138183
2020-07-01,Niger Delta,118.79,79.2,197.99,2236.32,67089.72,0.7,sweet,88.81931752521155,7.765859235106101,1.7722052756015485,2.9223811276478284,9.053506419560637,1019.5791134789297,5.5,6.0,0.73,870.5446009641987,52.73327384773246
2020-07-01,Offshore Deep Water,84.36,119.1,203.46,1155.77,34673.19,0.4,sweet,87.23282941205633,7.379501243877819,1.0465438714716517,2.6289369651778713,2.8185477477339993,1011.8164827621656,4.0,5.5,2.6,1240.2599927459187,181.62080202905796
2020-07-01,Anambra Basin,14.81,24.69,39.5,213.75,6412.53,0.2,sour,81.41951635023779,5.251844254922575,1.8068347392672641,7.952525710003367,235.6779546101419,987.2018085792783,6.2,7.1,1.27,1038.5624781771126,189.6135988405347
2020-07-01,Chad Basin,7.96,14.92,22.88,92.25,2767.45,0.6,sweet,90.28180011859277,4.41249547534373,2.805105813359133,2.010504744895714,8.264574661077416,1032.0049601030612,12.0,13.5,1.94,1072.4411751139141,51.625647722044754
2020-07-01,Benue Trough,4.99,11.97,16.96,46.14,1384.23,0.3,sweet,91.65043376935563,7.802428587750224,2.1468757762465724,2.2636744243395985,4.4844552197831975,1029.3210771698064,7.5,8.8,2.9,1270.7629192539268,162.856179415652
2020-08-01,Niger Delta,118.59,79.06,197.66,2389.11,71673.37,0.7,sweet,88.46094213291806,4.230235040066577,2.099057764647471,1.883061002746754,8.877041827582998,1035.091501255208,5.5,6.0,0.74,900.0941774369851,164.22659475762083
2020-08-01,Offshore Deep Water,84.25,118.95,203.2,1092.59,32777.61,0.4,sweet,89.90678392021384,4.291052025456774,2.6437201185807124,2.4124844543129926,0.8134878064189976,1008.4837714085191,4.0,5.5,2.74,1061.9895570292842,105.59632206003363
2020-08-01,Anambra Basin,14.78,24.63,39.41,239.2,7175.94,0.2,sour,86.02702548207154,4.128778756592747,1.0835007166986688,6.885734579637184,301.2819123811123,992.4222009246977,6.2,7.1,1.3,877.838237614306,123.89376564362887
2020-08-01,Chad Basin,7.95,14.91,22.87,72.65,2179.59,0.6,sweet,85.8317254138765,4.470104987108419,2.298420604232127,2.4920897585308466,5.833687650971596,1096.2172548474541,12.0,13.5,1.75,999.9984603973026,180.28986922841904
2020-08-01,Benue Trough,4.99,11.96,16.95,46.38,1391.33,0.3,sweet,91.78915178695347,4.1726396478023045,2.782286227396142,2.0554022181726,9.929647961193004,1007.3796564735399,7.5,8.8,3.03,1478.5117749333692,128.46467662552232
2020-09-01,Niger Delta,118.39,78.93,197.32,2361.73,70851.76,0.7,sweet,89.39290656058844,6.337257247692401,2.802316020981978,1.0908927606829157,2.809631895922303,1095.0411484076558,5.5,6.0,0.86,1118.959726949999,143.0198896702305
2020-09-01,Offshore Deep Water,84.15,118.8,202.94,1112.5,33374.86,0.4,sweet,87.47346559618236,6.334624447403488,1.1554692739299697,2.948789615332333,9.86210744479603,1069.8161714019745,4.0,5.5,2.52,1016.6693314004294,172.0692529560423
2020-09-01,Anambra Basin,14.75,24.58,39.33,197.89,5936.64,0.2,sour,86.58029794338535,5.849399739875772,1.72571950838836,6.0670759796789495,238.2093663307785,1043.2728483354012,6.2,7.1,1.29,831.6530690743326,53.9550461745878
2020-09-01,Chad Basin,7.95,14.9,22.85,92.49,2774.63,0.6,sweet,86.0529182377247,6.3765228614085405,1.761781713262043,2.9398287956292064,8.421189231357086,1083.832870471114,12.0,13.5,1.79,1090.3736516363656,91.01106078960593
2020-09-01,Benue Trough,4.98,11.96,16.94,47.81,1434.38,0.3,sweet,91.99802371300291,7.9865473482956215,2.110863411205255,2.537974830361021,9.44765729882428,1084.9647390677412,7.5,8.8,2.85,1115.3808947170655,69.37391227272425
2020-10-01,Niger Delta,118.2,78.8,196.99,2404.89,72146.81,0.7,sweet,89.701904790841,6.472512961831583,1.716325436065681,1.227115184399258,6.715731955927996,1052.0307700903793,5.5,6.0,0.84,1164.1144507783954,177.827225047781
2020-10-01,Offshore Deep Water,84.04,118.65,202.69,1520.16,45604.65,0.4,sweet,87.82438006348679,4.536060913802563,1.057565352626678,2.5102745113472382,6.203095513534647,1070.4079768099223,4.0,5.5,2.36,895.4600329107388,52.18169985018229
2020-10-01,Anambra Basin,14.72,24.53,39.25,191.12,5733.61,0.2,sour,83.49979937618983,5.712476083481246,1.3482554670233005,5.569947445799054,402.6438557335144,989.654278232127,6.2,7.1,1.23,1403.6545961227216,192.42809354864633
2020-10-01,Chad Basin,7.94,14.89,22.83,85.53,2565.78,0.6,sweet,86.80771071809271,5.836543024953045,2.960065150570954,1.9852361879857392,3.287516102875082,1063.3400854316726,12.0,13.5,1.71,853.1043296760647,69.33195828659738
2020-10-01,Benue Trough,4.98,11.95,16.94,39.2,1176.08,0.3,sweet,89.4861232136225,4.727520337596579,1.6913345666477264,2.7935768198120234,4.739616402628723,1066.7557738521027,7.5,8.8,2.8,934.6023131660695,56.13029243997183
2020-11-01,Niger Delta,118.0,78.66,196.66,1912.63,57378.89,0.7,sweet,85.62091773629939,4.482543484402403,1.9215575360654515,1.412667436811585,3.6426986104807546,1050.3417270854857,5.5,6.0,0.83,827.5184978887693,169.9115598363564
2020-11-01,Offshore Deep Water,83.94,118.5,202.43,1384.45,41533.56,0.4,sweet,91.4461068037227,4.244311839419455,1.5537552962944075,2.6124025595861227,7.482596903836583,1018.4521019356378,4.0,5.5,2.35,1059.3304719539674,122.6784477786532
2020-11-01,Anambra Basin,14.69,24.48,39.16,193.94,5818.34,0.2,sour,85.97976750507006,3.110049608671794,1.2524369443440206,6.566747929422762,452.8430769592397,1001.1677442115666,6.2,7.1,1.21,875.0204079378432,117.1118550235182
2020-11-01,Chad Basin,7.93,14.87,22.81,78.98,2369.35,0.6,sweet,87.64098914173236,4.0802847911109055,1.6441583311663566,1.4228960139930893,3.2749735217791462,1011.9762131819251,12.0,13.5,1.94,1215.514717487834,151.86534787167344
2020-11-01,Benue Trough,4.98,11.95,16.93,47.85,1435.41,0.3,sweet,88.75974579272983,6.347364472083516,2.49087894836866,1.8633190924593588,1.2758030279556376,1028.3775905798725,7.5,8.8,2.92,1252.1420689321208,135.61674570033676
2020-12-01,Niger Delta,117.8,78.53,196.33,2386.7,71600.89,0.7,sweet,86.66058754215196,4.407129890481615,1.305718278368664,1.4919154567690163,1.6068137325955567,1018.6567024051305,5.5,6.0,0.77,921.3615167063284,184.5148136939638
2020-12-01,Offshore Deep Water,83.83,118.35,202.18,1367.04,41011.32,0.4,sweet,91.87665031836025,4.448155608672209,1.7957111980914833,2.9389408665507375,8.655071258939802,1081.707207094928,4.0,5.5,2.38,919.621311173046,150.29648298866465
2020-12-01,Anambra Basin,14.66,24.43,39.08,215.68,6470.37,0.2,sour,82.23983274928227,5.308478799575811,1.1870437485575234,4.618396182021218,241.44639737738754,1000.7610378684456,6.2,7.1,1.14,880.3857773174425,141.59300636624488
2020-12-01,Chad Basin,7.93,14.86,22.79,79.45,2383.59,0.6,sweet,88.36798071298372,6.1303577302063434,1.1036470736448538,1.6732085563878412,1.3441467693897424,1006.3374970472768,12.0,13.5,1.98,1025.647691482306,171.4811668781952
2020-12-01,Benue Trough,4.98,11.94,16.92,47.87,1436.11,0.3,sweet,89.16947118425492,5.8863047542006335,1.823681828294537,1.6977365330859906,9.29529144247826,1083.0619407787729,7.5,8.8,3.28,887.0080564398813,159.63012128054663
2021-01-01,Niger Delta,117.6,78.4,196.0,2191.88,65756.28,0.7,sweet,90.18784454503042,6.297892452719648,2.683657553516544,1.279544753252579,7.952673118598902,1020.1627320047744,5.5,6.0,0.81,914.986058551695,172.1862080347073
2021-01-01,Offshore Deep Water,83.72,118.2,201.93,1469.14,44074.29,0.4,sweet,91.14040378569176,5.5697804296905415,2.633198878943154,1.8782698171404368,3.769444294249076,1046.2679785669607,4.0,5.5,2.59,1323.3265661233759,125.40805851387188
2021-01-01,Anambra Basin,14.62,24.38,39.0,200.3,6009.14,0.2,sour,84.34842288891191,5.7194163328936405,1.624237995913992,3.5844902035418205,472.92445562606383,1012.7708053071418,6.2,7.1,1.25,897.490450864371,169.1037783905444
2021-01-01,Chad Basin,7.92,14.85,22.77,92.69,2780.8,0.6,sweet,90.52018047857172,4.606699518931005,1.6234441355910965,1.4969782796289315,7.43946292572677,1003.3532434735779,12.0,13.5,1.97,1333.7210800184835,181.51484551426242
2021-01-01,Benue Trough,4.97,11.94,16.91,47.65,1429.45,0.3,sweet,90.92516604214163,4.50995464932793,1.7945745811207345,2.5945907315591072,1.4991742734877378,1022.9251395232642,7.5,8.8,3.38,1304.025575582252,146.1721449327946
2021-02-01,Niger Delta,117.4,78.27,195.67,2297.25,68917.42,0.7,sweet,87.41987195452744,4.726390867205703,2.8169011226672565,2.166783589532241,4.008514167636399,1046.2005803644133,5.5,6.0,0.94,907.3459821812561,137.9344748025196
2021-02-01,Offshore Deep Water,83.62,118.05,201.67,1416.21,42486.19,0.4,sweet,91.10486736260906,7.72847312993445,2.130266367178418,2.3933016477537845,9.224993811772958,1070.7238634313399,4.0,5.5,2.51,1203.4018521167693,141.00725695742838
2021-02-01,Anambra Basin,14.59,24.32,38.92,213.54,6406.12,0.2,sour,87.40454810325421,4.352518114212396,1.1132380458407551,7.924205994811673,427.50413890067034,962.4662681203267,6.2,7.1,1.41,1408.9274534434899,127.82570856891081
2021-02-01,Chad Basin,7.91,14.84,22.75,82.03,2460.97,0.6,sweet,87.3463806915213,7.211413794392046,1.0092640460092057,1.6669983433822884,3.9816869359094333,1053.7395602937922,12.0,13.5,2.11,1042.4421960561729,102.04298028443415
2021-02-01,Benue Trough,4.97,11.94,16.91,48.54,1456.35,0.3,sweet,88.16707661292885,4.563428081519199,1.3527739730124466,1.9967355454789595,4.189254495045479,1091.48459010681,7.5,8.8,3.15,1206.4118451946304,144.83964318792954
2021-03-01,Niger Delta,117.2,78.14,195.34,2024.23,60726.79,0.7,sweet,91.72749222228619,4.594650911012452,1.8292482474540475,1.1706993361572877,9.968742518459473,1050.2195010331243,5.5,6.0,0.88,846.9535341718993,162.49407055987666
2021-03-01,Offshore Deep Water,83.51,117.9,201.42,1479.61,44388.22,0.4,sweet,86.33481404464567,4.14619867139238,1.9441338902199985,2.129682266525233,0.6570863942835237,1077.552761669501,4.0,5.5,2.67,1167.073188529306,116.11441204073422
2021-03-01,Anambra Basin,14.56,24.27,38.84,188.84,5665.34,0.2,sour,81.45542504396217,5.585356863040552,1.9461154621336327,4.866546581398765,171.8351029145992,1014.3999543239016,6.2,7.1,1.27,817.7704489622414,73.42288960492856
2021-03-01,Chad Basin,7.91,14.83,22.73,88.16,2644.69,0.6,sweet,86.55380513353064,4.924299186352286,2.343785487197457,1.0394210755087283,1.0410858198457384,1079.9916085373188,12.0,13.5,1.82,1256.9222754963123,85.72741715700897
2021-03-01,Benue Trough,4.97,11.93,16.9,43.02,1290.49,0.3,sweet,90.989875276744,7.320879458267966,1.7943670592369096,2.3361702731412923,2.0498429541582097,1029.3147730261014,7.5,8.8,3.5,809.1013464575152,62.82627962817021
2021-04-01,Niger Delta,117.01,78.01,195.01,1848.67,55459.99,0.7,sweet,89.08129092678784,5.685698202369991,2.7853434221539497,2.634887123476882,3.4181735169787597,1025.9423433431293,5.5,6.0,0.84,1213.2064597603653,90.20954612343144
2021-04-01,Offshore Deep Water,83.41,117.75,201.16,1454.12,43623.71,0.4,sweet,88.05288570394721,5.17786303816767,2.8969066139243136,2.5272115883195214,1.4011317576645255,1086.8467975897913,4.0,5.5,2.69,1426.186558825864,169.97828839209728
2021-04-01,Anambra Basin,14.53,24.22,38.75,171.38,5141.32,0.2,sour,84.33307371728694,4.900434659478442,1.2578876854332024,3.6967803703641207,425.7186065596846,1048.4402180703553,6.2,7.1,1.3,920.1755000938124,90.84609897790534
2021-04-01,Chad Basin,7.9,14.81,22.71,80.88,2426.51,0.6,sweet,89.03561532859977,5.096220882748824,2.108356005031587,2.3028407767037287,8.297418037072017,1020.6421271760603,12.0,13.5,1.75,895.8199410481651,185.00279627721577
2021-04-01,Benue Trough,4.97,11.93,16.89,53.31,1599.42,0.3,sweet,89.65525672182379,4.701485114493798,2.8288238918499196,1.8375410497841462,3.8313852824949746,1051.8917705282838,7.5,8.8,2.95,916.3983581292556,160.70504246395558
2021-05-01,Niger Delta,116.81,77.87,194.68,2039.47,61184.17,0.7,sweet,87.72506929829383,5.1547749470827995,1.7113454329298983,2.438091810368491,2.9712171562317504,1056.6404640296896,5.5,6.0,0.86,1264.5698157538536,190.5244608987137
2021-05-01,Offshore Deep Water,83.3,117.61,200.91,1332.83,39984.97,0.4,sweet,86.83584831009878,6.38031172280102,1.1028516269685007,1.9927324944024727,5.968428489168892,1033.424389081696,4.0,5.5,2.85,874.6187771936402,61.27066726037131
2021-05-01,Anambra Basin,14.5,24.17,38.67,209.6,6288.13,0.2,sour,83.47861870882997,3.7392060997173204,1.8191023176741998,6.997079394844896,362.61341188449205,977.2145137229962,6.2,7.1,1.32,1052.6817278580188,63.73731099899512
2021-05-01,Chad Basin,7.89,14.8,22.69,90.56,2716.7,0.6,sweet,88.1220404107057,4.740531715354479,2.083801894756716,2.7458916717528163,7.322248864095612,1080.656114786145,12.0,13.5,2.01,1284.5935951624967,177.37934773479788
2021-05-01,Benue Trough,4.97,11.92,16.89,44.28,1328.47,0.3,sweet,91.91367605597652,7.776237358746453,1.0788536227370118,2.411150345031377,9.252483174156659,1018.0575345127334,7.5,8.8,3.28,1440.8418083116294,55.09189678786983
2021-06-01,Niger Delta,116.61,77.74,194.36,2330.17,69905.05,0.7,sweet,91.79740771615758,7.777065956453736,1.9484284333149275,2.7240853019786266,8.445493985350703,1031.9100473243257,5.5,6.0,0.92,825.9053443008448,139.44048177230798
2021-06-01,Offshore Deep Water,83.2,117.46,200.66,1054.53,31635.87,0.4,sweet,89.87402143114699,5.359499855072265,2.449533543057523,1.1307126815978847,3.152903378306103,1053.9491292375337,4.0,5.5,2.86,1023.126752052449,143.88370646555137
2021-06-01,Anambra Basin,14.47,24.12,38.59,210.29,6308.82,0.2,sour,80.19520625245231,5.61029662170279,1.0212694108503872,7.3735083634209975,288.02171031224543,1043.9067698512897,6.2,7.1,1.37,1498.5538773733363,102.60677231775652
2021-06-01,Chad Basin,7.89,14.79,22.67,88.61,2658.21,0.6,sweet,89.39253824252859,7.4947084567453555,2.96816693839859,2.5365468277290364,4.177667821673338,1042.135700227707,12.0,13.5,2.04,967.1440020378117,66.5711169697092
2021-06-01,Benue Trough,4.96,11.92,16.88,43.76,1312.86,0.3,sweet,86.63525425734937,4.1683727585454475,1.0357478694668276,2.9754447794720633,4.277731337358624,1038.4326647159683,7.5,8.8,3.36,952.777721505545,192.4941775925338
2021-07-01,Niger Delta,116.42,77.61,194.03,2147.9,64437.1,0.7,sweet,91.15382815293515,7.778928089165641,1.9348030224997395,2.2268227784214156,1.6703394609207523,1099.1168626136975,5.5,6.0,0.82,1459.912241894588,147.44699734885526
2021-07-01,Offshore Deep Water,83.09,117.31,200.4,1215.26,36457.77,0.4,sweet,86.23569622403856,4.881944836280701,1.372876524288509,2.5591689471335064,3.501252591667301,1005.7842676563396,4.0,5.5,2.95,1418.650119474398,189.16284247928195
2021-07-01,Anambra Basin,14.44,24.07,38.51,199.06,5971.74,0.2,sour,86.06590780563273,5.088061854161377,1.153895906339855,7.079165624953089,150.9982573264973,972.3817614822623,6.2,7.1,1.31,1215.0579543891922,137.01293117567167
2021-07-01,Chad Basin,7.88,14.78,22.66,82.75,2482.45,0.6,sweet,85.90660444897964,7.554992319475909,2.911302996459507,2.7242552345309012,8.09516074724878,1065.524198063902,12.0,13.5,1.96,860.8907319379871,111.2679819606048
2021-07-01,Benue Trough,4.96,11.91,16.87,45.66,1369.8,0.3,sweet,88.4711301455514,4.324184863630592,1.4403664038996227,2.366517527319192,0.7613085949030018,1085.1206914048769,7.5,8.8,3.24,1136.4106041286536,138.86116769892766
2021-08-01,Niger Delta,116.22,77.48,193.7,2344.54,70336.13,0.7,sweet,88.96012374797054,5.068113080677685,2.757259972710316,2.594852043213856,6.584518346584255,1085.0581729094242,5.5,6.0,0.93,1295.8540837005244,175.55199925455082
2021-08-01,Offshore Deep Water,82.99,117.16,200.15,1320.61,39618.42,0.4,sweet,90.26901647690349,4.634420421172295,2.761741518397857,2.743687055490464,0.29247283034559146,1082.5816750564763,4.0,5.5,2.5,1034.5831979813993,161.52623844374116
2021-08-01,Anambra Basin,14.41,24.02,38.43,200.6,6017.85,0.2,sour,84.0597418700867,3.0191576151505006,1.2870381331749128,6.084634591878711,491.53378011234054,1013.1813527016668,6.2,7.1,1.23,1243.803992169728,130.99780695737832
2021-08-01,Chad Basin,7.87,14.76,22.64,85.81,2574.22,0.6,sweet,88.78886605073278,7.851968015435979,1.6837443320773722,2.265243786267896,9.320281055100175,1010.2509727990679,12.0,13.5,2.11,1281.5200056105693,60.175558865775784
2021-08-01,Benue Trough,4.96,11.91,16.87,45.89,1376.57,0.3,sweet,89.07519322123392,5.383532227811827,2.241831035534954,1.0914840676250257,8.715368061523762,1097.3488969177397,7.5,8.8,3.54,1324.7562822200473,69.5129360195948
2021-09-01,Niger Delta,116.03,77.35,193.38,2011.09,60332.57,0.7,sweet,87.26527153404679,5.954572761618663,2.5408148356155866,2.3665907532130106,4.459027063767484,1027.3626666281666,5.5,6.0,0.95,1098.326911565181,117.70805364945132
2021-09-01,Offshore Deep Water,82.89,117.02,199.9,1275.28,38258.27,0.4,sweet,86.54538728952133,4.329524182463371,2.360998604149426,2.3090224285622707,2.7325952699820935,1095.086356225041,4.0,5.5,2.51,1102.6343607298213,191.54238802513984
2021-09-01,Anambra Basin,14.38,23.97,38.35,195.14,5854.25,0.2,sour,82.19372161878935,5.951932943879484,1.409334006315043,7.470496018395672,153.47957265098879,971.3104704025084,6.2,7.1,1.17,1256.1667777631196,105.27895155856417
2021-09-01,Chad Basin,7.87,14.75,22.62,96.03,2880.85,0.6,sweet,86.29867860992185,7.474492671822443,2.5531937055834835,2.541843689288104,8.447832281168877,1076.1023990943,12.0,13.5,1.99,891.8714143776713,54.878926923687786
2021-09-01,Benue Trough,4.96,11.9,16.86,54.97,1649.11,0.3,sweet,88.37065646058785,4.469232755849578,1.2503715844051009,2.3711305744579425,4.303058948994627,1020.0524726700337,7.5,8.8,3.23,844.9462559525939,137.2957102871598
2021-10-01,Niger Delta,115.83,77.22,193.05,2200.08,66002.41,0.7,sweet,88.1865410435726,4.0464821596324025,1.1448937755891178,1.7849871128133696,4.799388347171235,1060.0020548119303,5.5,6.0,0.83,1286.4873202885797,179.01835957838068
2021-10-01,Offshore Deep Water,82.78,116.87,199.65,1344.85,40345.4,0.4,sweet,85.73451124892722,4.968180063450109,2.973325186534293,1.2849910858030265,4.988881534513561,1061.815573431812,4.0,5.5,2.81,1191.7540784408397,51.46562711287755
2021-10-01,Anambra Basin,14.35,23.92,38.27,180.4,5411.97,0.2,sour,82.80501544967345,3.0996093263741,1.0785784971550207,4.98461638100798,109.72208931937716,1006.7540848261558,6.2,7.1,1.35,1360.410689376358,80.02253663672151
2021-10-01,Chad Basin,7.86,14.74,22.6,74.72,2241.68,0.6,sweet,89.9453300854083,4.126344579302568,2.8724244924873794,1.1039425673029448,5.412963353010705,1070.9060519450916,12.0,13.5,2.09,1299.8608524926995,170.25921246046877
2021-10-01,Benue Trough,4.96,11.9,16.85,47.23,1416.83,0.3,sweet,91.26371659242369,6.190369504614945,2.6345955399249874,1.9046365690366003,6.4357769519652495,1052.6402660936112,7.5,8.8,3.39,857.1409874214127,59.052812598584566
2021-11-01,Niger Delta,115.64,77.09,192.73,2038.95,61168.42,0.7,sweet,86.5344979115063,7.903461023276526,1.6737915835422137,1.3642358313773986,7.896985071424791,1065.8707775500875,5.5,6.0,0.86,1188.7544856563418,157.88026674083957
