Temperature_C,CTE_per_K,Youngs_Modulus_GPa,Poisson_Ratio,Shear_Viscosity_Pa_s,Density_g_cm3,Material,Composition
270.9090909090909,1.3199454783361977e-05,167.2048925811808,0.27989757591924985,,6.1471583972130235,anode,NiO-YSZ (60-40 vol%)
284.8484848484849,1.2787165105936967e-05,175.63977734158357,0.29089068529124606,,6.20023825431739,anode,NiO-YSZ (60-40 vol%)
298.7878787878788,1.3289065665987917e-05,173.24405357095088,0.2847000297235769,,6.140995673727464,anode,NiO-YSZ (60-40 vol%)
312.72727272727275,1.3316283907696719e-05,169.37188072350423,0.2770791247164204,,6.070707031086257,anode,NiO-YSZ (60-40 vol%)
326.6666666666667,1.3280217669070187e-05,173.31674896981355,0.2800210397357995,,6.102132969515935,anode,NiO-YSZ (60-40 vol%)
340.6060606060606,1.3447189819006455e-05,185.06949772365547,0.26972230722564805,,6.029663139410854,anode,NiO-YSZ (60-40 vol%)
354.54545454545456,1.2755270630341742e-05,178.1913158194638,0.2890710229708765,,6.108772739178506,anode,NiO-YSZ (60-40 vol%)
368.4848484848485,1.3721978216833636e-05,169.82460583088954,0.28928851008293244,,6.03082735033997,anode,NiO-YSZ (60-40 vol%)
382.42424242424244,1.2979947879493557e-05,183.2872060776879,0.280229231029607,,6.138306322918484,anode,NiO-YSZ (60-40 vol%)
396.3636363636364,1.3875018553056567e-05,172.74130554693255,0.2926797002885497,,6.250678537957111,anode,NiO-YSZ (60-40 vol%)
410.3030303030303,1.338104503752048e-05,180.38419646227305,0.2786444788114034,,6.14843759098886,anode,NiO-YSZ (60-40 vol%)
424.24242424242425,1.3770794268520692e-05,161.80536835837967,0.28512388341465056,,6.119953457489761,anode,NiO-YSZ (60-40 vol%)
438.1818181818182,1.3815895497877973e-05,197.83281718788052,0.28991956261773055,,6.028389236086684,anode,NiO-YSZ (60-40 vol%)
452.1212121212121,1.3620370840488983e-05,177.6167465342203,0.2828296247609323,,6.034402022004536,anode,NiO-YSZ (60-40 vol%)
466.06060606060606,1.3348746814419235e-05,179.62903871019336,0.2740926610891758,,6.0504789366284335,anode,NiO-YSZ (60-40 vol%)
480.0,1.3317642949869965e-05,183.89641661395171,0.28831610424611276,,6.111591137954383,anode,NiO-YSZ (60-40 vol%)
493.93939393939394,1.3199087212763094e-05,188.06547640571324,0.27767371301353355,,5.909476650357542,anode,NiO-YSZ (60-40 vol%)
507.8787878787879,1.3710337764000704e-05,176.79481499248166,0.3002353329978086,,5.949185662348524,anode,NiO-YSZ (60-40 vol%)
521.8181818181818,1.3518921214013289e-05,176.98986783167805,0.2735988368067541,,6.040709350969204,anode,NiO-YSZ (60-40 vol%)
535.7575757575758,1.3696878321837515e-05,173.72356409275977,0.2932743314478234,,6.076161521420215,anode,NiO-YSZ (60-40 vol%)
549.6969696969697,1.3464957201479038e-05,175.0303277532676,0.2911896277779166,,6.093605749072113,anode,NiO-YSZ (60-40 vol%)
563.6363636363636,1.355127374674338e-05,181.88657055478254,0.3076656212998698,,5.97824411719283,anode,NiO-YSZ (60-40 vol%)
577.5757575757576,1.3602193102759448e-05,171.22438334543085,0.28977221124767905,,6.01124115577834,anode,NiO-YSZ (60-40 vol%)
591.5151515151515,1.3651870352203264e-05,179.80079659401213,0.2703879870615474,,5.952330194965432,anode,NiO-YSZ (60-40 vol%)
605.4545454545455,1.4054327537267987e-05,179.05565115090786,0.2861025172794393,,6.032752594501874,anode,NiO-YSZ (60-40 vol%)
619.3939393939394,1.3885596053824734e-05,169.60894903085733,0.2799986928228828,,5.960161109696887,anode,NiO-YSZ (60-40 vol%)
633.3333333333334,1.385616393331464e-05,184.51078905731805,0.29006027410307617,,5.961451988943227,anode,NiO-YSZ (60-40 vol%)
647.2727272727273,1.4171867583326395e-05,168.68061378686437,0.264768414146172,,6.029086807497258,anode,NiO-YSZ (60-40 vol%)
661.2121212121212,1.4529037390521856e-05,161.85513651269432,0.30051605588821967,,6.079420429165004,anode,NiO-YSZ (60-40 vol%)
675.1515151515151,1.3752306043593249e-05,174.8667540385796,0.2917916182295038,,6.071094041130119,anode,NiO-YSZ (60-40 vol%)
689.0909090909091,1.4047095548962517e-05,154.4657093168429,0.3037910295400189,,5.953603208020733,anode,NiO-YSZ (60-40 vol%)
703.030303030303,1.353145566783515e-05,182.0700344842666,0.2926659766187918,,6.0935628015521015,anode,NiO-YSZ (60-40 vol%)
716.969696969697,1.419354185975984e-05,171.180989003676,0.2955255046319999,,6.047695971396421,anode,NiO-YSZ (60-40 vol%)
730.9090909090909,1.4807344863100574e-05,168.4046165625999,0.29690722553431087,,5.94238455257863,anode,NiO-YSZ (60-40 vol%)
744.8484848484849,1.4419723987201809e-05,162.28615137988737,0.3055830050304892,,5.987509834193182,anode,NiO-YSZ (60-40 vol%)
758.7878787878788,1.4132749232518401e-05,176.0527558418867,0.28605098396134376,,6.051533869791466,anode,NiO-YSZ (60-40 vol%)
772.7272727272727,1.4321369103674209e-05,181.44152655932308,0.2875638497120728,,6.078558633886054,anode,NiO-YSZ (60-40 vol%)
786.6666666666666,1.4251916647402063e-05,165.9016086176103,0.2960993108543336,,5.941910768503228,anode,NiO-YSZ (60-40 vol%)
800.6060606060606,1.4606438965146776e-05,182.10296143477558,0.28314148715446363,,5.928955541421509,anode,NiO-YSZ (60-40 vol%)
814.5454545454545,1.3874875348623433e-05,164.33988321431426,0.29253155560392213,,6.059094070711413,anode,NiO-YSZ (60-40 vol%)
828.4848484848485,1.4501096914638892e-05,187.7050156411842,0.2979025899614977,,5.897461437923253,anode,NiO-YSZ (60-40 vol%)
842.4242424242424,1.5031049431789432e-05,180.92728501083204,0.27123093045648794,,5.869491701047063,anode,NiO-YSZ (60-40 vol%)
856.3636363636364,1.4783638090843653e-05,165.23572724221134,0.2945837596524349,,6.0605417151356065,anode,NiO-YSZ (60-40 vol%)
870.3030303030303,1.4830203282667036e-05,163.53557824234133,0.3137892498526367,,5.9481547379623585,anode,NiO-YSZ (60-40 vol%)
884.2424242424242,1.4453519093987343e-05,179.05071166342088,0.2882265595888901,,5.894296080576117,anode,NiO-YSZ (60-40 vol%)
898.1818181818181,1.4622794671845351e-05,159.14514240596702,0.3004978635019036,,6.017263095373782,anode,NiO-YSZ (60-40 vol%)
912.1212121212121,1.4586602188464691e-05,155.0436391387504,0.2961718645985438,,5.854075967219868,anode,NiO-YSZ (60-40 vol%)
926.0606060606061,1.4578401761955095e-05,164.073731088304,0.29373128081240746,,5.900567944871478,anode,NiO-YSZ (60-40 vol%)
940.0,1.4730453579899952e-05,169.92606842164864,0.2822065386775042,,6.004299890007211,anode,NiO-YSZ (60-40 vol%)
953.939393939394,1.4941384891141838e-05,164.91049209048956,0.2834833015159524,,6.010549497539954,anode,NiO-YSZ (60-40 vol%)
967.8787878787879,1.5217977969308985e-05,167.65903756376332,0.3050214235024334,,6.036099146932007,anode,NiO-YSZ (60-40 vol%)
981.8181818181819,1.4909432181293886e-05,185.88570724373227,0.29624712859491087,,5.984793163885091,anode,NiO-YSZ (60-40 vol%)
995.7575757575758,1.4677821447688237e-05,167.63719121986583,0.2839106198452604,,5.943417636258454,anode,NiO-YSZ (60-40 vol%)
1009.6969696969697,1.528201549088043e-05,169.31152149694245,0.28471658460319904,2.1069222209407183e+30,5.75809692419859,anode,NiO-YSZ (60-40 vol%)
1023.6363636363636,1.4597728444649303e-05,157.56800594586957,0.2865583048660628,1.338703048746573e+30,6.048880215972438,anode,NiO-YSZ (60-40 vol%)
1037.5757575757575,1.4418460972746026e-05,178.21782638054972,0.3033775815650992,8.588342953811407e+29,5.943641558929298,anode,NiO-YSZ (60-40 vol%)
1051.5151515151515,1.4993808935229572e-05,166.223738007894,0.28842528380022187,5.561495984101712e+29,5.848362623538841,anode,NiO-YSZ (60-40 vol%)
1065.4545454545455,1.4756664660154498e-05,159.15494478798365,0.3108138633362446,3.634161770869412e+29,5.912687659383596,anode,NiO-YSZ (60-40 vol%)
1079.3939393939395,1.4683913247221749e-05,175.86699860522643,0.29466493431053603,2.3956630874244334e+29,5.814009408399566,anode,NiO-YSZ (60-40 vol%)
1093.3333333333333,1.542668063954e-05,171.1944694131976,0.30666963903816324,1.592720329674701e+29,5.926780417125254,anode,NiO-YSZ (60-40 vol%)
1107.2727272727273,1.5004532281317937e-05,171.96152670601788,0.30545050964672815,1.0676619089991786e+29,5.923121147907861,anode,NiO-YSZ (60-40 vol%)
1121.2121212121212,1.5012970082555088e-05,172.35314681669357,0.27952517838638136,7.2144135907002365e+28,6.002635526795638,anode,NiO-YSZ (60-40 vol%)
1135.1515151515152,1.5155515942281033e-05,174.74503573958114,0.27518457922070844,4.912903757302063e+28,5.934760314244908,anode,NiO-YSZ (60-40 vol%)
1149.090909090909,1.4973680674719023e-05,169.66873403184724,0.28584640494210695,3.3709035279934803e+28,5.9318618923152915,anode,NiO-YSZ (60-40 vol%)
1163.030303030303,1.5462658438924137e-05,162.0070613701872,0.294980521243283,2.3298609272230686e+28,5.917432991189218,anode,NiO-YSZ (60-40 vol%)
1176.969696969697,1.536011911215859e-05,171.3050338322391,0.3026699489271796,1.621801518435595e+28,5.852611955751489,anode,NiO-YSZ (60-40 vol%)
1190.909090909091,1.5274994651391114e-05,171.45037192548642,0.30658423312170036,1.1367405371888019e+28,5.884166810629415,anode,NiO-YSZ (60-40 vol%)
1204.8484848484848,1.5469246895227357e-05,160.6227610412214,0.30712052987841154,8.021141289257503e+27,5.858250093732791,anode,NiO-YSZ (60-40 vol%)
1218.7878787878788,1.5552283510838307e-05,153.2357056173252,0.30831298391112766,5.696925764964454e+27,5.855117578795394,anode,NiO-YSZ (60-40 vol%)
1232.7272727272727,1.5406755597445873e-05,176.3793872179499,0.3115073123436049,4.071889203775374e+27,5.8842276911568066,anode,NiO-YSZ (60-40 vol%)
1246.6666666666667,1.5514663342542758e-05,168.49578314410184,0.2993369156929572,2.9283747120430227e+27,5.919357073379965,anode,NiO-YSZ (60-40 vol%)
1260.6060606060605,1.5422598134082664e-05,146.62799063035214,0.3095786570013728,2.11865237480829e+27,5.808099888376131,anode,NiO-YSZ (60-40 vol%)
1274.5454545454545,1.554277631206671e-05,162.4082995958922,0.30224627475278076,1.5417885159052368e+27,5.738653308350625,anode,NiO-YSZ (60-40 vol%)
1288.4848484848485,1.529056647650654e-05,163.4238476084349,0.3357871471578081,1.1283768056093835e+27,5.826397012819133,anode,NiO-YSZ (60-40 vol%)
1302.4242424242425,1.5376924079891095e-05,176.5095039632781,0.28930121385929547,8.30390421956676e+26,5.862645623979113,anode,NiO-YSZ (60-40 vol%)
1316.3636363636363,1.52792711351218e-05,156.68808600137987,0.29753747063760677,6.1439297084064025e+26,5.745380348340049,anode,NiO-YSZ (60-40 vol%)
1330.3030303030303,1.548163426976375e-05,159.80263956946484,0.31208374250170773,4.5696712357871886e+26,5.770193414000251,anode,NiO-YSZ (60-40 vol%)
1344.2424242424242,1.5883143386579604e-05,157.89585036099385,0.30079754989746,3.416171522430076e+26,5.722707624205977,anode,NiO-YSZ (60-40 vol%)
1358.1818181818182,1.560324162112192e-05,150.393337245736,0.2840622615818038,2.5665726912065113e+26,5.798123967858331,anode,NiO-YSZ (60-40 vol%)
1372.1212121212122,1.5542890553877872e-05,165.80059040129663,0.2995426870762885,1.9376341416480017e+26,5.7156242034276445,anode,NiO-YSZ (60-40 vol%)
1386.060606060606,1.5671995941580935e-05,162.0515332127581,0.30256928289868806,1.4697425233161766e+26,5.764738030350004,anode,NiO-YSZ (60-40 vol%)
1400.0,1.58786431674437e-05,162.3832452677151,0.30262276399338667,1.1199812295235096e+26,5.907256383440161,anode,NiO-YSZ (60-40 vol%)
