Temperature_C,CTE_per_K,Youngs_Modulus_GPa,Poisson_Ratio,Shear_Viscosity_Pa_s,Density_g_cm3,Material,Composition
201.21212121212122,1.1371847818129854e-05,193.62382299833163,0.3036322229995151,,6.072855223548348,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
215.15151515151516,1.1303887160490177e-05,202.38690241533212,0.31121130076594755,,6.011326385974123,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
229.0909090909091,1.079970732055034e-05,229.98198009976764,0.30610556149972784,,6.158574563904741,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
243.03030303030303,1.1577965915173813e-05,212.74839285094137,0.31324411025913806,,6.014419169502338,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
256.969696969697,1.1467305590783854e-05,212.341909696715,0.31831573658892626,,6.078637312031538,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
270.9090909090909,1.1361198525106067e-05,221.60423076867264,0.317634637102729,,6.084541127913426,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
284.8484848484849,1.1099741623793194e-05,218.93981701980198,0.30939212220719403,,6.040489127709767,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
298.7878787878788,1.129519410708861e-05,192.08210570289677,0.29842765163623625,,6.0355462024903135,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
312.72727272727275,1.1311138043411038e-05,209.7569274990489,0.29320234325193945,,5.9804790138685675,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
326.6666666666667,1.1498727886491678e-05,206.74870652100296,0.3069115438049781,,6.047443948262309,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
340.6060606060606,1.165663050970981e-05,211.15035435853852,0.3188342433225831,,6.0329953407608,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
354.54545454545456,1.1548361742114414e-05,205.37276851029665,0.31376953044934186,,5.941783513842045,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
368.4848484848485,1.1734135037308065e-05,199.12899393837807,0.31514272968860296,,6.0167725980162565,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
382.42424242424244,1.166452278520823e-05,219.0733275516546,0.32975602125986025,,6.0102072284928765,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
396.3636363636364,1.1428601515184221e-05,198.65182683969672,0.31765748005832417,,6.053756435847341,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
410.3030303030303,1.1639922488320784e-05,204.38059406393612,0.3169217352226292,,6.032712095522043,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
424.24242424242425,1.1389945474184169e-05,185.48242989467204,0.32754764523998836,,6.068236848781707,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
438.1818181818182,1.1359663275651316e-05,198.1534592122676,0.31202977676076493,,6.054564163101757,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
452.1212121212121,1.1775027891519774e-05,211.16995839175783,0.29907964928210085,,5.9344462953973425,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
466.06060606060606,1.2192456240172272e-05,217.35457552411935,0.320948463322303,,5.988545071438,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
480.0,1.1245741786880833e-05,207.74742090285025,0.33017551017999935,,6.1056401648002,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
493.93939393939394,1.1763527925542272e-05,209.42418759216412,0.31999652273288015,,5.996305806541242,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
507.8787878787879,1.1861561695364344e-05,190.89163669639066,0.31839523837800904,,5.911860842657674,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
521.8181818181818,1.1843717520280877e-05,192.26956027015697,0.31853212197520653,,5.978427049718264,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
535.7575757575758,1.161422402993243e-05,196.0932003666845,0.3138940052474299,,6.000017958180788,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
549.6969696969697,1.1841392621619302e-05,191.77657357046058,0.3150029153131073,,5.901907281505292,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
563.6363636363636,1.2197756246293317e-05,190.73519496201627,0.30133343727688405,,5.905652654161769,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
577.5757575757576,1.157528873792903e-05,205.49640113832785,0.3098113985226228,,6.003951934881322,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
591.5151515151515,1.17676399266987e-05,217.21687024992818,0.3261930770598257,,6.123765788985609,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
605.4545454545455,1.2273383461373383e-05,184.83313013703668,0.32933610047819806,,6.029376278616825,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
619.3939393939394,1.1787528967324616e-05,196.64038586620137,0.3173626046116055,,5.97341729378424,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
633.3333333333334,1.226246258571369e-05,210.80115223993636,0.32672198485954296,,5.987820992101099,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
647.2727272727273,1.2116687175359049e-05,222.19621649231073,0.31233111942516406,,6.004147891617807,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
661.2121212121212,1.2074417607183956e-05,187.99309626964282,0.32083916712548116,,5.958401490177353,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
675.1515151515151,1.2241616204365096e-05,207.54222261813365,0.3218733401998757,,5.860329067110493,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
689.0909090909091,1.1805219178496226e-05,195.56324761277577,0.33995816840572174,,5.934105115176872,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
703.030303030303,1.1960881101655916e-05,196.8272673900793,0.3133579735858271,,6.06622037659096,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
716.969696969697,1.1917435469053554e-05,204.1400622478272,0.31207896440181493,,5.9804850396528115,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
730.9090909090909,1.2540050464992008e-05,193.09448864208096,0.30602786815319255,,5.838115198910661,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
744.8484848484849,1.2142718305484203e-05,227.7560028322038,0.31450381520560516,,6.020677413962618,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
758.7878787878788,1.2285445391632223e-05,194.5177240596702,0.3195437497524401,,5.787425474181522,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
772.7272727272727,1.200698822303276e-05,207.12479206191927,0.3179273138709671,,5.822811495565282,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
786.6666666666666,1.2006851168774696e-05,212.51306335708085,0.3171658710592058,,5.894606856665583,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
800.6060606060606,1.2443507644639835e-05,211.2718736509577,0.33313098323343654,,6.05419046392864,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
814.5454545454545,1.2317153164591733e-05,191.7533795739038,0.31512204316901854,,5.771372765610498,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
828.4848484848485,1.2541520280979348e-05,202.82549020133823,0.33692425613146,,5.927271076599774,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
842.4242424242424,1.2612534091868094e-05,210.53121073952988,0.3289213861913434,,5.906345108896499,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
856.3636363636364,1.2261801951613326e-05,198.51162720793673,0.3283855458127872,,5.831260712910266,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
870.3030303030303,1.2584992859562052e-05,203.95315134650235,0.32218475675101305,,5.924108493474375,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
884.2424242424242,1.2756281090441841e-05,204.87219742786715,0.310128374735882,,5.763398268459428,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
898.1818181818181,1.2066726445752742e-05,210.52274016764292,0.3310901249395589,,5.888015863881171,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
912.1212121212121,1.2560924179633234e-05,195.173409534125,0.3362000013744926,,5.935483049767038,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
926.0606060606061,1.2832452665840248e-05,202.46935153810202,0.33702450018403424,,5.921907418117448,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
940.0,1.2408896664363993e-05,200.84156974234793,0.3207064378627139,,5.904603461232496,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
953.939393939394,1.249813277103564e-05,184.20223554683506,0.3203004447350116,,5.86475092933432,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
967.8787878787879,1.3061739731989975e-05,195.47352285910432,0.3121204236963426,,5.9385057170832685,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
981.8181818181819,1.275880079435981e-05,209.41004446953713,0.3125310333765351,,5.788204994372927,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
995.7575757575758,1.2436284186868188e-05,204.86609313390267,0.3240454343490508,,5.882802965985541,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1009.6969696969697,1.2402115454201838e-05,182.63384075785913,0.33163988096786784,6.324729279734486e+28,5.835716664779344,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1023.6363636363636,1.2861230078503691e-05,209.20767889777952,0.33653380964740887,4.1419861270116805e+28,5.791946847360279,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1037.5757575757575,1.2472605776843406e-05,205.7923176758345,0.3287450592030605,2.7370669735330643e+28,5.819282748727072,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1051.5151515151515,1.3028616787272658e-05,198.53849732817486,0.32623982079997826,1.824520960906414e+28,5.783487020781845,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1065.4545454545455,1.2408538261366016e-05,205.38255077282844,0.3160726616753673,1.2265369691946497e+28,5.885783302316016,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1079.3939393939395,1.258184991534552e-05,197.83653062885512,0.33285451089547047,8.313183421745305e+27,5.938180596908349,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1093.3333333333333,1.3357246306220927e-05,205.24260531419057,0.3088933198356186,5.679370826494441e+27,5.868023940348468,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1107.2727272727273,1.2613899123959342e-05,205.85891709054508,0.32874363786911837,3.9099827053134875e+27,5.864065237407219,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1121.2121212121212,1.298439036222127e-05,203.15346259564527,0.338695413335149,2.712008031619709e+27,5.846163642525007,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1135.1515151515152,1.2633112833057087e-05,193.59455346161002,0.3208937415932634,1.8947520126488257e+27,5.830774341728045,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1149.090909090909,1.2972061025685477e-05,194.69126236951507,0.32773015516673193,1.3331118013922093e+27,5.899135234847266,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1163.030303030303,1.2575101256126753e-05,211.32891285634796,0.3139785398987764,9.443754078858176e+26,5.896090991588235,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1176.969696969697,1.2809918116374616e-05,190.6049032223505,0.3149107992496471,6.734435434312454e+26,5.911446896318366,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1190.909090909091,1.2677286479138747e-05,188.57159776036053,0.3333348546396274,4.833413255277207e+26,5.837738848709976,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1204.8484848484848,1.2979759331322259e-05,216.90023242326004,0.3162408618797879,3.4907902925787754e+26,5.765621149798389,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1218.7878787878788,1.2645870799705967e-05,217.28442568632846,0.33499723599650577,2.53649801803682e+26,5.872958070680209,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1232.7272727272727,1.3214286206428422e-05,189.01702383145096,0.3246364409367673,1.8540135044236417e+26,5.868710172096553,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1246.6666666666667,1.3094544375647942e-05,200.1486927746999,0.32437249412003283,1.362976001196144e+26,5.806668344601117,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1260.6060606060605,1.254834059362962e-05,197.15696751513508,0.33505319584255283,1.0076098281335768e+26,5.7275511903625524,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1274.5454545454545,1.2960949218535965e-05,205.91322862509148,0.3346485441991603,7.4896206934406065e+25,5.733146487151703,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1288.4848484848485,1.296742365439245e-05,182.83756174918682,0.319701919142287,5.596637928856283e+25,5.755136532295518,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1302.4242424242425,1.2958987301061819e-05,179.20939879709726,0.3251830374984866,4.20371741068677e+25,5.807558384313819,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1316.3636363636363,1.2706556147502696e-05,192.05219135436795,0.30702176545415133,3.173363533844852e+25,5.830687893889838,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1330.3030303030303,1.3491275886750753e-05,178.17254988394143,0.316087077085035,2.407294904432216e+25,5.75441991510833,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1344.2424242424242,1.323730145346398e-05,186.81102055406012,0.3213542121984578,1.834877299866273e+25,5.834111194225833,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1358.1818181818182,1.3343472197203463e-05,206.5010028061598,0.31900729029019315,1.4050766029399063e+25,5.784196449518997,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1372.1212121212122,1.332421897585618e-05,196.1320763012746,0.32771501700415584,1.0808290212462441e+25,5.841570466386238,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1386.060606060606,1.3003137872050769e-05,188.59742297578188,0.31956442645704203,8.350808282357039e+24,5.704943713911777,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1400.0,1.3422707747256774e-05,194.24376069328267,0.3208159185607752,6.479876054086213e+24,5.755192416675745,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
