Porosity_fraction,Average_Pore_Size_um,Pore_Size_Std_um,Average_Grain_Size_um,Grain_Size_Std_um,Tortuosity,Connectivity_factor,Surface_Area_m2_g,Material,Composition,Temperature_C,Time_min
0.4337613785603659,1.429365371913652,0.8525219504449959,1.7447818115852183,0.4661373838347469,2.830903338738404,0.7264565015586699,7.2680136342696136,anode,NiO-YSZ (60-40 vol%),1400,10
0.3342361304380451,1.6814030481727493,0.5378406032620169,1.9603295378679586,0.630470892644512,2.5151144507909238,0.7869040563375149,6.07138983950955,anode,NiO-YSZ (60-40 vol%),1400,20
0.21562940817217455,0.9939029501660869,0.39978316779204937,1.8000433686885693,0.6781356389854637,1.8396793747430993,0.9415188778597605,4.876255167129954,anode,NiO-YSZ (60-40 vol%),1400,40
0.02715840879128005,0.7714686223180818,0.3175221533849756,2.171100381173363,0.7588039791927175,1.1768490038266908,0.938277488897659,2.959120541636096,anode,NiO-YSZ (60-40 vol%),1400,80
0.5538422751898351,2.513820534890963,1.1363388013213314,0.8106093031865541,0.31394120761457855,3.05823458573469,0.587272762456687,8.364733340413633,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1250,0
0.43218116711942844,1.7503186697788085,0.5689468342615001,0.9638303744456599,0.34300399854874997,2.7565606211192817,0.7306022453223429,7.05757879514029,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1250,30
0.3702682759180032,1.2144260650801928,0.4829106316965609,1.0274243780985288,0.37645023700757974,2.4593040351480164,0.7944479442928514,6.273310239251495,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1250,60
0.29109313528853625,0.8997138251902386,0.29306354596004425,1.1195811973381744,0.4787299642030256,2.100060644102315,0.8676283163721098,4.419231324817843,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1250,120
0.18874185753616637,0.7367638082583471,0.3420842924787328,1.3314595020843412,0.5087633306616461,1.8542866164584415,0.932840203688868,2.5780025403180713,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1250,240
0.1687797875109987,0.8136370296728633,0.2920968381463684,1.12117784980167,0.4109080298692392,1.8186819581419174,0.9467431963538152,0.7088131685810847,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1250,480
0.5435878877831329,2.06301473616803,1.331880473260589,0.8460550065590446,0.35644787023577,3.4456817060747063,0.6285500032961056,7.912238242745499,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1300,0
0.4736860782039823,1.609457236362857,0.5795365692107102,0.9361291853816789,0.3643467222184743,2.889373039272821,0.7116996622129258,8.036194539090916,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1300,15
0.38893846112351915,1.5026663405037215,0.5969133635258945,1.0186343237969342,0.4045046959739086,2.447835563388045,0.7823546347998812,6.726402863464129,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1300,30
0.25990252536908676,1.0339333491835285,0.3929755304420953,1.3079226835856657,0.4759217649689541,2.2457402543464413,0.8240393816528085,5.722347176532671,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1300,60
0.13760143282381246,0.7377886673950558,0.4567417158485277,1.2934048585024016,0.49817275920152077,1.7274471996949174,0.9170653087656039,3.6603475479585734,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1300,120
0.032160474974628206,0.7509621577015941,0.3041611979122041,1.3300069670651025,0.45347104446699654,1.306585003886133,0.9914851497183796,1.418917563944937,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1300,240
0.5812105441850681,2.445753184836064,1.0655213515740056,0.6757255481428328,0.23332540363406964,3.1258265960426947,0.6419850606502805,8.33905817978984,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1350,0
0.46271323590766245,1.7745400831552078,0.6632884795219129,1.1630236271952294,0.44725862675568284,2.949071487971138,0.7129156741718996,7.287644171482192,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1350,10
0.4074465616636873,1.7646099139618505,0.7124110302019073,1.2485610892403864,0.3454259513181682,2.664519882181648,0.7762474454358159,6.651436261544225,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1350,20
0.27943835991905536,1.0948632971945769,0.6218337811342994,1.4871694949978695,0.42894824111691177,2.1465522097157717,0.8390332500431179,5.85384955668346,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1350,40
0.091823406330621,0.8555042239279771,0.36674787628785627,1.5559101057090454,0.5341924306440162,1.5542700328414507,0.9989285634393549,3.5981391581265854,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1350,80
0.029740971205219256,0.7590345726745107,0.43753093749933736,1.5155879905485745,0.5159073626628825,1.3780617576333756,0.9661867322550248,1.7086412102607005,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1350,160
0.5422971592831091,2.799325699446559,1.2464221287733637,0.7401074197264336,0.30697887903001786,2.8723905628983046,0.6861531481297023,9.124241437127454,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1400,0
0.48945113083267505,2.2786904121908624,0.776229258054763,1.1660914674141736,0.4442870741335911,3.019036603286499,0.671658117341664,6.963478556949555,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1400,5
0.43567006568257144,2.0324182936959927,0.6921395801061694,1.2540760669140651,0.4700946583862627,2.8624179558467038,0.6879466681957899,7.67224070167629,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1400,10
0.3459097198758436,1.1676564153898747,0.553228291703347,1.4480512075933507,0.4459036351838381,2.344943273554383,0.8073390924646117,6.702034138566869,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1400,20
0.14958945020543143,0.8539121663887241,0.6266288356688268,1.5453697480754947,0.4176434877542806,1.8544922076799473,0.9075040031811312,5.123113724695032,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1400,40
0.028169813064353785,0.9118017309938259,0.4243277332333272,1.791301524513339,0.611960591173815,1.2816436568058152,0.9632682521440427,2.610626917159392,electrolyte,8YSZ (8 mol% Y2O3-ZrO2),1400,80
0.5689575184169084,2.463501243117013,1.2257119916246924,0.7463434304503639,0.42538602643137663,3.081828012942338,0.5057527821947814,9.052033569004417,functional_layer,NiO-YSZ (40-60 vol%),1250,0
0.44070700427710613,1.758850692156246,0.7721356771647937,1.1181498935616905,0.4529815737381511,2.7556557336605856,0.7222055572238969,7.492543285900769,functional_layer,NiO-YSZ (40-60 vol%),1250,30
0.3636742322842661,1.2839840113368128,0.1884730290287076,1.212763370400011,0.42083664311540503,2.3485018402755675,0.7978955580051903,6.373064843095149,functional_layer,NiO-YSZ (40-60 vol%),1250,60
0.272777069507448,0.8925436010736078,0.3117032117590231,1.2727053476297743,0.46669148399238364,2.204740340476693,0.8357491579467153,4.712141743277191,functional_layer,NiO-YSZ (40-60 vol%),1250,120
0.21127692743261076,0.737343444713456,0.3317266492319577,1.4132578243185272,0.534868313798621,1.8389723103122353,0.9468549050085592,2.502154631438884,functional_layer,NiO-YSZ (40-60 vol%),1250,240
0.17692696184542323,0.740642200897125,0.21944673003099627,1.6220081277227159,0.6186259951407505,1.7236091675008818,0.9099831881446646,0.780315594084595,functional_layer,NiO-YSZ (40-60 vol%),1250,480
0.5172156865248652,2.615897477644034,1.174039700608623,0.8702967993398185,0.41172123015522333,2.931365173813986,0.6423045520953033,8.623189490558426,functional_layer,NiO-YSZ (40-60 vol%),1300,0
0.4714485080901694,2.0068282811781173,0.8128777292200979,1.2324076042024916,0.4405734754104308,2.759621847715937,0.7332070640066477,7.596076208025427,functional_layer,NiO-YSZ (40-60 vol%),1300,15
0.4090804469396443,1.4527739379805646,0.6517015571701797,1.3245772566877976,0.4766886845233577,2.4613993064634627,0.7559137908631839,6.741551065148116,functional_layer,NiO-YSZ (40-60 vol%),1300,30
0.31439730907028207,1.1017543445253297,0.5077490036498725,1.3864411958033027,0.5338448602313538,2.231599453912984,0.8532328886420439,5.165626345922069,functional_layer,NiO-YSZ (40-60 vol%),1300,60
0.1680923233613745,0.8475721553180455,0.22386868388945858,1.4262799796118293,0.5298164578035812,1.7357638264228594,0.9731106878801866,3.5404817429519917,functional_layer,NiO-YSZ (40-60 vol%),1300,120
0.055877793035319666,0.7845832431320073,0.24917726585574732,1.6681183653576015,0.552036798971124,1.4252532211414513,1.000604215130106,1.633322480041481,functional_layer,NiO-YSZ (40-60 vol%),1300,240
0.5446227334690656,1.9794660124432941,1.2420629951487558,0.6793264389598164,0.31815729157807493,2.899038491562288,0.6482471270203863,8.744303882912098,functional_layer,NiO-YSZ (40-60 vol%),1350,0
0.4845559817407571,2.0403787094523445,0.7945418897730591,1.0288476724330586,0.46784771154508603,3.0661106869797927,0.7013418763507918,7.505842309569079,functional_layer,NiO-YSZ (40-60 vol%),1350,10
0.41468239767291803,1.3646162500342858,0.5401782303483835,1.562917360468122,0.4644758314348043,2.7108332080120157,0.7848121394698456,6.818054827440246,functional_layer,NiO-YSZ (40-60 vol%),1350,20
0.3017216598916551,1.0546376320324147,0.3361722620393398,1.4140498277930669,0.5331846028512922,2.321663515319524,0.8234216854863402,5.7227173403809495,functional_layer,NiO-YSZ (40-60 vol%),1350,40
0.11789680507333024,0.7313499007782903,0.32687174474752195,1.8897887621364662,0.5602611778370797,1.6367567506021836,0.9660202704806996,3.713188953307484,functional_layer,NiO-YSZ (40-60 vol%),1350,80
0.024472128439781006,0.7348954252569653,0.35765256335588047,1.8738330511626964,0.6026435260450264,1.3344929142380904,0.9517385044836525,1.996135969018809,functional_layer,NiO-YSZ (40-60 vol%),1350,160
0.5424692376431701,2.313300276551515,1.241349651158947,0.6722220672507883,0.2789760285618507,3.404125500912206,0.6466252679320363,8.183840954735661,functional_layer,NiO-YSZ (40-60 vol%),1400,0
0.5025841513981871,2.0650876226269435,0.6900507447563995,1.160927098386337,0.4329162983106105,3.040042500874234,0.6563750494740015,7.888933024451273,functional_layer,NiO-YSZ (40-60 vol%),1400,5
0.46368627660423706,1.8474749732809679,0.7271343784240178,1.3687762819829135,0.5297667358229645,2.6269446891083765,0.7238255373732105,6.950546469735044,functional_layer,NiO-YSZ (40-60 vol%),1400,10
0.3434085961072076,1.6805610549616383,0.37941619174539476,1.5059115231672444,0.5335617894085695,2.6260965382959083,0.7966372984882785,6.358537731140025,functional_layer,NiO-YSZ (40-60 vol%),1400,20
0.18022076479700688,0.8522522832823555,0.46004032046296045,1.6284796774373071,0.542304753543408,1.9857982542779915,0.9117495257011409,4.965253968895274,functional_layer,NiO-YSZ (40-60 vol%),1400,40
0.024729569552773476,0.6867367963323749,0.40331011428039043,1.953109026826212,0.6883431153413279,1.244526314708355,0.9683834182482957,2.9005576127161405,functional_layer,NiO-YSZ (40-60 vol%),1400,80
