Temperature_C,Relative_Density,Hold_Time_min,Sintering_Stress_MPa,Bulk_Viscosity_Pa_s,Shear_Viscosity_Pa_s,Densification_Rate_per_s,Grain_Growth_Rate_um_per_s,Material,Composition
1200.0,0.5289473684210526,51.7947467923121,2.8826525297945437e-09,8.667746590726642e+32,5.8073902157868504e+32,7.717988474385454e-09,4.4029270232885365e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5289473684210526,84.83428982440716,2.57329370880704e-09,1.4314902108050165e+33,9.590984412393611e+32,1.0260237043009238e-08,5.715224869000108e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5289473684210526,138.94954943731375,3.280678663617819e-09,1.002220113431832e+33,6.714874759993275e+32,9.318692544059812e-09,5.4592219074705235e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5289473684210526,227.58459260747887,3.3327206968381884e-09,1.5074201860014956e+33,1.0099715246210021e+33,1.5280169466619743e-08,6.859597319730958e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5289473684210526,372.7593720314938,3.308827560225956e-09,8.26478475581685e+32,5.5374057863972896e+32,8.112500543963965e-09,5.855465906366834e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5289473684210526,610.5402296585327,4.012641510610903e-09,1.2442573243746506e+33,8.336524073310159e+32,9.389658414494063e-09,5.481187197072984e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5289473684210526,1000.0,3.0451340707128386e-09,1.5195349571074727e+33,1.0180884212620068e+33,1.4347622566560757e-08,4.441651856249972e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,1.0,2.6555010151453156e-09,1.2723772488770917e+33,8.524927567476515e+32,9.780879845293775e-09,6.223199511992063e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,1.637893706954064,2.9336948808308767e-09,1.2761607536341157e+33,8.550277049348576e+32,1.158445728532537e-08,4.0182410776172026e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,2.6826957952797255,3.0928723807543496e-09,1.559674821578587e+33,1.0449821304576534e+33,1.1139541043543302e-08,5.421211518133707e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,4.39397056076079,3.3057735242354412e-09,1.3886650457768952e+33,9.304055806705198e+32,1.0280987513920433e-08,3.518372903552015e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,7.196856730011519,2.96061583340073e-09,1.713119856906175e+33,1.1477903041271373e+33,9.770336467208884e-09,8.71293548751804e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,11.787686347935873,2.271744972152822e-09,9.198811960981054e+32,6.1632040138573065e+32,1.2216065543500943e-08,8.121119016459307e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,19.306977288832496,2.4741097914837684e-09,9.954851613368027e+32,6.669750580956579e+32,7.060893426749227e-09,6.264299437722558e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,31.622776601683793,3.931600416755178e-09,1.0250191771984917e+33,6.867628487229895e+32,1.0112276074355783e-08,5.0757469102739996e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,51.7947467923121,2.7482879309324562e-09,1.1587237777731557e+33,7.763449311080144e+32,1.2074174102955846e-08,5.692218854396201e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,84.83428982440716,3.4493346549945847e-09,1.1807325812564803e+33,7.910908294418418e+32,1.3068670841958264e-08,7.310267767852934e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,138.94954943731375,2.082458413331056e-09,8.127806846716191e+32,5.445630587299848e+32,6.678218636502499e-09,6.149288082205916e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,227.58459260747887,3.2690542891036484e-09,1.2661213324236847e+33,8.483012927238687e+32,1.1622769459755503e-08,5.3315646226014097e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,372.7593720314938,2.3932331037553083e-09,1.339341036587389e+33,8.973584945135507e+32,1.1973394167665231e-08,1.331647217709381e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,610.5402296585327,2.6186532479028267e-09,1.126598028556297e+33,7.54820679132719e+32,1.0891291425083001e-08,6.126202307666514e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5552631578947369,1000.0,3.0261050440962938e-09,1.1841384417014913e+33,7.933727559399992e+32,7.449414099751985e-09,1.075491356068178e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,1.0,2.873647691149728e-09,1.3580532690517144e+33,9.098956902646486e+32,8.67097482897004e-09,4.218378967054368e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,1.637893706954064,3.0406405019062784e-09,1.5234126704817534e+33,1.0206864892227748e+33,1.0114471447964357e-08,4.903808290105709e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,2.6826957952797255,3.140536980264708e-09,2.0262368598274526e+33,1.3575786960843932e+33,1.0150432589007483e-08,7.106842247508307e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,4.39397056076079,2.339232941025717e-09,1.7498404885514e+33,1.1723931273294381e+33,1.2590561428788905e-08,1.6435733994449792e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,7.196856730011519,2.5330236772206023e-09,1.3233569253191663e+33,8.866491399638414e+32,1.4741470500843923e-08,7.705566756986752e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,11.787686347935873,2.8646776442225253e-09,1.6262336686912489e+33,1.0895765580231367e+33,1.1820701259159532e-08,6.694351817241581e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,19.306977288832496,2.6258231870546045e-09,1.9809015659239697e+33,1.3272040491690597e+33,7.92496665514106e-09,6.129490207528506e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,31.622776601683793,2.541626154871181e-09,1.5982590071893342e+33,1.070833534816854e+33,8.011974819578167e-09,6.65442339873226e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,51.7947467923121,3.071478832045258e-09,1.624606832170972e+33,1.0884865775545514e+33,5.438449974630029e-09,6.264504823526556e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,84.83428982440716,2.5579784530753556e-09,1.6437661357615836e+33,1.101323310960261e+33,8.62235955415238e-09,7.402116488171193e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,138.94954943731375,2.8812442790797305e-09,1.5938043446243648e+33,1.0678489108983245e+33,7.936525608461114e-09,8.119239086603681e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,227.58459260747887,2.2099287045859576e-09,1.8479272725642985e+33,1.23811127261808e+33,7.575555231688171e-09,4.8640591243274996e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,372.7593720314938,3.1471888198087156e-09,1.8212727810717292e+33,1.2202527633180586e+33,8.835882506921205e-09,1.049251571096876e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,610.5402296585327,2.485359550667979e-09,1.5083223403770667e+33,1.0105759680526347e+33,9.110345991689639e-09,6.316001570953273e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.5815789473684211,1000.0,2.235514572842249e-09,1.592122870820488e+33,1.0667223234497271e+33,8.087825849416658e-09,6.51139699741727e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,1.0,2.5299197580944592e-09,2.2327864501722903e+33,1.4959669216154346e+33,1.3750775475076696e-08,9.306862683118753e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,1.637893706954064,2.0048483567521703e-09,2.132008560769307e+33,1.428445735715436e+33,8.474495469567955e-09,1.0031232955843281e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,2.6826957952797255,2.1623860587235477e-09,1.805865332789799e+33,1.2099297729691653e+33,6.5692976694513594e-09,6.977871277755532e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,4.39397056076079,2.201503680585358e-09,2.2806479414352368e+33,1.5280341207616087e+33,1.597601867522609e-08,8.194676847614984e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,7.196856730011519,2.3822188090606694e-09,2.0288453682526372e+33,1.359326396729267e+33,1.3682999494517256e-08,9.926144212396711e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,11.787686347935873,2.388752918142652e-09,1.7897461589288833e+33,1.199129926482352e+33,1.3467012908361722e-08,7.172477026089701e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,19.306977288832496,2.143262180859986e-09,2.4264446237795097e+33,1.6257178979322717e+33,8.633738431589893e-09,6.92418252461601e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,31.622776601683793,2.4741144067356383e-09,2.491998231925051e+33,1.6696388153897842e+33,7.20608985524835e-09,9.236463083980506e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,51.7947467923121,2.4667277510397995e-09,2.405481905977097e+33,1.6116728770046552e+33,9.941884900614819e-09,7.310934837910298e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,84.83428982440716,2.2219387074291844e-09,2.069974930189125e+33,1.3868832032267138e+33,8.882027876446774e-09,5.39409088529442e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,138.94954943731375,2.63104383003943e-09,3.133934469429437e+33,2.099736094517723e+33,7.432407277839238e-09,6.453777634205191e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,227.58459260747887,2.766133351358351e-09,2.5197665357237733e+33,1.6882435789349283e+33,6.473424748082669e-09,7.013778954938811e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,372.7593720314938,2.177318579329011e-09,3.5800973520901045e+33,2.3986652259003703e+33,9.39800330631598e-09,1.047678143890682e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,610.5402296585327,2.9346968251013586e-09,1.7561738343559658e+33,1.1766364690184971e+33,1.1569899549771977e-08,6.01086613482297e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6078947368421053,1000.0,2.7583610644286912e-09,1.9432346467260914e+33,1.3019672133064814e+33,9.528723783744444e-09,4.4145120107428474e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,1.0,2.160186273346754e-09,3.4985868900639357e+33,2.344053216342837e+33,8.201706394724186e-09,9.474034991507186e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,1.637893706954064,1.820402810783498e-09,3.0750614533961265e+33,2.060291173775405e+33,1.1464091511394696e-08,8.158655499443225e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,2.6826957952797255,2.282224524848855e-09,4.117474540732418e+33,2.75870794229072e+33,1.2725510833592204e-08,1.0101207105205845e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,4.39397056076079,2.0948354791292864e-09,2.463092571835143e+33,1.6502720231295458e+33,6.104494896317987e-09,6.328249668769917e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,7.196856730011519,2.0341178098276296e-09,4.0038444750716475e+33,2.682575798298004e+33,7.332059419270871e-09,4.935315741624574e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,11.787686347935873,1.788825261863248e-09,3.463736521147935e+33,2.3207034691691166e+33,9.089082634544276e-09,7.815802343326861e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,19.306977288832496,1.9658063147042053e-09,3.2444103022083684e+33,2.173754902479607e+33,8.22315696177502e-09,7.869041985650972e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,31.622776601683793,2.081311667965192e-09,3.230273570270059e+33,2.1642832920809397e+33,7.734813054056029e-09,7.474783499144736e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,51.7947467923121,2.4700556464369864e-09,2.944280483456982e+33,1.972667923916178e+33,1.2889722883545762e-08,9.421693729912728e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,84.83428982440716,2.208673113337104e-09,2.847744447276815e+33,1.9079887796754662e+33,1.1388139339250798e-08,9.040199355868447e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,138.94954943731375,1.8968203386259078e-09,3.707694810818152e+33,2.484155523248162e+33,8.299570011827834e-09,1.47783192621578e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,227.58459260747887,2.1482459128387607e-09,2.3227814896198788e+33,1.5562635980453188e+33,1.0525419965991696e-08,8.034319337279682e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,372.7593720314938,1.3389660706106244e-09,2.5411802006762528e+33,1.7025907344530896e+33,1.3859400689231356e-08,1.1871387262154493e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,610.5402296585327,1.9590727682716285e-09,3.1802259069630073e+33,2.1307513576652152e+33,1.3665786392288418e-08,7.223103192427677e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6342105263157894,1000.0,1.7432977726599061e-09,2.6854573578185297e+33,1.799256429738415e+33,8.07963670833747e-09,6.742705263243268e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,1.0,2.067082813310473e-09,4.658357450736727e+33,3.121099491993607e+33,1.0118259473153901e-08,7.942652549264636e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,1.637893706954064,1.552549902966771e-09,3.5392717548878724e+33,2.3713120757748747e+33,5.5980447158293245e-09,1.2223824922911493e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,2.6826957952797255,1.989564403043331e-09,5.710832140951012e+33,3.826257534437178e+33,1.3460684355321312e-08,6.582732067131543e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,4.39397056076079,2.198708533614615e-09,4.707489705286745e+33,3.1540181025421194e+33,4.621289941472204e-09,9.219284631036935e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,7.196856730011519,1.6812290428651577e-09,5.623474240359787e+33,3.767727741041057e+33,1.4825649195896667e-08,1.0671846786329434e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,11.787686347935873,1.7622780339944353e-09,3.2877654064299103e+33,2.20280282230804e+33,8.568507415991743e-09,1.2224300835863532e-16,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
1200.0,0.6605263157894736,19.306977288832496,1.4085757103366497e-09,2.8994250551719213e+33,1.9426147869651874e+33,6.07136936032899e-09,8.264618115709108e-17,electrolyte,8YSZ (8 mol% Y2O3-ZrO2)
