Material,Temperature_C,Theta_K_s,Relative_Density,Densification_Rate_per_s
functional_layer,1200.0,1041901.8086077039,0.5552631578947369,8.14653531547622e-09
functional_layer,1200.0,1706524.4155826154,0.5552631578947369,1.1921815918948023e-08
functional_layer,1200.0,2795105.601046229,0.5552631578947369,6.789262108392643e-09
functional_layer,1200.0,4578085.874225674,0.5552631578947369,8.324208628604866e-09
functional_layer,1200.0,7498418.043289525,0.5552631578947369,1.1820526233919975e-08
functional_layer,1200.0,12281611.725214725,0.5552631578947369,9.716816650304228e-09
functional_layer,1200.0,20115974.555982452,0.5552631578947369,1.1432725029696223e-08
functional_layer,1200.0,32947828.134491708,0.5552631578947369,1.063949538197298e-08
functional_layer,1200.0,53965040.359288044,0.5552631578947369,1.497991972521356e-08
functional_layer,1200.0,88389000.0,0.5552631578947369,6.324245487759511e-09
functional_layer,1200.0,88389.0,0.5815789473684211,1.1071472540551848e-08
functional_layer,1200.0,144771.78686396277,0.5815789473684211,1.255427110403653e-08
functional_layer,1200.0,237120.79864897966,0.5815789473684211,8.385258275527e-09
functional_layer,1200.0,388378.6638950855,0.5815789473684211,9.235042448891746e-09
functional_layer,1200.0,636122.9695089882,0.5815789473684211,1.041721189846124e-08
functional_layer,1200.0,1041901.8086077039,0.5815789473684211,7.905387393216313e-09
functional_layer,1200.0,1706524.4155826154,0.5815789473684211,9.68166511692902e-09
functional_layer,1200.0,2795105.601046229,0.5815789473684211,7.538907001167515e-09
functional_layer,1200.0,4578085.874225674,0.5815789473684211,1.0261081372643797e-08
functional_layer,1200.0,7498418.043289525,0.5815789473684211,7.863730546146397e-09
functional_layer,1200.0,12281611.725214725,0.5815789473684211,8.539608303354237e-09
functional_layer,1200.0,20115974.555982452,0.5815789473684211,8.473772262125326e-09
functional_layer,1200.0,32947828.134491708,0.5815789473684211,8.343973686840782e-09
functional_layer,1200.0,53965040.359288044,0.5815789473684211,7.2548659037356524e-09
functional_layer,1200.0,88389000.0,0.5815789473684211,1.1572223739588541e-08
functional_layer,1200.0,88389.0,0.6078947368421053,9.473087383707359e-09
functional_layer,1200.0,144771.78686396277,0.6078947368421053,1.1919582022257426e-08
functional_layer,1200.0,237120.79864897966,0.6078947368421053,1.1050322025925741e-08
functional_layer,1200.0,388378.6638950855,0.6078947368421053,1.0077621025676751e-08
functional_layer,1200.0,636122.9695089882,0.6078947368421053,1.8330030723974656e-08
functional_layer,1200.0,1041901.8086077039,0.6078947368421053,1.3256073324394445e-08
functional_layer,1200.0,1706524.4155826154,0.6078947368421053,6.710012717242238e-09
functional_layer,1200.0,2795105.601046229,0.6078947368421053,8.067858533125622e-09
functional_layer,1200.0,4578085.874225674,0.6078947368421053,7.917498033782543e-09
functional_layer,1200.0,7498418.043289525,0.6078947368421053,8.047440061589581e-09
functional_layer,1200.0,12281611.725214725,0.6078947368421053,9.212627116078823e-09
functional_layer,1200.0,20115974.555982452,0.6078947368421053,8.370297848858285e-09
functional_layer,1200.0,32947828.134491708,0.6078947368421053,1.2803611497338259e-08
functional_layer,1200.0,53965040.359288044,0.6078947368421053,7.879458031233415e-09
functional_layer,1200.0,88389000.0,0.6078947368421053,1.2949600138124306e-08
functional_layer,1200.0,88389.0,0.6342105263157894,1.031731443067623e-08
functional_layer,1200.0,144771.78686396277,0.6342105263157894,9.411276611042493e-09
functional_layer,1200.0,237120.79864897966,0.6342105263157894,9.235227067107829e-09
functional_layer,1200.0,388378.6638950855,0.6342105263157894,1.0290931671782016e-08
functional_layer,1200.0,636122.9695089882,0.6342105263157894,1.5983319782158976e-08
functional_layer,1200.0,1041901.8086077039,0.6342105263157894,1.3555199465862088e-08
functional_layer,1200.0,1706524.4155826154,0.6342105263157894,1.009662181810169e-08
functional_layer,1200.0,2795105.601046229,0.6342105263157894,7.576760921923619e-09
functional_layer,1200.0,4578085.874225674,0.6342105263157894,1.2738337974809844e-08
functional_layer,1200.0,7498418.043289525,0.6342105263157894,7.880772807572114e-09
functional_layer,1200.0,12281611.725214725,0.6342105263157894,9.37509438530212e-09
functional_layer,1200.0,20115974.555982452,0.6342105263157894,1.3485929340392471e-08
functional_layer,1200.0,32947828.134491708,0.6342105263157894,7.923171951114489e-09
functional_layer,1200.0,53965040.359288044,0.6342105263157894,8.343545123941058e-09
functional_layer,1200.0,88389000.0,0.6342105263157894,1.0442869422771615e-08
functional_layer,1200.0,88389.0,0.6605263157894736,1.2532585631680929e-08
functional_layer,1200.0,144771.78686396277,0.6605263157894736,7.148209101809504e-09
functional_layer,1200.0,237120.79864897966,0.6605263157894736,1.4153689217419842e-08
functional_layer,1200.0,388378.6638950855,0.6605263157894736,7.3850180347150245e-09
functional_layer,1200.0,636122.9695089882,0.6605263157894736,1.1259833046185956e-08
functional_layer,1200.0,1041901.8086077039,0.6605263157894736,1.1128567794311526e-08
functional_layer,1200.0,1706524.4155826154,0.6605263157894736,1.0086393991578775e-08
functional_layer,1200.0,2795105.601046229,0.6605263157894736,1.138629950369244e-08
functional_layer,1200.0,4578085.874225674,0.6605263157894736,1.1837491265518976e-08
functional_layer,1200.0,7498418.043289525,0.6605263157894736,1.309429439252159e-08
functional_layer,1200.0,12281611.725214725,0.6605263157894736,8.468395980546491e-09
functional_layer,1200.0,20115974.555982452,0.6605263157894736,1.0030751159468538e-08
functional_layer,1200.0,32947828.134491708,0.6605263157894736,5.69173939214169e-09
functional_layer,1200.0,53965040.359288044,0.6605263157894736,1.1867034417968643e-08
functional_layer,1200.0,88389000.0,0.6605263157894736,9.245183740147206e-09
functional_layer,1200.0,88389.0,0.6868421052631579,1.1015247820172152e-08
functional_layer,1200.0,144771.78686396277,0.6868421052631579,7.87334940733364e-09
functional_layer,1200.0,237120.79864897966,0.6868421052631579,6.361197849465482e-09
functional_layer,1200.0,388378.6638950855,0.6868421052631579,1.3137248553551033e-08
functional_layer,1200.0,636122.9695089882,0.6868421052631579,1.2582599029018573e-08
functional_layer,1200.0,1041901.8086077039,0.6868421052631579,9.812600481622411e-09
functional_layer,1200.0,1706524.4155826154,0.6868421052631579,1.1528474524905437e-08
functional_layer,1200.0,2795105.601046229,0.6868421052631579,9.117984252734719e-09
functional_layer,1200.0,4578085.874225674,0.6868421052631579,9.664041966466252e-09
functional_layer,1200.0,7498418.043289525,0.6868421052631579,5.88958226285805e-09
functional_layer,1200.0,12281611.725214725,0.6868421052631579,6.611291199639617e-09
functional_layer,1200.0,20115974.555982452,0.6868421052631579,1.0608823053479965e-08
functional_layer,1200.0,32947828.134491708,0.6868421052631579,8.311237363617675e-09
functional_layer,1200.0,53965040.359288044,0.6868421052631579,9.981180139066221e-09
functional_layer,1200.0,88389000.0,0.6868421052631579,1.2663486255607688e-08
functional_layer,1200.0,88389.0,0.7131578947368421,9.14564766375493e-09
functional_layer,1200.0,144771.78686396277,0.7131578947368421,1.245432142908593e-08
functional_layer,1200.0,237120.79864897966,0.7131578947368421,8.189585768366995e-09
functional_layer,1200.0,388378.6638950855,0.7131578947368421,1.5031892623812082e-08
functional_layer,1200.0,636122.9695089882,0.7131578947368421,7.957324189592484e-09
functional_layer,1200.0,1041901.8086077039,0.7131578947368421,1.3458446643487776e-08
functional_layer,1200.0,1706524.4155826154,0.7131578947368421,8.39768654469594e-09
functional_layer,1200.0,2795105.601046229,0.7131578947368421,9.578745407534663e-09
functional_layer,1200.0,4578085.874225674,0.7131578947368421,7.0306582231568894e-09
functional_layer,1200.0,7498418.043289525,0.7131578947368421,7.612885653553734e-09
functional_layer,1200.0,12281611.725214725,0.7131578947368421,6.096110111158033e-09
functional_layer,1200.0,20115974.555982452,0.7131578947368421,1.095187301673122e-08
functional_layer,1200.0,32947828.134491708,0.7131578947368421,8.961527141178604e-09
functional_layer,1200.0,53965040.359288044,0.7131578947368421,8.146487143751115e-09
functional_layer,1200.0,88389000.0,0.7131578947368421,1.0109619835638404e-08
functional_layer,1200.0,88389.0,0.7394736842105263,9.829938792277448e-09
functional_layer,1200.0,144771.78686396277,0.7394736842105263,1.0488827120935619e-08
functional_layer,1200.0,237120.79864897966,0.7394736842105263,1.184335970162969e-08
functional_layer,1200.0,388378.6638950855,0.7394736842105263,7.515850231065045e-09
functional_layer,1200.0,636122.9695089882,0.7394736842105263,1.3010177157755567e-08
functional_layer,1200.0,1041901.8086077039,0.7394736842105263,8.76173339666009e-09
functional_layer,1200.0,1706524.4155826154,0.7394736842105263,1.0947385731802357e-08
functional_layer,1200.0,2795105.601046229,0.7394736842105263,1.0642358641024241e-08
functional_layer,1200.0,4578085.874225674,0.7394736842105263,9.289004245237574e-09
functional_layer,1200.0,7498418.043289525,0.7394736842105263,1.0993375108123511e-08
functional_layer,1200.0,12281611.725214725,0.7394736842105263,1.0134388021610032e-08
functional_layer,1200.0,20115974.555982452,0.7394736842105263,1.1166784235729756e-08
functional_layer,1200.0,32947828.134491708,0.7394736842105263,8.440075008561353e-09
functional_layer,1200.0,53965040.359288044,0.7394736842105263,1.6840370407814037e-08
functional_layer,1200.0,88389000.0,0.7394736842105263,7.384070527494499e-09
functional_layer,1200.0,88389.0,0.7657894736842106,7.660201754587636e-09
functional_layer,1200.0,144771.78686396277,0.7657894736842106,9.1830008786423e-09
functional_layer,1200.0,237120.79864897966,0.7657894736842106,1.4982494041949016e-08
functional_layer,1200.0,388378.6638950855,0.7657894736842106,8.177950659095472e-09
functional_layer,1200.0,636122.9695089882,0.7657894736842106,1.0510393236510808e-08
functional_layer,1200.0,1041901.8086077039,0.7657894736842106,9.351721631069162e-09
functional_layer,1200.0,1706524.4155826154,0.7657894736842106,1.2715688329771292e-08
functional_layer,1200.0,2795105.601046229,0.7657894736842106,9.58072605693922e-09
functional_layer,1200.0,4578085.874225674,0.7657894736842106,1.3280259715631011e-08
functional_layer,1200.0,7498418.043289525,0.7657894736842106,1.392366186212343e-08
functional_layer,1200.0,12281611.725214725,0.7657894736842106,1.0995109471936298e-08
functional_layer,1200.0,20115974.555982452,0.7657894736842106,1.3925332184991543e-08
functional_layer,1200.0,32947828.134491708,0.7657894736842106,1.068508131723379e-08
functional_layer,1200.0,53965040.359288044,0.7657894736842106,8.816992785622077e-09
functional_layer,1200.0,88389000.0,0.7657894736842106,9.719632083638583e-09
functional_layer,1200.0,88389.0,0.7921052631578946,9.090235536591752e-09
functional_layer,1200.0,144771.78686396277,0.7921052631578946,9.424557358170449e-09
functional_layer,1200.0,237120.79864897966,0.7921052631578946,1.0328061619227146e-08
functional_layer,1200.0,388378.6638950855,0.7921052631578946,9.657548872351038e-09
functional_layer,1200.0,636122.9695089882,0.7921052631578946,7.282149025561727e-09
functional_layer,1200.0,1041901.8086077039,0.7921052631578946,8.431122723061116e-09
functional_layer,1200.0,1706524.4155826154,0.7921052631578946,8.668011304691516e-09
functional_layer,1200.0,2795105.601046229,0.7921052631578946,9.615442114176488e-09
functional_layer,1200.0,4578085.874225674,0.7921052631578946,1.024601351719246e-08
functional_layer,1200.0,7498418.043289525,0.7921052631578946,1.6857610241484672e-08
functional_layer,1200.0,12281611.725214725,0.7921052631578946,1.0145473029480447e-08
functional_layer,1200.0,20115974.555982452,0.7921052631578946,1.0590179451876368e-08
functional_layer,1200.0,32947828.134491708,0.7921052631578946,1.2155219125762496e-08
functional_layer,1200.0,53965040.359288044,0.7921052631578946,5.365395635570191e-09
functional_layer,1200.0,88389000.0,0.7921052631578946,9.975200802390507e-09
functional_layer,1200.0,88389.0,0.8184210526315789,1.0704905584057591e-08
functional_layer,1200.0,144771.78686396277,0.8184210526315789,8.161925296053672e-09
functional_layer,1200.0,237120.79864897966,0.8184210526315789,1.0291379992259331e-08
functional_layer,1200.0,388378.6638950855,0.8184210526315789,8.846409593929978e-09
functional_layer,1200.0,636122.9695089882,0.8184210526315789,1.514298238813214e-08
functional_layer,1200.0,1041901.8086077039,0.8184210526315789,9.085120008484823e-09
functional_layer,1200.0,1706524.4155826154,0.8184210526315789,1.2030294529698842e-08
functional_layer,1200.0,2795105.601046229,0.8184210526315789,5.364169558461549e-09
functional_layer,1200.0,4578085.874225674,0.8184210526315789,8.589106684703286e-09
functional_layer,1200.0,7498418.043289525,0.8184210526315789,1.0519977361256839e-08
functional_layer,1200.0,12281611.725214725,0.8184210526315789,8.922944834024976e-09
functional_layer,1200.0,20115974.555982452,0.8184210526315789,9.963644867468416e-09
functional_layer,1200.0,32947828.134491708,0.8184210526315789,9.708456702404224e-09
functional_layer,1200.0,53965040.359288044,0.8184210526315789,1.187270011197848e-08
functional_layer,1200.0,88389000.0,0.8184210526315789,1.2478384212426146e-08
functional_layer,1200.0,88389.0,0.8447368421052632,8.616579292108823e-09
functional_layer,1200.0,144771.78686396277,0.8447368421052632,1.2112707838221786e-08
functional_layer,1200.0,237120.79864897966,0.8447368421052632,1.0374212663499986e-08
functional_layer,1200.0,388378.6638950855,0.8447368421052632,9.18532040156855e-09
functional_layer,1200.0,636122.9695089882,0.8447368421052632,9.784663208550761e-09
functional_layer,1200.0,1041901.8086077039,0.8447368421052632,9.67070834923519e-09
functional_layer,1200.0,1706524.4155826154,0.8447368421052632,1.0008188098348578e-08
functional_layer,1200.0,2795105.601046229,0.8447368421052632,1.0630409137089016e-08
functional_layer,1200.0,4578085.874225674,0.8447368421052632,8.835451291747308e-09
functional_layer,1200.0,7498418.043289525,0.8447368421052632,9.550269392484403e-09
functional_layer,1200.0,12281611.725214725,0.8447368421052632,1.2220443007555853e-08
functional_layer,1200.0,20115974.555982452,0.8447368421052632,6.693810806836521e-09
functional_layer,1200.0,32947828.134491708,0.8447368421052632,7.256343690658161e-09
functional_layer,1200.0,53965040.359288044,0.8447368421052632,9.285303662616448e-09
functional_layer,1200.0,88389000.0,0.8447368421052632,7.735826911636732e-09
functional_layer,1200.0,88389.0,0.8710526315789473,8.418836222180939e-09
functional_layer,1200.0,144771.78686396277,0.8710526315789473,8.681281560776223e-09
functional_layer,1200.0,237120.79864897966,0.8710526315789473,1.0757229441705636e-08
functional_layer,1200.0,388378.6638950855,0.8710526315789473,7.626994852698728e-09
functional_layer,1200.0,636122.9695089882,0.8710526315789473,6.359940811435036e-09
functional_layer,1200.0,1041901.8086077039,0.8710526315789473,1.1697212868448925e-08
functional_layer,1200.0,1706524.4155826154,0.8710526315789473,1.0929858175427929e-08
functional_layer,1200.0,2795105.601046229,0.8710526315789473,9.21852163384887e-09
functional_layer,1200.0,4578085.874225674,0.8710526315789473,1.4213291391641348e-08
functional_layer,1200.0,7498418.043289525,0.8710526315789473,1.2327911518244636e-08
functional_layer,1200.0,12281611.725214725,0.8710526315789473,1.3442995856402215e-08
functional_layer,1200.0,20115974.555982452,0.8710526315789473,1.0187551970881276e-08
functional_layer,1200.0,32947828.134491708,0.8710526315789473,8.573589936476345e-09
functional_layer,1200.0,53965040.359288044,0.8710526315789473,8.663569209374803e-09
functional_layer,1200.0,88389000.0,0.8710526315789473,7.322670639860897e-09
functional_layer,1200.0,88389.0,0.8973684210526316,9.344841297049514e-09
functional_layer,1200.0,144771.78686396277,0.8973684210526316,1.2031313719618755e-08
functional_layer,1200.0,237120.79864897966,0.8973684210526316,1.0495854627097396e-08
functional_layer,1200.0,388378.6638950855,0.8973684210526316,7.37111147070762e-09
functional_layer,1200.0,636122.9695089882,0.8973684210526316,1.4675106957214137e-08
functional_layer,1200.0,1041901.8086077039,0.8973684210526316,1.1726432224001273e-08
functional_layer,1200.0,1706524.4155826154,0.8973684210526316,1.5616079121997885e-08
functional_layer,1200.0,2795105.601046229,0.8973684210526316,7.993858817680263e-09
functional_layer,1200.0,4578085.874225674,0.8973684210526316,1.0729121678683993e-08
functional_layer,1200.0,7498418.043289525,0.8973684210526316,8.28422695552091e-09
functional_layer,1200.0,12281611.725214725,0.8973684210526316,1.069636108880871e-08
functional_layer,1200.0,20115974.555982452,0.8973684210526316,1.2917661559919051e-08
functional_layer,1200.0,32947828.134491708,0.8973684210526316,1.210390747779817e-08
functional_layer,1200.0,53965040.359288044,0.8973684210526316,1.335606794879099e-08
functional_layer,1200.0,88389000.0,0.8973684210526316,1.2420620272569765e-08
functional_layer,1200.0,88389.0,0.9236842105263158,7.892193819661239e-09
functional_layer,1200.0,144771.78686396277,0.9236842105263158,1.4541318391912428e-08
functional_layer,1200.0,237120.79864897966,0.9236842105263158,9.83354761879018e-09
functional_layer,1200.0,388378.6638950855,0.9236842105263158,1.1972029523403693e-08
functional_layer,1200.0,636122.9695089882,0.9236842105263158,9.84622134964031e-09
functional_layer,1200.0,1041901.8086077039,0.9236842105263158,8.246777167824078e-09
functional_layer,1200.0,1706524.4155826154,0.9236842105263158,8.39446938074258e-09
functional_layer,1200.0,2795105.601046229,0.9236842105263158,1.1454089920219615e-08
functional_layer,1200.0,4578085.874225674,0.9236842105263158,1.0012417023373379e-08
functional_layer,1200.0,7498418.043289525,0.9236842105263158,9.7392081366203e-09
functional_layer,1200.0,12281611.725214725,0.9236842105263158,9.30497139542934e-09
functional_layer,1200.0,20115974.555982452,0.9236842105263158,1.1347261314702622e-08
functional_layer,1200.0,32947828.134491708,0.9236842105263158,9.82787176691067e-09
functional_layer,1200.0,53965040.359288044,0.9236842105263158,5.865891303633614e-09
functional_layer,1200.0,88389000.0,0.9236842105263158,9.376722910780064e-09
functional_layer,1208.3333333333333,88888.99999999999,0.5026315789473684,9.48702934102339e-09
functional_layer,1208.3333333333333,145590.73371743978,0.5026315789473684,7.895171767512408e-09
functional_layer,1208.3333333333333,238462.14654661948,0.5026315789473684,1.3421970703852627e-08
functional_layer,1208.3333333333333,390575.6491754658,0.5026315789473684,1.211043985521077e-08
functional_layer,1208.3333333333333,639721.3978739938,0.5026315789473684,8.291032453469322e-09
functional_layer,1208.3333333333333,1047795.6517816716,0.5026315789473684,1.1453935739331694e-08
functional_layer,1208.3333333333333,1716177.9042270316,0.5026315789473684,1.5581599873137594e-08
functional_layer,1208.3333333333333,2810916.98934707,0.5026315789473684,1.4105993455744387e-08
functional_layer,1208.3333333333333,4603983.247621829,0.5026315789473684,1.237613686955823e-08
functional_layer,1208.3333333333333,7540835.188201727,0.5026315789473684,7.830382719033192e-09
functional_layer,1208.3333333333333,12351086.49993338,0.5026315789473684,1.589858964408266e-08
functional_layer,1208.3333333333333,20229766.85228619,0.5026315789473684,1.0031750354196422e-08
functional_layer,1208.3333333333333,33134207.82050745,0.5026315789473684,1.774686334897329e-08
functional_layer,1208.3333333333333,54270310.4741173,0.5026315789473684,9.332033794336853e-09
functional_layer,1208.3333333333333,88888999.99999999,0.5026315789473684,9.632685836753875e-09
functional_layer,1208.3333333333333,88888.99999999999,0.5289473684210526,1.2746669758081053e-08
functional_layer,1208.3333333333333,145590.73371743978,0.5289473684210526,1.011558275160396e-08
functional_layer,1208.3333333333333,238462.14654661948,0.5289473684210526,7.77013707628657e-09
functional_layer,1208.3333333333333,390575.6491754658,0.5289473684210526,8.25885656717865e-09
functional_layer,1208.3333333333333,639721.3978739938,0.5289473684210526,1.30290175052254e-08
functional_layer,1208.3333333333333,1047795.6517816716,0.5289473684210526,1.4194107752602532e-08
functional_layer,1208.3333333333333,1716177.9042270316,0.5289473684210526,9.718472943366504e-09
functional_layer,1208.3333333333333,2810916.98934707,0.5289473684210526,1.0528079538820225e-08
functional_layer,1208.3333333333333,4603983.247621829,0.5289473684210526,7.866181842914687e-09
functional_layer,1208.3333333333333,7540835.188201727,0.5289473684210526,1.2218565424415611e-08
functional_layer,1208.3333333333333,12351086.49993338,0.5289473684210526,8.101210356721373e-09
functional_layer,1208.3333333333333,20229766.85228619,0.5289473684210526,5.094470295170179e-09
functional_layer,1208.3333333333333,33134207.82050745,0.5289473684210526,9.64911784908154e-09
functional_layer,1208.3333333333333,54270310.4741173,0.5289473684210526,9.68946640997346e-09
functional_layer,1208.3333333333333,88888999.99999999,0.5289473684210526,9.016844501840142e-09
functional_layer,1208.3333333333333,88888.99999999999,0.5552631578947369,9.165468858936311e-09
functional_layer,1208.3333333333333,145590.73371743978,0.5552631578947369,1.2658733676431684e-08
functional_layer,1208.3333333333333,238462.14654661948,0.5552631578947369,1.2718116925175984e-08
functional_layer,1208.3333333333333,390575.6491754658,0.5552631578947369,6.414256403696348e-09
functional_layer,1208.3333333333333,639721.3978739938,0.5552631578947369,1.0779164454040994e-08
functional_layer,1208.3333333333333,1047795.6517816716,0.5552631578947369,8.596016469525803e-09
functional_layer,1208.3333333333333,1716177.9042270316,0.5552631578947369,9.344865597988487e-09
functional_layer,1208.3333333333333,2810916.98934707,0.5552631578947369,9.412533100974382e-09
functional_layer,1208.3333333333333,4603983.247621829,0.5552631578947369,8.689425919098466e-09
functional_layer,1208.3333333333333,7540835.188201727,0.5552631578947369,1.35074965510049e-08
functional_layer,1208.3333333333333,12351086.49993338,0.5552631578947369,9.754672596979062e-09
functional_layer,1208.3333333333333,20229766.85228619,0.5552631578947369,8.141585560403496e-09
functional_layer,1208.3333333333333,33134207.82050745,0.5552631578947369,1.3226326745360789e-08
functional_layer,1208.3333333333333,54270310.4741173,0.5552631578947369,1.183982864499339e-08
functional_layer,1208.3333333333333,88888999.99999999,0.5552631578947369,9.627386689028432e-09
functional_layer,1208.3333333333333,88888.99999999999,0.5815789473684211,1.353807790837806e-08
functional_layer,1208.3333333333333,145590.73371743978,0.5815789473684211,1.192593398433373e-08
functional_layer,1208.3333333333333,238462.14654661948,0.5815789473684211,1.33416519384538e-08
functional_layer,1208.3333333333333,390575.6491754658,0.5815789473684211,1.205836224657862e-08
functional_layer,1208.3333333333333,639721.3978739938,0.5815789473684211,7.6861251784577e-09
functional_layer,1208.3333333333333,1047795.6517816716,0.5815789473684211,8.118946826426273e-09
functional_layer,1208.3333333333333,1716177.9042270316,0.5815789473684211,1.3370289055974458e-08
functional_layer,1208.3333333333333,2810916.98934707,0.5815789473684211,8.754424267185035e-09
functional_layer,1208.3333333333333,4603983.247621829,0.5815789473684211,7.680517251672894e-09
functional_layer,1208.3333333333333,7540835.188201727,0.5815789473684211,8.071463160597545e-09
functional_layer,1208.3333333333333,12351086.49993338,0.5815789473684211,9.524403735779182e-09
functional_layer,1208.3333333333333,20229766.85228619,0.5815789473684211,1.4686811674444749e-08
functional_layer,1208.3333333333333,33134207.82050745,0.5815789473684211,9.502141681532169e-09
functional_layer,1208.3333333333333,54270310.4741173,0.5815789473684211,7.821376530853094e-09
functional_layer,1208.3333333333333,88888999.99999999,0.5815789473684211,1.0410680225389995e-08
functional_layer,1208.3333333333333,88888.99999999999,0.6078947368421053,1.0399937095611918e-08
functional_layer,1208.3333333333333,145590.73371743978,0.6078947368421053,6.340689305913034e-09
functional_layer,1208.3333333333333,238462.14654661948,0.6078947368421053,1.2559048166302967e-08
functional_layer,1208.3333333333333,390575.6491754658,0.6078947368421053,8.451675267564158e-09
functional_layer,1208.3333333333333,639721.3978739938,0.6078947368421053,1.4189954195539503e-08
functional_layer,1208.3333333333333,1047795.6517816716,0.6078947368421053,4.47627911331537e-09
functional_layer,1208.3333333333333,1716177.9042270316,0.6078947368421053,1.2492817322971406e-08
functional_layer,1208.3333333333333,2810916.98934707,0.6078947368421053,7.2960904990837365e-09
functional_layer,1208.3333333333333,4603983.247621829,0.6078947368421053,8.646165221692042e-09
functional_layer,1208.3333333333333,7540835.188201727,0.6078947368421053,7.018869083152844e-09
functional_layer,1208.3333333333333,12351086.49993338,0.6078947368421053,8.050042191686237e-09
functional_layer,1208.3333333333333,20229766.85228619,0.6078947368421053,8.266118332268847e-09
functional_layer,1208.3333333333333,33134207.82050745,0.6078947368421053,1.0478372844851352e-08
functional_layer,1208.3333333333333,54270310.4741173,0.6078947368421053,7.292640852820993e-09
functional_layer,1208.3333333333333,88888999.99999999,0.6078947368421053,8.216700827714133e-09
functional_layer,1208.3333333333333,88888.99999999999,0.6342105263157894,1.1107555467412361e-08
functional_layer,1208.3333333333333,145590.73371743978,0.6342105263157894,8.544417924703697e-09
functional_layer,1208.3333333333333,238462.14654661948,0.6342105263157894,1.2873088199386426e-08
functional_layer,1208.3333333333333,390575.6491754658,0.6342105263157894,1.062626884904365e-08
functional_layer,1208.3333333333333,639721.3978739938,0.6342105263157894,7.58772467510834e-09
functional_layer,1208.3333333333333,1047795.6517816716,0.6342105263157894,1.0341862110436338e-08
functional_layer,1208.3333333333333,1716177.9042270316,0.6342105263157894,8.377200920628644e-09
functional_layer,1208.3333333333333,2810916.98934707,0.6342105263157894,1.1336685879401438e-08
functional_layer,1208.3333333333333,4603983.247621829,0.6342105263157894,9.017984818675512e-09
functional_layer,1208.3333333333333,7540835.188201727,0.6342105263157894,1.095953311394411e-08
functional_layer,1208.3333333333333,12351086.49993338,0.6342105263157894,9.813350827622771e-09
functional_layer,1208.3333333333333,20229766.85228619,0.6342105263157894,9.996925340677276e-09
functional_layer,1208.3333333333333,33134207.82050745,0.6342105263157894,1.2128438667618124e-08
functional_layer,1208.3333333333333,54270310.4741173,0.6342105263157894,9.966021200842255e-09
functional_layer,1208.3333333333333,88888999.99999999,0.6342105263157894,1.0567116218559063e-08
