Temperature_C,Relative_Density,Hold_Time_min,Sintering_Stress_MPa,Bulk_Viscosity_Pa_s,Shear_Viscosity_Pa_s,Densification_Rate_per_s,Grain_Growth_Rate_um_per_s,Material,Composition
1200.0,0.5552631578947369,610.5402296585327,1.1869349054481098e-07,1.7310603887847524e+32,1.1598104604857843e+32,1.0145489004989925e-08,1.1990400266484154e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5552631578947369,1000.0,9.513570216203721e-08,1.3640756652883095e+32,9.139306957431674e+31,8.852092088132506e-09,1.6383088154549519e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,1.0,9.608200344366099e-08,2.5789574657036256e+32,1.7279015020214294e+32,1.1698241482444649e-08,1.648241865860511e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,1.637893706954064,1.3398210632940627e-07,1.3514355298992222e+32,9.05461805032479e+31,9.752300697134165e-09,1.2616702091387453e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,2.6826957952797255,9.601195426486715e-08,1.8053865917171633e+32,1.2096090164504994e+32,1.3016716190616947e-08,1.782935436986902e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,4.39397056076079,8.478252303206567e-08,1.7478733554503384e+32,1.1710751481517268e+32,1.2305263914773343e-08,1.73613199016522e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,7.196856730011519,8.413436120552008e-08,2.3560158853275513e+32,1.5785306431694595e+32,1.1350056659767259e-08,1.2776881604862284e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,11.787686347935873,6.63197385662371e-08,2.1416141411065367e+32,1.4348814745413798e+32,8.477331009647862e-09,2.176404332933822e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,19.306977288832496,9.632822168774012e-08,2.123506942141874e+32,1.4227496512350558e+32,6.8542750548458686e-09,1.1809946909010855e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,31.622776601683793,1.0404133519138668e-07,2.3946749677646607e+32,1.6044322284023228e+32,8.945983630616223e-09,1.5102953626730893e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,51.7947467923121,7.754118677599164e-08,2.2974563138721668e+32,1.539295730294352e+32,8.072872605104467e-09,1.3831876622399034e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,84.83428982440716,9.907360574710895e-08,2.714960037625417e+32,1.8190232252090295e+32,1.0624210668851557e-08,1.3503791268938038e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,138.94954943731375,8.52262677570157e-08,2.0571411391359918e+32,1.3782845632211146e+32,1.3134158577757209e-08,1.3530871807123175e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,227.58459260747887,1.0730136782488437e-07,2.035809954965879e+32,1.363992669827139e+32,7.539134966660637e-09,1.4818250907989395e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,372.7593720314938,9.12474948637706e-08,2.928472892703297e+32,1.9620768381112093e+32,1.1275167125377088e-08,1.96168231998187e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,610.5402296585327,7.759433271788495e-08,2.264828686483564e+32,1.517435219943988e+32,9.055776998902755e-09,1.2573686507465407e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.5815789473684211,1000.0,7.742020004659093e-08,2.4801324369787267e+32,1.661688732775747e+32,1.0331554619604213e-08,2.0521050132424556e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,1.0,6.158959507073385e-08,2.623336641351248e+32,1.757635549705336e+32,7.470064045598727e-09,2.58406752382262e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,1.637893706954064,7.724088008809681e-08,2.037377375550578e+32,1.3650428416188873e+32,1.0902908616789476e-08,1.2896706071817928e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,2.6826957952797255,8.316864963214558e-08,2.246251599973427e+32,1.504988571982196e+32,1.1088999079429291e-08,2.1744681522381364e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,4.39397056076079,8.470539249149257e-08,2.581402559873743e+32,1.729539715115408e+32,7.693178067209633e-09,1.3616554390185483e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,7.196856730011519,6.984501842454706e-08,3.245921301577342e+32,2.1747672720568195e+32,1.1423892823916534e-08,2.06514687829771e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,11.787686347935873,8.542466715073287e-08,1.7540618343576776e+32,1.1752214290196441e+32,7.790530621977158e-09,3.1211632607921743e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,19.306977288832496,8.758088584048662e-08,2.6285388881854478e+32,1.7611210550842502e+32,9.341059678363625e-09,1.354719611537843e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,31.622776601683793,8.553788981994924e-08,2.59795005743873e+32,1.740626538483949e+32,9.059465549621685e-09,1.0928613528860799e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,51.7947467923121,8.322156203059938e-08,2.6342120668234157e+32,1.7649220847716887e+32,7.64248721211151e-09,1.2628939983840216e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,84.83428982440716,5.292711860799739e-08,2.366108530176554e+32,1.5852927152182912e+32,6.539504354499987e-09,2.3919042692578725e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,138.94954943731375,8.348311817692264e-08,2.263522136047376e+32,1.5165598311517419e+32,1.0549205870701071e-08,8.911618877727273e-16,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,227.58459260747887,7.52118490772077e-08,2.554593101150979e+32,1.7115773777711562e+32,7.889934751762801e-09,2.2503585072004825e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,372.7593720314938,7.214225389885956e-08,2.493939573678418e+32,1.67093951436454e+32,1.0680496122742824e-08,1.655304621229731e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,610.5402296585327,8.215364787204106e-08,2.2067260305572557e+32,1.4785064404733613e+32,1.4713230598650307e-08,1.797517246029302e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6078947368421053,1000.0,8.495886575190371e-08,2.7253080982599213e+32,1.8259564258341475e+32,7.626542989497653e-09,2.5972914742196534e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,1.0,6.360562580867318e-08,2.5991152279388965e+32,1.7414072027190608e+32,1.6266495775978282e-08,1.9158962008256693e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,1.637893706954064,7.192027167802233e-08,4.045030859768e+32,2.71017067604456e+32,9.247635684516738e-09,1.8518193944119956e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,2.6826957952797255,7.767231056795903e-08,3.3332454522650424e+32,2.2332744530175784e+32,6.600793210738831e-09,2.394437830525253e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,4.39397056076079,7.6105043433593e-08,3.735462473666743e+32,2.502759857356718e+32,1.1065421189955847e-08,2.0030647139290765e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,7.196856730011519,6.876839945733477e-08,3.488268354051472e+32,2.3371397972144863e+32,6.010331145348174e-09,1.3354426778967856e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,11.787686347935873,6.27972927165638e-08,2.459675946889741e+32,1.6479828844161264e+32,1.2994883537830105e-08,2.542087360757563e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,19.306977288832496,7.898158480887864e-08,2.1515882687851025e+32,1.4415641400860187e+32,9.98050684218415e-09,2.9745306903418167e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,31.622776601683793,6.000266258459354e-08,4.276806866890415e+32,2.8654606008165784e+32,6.482335048135103e-09,1.6885051585672316e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,51.7947467923121,6.26647901032055e-08,2.783224647931685e+32,1.864760514114229e+32,8.345373777122728e-09,2.2829045600040615e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,84.83428982440716,6.266897817854543e-08,3.1291824108559204e+32,2.096552215273467e+32,1.090416196252478e-08,3.1057151098984803e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,138.94954943731375,7.107216826435425e-08,3.1546036520482804e+32,2.113584446872348e+32,6.735251936640095e-09,2.2723885867847644e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,227.58459260747887,7.474940787671842e-08,3.510821306054982e+32,2.352250275056838e+32,1.9360725387566283e-08,1.0647211950138601e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,372.7593720314938,6.52718807471874e-08,3.0743034927722045e+32,2.059783340157377e+32,6.235177876421583e-09,2.5705656535788484e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,610.5402296585327,5.9353186408020875e-08,2.8520334609338073e+32,1.910862418825651e+32,1.5164578950038498e-08,1.57763387602192e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6342105263157894,1000.0,7.230966700886532e-08,3.1221006241301012e+32,2.091807418167168e+32,1.5907222027617426e-08,1.79330619610558e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,1.0,4.6648394776766246e-08,4.3790843757336436e+32,2.9339865317415413e+32,1.012252886156236e-08,1.1611055711454397e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,1.637893706954064,5.62381455593232e-08,3.0520294473572667e+32,2.044859729729369e+32,9.93058638713336e-09,1.414195652144555e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,2.6826957952797255,5.8206828721974804e-08,4.635992453225191e+32,3.1061149436608783e+32,9.55985388267265e-09,2.1805728984859563e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,4.39397056076079,5.6009347046641595e-08,3.29139057608305e+32,2.2052316859756436e+32,9.781446054250786e-09,2.4200773004402035e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,7.196856730011519,5.2982502227901426e-08,3.5013054284223765e+32,2.3458746370429925e+32,8.867841093358548e-09,1.3663828797247613e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,11.787686347935873,4.226115834816553e-08,4.099426311854502e+32,2.7466156289425164e+32,9.424334265843279e-09,1.5936953535439538e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,19.306977288832496,5.628248327898157e-08,4.296591563289736e+32,2.8787163474041234e+32,1.1859897109712767e-08,2.164069580328813e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,31.622776601683793,6.638625365887117e-08,5.315540854859877e+32,3.561412372756118e+32,7.201957296631138e-09,3.140489232246571e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,51.7947467923121,5.4008867286078745e-08,3.317137374297478e+32,2.2224820407793103e+32,1.0354345299020935e-08,1.8272966171519165e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,84.83428982440716,4.7285642832921506e-08,3.919884624461936e+32,2.6263226983894976e+32,8.880010186994098e-09,3.1831613043310144e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,138.94954943731375,6.461959775822006e-08,2.7128464873625585e+32,1.8176071465329145e+32,1.0454436802325217e-08,2.2076718637522026e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,227.58459260747887,5.397863781631095e-08,4.1133227815263436e+32,2.7559262636226505e+32,1.1849241907899519e-08,2.1171577235094807e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,372.7593720314938,5.057095996281828e-08,3.6471857433520445e+32,2.44361444804587e+32,8.986420685628705e-09,1.605543175684304e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,610.5402296585327,5.980907070863486e-08,5.306845399648304e+32,3.555586417764364e+32,1.3975173710524596e-08,2.127214921200551e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6605263157894736,1000.0,6.674874950778042e-08,4.678456417336804e+32,3.134565799615659e+32,7.436565610387196e-09,2.1635025989452315e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6868421052631579,1.0,4.9770868821683376e-08,5.289122595626494e+32,3.543712139069751e+32,1.3802344882909217e-08,2.0510798412944042e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6868421052631579,1.637893706954064,4.723339892903844e-08,6.443696998152843e+32,4.317276988762405e+32,6.482478362318108e-09,2.536133483420126e-15,anode,NiO-YSZ (60-40 vol%)
1200.0,0.6868421052631579,2.6826957952797255,4.870145685017985e-08,6.268325071087137e+32,4.199777797628382e+32,7.983342774849717e-09,2.555722587367105e-15,anode,NiO-YSZ (60-40 vol%)
