Material,Temperature_C,Theta_K_s,Relative_Density,Densification_Rate_per_s
electrolyte,1200.0,388378.6638950855,0.7131578947368421,9.43345359930293e-09
electrolyte,1200.0,636122.9695089882,0.7131578947368421,1.4332223334123663e-08
electrolyte,1200.0,1041901.8086077039,0.7131578947368421,1.0452736828975606e-08
electrolyte,1200.0,1706524.4155826154,0.7131578947368421,1.334143160452499e-08
electrolyte,1200.0,2795105.601046229,0.7131578947368421,1.06380610751403e-08
electrolyte,1200.0,4578085.874225674,0.7131578947368421,1.2974876441685915e-08
electrolyte,1200.0,7498418.043289525,0.7131578947368421,1.4648793524315083e-08
electrolyte,1200.0,12281611.725214725,0.7131578947368421,6.642673914103142e-09
electrolyte,1200.0,20115974.555982452,0.7131578947368421,1.2662432091450668e-08
electrolyte,1200.0,32947828.134491708,0.7131578947368421,9.219919721044724e-09
electrolyte,1200.0,53965040.359288044,0.7131578947368421,1.3459291493943804e-08
electrolyte,1200.0,88389000.0,0.7131578947368421,7.884863447818044e-09
electrolyte,1200.0,88389.0,0.7394736842105263,8.82010190701706e-09
electrolyte,1200.0,144771.78686396277,0.7394736842105263,1.1169009365998577e-08
electrolyte,1200.0,237120.79864897966,0.7394736842105263,1.0348287128909013e-08
electrolyte,1200.0,388378.6638950855,0.7394736842105263,1.1323697304072513e-08
electrolyte,1200.0,636122.9695089882,0.7394736842105263,1.0204857633547222e-08
electrolyte,1200.0,1041901.8086077039,0.7394736842105263,8.120002697320942e-09
electrolyte,1200.0,1706524.4155826154,0.7394736842105263,1.3345890631029632e-08
electrolyte,1200.0,2795105.601046229,0.7394736842105263,1.3219606463462315e-08
electrolyte,1200.0,4578085.874225674,0.7394736842105263,8.232525278466031e-09
electrolyte,1200.0,7498418.043289525,0.7394736842105263,6.919154930145053e-09
electrolyte,1200.0,12281611.725214725,0.7394736842105263,1.4477105734076134e-08
electrolyte,1200.0,20115974.555982452,0.7394736842105263,8.635946934624917e-09
electrolyte,1200.0,32947828.134491708,0.7394736842105263,1.110541706963964e-08
electrolyte,1200.0,53965040.359288044,0.7394736842105263,1.4431259117185331e-08
electrolyte,1200.0,88389000.0,0.7394736842105263,1.089292786513728e-08
electrolyte,1200.0,88389.0,0.7657894736842106,9.191232042850435e-09
electrolyte,1200.0,144771.78686396277,0.7657894736842106,8.795012040627359e-09
electrolyte,1200.0,237120.79864897966,0.7657894736842106,9.711106014833278e-09
electrolyte,1200.0,388378.6638950855,0.7657894736842106,7.853131503098618e-09
electrolyte,1200.0,636122.9695089882,0.7657894736842106,9.816650994507174e-09
electrolyte,1200.0,1041901.8086077039,0.7657894736842106,9.140429212027908e-09
electrolyte,1200.0,1706524.4155826154,0.7657894736842106,8.244638377924388e-09
electrolyte,1200.0,2795105.601046229,0.7657894736842106,7.428331008427205e-09
electrolyte,1200.0,4578085.874225674,0.7657894736842106,8.595868209908706e-09
electrolyte,1200.0,7498418.043289525,0.7657894736842106,8.205792191351644e-09
electrolyte,1200.0,12281611.725214725,0.7657894736842106,9.580149284792574e-09
electrolyte,1200.0,20115974.555982452,0.7657894736842106,8.351497583865994e-09
electrolyte,1200.0,32947828.134491708,0.7657894736842106,1.3162136400804772e-08
electrolyte,1200.0,53965040.359288044,0.7657894736842106,1.1990015106116001e-08
electrolyte,1200.0,88389000.0,0.7657894736842106,7.385747641909362e-09
electrolyte,1200.0,88389.0,0.7921052631578946,1.1290732461363594e-08
electrolyte,1200.0,144771.78686396277,0.7921052631578946,1.2416288392776818e-08
electrolyte,1200.0,237120.79864897966,0.7921052631578946,7.85318458931073e-09
electrolyte,1200.0,388378.6638950855,0.7921052631578946,1.6992236034499937e-08
electrolyte,1200.0,636122.9695089882,0.7921052631578946,1.0851747320359481e-08
electrolyte,1200.0,1041901.8086077039,0.7921052631578946,8.583367273364347e-09
electrolyte,1200.0,1706524.4155826154,0.7921052631578946,8.730060654184693e-09
electrolyte,1200.0,2795105.601046229,0.7921052631578946,1.0256504278543462e-08
electrolyte,1200.0,4578085.874225674,0.7921052631578946,1.089896732486852e-08
electrolyte,1200.0,7498418.043289525,0.7921052631578946,1.6272885795123773e-08
electrolyte,1200.0,12281611.725214725,0.7921052631578946,6.528834589233203e-09
electrolyte,1200.0,20115974.555982452,0.7921052631578946,9.430744659222206e-09
electrolyte,1200.0,32947828.134491708,0.7921052631578946,9.485948501673284e-09
electrolyte,1200.0,53965040.359288044,0.7921052631578946,1.0666943287684047e-08
electrolyte,1200.0,88389000.0,0.7921052631578946,7.80530066318221e-09
electrolyte,1200.0,88389.0,0.8184210526315789,9.146981449392973e-09
electrolyte,1200.0,144771.78686396277,0.8184210526315789,1.2867630103971017e-08
electrolyte,1200.0,237120.79864897966,0.8184210526315789,9.524288495098684e-09
electrolyte,1200.0,388378.6638950855,0.8184210526315789,8.09992134268428e-09
electrolyte,1200.0,636122.9695089882,0.8184210526315789,1.0417144281064992e-08
electrolyte,1200.0,1041901.8086077039,0.8184210526315789,1.6397279856350112e-08
electrolyte,1200.0,1706524.4155826154,0.8184210526315789,1.0483810748546706e-08
electrolyte,1200.0,2795105.601046229,0.8184210526315789,1.0925183659403225e-08
electrolyte,1200.0,4578085.874225674,0.8184210526315789,8.837790809128458e-09
electrolyte,1200.0,7498418.043289525,0.8184210526315789,8.352198892264665e-09
electrolyte,1200.0,12281611.725214725,0.8184210526315789,1.491208320237242e-08
electrolyte,1200.0,20115974.555982452,0.8184210526315789,1.3193124197461236e-08
electrolyte,1200.0,32947828.134491708,0.8184210526315789,1.1368122024914009e-08
electrolyte,1200.0,53965040.359288044,0.8184210526315789,1.2545272769231489e-08
electrolyte,1200.0,88389000.0,0.8184210526315789,1.2818789699134597e-08
electrolyte,1200.0,88389.0,0.8447368421052632,9.137717446820945e-09
electrolyte,1200.0,144771.78686396277,0.8447368421052632,1.0273507672891973e-08
electrolyte,1200.0,237120.79864897966,0.8447368421052632,1.2012063388842545e-08
electrolyte,1200.0,388378.6638950855,0.8447368421052632,9.708043479892724e-09
electrolyte,1200.0,636122.9695089882,0.8447368421052632,1.2789705407932521e-08
electrolyte,1200.0,1041901.8086077039,0.8447368421052632,1.0126777639340792e-08
electrolyte,1200.0,1706524.4155826154,0.8447368421052632,1.0891130861377667e-08
electrolyte,1200.0,2795105.601046229,0.8447368421052632,7.556579578253689e-09
electrolyte,1200.0,4578085.874225674,0.8447368421052632,1.0772641573908262e-08
electrolyte,1200.0,7498418.043289525,0.8447368421052632,1.2881750605175585e-08
electrolyte,1200.0,12281611.725214725,0.8447368421052632,1.3677277565080999e-08
electrolyte,1200.0,20115974.555982452,0.8447368421052632,1.275617140774895e-08
electrolyte,1200.0,32947828.134491708,0.8447368421052632,1.0428607191606032e-08
electrolyte,1200.0,53965040.359288044,0.8447368421052632,1.2596478464559891e-08
electrolyte,1200.0,88389000.0,0.8447368421052632,1.1644664755763185e-08
electrolyte,1200.0,88389.0,0.8710526315789473,1.3907758420248399e-08
electrolyte,1200.0,144771.78686396277,0.8710526315789473,6.042247746277661e-09
electrolyte,1200.0,237120.79864897966,0.8710526315789473,8.738539184873365e-09
electrolyte,1200.0,388378.6638950855,0.8710526315789473,1.1383141005714675e-08
electrolyte,1200.0,636122.9695089882,0.8710526315789473,1.0780458844440788e-08
electrolyte,1200.0,1041901.8086077039,0.8710526315789473,8.994365489448918e-09
electrolyte,1200.0,1706524.4155826154,0.8710526315789473,1.732125024707581e-08
electrolyte,1200.0,2795105.601046229,0.8710526315789473,1.248183135935789e-08
electrolyte,1200.0,4578085.874225674,0.8710526315789473,1.0206881117500586e-08
electrolyte,1200.0,7498418.043289525,0.8710526315789473,9.561833343441689e-09
electrolyte,1200.0,12281611.725214725,0.8710526315789473,6.591529896008975e-09
electrolyte,1200.0,20115974.555982452,0.8710526315789473,1.5659700573801658e-08
electrolyte,1200.0,32947828.134491708,0.8710526315789473,9.228346108225756e-09
electrolyte,1200.0,53965040.359288044,0.8710526315789473,5.873826764881012e-09
electrolyte,1200.0,88389000.0,0.8710526315789473,7.208829898291797e-09
electrolyte,1200.0,88389.0,0.8973684210526316,9.168653751421947e-09
electrolyte,1200.0,144771.78686396277,0.8973684210526316,8.818163856323043e-09
electrolyte,1200.0,237120.79864897966,0.8973684210526316,9.222174855944214e-09
electrolyte,1200.0,388378.6638950855,0.8973684210526316,7.673717456699106e-09
electrolyte,1200.0,636122.9695089882,0.8973684210526316,1.0326879912205773e-08
electrolyte,1200.0,1041901.8086077039,0.8973684210526316,8.438303274781897e-09
electrolyte,1200.0,1706524.4155826154,0.8973684210526316,6.933267952994334e-09
electrolyte,1200.0,2795105.601046229,0.8973684210526316,7.094004576324563e-09
electrolyte,1200.0,4578085.874225674,0.8973684210526316,5.693784446274903e-09
electrolyte,1200.0,7498418.043289525,0.8973684210526316,8.910281364333379e-09
electrolyte,1200.0,12281611.725214725,0.8973684210526316,1.5266854393791384e-08
electrolyte,1200.0,20115974.555982452,0.8973684210526316,8.973816021493366e-09
electrolyte,1200.0,32947828.134491708,0.8973684210526316,1.1967972502076613e-08
electrolyte,1200.0,53965040.359288044,0.8973684210526316,1.5665228049064034e-08
electrolyte,1200.0,88389000.0,0.8973684210526316,8.211866192584443e-09
electrolyte,1200.0,88389.0,0.9236842105263158,7.418121743791542e-09
electrolyte,1200.0,144771.78686396277,0.9236842105263158,9.809855005961383e-09
electrolyte,1200.0,237120.79864897966,0.9236842105263158,1.5001898110821802e-08
electrolyte,1200.0,388378.6638950855,0.9236842105263158,1.722744670426027e-08
electrolyte,1200.0,636122.9695089882,0.9236842105263158,1.0216865754099453e-08
electrolyte,1200.0,1041901.8086077039,0.9236842105263158,8.23667170160624e-09
electrolyte,1200.0,1706524.4155826154,0.9236842105263158,1.3912909759484965e-08
electrolyte,1200.0,2795105.601046229,0.9236842105263158,9.716741349806244e-09
electrolyte,1200.0,4578085.874225674,0.9236842105263158,9.794024979125402e-09
electrolyte,1200.0,7498418.043289525,0.9236842105263158,8.82763090095919e-09
electrolyte,1200.0,12281611.725214725,0.9236842105263158,1.234133594303614e-08
electrolyte,1200.0,20115974.555982452,0.9236842105263158,7.465006002731752e-09
electrolyte,1200.0,32947828.134491708,0.9236842105263158,8.423984760316673e-09
electrolyte,1200.0,53965040.359288044,0.9236842105263158,1.0122139428643848e-08
electrolyte,1200.0,88389000.0,0.9236842105263158,7.2344986570024286e-09
electrolyte,1208.3333333333333,88888.99999999999,0.5026315789473684,9.076639537415674e-09
electrolyte,1208.3333333333333,145590.73371743978,0.5026315789473684,1.0863467990286216e-08
electrolyte,1208.3333333333333,238462.14654661948,0.5026315789473684,1.0289206444373273e-08
electrolyte,1208.3333333333333,390575.6491754658,0.5026315789473684,9.857879997243271e-09
electrolyte,1208.3333333333333,639721.3978739938,0.5026315789473684,1.1955441324921768e-08
electrolyte,1208.3333333333333,1047795.6517816716,0.5026315789473684,8.611444676777041e-09
electrolyte,1208.3333333333333,1716177.9042270316,0.5026315789473684,6.4095931629636905e-09
electrolyte,1208.3333333333333,2810916.98934707,0.5026315789473684,1.1962243301442745e-08
electrolyte,1208.3333333333333,4603983.247621829,0.5026315789473684,8.618591737132227e-09
electrolyte,1208.3333333333333,7540835.188201727,0.5026315789473684,1.676503059549533e-08
electrolyte,1208.3333333333333,12351086.49993338,0.5026315789473684,1.4356842748972194e-08
electrolyte,1208.3333333333333,20229766.85228619,0.5026315789473684,1.2949776034297244e-08
electrolyte,1208.3333333333333,33134207.82050745,0.5026315789473684,1.0118611072684084e-08
electrolyte,1208.3333333333333,54270310.4741173,0.5026315789473684,1.2029165858510673e-08
electrolyte,1208.3333333333333,88888999.99999999,0.5026315789473684,1.2193132790404466e-08
electrolyte,1208.3333333333333,88888.99999999999,0.5289473684210526,9.89570045211723e-09
electrolyte,1208.3333333333333,145590.73371743978,0.5289473684210526,7.49529316349183e-09
electrolyte,1208.3333333333333,238462.14654661948,0.5289473684210526,7.340975110954921e-09
electrolyte,1208.3333333333333,390575.6491754658,0.5289473684210526,1.2868884601455759e-08
electrolyte,1208.3333333333333,639721.3978739938,0.5289473684210526,1.103673450543542e-08
electrolyte,1208.3333333333333,1047795.6517816716,0.5289473684210526,1.495541334905466e-08
electrolyte,1208.3333333333333,1716177.9042270316,0.5289473684210526,1.0316627300723304e-08
electrolyte,1208.3333333333333,2810916.98934707,0.5289473684210526,1.3179812315820173e-08
electrolyte,1208.3333333333333,4603983.247621829,0.5289473684210526,1.0135882618396533e-08
electrolyte,1208.3333333333333,7540835.188201727,0.5289473684210526,8.628543912467479e-09
electrolyte,1208.3333333333333,12351086.49993338,0.5289473684210526,1.0244809120285956e-08
electrolyte,1208.3333333333333,20229766.85228619,0.5289473684210526,9.234266345597032e-09
electrolyte,1208.3333333333333,33134207.82050745,0.5289473684210526,9.657142765666816e-09
electrolyte,1208.3333333333333,54270310.4741173,0.5289473684210526,1.2388115611890732e-08
electrolyte,1208.3333333333333,88888999.99999999,0.5289473684210526,7.663663594421785e-09
electrolyte,1208.3333333333333,88888.99999999999,0.5552631578947369,1.3171191939858078e-08
electrolyte,1208.3333333333333,145590.73371743978,0.5552631578947369,9.186457605498647e-09
electrolyte,1208.3333333333333,238462.14654661948,0.5552631578947369,1.4029355767366127e-08
electrolyte,1208.3333333333333,390575.6491754658,0.5552631578947369,1.1723405122222924e-08
electrolyte,1208.3333333333333,639721.3978739938,0.5552631578947369,1.3005069929251415e-08
electrolyte,1208.3333333333333,1047795.6517816716,0.5552631578947369,9.194472974323203e-09
electrolyte,1208.3333333333333,1716177.9042270316,0.5552631578947369,1.407165577551249e-08
electrolyte,1208.3333333333333,2810916.98934707,0.5552631578947369,1.2184382242647625e-08
electrolyte,1208.3333333333333,4603983.247621829,0.5552631578947369,1.1328060218659608e-08
electrolyte,1208.3333333333333,7540835.188201727,0.5552631578947369,1.1181085746603288e-08
electrolyte,1208.3333333333333,12351086.49993338,0.5552631578947369,7.63641730623387e-09
electrolyte,1208.3333333333333,20229766.85228619,0.5552631578947369,9.33835616772872e-09
electrolyte,1208.3333333333333,33134207.82050745,0.5552631578947369,9.866146381456043e-09
electrolyte,1208.3333333333333,54270310.4741173,0.5552631578947369,8.534988709223155e-09
electrolyte,1208.3333333333333,88888999.99999999,0.5552631578947369,8.926394613210943e-09
electrolyte,1208.3333333333333,88888.99999999999,0.5815789473684211,1.2428246187204925e-08
electrolyte,1208.3333333333333,145590.73371743978,0.5815789473684211,6.976060097735113e-09
electrolyte,1208.3333333333333,238462.14654661948,0.5815789473684211,9.944869007154146e-09
electrolyte,1208.3333333333333,390575.6491754658,0.5815789473684211,1.2002278074664923e-08
electrolyte,1208.3333333333333,639721.3978739938,0.5815789473684211,1.3837706504236353e-08
electrolyte,1208.3333333333333,1047795.6517816716,0.5815789473684211,1.0644189217393213e-08
electrolyte,1208.3333333333333,1716177.9042270316,0.5815789473684211,1.2661551571493497e-08
electrolyte,1208.3333333333333,2810916.98934707,0.5815789473684211,9.567527162782975e-09
electrolyte,1208.3333333333333,4603983.247621829,0.5815789473684211,8.909620105819429e-09
electrolyte,1208.3333333333333,7540835.188201727,0.5815789473684211,1.4170474763970793e-08
electrolyte,1208.3333333333333,12351086.49993338,0.5815789473684211,1.0921608719850662e-08
electrolyte,1208.3333333333333,20229766.85228619,0.5815789473684211,8.538882305819424e-09
electrolyte,1208.3333333333333,33134207.82050745,0.5815789473684211,1.5576323653803272e-08
electrolyte,1208.3333333333333,54270310.4741173,0.5815789473684211,1.0515178231602166e-08
electrolyte,1208.3333333333333,88888999.99999999,0.5815789473684211,1.0068368377930774e-08
electrolyte,1208.3333333333333,88888.99999999999,0.6078947368421053,1.1458239975025819e-08
electrolyte,1208.3333333333333,145590.73371743978,0.6078947368421053,1.0845214284673985e-08
electrolyte,1208.3333333333333,238462.14654661948,0.6078947368421053,7.54720176376995e-09
electrolyte,1208.3333333333333,390575.6491754658,0.6078947368421053,1.2173510116886521e-08
electrolyte,1208.3333333333333,639721.3978739938,0.6078947368421053,1.0254999575983226e-08
electrolyte,1208.3333333333333,1047795.6517816716,0.6078947368421053,1.2075836162539277e-08
electrolyte,1208.3333333333333,1716177.9042270316,0.6078947368421053,6.780048083214692e-09
electrolyte,1208.3333333333333,2810916.98934707,0.6078947368421053,9.93950721175224e-09
electrolyte,1208.3333333333333,4603983.247621829,0.6078947368421053,1.0327897455166126e-08
electrolyte,1208.3333333333333,7540835.188201727,0.6078947368421053,7.78759564154289e-09
electrolyte,1208.3333333333333,12351086.49993338,0.6078947368421053,9.14061252847354e-09
electrolyte,1208.3333333333333,20229766.85228619,0.6078947368421053,1.4329835340419645e-08
electrolyte,1208.3333333333333,33134207.82050745,0.6078947368421053,8.344435467408243e-09
electrolyte,1208.3333333333333,54270310.4741173,0.6078947368421053,8.623068914363807e-09
electrolyte,1208.3333333333333,88888999.99999999,0.6078947368421053,1.0860515723649848e-08
electrolyte,1208.3333333333333,88888.99999999999,0.6342105263157894,1.2373957276689895e-08
electrolyte,1208.3333333333333,145590.73371743978,0.6342105263157894,8.824529885189173e-09
electrolyte,1208.3333333333333,238462.14654661948,0.6342105263157894,1.6280848710217042e-08
electrolyte,1208.3333333333333,390575.6491754658,0.6342105263157894,1.0300820867062485e-08
electrolyte,1208.3333333333333,639721.3978739938,0.6342105263157894,1.1923002127161768e-08
electrolyte,1208.3333333333333,1047795.6517816716,0.6342105263157894,1.4889187123373653e-08
electrolyte,1208.3333333333333,1716177.9042270316,0.6342105263157894,1.847848413586983e-08
electrolyte,1208.3333333333333,2810916.98934707,0.6342105263157894,1.313718205596532e-08
electrolyte,1208.3333333333333,4603983.247621829,0.6342105263157894,7.237285364222435e-09
electrolyte,1208.3333333333333,7540835.188201727,0.6342105263157894,1.2642503496148022e-08
electrolyte,1208.3333333333333,12351086.49993338,0.6342105263157894,8.740508684338148e-09
electrolyte,1208.3333333333333,20229766.85228619,0.6342105263157894,1.6305370720851582e-08
electrolyte,1208.3333333333333,33134207.82050745,0.6342105263157894,9.903417432392313e-09
electrolyte,1208.3333333333333,54270310.4741173,0.6342105263157894,8.513618625445121e-09
