id,seed,technique,anode_material,cathode_material,anode_thickness_um,cathode_thickness_um,surface_finish,coating,preheat_temperature_C,tool_contact_area_mm2,weld_length_mm,spot_diameter_um,power_W,pulse_energy_J,amplitude_um,force_N,pressure_MPa,time_ms,speed_mm_s,pulse_frequency_Hz,energy_input_J,linear_energy_density_J_per_mm,peak_temperature_C,interface_temperature_C,HAZ_width_mm,cooling_rate_C_per_s,nugget_diameter_mm,bond_area_mm2,contact_resistance_mOhm,porosity_fraction,void_count,immediate_lap_shear_strength_N,microhardness_HV,IMC_thickness_um,cycles_to_failure_thermal,resistance_drift_mOhm_after_1000_cycles,peel_strength_retained_pct,crack_growth_rate_mm_per_cycle,pass_1000_cycles,failure_mode
12,1337,Laser,Copper_Cu,Copper_Cu,136.04762600015658,135.32257400287077,as_rolled,Ni,60.0,23.69694682795939,4.692650772176077,725.1405357231002,178.2360951273171,0.26748822218313467,,153.89156711809454,6.494151682718974,29.863375003355195,157.13732194197243,666.3324974558637,1.996024255470285,0.42535111866947817,110.73644891856098,103.36408099113211,0.02007341435489421,581.0344827586207,0.2849503870152937,0.2,4.068959936750591,0.09663337576547484,0.0,67.08983439179663,78.14302484130037,0.01,110.98154085883866,0.13250339811117232,65.29005278432697,0.00013888684167001522,False,fatigue_interface
13,1337,USW,CuNi_70_30,Copper_Cu,102.05558689212647,148.26662111943372,oxidized,Ni,120.0,21.759797674261446,8.31488022267704,760.9341240260419,575.4410382521389,,48.174652456745086,543.6025021008353,24.981964917065152,555.6499166117031,,,311.7501707967591,0.0,16847.194769405818,11834.791336412047,0.022037586747796163,503.2684824902724,1.9725658531485861,2.8313002365211175,10.474259937838955,0.0842013183110265,2.0,96.05409202902396,300.0,0.36623938497077835,1107.2050668376887,0.13175218871463618,80.84528233054188,0.00017186486344531224,True,electrical_heating
14,1337,USW,CuNi_70_30,Copper_Cu,133.69440834119234,138.40000896773833,brushed,none,60.0,7.599417493052348,5.493027286972123,748.4076871414486,761.3957838561751,,33.59263268109927,978.7863524038382,128.79754971991983,101.45096237530407,,,75.31322664519027,0.0,10694.446265995794,7509.86738402503,0.020868870075371568,533.2684824902724,1.5062374340963183,2.133219529800905,3.1936108951308784,0.02691106923850852,1.0,124.99623927888314,300.0,0.12318888080256457,1077.088453497027,0.05711876976414632,82.91670250157462,0.00012030823376365558,True,fatigue_interface
15,1337,USW,Copper_Cu,Aluminum_1100,70.86740503774351,70.77597305884026,anodized,Ag,100.0,22.98456955492199,3.1438005633146,691.5395420049534,445.86167439933706,,24.996773712208114,549.7306798524962,23.917379811656083,206.12855999621772,,,80.41672178875811,0.0,6659.080125828262,4698.410164915203,0.020746232131747717,546.8975069252077,1.5356404425264079,1.7103943348863422,2.3310310109650327,0.025726075510563995,0.0,85.11888413321331,274.44957175098557,0.10725340837771015,825.9883783425255,0.06357866410610914,79.73983400473404,0.00011618195350415526,False,fatigue_interface
16,1337,USW,Copper_Cu,Copper_Cu,144.22339134297516,149.6277250087079,oxidized,Ni,120.0,15.197893043101947,9.706760840381559,319.301286132698,2962.9539167402713,,43.75390367175769,993.26511370684,65.3554483433916,102.60061533564452,,,273.6008055618389,0.0,17840.550341812672,12532.23380601701,0.021405891875742912,551.0344827586207,1.9448986144768534,3.106662715659304,1.6674279653531487,0.03640415828518298,0.0,113.67975735859437,300.0,0.19619395675932483,1361.2333041626437,0.0,85.43395108252678,0.00011668132219626353,True,fatigue_interface
17,1337,USW,Nickel_Ni,Copper_Cu,109.81975835759295,108.55034388978353,electroplated_Ag,none,80.0,23.471375943585087,7.6256360653430475,449.9080968236981,923.0611504041545,,11.574207957969843,684.1099980569873,29.146565574224887,305.431656664103,,,281.9320963702137,0.0,14975.15920794313,10512.77585956316,0.021798666891170635,535.6521739130435,1.9515003912253532,2.806617634519812,2.005414730120829,0.07410715705808685,0.0,95.97692265642975,300.0,0.25912617454237385,1111.021923448022,0.0,81.31347135838767,0.00012724600916403059,True,fatigue_interface
18,1337,RSW,Copper_Cu,Aluminum_1050,107.14818502135418,107.85732330515253,electroplated_Ag,none,80.0,12.872229700708058,9.434429528206117,792.9780639417866,6450.570576947393,,,1144.238685786943,88.89203443316447,210.14937814746241,,,1016.6875465813594,0.0,98032.30830007217,68653.63008121721,0.023437985399390855,556.083916083916,3.6993846955081526,11.942994951255105,0.8208405184477638,0.6,8.0,128.74165409000884,300.0,1.2078371930660348,681.8398592897314,0.3109381289573958,55.041518613634544,0.00025466828351261914,False,porosity_initiated
19,1337,USW,Copper_Cu,Copper_Cu,67.31659291647601,87.7525378519641,tinned_Sn,none,20.0,18.345657467874794,6.041238951128686,687.5136137475281,823.3626955391172,,15.217540692051092,988.3361591152965,53.87303021687714,342.10433206472476,,,253.5083505039789,0.0,25813.165518585265,18083.064429757822,0.02134300261996517,601.0344827586207,1.927435352818299,2.951644479084179,1.1301833703953907,0.11447444170576976,0.0,108.3573118524428,300.0,0.44178224335096133,914.8150802222316,0.023221971094689882,77.31140210540298,0.0001341253598382647,False,fatigue_interface
20,1337,RSW,Aluminum_1100,Aluminum_1100,89.90429128384446,103.33551109288577,electroplated_Ag,none,40.0,18.700828531397818,6.116720720738132,465.9234603061982,1138.0126702528926,,,2403.6400327611254,128.53120538084855,160.60276743430038,,,137.07598816343435,0.0,15619.022618525978,10951.47375469552,0.02116807463633432,555.4703832752614,2.8039760652075376,7.389793768260018,0.7702356352992649,0.017661663626150265,0.0,146.17773758357245,300.0,0.2078866112397816,2314.5544426258853,0.0,91.69299160813644,0.00010894071407103225,True,fatigue_interface
21,1337,USW,Aluminum_1100,Aluminum_1100,75.4540857438967,178.13180134010506,brushed,Sn,20.0,11.60903985492149,7.153087897658131,758.2176139892264,1865.1384544492207,,18.177054200030533,1028.8904074101583,88.62838100895783,938.2724300066275,,,1487.5067914616445,0.0,207925.9842288244,145560.3468819044,0.024883926695774723,565.4703832752614,2.1476270741006336,4.022582162842141,1.2843123021042202,0.6,3.0,116.43475159415789,300.0,4.32185662976091,445.4691727960312,0.6091367819126301,52.3064920642369,0.0003312673341142859,False,porosity_initiated
22,1337,USW,Aluminum_1100,Aluminum_1100,62.25892950103873,86.28650674972023,brushed,Ni,40.0,21.412314772251133,2.310923724135436,107.20270454131125,1973.6140315120415,,20.85366995269387,813.6906615144212,38.00106014548729,388.9033509977025,,,652.4133438664504,0.0,84419.15763938229,59111.568269294934,0.0229785676173663,555.4703832752614,2.084462076433596,3.2902865318892696,1.9613684914792904,0.6,6.0,97.98653995607731,300.0,1.3503361910783935,389.714635079478,0.2567965085156286,51.619645781902676,0.0002692981249638576,False,porosity_initiated
23,1337,RSW,Copper_Cu,Aluminum_1050,94.04935703889382,103.97376089454525,oxidized,none,20.0,20.632153485090072,7.10691630461509,687.4606164021418,1928.8871848066283,,,1583.7130079921092,76.7594623186856,248.79496355310255,,,359.92306263150874,0.0,23483.162900702,16451.2283016581,0.02184381494581013,586.083916083916,3.3856200594308765,9.70850741454778,1.7666651522841117,0.21081162554280894,1.0,130.1916874152122,300.0,0.3572030267374058,1330.5102616145027,0.16288144845082542,77.59038837971161,0.000157645386189354,True,fatigue_interface
24,1337,Laser,Copper_Cu,Copper_Cu,142.20358168159277,60.5689951277209,tinned_Sn,none,60.0,19.52303585308544,3.77301658506995,519.2289147227043,1782.9995944030875,0.5477731311142406,,190.91983823792168,9.779208503976012,19.500370690450453,193.48435191119918,3254.9964449264576,10.430745909534904,2.764564023071084,784.5754588914942,575.0513879721855,0.020198002520159228,581.0344827586207,0.46094161524050986,0.2,2.6526671663830315,0.07741205066296311,0.0,70.02779357374918,98.35819514048838,0.01,145.33236835975876,0.19187974538268043,66.57220983403924,0.00012786360190477164,False,fatigue_interface
25,1337,Laser,Aluminum_1100,Aluminum_1100,138.40846180952445,81.18391903466448,brushed,none,20.0,19.2183771180511,2.5035429771200306,607.0124273603564,745.5447755511719,0.18790275429147982,,276.19062087917337,14.371172923844744,96.51302479701864,25.939949373520896,3967.716058034268,14.390956282011594,5.748236165119217,1392.5067609087562,986.9126543634655,0.020302097794617474,565.4703832752614,0.6519943906161143,0.29962104133351564,3.1894143435259013,0.05962255448104317,0.0,74.60378563814683,116.5311270624677,0.019439505654087773,143.4124903437466,0.0,67.15313081637123,0.0001264487897946351,False,fatigue_interface
26,1337,USW,Nickel_Ni,Copper_Cu,66.93625533092046,92.11717421094264,electroplated_Ag,none,80.0,18.257398809519984,8.907028402414408,643.8337165861316,2835.5327457148883,,20.011753190043894,589.2403566604596,32.27405846846108,846.2809291812064,,,2399.657286767333,0.0,224281.06925414194,157026.91289190232,0.02650060175632191,535.6521739130435,2.1672085089844715,3.494716296211234,1.9057727104720126,0.6,5.0,93.72129661871571,300.0,4.439995245723924,187.44138249067282,0.4840217754817505,49.03007482441518,0.0003418969224191351,False,porosity_initiated
27,1337,Laser,Copper_Cu,Aluminum_1050,105.2597657345099,103.00184300608785,as_rolled,Ni,100.0,4.1236882149541145,9.998889129766145,196.63111105293575,1123.287168171182,3.1232569355172313,,68.95995493122174,16.72288285063498,56.90674737170013,175.7065654175592,359.65250101498884,20.375334839715528,2.037759852647958,6393.354870663764,4512.362680631334,0.020329195870211363,546.083916083916,0.4090123546418567,0.2,2.9115300616493256,0.0845284142222291,0.0,69.2224848192305,266.47433381202035,0.06180578178076592,206.20188060335417,0.14731769873470865,67.41822307619478,0.00013132735238192492,False,fatigue_interface
28,1337,RSW,Copper_Cu,Copper_Cu,131.5370094965195,106.9448962114264,anodized,none,60.0,7.922537426047901,8.223987193627817,654.9405225054649,7297.856898435264,,,2698.5952052573075,340.62258846323704,183.9873846545807,,,1007.0352032448707,0.0,154530.61056423667,108197.2759617138,0.023072616014559046,581.0344827586207,3.697569940201466,13.940169663496736,0.5337421622662124,0.6,7.0,183.0967272728343,300.0,1.7246855018290064,1295.0719049929437,0.257535212474852,60.47501401651822,0.0002634500849528792,True,fatigue_interface
29,1337,Laser,Copper_Cu,Copper_Cu,141.25283320772576,129.94667970579576,as_rolled,Ni,20.0,8.738839019580091,3.128577249384569,445.01686763907884,1979.523618128856,2.0630502864125417,,276.28048811623046,31.615239449679894,20.80866437914001,150.3497385695193,959.5130235875486,15.446715975084103,4.937297290045393,1870.1609361092765,1322.961222024633,0.020250601228041214,601.0344827586207,0.6032970258873006,0.2702681533394283,1.8441506250836972,0.06537700258569477,1.0,83.40821000689817,131.00802900821955,0.013699038471641172,148.87048776351085,0.07526271003869384,67.05334504968515,0.00012158285230138114,False,fatigue_interface
30,1337,USW,Copper_Cu,Aluminum_1100,128.7153368115251,101.06149182433118,electroplated_Ni,Ag,80.0,4.80939923662826,9.778410683205927,114.20662685655782,2975.599482379831,,13.52702994962787,678.1531429997608,141.00579087611692,713.5388089081134,,,1857.8049966392903,0.0,448853.5450519161,314228.53561317665,0.024909827139955494,556.8975069252077,2.15784603784811,4.448244402823487,0.7073930875126258,0.6,8.0,124.2609488974609,300.0,7.742622744261546,116.17539139359512,0.9228658502248027,48.092050585665575,0.00040138258801535276,False,porosity_initiated
31,1337,USW,Copper_Cu,Aluminum_1100,109.0372418503787,81.13341670646398,as_rolled,none,80.0,11.04261778551963,6.844286679725879,275.9805307404086,2985.0158902286967,,23.86137981717859,673.8232084322655,61.02024189552781,55.015893871441605,,,143.69540274371514,0.0,18312.503881353747,12849.806793783042,0.021057138404827865,556.8975069252077,1.7644964500738596,2.5258137003509553,1.5361877004099622,0.020197981967348046,0.0,104.08933434918072,300.0,0.1563875613340355,921.0318924155595,0.0,81.25911264441737,0.0001121595983634072,False,fatigue_interface
32,1337,RSW,Aluminum_1100,Aluminum_1100,109.86299687143571,121.45964166935553,as_rolled,none,20.0,13.816516033200891,4.381886438671775,669.7410362764656,7457.639654089299,,,1409.8589822390884,102.04156958608215,210.68167192733833,,,1178.390993216363,0.0,151717.4636477199,106214.38247513126,0.024246854784912106,565.4703832752614,3.725580126807123,12.46459735700242,1.3299214050549,0.6,5.0,138.67465665665645,300.0,1.7906705788425905,761.3877251239654,0.26019022585523477,55.8879314044727,0.00027319373809536036,False,porosity_initiated
33,1337,Laser,Copper_Cu,Aluminum_1050,70.52274344194319,91.01719346752913,as_rolled,none,60.0,13.342558052254779,6.956030885895043,390.8638236977681,1721.5775393160875,0.6350252129447302,,137.54626569113987,10.30883771705949,37.15338639766598,187.2246801796788,2711.0380882875684,16.310421060597164,2.344788476093502,2043.444523655153,1455.425437725307,0.020288051823753196,566.083916083916,0.4312338700117462,0.2,3.7082755764326714,0.08234129879077616,0.0,64.83435963436106,136.0618393235396,0.018823064342696393,79.63926622306715,0.03797977324179504,65.21163896114437,0.00013399586329165657,False,fatigue_interface
34,1337,RSW,Copper_Cu,Aluminum_1100,70.54033367473482,134.7128937731183,tinned_Sn,none,20.0,12.19459294389924,6.60130259767934,536.9587246640534,2163.7981057160305,,,2841.383080636861,233.00351997877547,74.08094640784581,,,120.22215863021069,0.0,12807.60825457772,8978.379855039822,0.020949853963388523,586.8975069252077,2.7014792318451795,7.365105796558622,0.6289121602626633,0.018639471606360345,1.0,160.0355448578995,300.0,0.12757359284865719,2172.66885370061,0.08465773633980231,91.16088880868041,0.0001076939071287982,True,fatigue_interface
35,1337,Laser,Nickel_Ni,Copper_Cu,145.66670604262822,103.26955329062311,oxidized,Ag,40.0,22.858775927844395,6.7813864501384575,363.0915966137212,1426.570716077617,0.5446538638770504,,178.55482732886537,7.811215608941107,222.18573698660092,30.521250113131316,2619.2244482078063,181.8579033188508,26.817215720708223,8681.215463769335,6095.015238641503,0.021382621595398478,555.6521739130435,1.429977555241858,1.4140022928392244,7.747624742247187,0.03229488603653428,2.0,76.02814808101726,300.0,0.13968950768156735,693.7425949921874,0.08296370761232426,77.54262835774674,0.00014139913162636351,False,fatigue_interface
36,1337,USW,Copper_Cu,Aluminum_1100,138.10290491310076,89.93875507189763,electroplated_Ni,none,20.0,10.72206381707347,7.603079888595595,473.7799304392877,3263.793060575133,,32.22077817330641,993.6414523641162,92.67259263854346,128.24626898933758,,,366.2481224255454,0.0,39973.7843813883,27994.70314380723,0.02185323874139879,586.8975069252077,2.003076012949052,3.5318557923240412,0.8725767350354806,0.17572128698155282,1.0,115.7902591669844,300.0,0.4421668458847101,1072.29362512516,0.1577609772929779,76.6114337248905,0.00014604540565827626,True,fatigue_interface
37,1337,USW,Copper_Cu,Copper_Cu,62.92836264671202,145.61428130881978,brushed,none,40.0,7.716126944451569,3.9536648175146683,130.99641069159296,2015.2311333550958,,39.102150476130774,1191.274748398307,154.38765548756507,646.6411934209357,,,1172.8183185825876,0.0,211285.31759588185,147919.5708838654,0.023366820343404062,591.0344827586207,2.1340379356295545,4.413137559213219,0.7510707539185918,0.6,3.0,132.5968822497561,300.0,3.7782302545815742,504.95697912772187,0.5116594570952024,53.02322899337767,0.0003122276802915705,False,porosity_initiated
38,1337,USW,Copper_Cu,Aluminum_1100,123.94337257777283,137.78780423718518,electroplated_Ag,Ni,60.0,24.527354286578305,9.231623289707336,440.7603085147811,1403.1061370568018,,36.47688366857387,461.19520869798055,18.80330031969052,360.9959362540145,,,443.201161909252,0.0,18455.90540751508,12944.187862095976,0.022077909652061554,566.8975069252077,2.034437484206579,2.955978171662001,1.7987779758197053,0.17340100964200555,0.0,87.00118808068794,300.0,0.3340936735326651,716.9185389191409,0.0,72.30684436663778,0.00014919392335089392,False,fatigue_interface
39,1337,Laser,Copper_Cu,Aluminum_1100,115.67120509249938,138.84164924408105,electroplated_Ag,Ag,60.0,8.027500181049591,5.804472581058433,644.1906535634047,881.4660921657329,0.37216842823573354,,198.90449680245231,24.777887551096345,39.38217684892772,147.3883123151044,2368.4601521529585,11.71599306570139,2.018442313593461,1555.63155658767,1113.9961664467883,0.020234927355405104,566.8975069252077,0.4075999773680846,0.2,1.5669764295324569,0.08116728336591322,1.0,73.59204815446631,121.43086860763748,0.015146602003598662,86.21013697739235,0.04830557718715317,65.370976666989,0.0001237059492518446,False,fatigue_interface
40,1337,Laser,Copper_Cu,Copper_Cu,83.75617355103103,124.56887515327051,as_rolled,none,40.0,10.421594977174237,6.649505190483405,730.7938810905449,962.0152700935066,4.035499386640914,,225.41583074539778,21.62968636174327,54.10701305094145,122.89544026802834,238.38815916517163,15.615531832246296,2.348375012112906,2085.7874055654456,1479.8997506439514,0.020252240934209187,591.0344827586207,0.4314909567508069,0.2,2.2295618102827457,0.0823159729426,1.0,77.63459141595825,137.43586232046718,0.02220805330243495,73.68604886796334,0.1260909289867805,65.10432742750967,0.0001271313786506231,False,fatigue_interface
41,1337,Laser,Copper_Cu,Copper_Cu,107.68572356544696,62.704117394989545,tinned_Sn,none,60.0,9.29717974877784,6.230965191030927,532.8083386694063,1116.9874127529415,0.29889908932229703,,130.25789922839186,14.010474439360486,119.91213700552566,51.962756620239354,3737.0050717970435,40.18210430144351,6.448776886008456,7373.832447859775,5187.531280249982,0.020444734790136063,581.0344827586207,0.6923177838159461,0.33746866500363476,2.2161961382679665,0.05472712957703574,1.0,74.79764038787314,296.03590480953676,0.09440824246692157,56.373829375958564,0.13771727982166412,65.72162629377006,0.00012192076635678479,False,fatigue_interface
42,1337,USW,Copper_Cu,Aluminum_1050,72.25449509259263,65.87960686842766,anodized,none,100.0,19.414661817961044,3.499894275434851,285.7783685212596,441.7706688523162,,39.358062106172184,686.3805686181018,35.3537226171569,240.4077587379376,,,92.92945932807683,0.0,9307.83768963905,6552.500653914034,0.02081824539883946,546.083916083916,1.5981770451457578,1.9185221550008598,1.9023169715246444,0.02808594038240453,0.0,91.62068693892084,300.0,0.15386709610165908,747.6184870203257,0.028512574872400612,78.51641901050948,0.00011540264214248081,False,fatigue_interface
43,1337,USW,Copper_Cu,Aluminum_1100,146.8667565398921,147.79183808907808,as_rolled,none,60.0,19.155792181250753,8.457380497324484,301.75887560878755,3048.9384460895826,,42.976081677889,854.9632738113456,44.632102171590894,599.4069875054884,,,1599.110632927694,0.0,75658.8210644536,52986.22882195294,0.024487383976832307,566.8975069252077,2.151193044329712,3.57606003332649,1.79621192260949,0.6,4.0,95.76718830074321,300.0,1.454907659077654,352.85499245370494,0.3988923278922844,51.1582816037105,0.0002701143572041794,False,porosity_initiated
44,1337,RSW,Copper_Cu,Aluminum_1100,88.12009704568234,178.99190396817096,anodized,none,20.0,6.354134501159379,7.035473268470374,289.75840695328475,6641.72917138618,,,2255.462984873975,354.959905941941,158.54507636982333,,,789.7600940288291,0.0,124208.21044913513,86958.80139123001,0.022938754028568414,586.8975069252077,3.645810609938254,13.557271362416776,0.6050833477017021,0.6,6.0,178.6623873829393,300.0,1.3348832827931418,1007.2233613043992,0.4255589354603483,58.23978336448108,0.00025540295544930247,True,fatigue_interface
45,1337,USW,Copper_Cu,Aluminum_1100,128.08109180577068,162.29534813147126,brushed,none,80.0,24.653709414373786,9.865618243586477,262.873127840756,846.1582804679213,,42.27401390004188,1018.6937074942601,41.32009874750669,924.3402001028076,,,684.3708500005703,0.0,25566.227911967584,17927.413615212725,0.022696752115169954,556.8975069252077,2.0895593327645128,3.3401780725387016,1.6801307488682817,0.5064651929461029,4.0,94.9372244006423,300.0,0.6523769546730377,394.3326864341599,0.2117800534626137,55.12962832474921,0.0002288354094397972,False,porosity_initiated
46,1337,USW,Copper_Cu,Aluminum_1100,104.08557334677423,91.40196820210991,anodized,none,80.0,22.599938791076497,9.650613410986384,153.54998065557953,2484.1284304132437,,34.838775765426774,785.9596772487778,34.77707105822389,409.45382307049573,,,889.9938974769609,0.0,53824.50625233495,37708.20845346988,0.02315717273417951,556.8975069252077,2.113977930159502,3.3508033666616,1.9331179343430114,0.6,6.0,91.15880742072443,300.0,0.9197594983716598,255.3972373568522,0.3795925582160206,49.914335101119036,0.00025881078993818946,False,porosity_initiated
47,1337,USW,Copper_Cu,Copper_Cu,125.80553291785797,126.42090674481858,electroplated_Ag,none,60.0,17.294455261621913,2.1037769623320752,729.2694370775656,3251.8425120787615,,45.320891378620324,677.9748709839871,39.20186329826066,771.4943700886545,,,2257.9003714353407,0.0,150071.63449705465,105075.99271468639,0.024987746393106254,581.0344827586207,2.1651856098747966,3.563155362131393,1.0764766887308725,0.6,4.0,99.3101573949242,300.0,2.980480302763431,531.6583154893433,0.40752813360967216,53.33911016868868,0.00029786696898071596,False,porosity_initiated
48,1337,RSW,Copper_Cu,Copper_Cu,109.9328606289759,94.80136328110902,oxidized,none,40.0,7.5190942144967625,8.891356912880745,176.2895051906296,5962.053262115906,,,2165.2292810466492,287.9641110058312,83.46321142278248,,,373.2090839474024,0.0,70280.06793165539,49215.89611890691,0.02169376370308104,591.0344827586207,3.4013954969923357,11.766318406542718,0.7943626165762427,0.11957456670249282,2.0,184.36879103948445,300.0,0.6187182036656488,3166.554386050288,0.041654788286225694,88.54547138769617,0.00013576269967453252,True,fatigue_interface
